"Date","MEDCPIM157SFRBCLE"
1983-01-01,0.408580009999993
1983-02-01,0.40362999000001
1983-03-01,0.296150010000007
1983-04-01,0.393699990000007
1983-05-01,0.30865001
1983-06-01,0.20119999999999
1983-07-01,0.303029990000003
1983-08-01,0.39920001
1983-09-01,0.394479979999995
1983-10-01,0.384249999999997
1983-11-01,0.398010019999995
1983-12-01,0.297320010000002
1984-01-01,0.395649999999992
1984-02-01,0.378070000000008
1984-03-01,0.321199999999999
1984-04-01,0.365380009999994
1984-05-01,0.278809990000006
1984-06-01,0.370720010000003
1984-07-01,0.384249999999997
1984-08-01,0.382780000000005
1984-09-01,0.365630000000006
1984-10-01,0.286810009999994
1984-11-01,0.214780009999993
1984-12-01,0.288730000000004
1985-01-01,0.252699989999994
1985-02-01,0.455369989999999
1985-03-01,0.384619999999991
1985-04-01,0.36696999000001
1985-05-01,0.271500000000002
1985-06-01,0.402420009999993
1985-07-01,0.200399990000011
1985-08-01,0.283830010000008
1985-09-01,0.28301999
1985-10-01,0.284090010000004
1985-11-01,0.438599989999999
1985-12-01,0.253370010000009
1986-01-01,0.36134000000001
1986-02-01,0.260419999999995
1986-03-01,0.358420009999993
1986-04-01,0.34099998999999
1986-05-01,0.185020000000002
1986-06-01,0.27854999000001
1986-07-01,0.328949999999995
1986-08-01,0.26953999999999
1986-09-01,0.327489990000007
1986-10-01,0.341079989999993
1986-11-01,0.375940000000008
1986-12-01,0.321539999999998
1987-01-01,0.43592000999999
1987-02-01,0.273979990000006
1987-03-01,0.31119999
1987-04-01,0.38610000999999
1987-05-01,0.367990000000007
1987-06-01,0.235959999999991
1987-07-01,0.34246
1987-08-01,0.271979999999994
1987-09-01,0.425529990000006
1987-10-01,0.310070000000007
1987-11-01,0.272969989999994
1987-12-01,0.233649999999996
1988-01-01,0.272429989999989
1988-02-01,0.239229989999989
1988-03-01,0.361009989999994
1988-04-01,0.386470000000005
1988-05-01,0.280109999999989
1988-06-01,0.381319989999995
1988-07-01,0.373139999999994
1988-08-01,0.429179990000006
1988-09-01,0.40815998999999
1988-10-01,0.349269990000001
1988-11-01,0.243109999999991
1988-12-01,0.323359989999994
1989-01-01,0.381990010000011
1989-02-01,0.424089980000009
1989-03-01,0.410170010000011
1989-04-01,0.397770010000009
1989-05-01,0.438279979999989
1989-06-01,0.31570998999999
1989-07-01,0.472070000000002
1989-08-01,0.23493000999999
1989-09-01,0.28490000000001
1989-10-01,0.42087999
1989-11-01,0.340429999999992
1989-12-01,0.30888
1990-01-01,0.424620000000009
1990-02-01,0.405950009999989
1990-03-01,0.427349980000002
1990-04-01,0.432430019999996
1990-05-01,0.324680000000011
1990-06-01,0.457319990000005
1990-07-01,0.431500000000007
1990-08-01,0.46029998999999
1990-09-01,0.231750009999998
1990-10-01,0.371750000000004
1990-11-01,0.29629001
1990-12-01,0.411859989999996
1991-01-01,0.452149990000006
1991-02-01,0.355869999999991
1991-03-01,0.299619999999989
1991-04-01,0.276809999999994
1991-05-01,0.364960009999993
1991-06-01,0.238669989999996
1991-07-01,0.362839989999997
1991-08-01,0.25390998999999
1991-09-01,0.33263000999999
1991-10-01,0.192560000000008
1991-11-01,0.350799990000006
1991-12-01,0.217869989999997
1992-01-01,0.143260000000001
1992-02-01,0.213219989999991
1992-03-01,0.310240009999996
1992-04-01,0.200140009999994
1992-05-01,0.230580010000003
1992-06-01,0.350570000000006
1992-07-01,0.147009999999992
1992-08-01,0.174750000000001
1992-09-01,0.15407999999999
1992-10-01,0.309980009999999
1992-11-01,0.268979999999996
1992-12-01,0.155170010000005
1993-01-01,0.282480009999997
1993-02-01,0.189400000000006
1993-03-01,0.140640000000003
1993-04-01,0.335130000000006
1993-05-01,0.244639999999996
1993-06-01,0.209939990000008
1993-07-01,0.139660000000008
1993-08-01,0.208340000000007
1993-09-01,0.192450000000011
1993-10-01,0.303209989999997
1993-11-01,0.298069999999995
1993-12-01,0.23183001
1994-01-01,0.223219999999991
1994-02-01,0.295629999999991
1994-03-01,0.179430000000003
1994-04-01,0.207179989999995
1994-05-01,0.238659999999991
1994-06-01,0.238090009999992
1994-07-01,0.170840000000005
1994-08-01,0.288600009999995
1994-09-01,0.307020010000003
1994-10-01,0.18317000000001
1994-11-01,0.358840009999994
1994-12-01,0.10078
1995-01-01,0.342330009999992
1995-02-01,0.273970000000001
1995-03-01,0.268059989999991
1995-04-01,0.299880000000008
1995-05-01,0.291890000000006
1995-06-01,0.173299999999998
1995-07-01,0.249279989999995
1995-08-01,0.241949990000001
1995-09-01,0.267949999999995
1995-10-01,0.265019989999993
1995-11-01,0.219759999999991
1995-12-01,0.212469999999998
1996-01-01,0.309329989999996
1996-02-01,0.215670000000001
1996-03-01,0.255589999999994
1996-04-01,0.257429990000002
1996-05-01,0.241580000000008
1996-06-01,0.206899990000009
1996-07-01,0.262539999999989
1996-08-01,0.191429999999992
1996-09-01,0.25717999999999
1996-10-01,0.237050000000005
1996-11-01,0.286810009999994
1996-12-01,0.181530000000008
1997-01-01,0.248749999999998
1997-02-01,0.193179999999993
1997-03-01,0.242830000000005
1997-04-01,0.245629999999997
1997-05-01,0.217030009999997
1997-06-01,0.205860010000003
1997-07-01,0.167300000000004
1997-08-01,0.190950000000001
1997-09-01,0.208589989999997
1997-10-01,0.204479999999996
1997-11-01,0.22291001000001
1997-12-01,0.252200009999992
1998-01-01,0.199609989999994
1998-02-01,0.23612999
1998-03-01,0.201340000000005
1998-04-01,0.187620000000011
1998-05-01,0.249689999999991
1998-06-01,0.256670010000004
1998-07-01,0.264029999999993
1998-08-01,0.276729999999992
1998-09-01,0.260100000000008
1998-10-01,0.273919989999993
1998-11-01,0.180939999999996
1998-12-01,0.164640000000005
1999-01-01,0.128189999999995
1999-02-01,0.143889999999991
1999-03-01,0.152269999999999
1999-04-01,0.220309990000001
1999-05-01,0.141820000000004
1999-06-01,0.0980400009999993
1999-07-01,0.197319990000011
1999-08-01,0.194699999999992
1999-09-01,0.204399999999993
1999-10-01,0.140049999999992
1999-11-01,0.180509999999989
1999-12-01,0.21431999999999
2000-01-01,0.315449989999994
2000-02-01,0.229220000000008
2000-03-01,0.280370000000008
2000-04-01,0.187789999999999
2000-05-01,0.23473999000001
2000-06-01,0.258180009999998
2000-07-01,0.281949989999997
2000-08-01,0.236540009999997
2000-09-01,0.252200009999992
2000-10-01,0.222350009999994
2000-11-01,0.218340010000007
2000-12-01,0.27063999000001
2001-01-01,0.333519999999998
2001-02-01,0.233380009999995
2001-03-01,0.245990000000007
2001-04-01,0.258350000000007
2001-05-01,0.287180000000009
2001-06-01,0.288850000000007
2001-07-01,0.200690000000003
2001-08-01,0.311719999999993
2001-09-01,0.228970009999996
2001-10-01,0.342160000000002
2001-11-01,0.282500010000009
2001-12-01,0.203970000000009
2002-01-01,0.227270000000002
2002-02-01,0.277679999999991
2002-03-01,0.236289990000005
2002-04-01,0.220349990000002
2002-05-01,0.199480010000008
2002-06-01,0.206189999999995
2002-07-01,0.185189999999991
2002-08-01,0.188509999999997
2002-09-01,0.223709990000009
2002-10-01,0.190810000000008
2002-11-01,0.157870000000004
2002-12-01,0.24765001
2003-01-01,0.179989999999997
2003-02-01,0.163179999999996
2003-03-01,0.0933700010000038
2003-04-01,0.0459700009999953
2003-05-01,0.089209997999995
2003-06-01,0.0931099990000073
2003-07-01,0.219910009999991
2003-08-01,0.194359999999993
2003-09-01,0.166979999999994
2003-10-01,0.173000000000001
2003-11-01,0.0983300039999913
2003-12-01,0.14867999999999
2004-01-01,0.183149999999999
2004-02-01,0.239540009999994
2004-03-01,0.225059989999998
2004-04-01,0.20910999999999
2004-05-01,0.26425000000001
2004-06-01,0.224289999999994
2004-07-01,0.146409999999997
2004-08-01,0.236340009999991
2004-09-01,0.177150000000004
2004-10-01,0.219049999999998
2004-11-01,0.122510000000009
2004-12-01,0.15822001000001
2005-01-01,0.280770009999998
2005-02-01,0.27124999999999
2005-03-01,0.15673999000001
2005-04-01,0.173050000000008
2005-05-01,0.260280000000002
2005-06-01,0.134400000000001
2005-07-01,0.248950000000003
2005-08-01,0.183320000000009
2005-09-01,0.329359990000011
2005-10-01,0.273480010000005
2005-11-01,0.23339
2005-12-01,0.181910000000007
2006-01-01,0.237239990000004
2006-02-01,0.171049999999995
2006-03-01,0.253290010000007
2006-04-01,0.23745999
2006-05-01,0.350509999999993
2006-06-01,0.262819999999997
2006-07-01,0.251000000000001
2006-08-01,0.377190000000005
2006-09-01,0.173850000000009
2006-10-01,0.299250009999996
2006-11-01,0.248629999999994
2006-12-01,0.224340010000001
2007-01-01,0.243739990000003
2007-02-01,0.363240000000009
2007-03-01,0.221329999999997
2007-04-01,0.195250000000002
2007-05-01,0.194040000000006
2007-06-01,0.268339989999999
2007-07-01,0.232680000000007
2007-08-01,0.180249999999993
2007-09-01,0.303580009999993
2007-10-01,0.281809990000004
2007-11-01,0.285100009999995
2007-12-01,0.245220000000002
2008-01-01,0.269600000000003
2008-02-01,0.235059999999998
2008-03-01,0.24991001000001
2008-04-01,0.184859999999998
2008-05-01,0.202949999999991
2008-06-01,0.331689999999996
2008-07-01,0.326499990000007
2008-08-01,0.241769990000007
2008-09-01,0.260760009999994
2008-10-01,0.181650000000011
2008-11-01,0.159939999999992
2008-12-01,0.0302400000000036
2009-01-01,0.198130009999997
2009-02-01,0.176899999999991
2009-03-01,0.157650000000009
2009-04-01,0.153789999999998
2009-05-01,0.107180000000007
2009-06-01,0.0627700009999899
2009-07-01,0.0104799999999905
2009-08-01,0.134459999999992
2009-09-01,0.0758800020000061
2009-10-01,0.0986599950000056
2009-11-01,0.0429000010000014
2009-12-01,0.0383200009999918
2010-01-01,0.0564999989999926
2010-02-01,-0.00888999999999474
2010-03-01,-0.0238700000000036
2010-04-01,0.0376400009999944
2010-05-01,0.0229500000000105
2010-06-01,0.104789990000009
2010-07-01,0.0525399979999897
2010-08-01,0.0357799989999963
2010-09-01,0.127129999999998
2010-10-01,0.093360000999998
2010-11-01,0.109200000000009
2010-12-01,0.115380009999999
2011-01-01,0.187490000000001
2011-02-01,0.23177001000001
2011-03-01,0.144199999999994
2011-04-01,0.185529999999989
2011-05-01,0.19015
2011-06-01,0.159160000000003
2011-07-01,0.209000009999993
2011-08-01,0.261050000000007
2011-09-01,0.205329990000003
2011-10-01,0.166979999999994
2011-11-01,0.152630000000009
2011-12-01,0.19574
2012-01-01,0.26267900000001
2012-02-01,0.139307
2012-03-01,0.199487990000002
2012-04-01,0.188462010000001
2012-05-01,0.143205999999996
2012-06-01,0.158777999999993
2012-07-01,0.172006000000002
2012-08-01,0.19977900999999
2012-09-01,0.188581990000003
2012-10-01,0.154926999999994
2012-11-01,0.171060999999995
2012-12-01,0.148009999999998
2013-01-01,0.225662000000004
2013-02-01,0.202035
2013-03-01,0.10072000000001
2013-04-01,0.172429000000007
2013-05-01,0.161588009999991
2013-06-01,0.176383000000002
2013-07-01,0.165419999999994
2013-08-01,0.177263999999999
2013-09-01,0.184136999999995
2013-10-01,0.0964640000000072
2013-11-01,0.214574999999995
2013-12-01,0.234018010000003
2014-01-01,0.198349009999998
2014-02-01,0.193822999999993
2014-03-01,0.235181999999989
2014-04-01,0.182729989999997
2014-05-01,0.209699990000001
2014-06-01,0.108628999999993
2014-07-01,0.198233009999993
2014-08-01,0.144819000000007
2014-09-01,0.159870999999989
2014-10-01,0.200193999999998
2014-11-01,0.186109000000001
2014-12-01,0.196478999999994
2015-01-01,0.160863239999998
2015-02-01,0.161433459999993
2015-03-01,0.200551000000004
2015-04-01,0.243597220000003
2015-05-01,0.206088809999994
2015-06-01,0.244388150000008
2015-07-01,0.158774890000002
2015-08-01,0.135304430000005
2015-09-01,0.246498480000001
2015-10-01,0.188301260000001
2015-11-01,0.186857669999996
2015-12-01,0.151622480000002
2016-01-01,0.22294716480058
2016-02-01,0.209055636329225
2016-03-01,0.183307615033312
2016-04-01,0.313333251416137
2016-05-01,0.26935032737061
2016-06-01,0.173615085815459
2016-07-01,0.205182327669751
2016-08-01,0.22572405743575
2016-09-01,0.205847519758939
2016-10-01,0.16663311958458
2016-11-01,0.20262908387596
2016-12-01,0.168298806155276
2017-01-01,0.281945338165057
2017-02-01,0.270307137755355
2017-03-01,0.158149083043702
2017-04-01,0.128558621039643
2017-05-01,0.17441860465115
2017-06-01,0.156711681148636
2017-07-01,0.175144101451985
2017-08-01,0.18761503997915
2017-09-01,0.236097983616879
2017-10-01,0.199868441556372
2017-11-01,0.199495868548394
2017-12-01,0.243037115713696
2018-01-01,0.341030172716317
2018-02-01,0.166244771028845
2018-03-01,0.162039716265139
2018-04-01,0.241110863505667
2018-05-01,0.245153374683804
2018-06-01,0.216740690553929
2018-07-01,0.174277586465044
2018-08-01,0.18940697148031
2018-09-01,0.192427272574491
2018-10-01,0.21463655455296
2018-11-01,0.305140109164048
2018-12-01,0.239468780995766
2019-01-01,0.265342666449619
2019-02-01,0.24861483304679
2019-03-01,0.263412107310179
2019-04-01,0.187838621098035
2019-05-01,0.210751136853871
2019-06-01,0.311873193873824
2019-07-01,0.203461671299521
2019-08-01,0.202954872608219
2019-09-01,0.258837786814325
2019-10-01,0.20807870248869
2019-11-01,0.28307348227592
2019-12-01,0.21513040318355
2020-01-01,0.2633984367713
2020-02-01,0.222964562028261
2020-03-01,0.243913132260221
2020-04-01,0.162569630661547
2020-05-01,0.238110492231747
2020-06-01,0.138963810774673
2020-07-01,0.296034569198089
2020-08-01,0.184427972326517
2020-09-01,0.0940068432748964
2020-10-01,0.151928707235416
2020-11-01,0.101012786092136
2020-12-01,0.134375921144847
2021-01-01,0.126146289002893
2021-02-01,0.23123559561713
2021-03-01,0.194297759184003
2021-04-01,0.225987769028446
2021-05-01,0.274037845066033
2021-06-01,0.260363487849702
2021-07-01,0.293631658234639
2021-08-01,0.329145426082778
2021-09-01,0.411736444480937
2021-10-01,0.617183636595553
2021-11-01,0.506094896999687
2021-12-01,0.456035806144728
2022-01-01,0.564852664001703
2022-02-01,0.527707441683289
2022-03-01,0.514382601754715
2022-04-01,0.489150010533979
2022-05-01,0.604799490695163
2022-06-01,0.637570605492255
2022-07-01,0.520158772516188
2022-08-01,0.679358690726861
2022-09-01,0.673094624447712
