"Date","APUS23B74716"
2000-04-01,1.566
2000-05-01,1.634
2000-06-01,2.142
2000-07-01,1.941
2000-08-01,1.564
2000-09-01,1.797
2000-10-01,1.75
2000-11-01,1.718
2000-12-01,1.67
2001-01-01,1.708
2001-02-01,1.652
2001-03-01,1.552
2001-04-01,1.804
2001-05-01,2.053
2001-06-01,1.909
2001-07-01,1.551
2001-08-01,1.65
2001-09-01,1.852
2001-10-01,1.427
2001-11-01,1.368
2001-12-01,1.301
2002-01-01,1.343
2002-02-01,1.323
2002-03-01,1.43
2002-04-01,1.601
2002-05-01,1.577
2002-06-01,1.613
2002-07-01,1.657
2002-08-01,1.604
2002-09-01,1.601
2002-10-01,1.678
2002-11-01,1.667
2002-12-01,1.525
2003-01-01,1.652
2003-02-01,1.851
2003-03-01,1.9
2003-04-01,1.73
2003-05-01,1.651
2003-06-01,1.766
2003-07-01,1.717
2003-08-01,1.83
2003-09-01,1.905
2003-10-01,1.766
2003-11-01,1.667
2003-12-01,1.611
2004-01-01,1.773
2004-02-01,1.844
2004-03-01,1.896
2004-04-01,1.963
2004-05-01,2.207
2004-06-01,2.161
2004-07-01,2.099
2004-08-01,2.09
2004-09-01,2.024
2004-10-01,2.2
2004-11-01,2.113
2004-12-01,1.984
2005-01-01,2.001
2005-02-01,2.115
2005-03-01,2.235
2005-04-01,2.414
2005-05-01,2.311
2005-06-01,2.342
2005-07-01,2.475
2005-08-01,2.669
2005-09-01,3.017
2005-10-01,2.833
2005-11-01,2.5
2005-12-01,2.465
2006-01-01,2.611
2006-02-01,2.568
2006-03-01,2.791
2006-04-01,3.073
2006-05-01,3.118
2006-06-01,3.079
2006-07-01,3.244
2006-08-01,3.195
2006-09-01,2.552
2006-10-01,2.398
2006-11-01,2.508
2006-12-01,2.512
2007-01-01,2.304
2007-02-01,2.556
2007-03-01,2.778
2007-04-01,3.076
2007-05-01,3.599
2007-06-01,3.451
2007-07-01,3.376
2007-08-01,3.193
2007-09-01,3.292
2007-10-01,3.177
2007-11-01,3.417
2007-12-01,3.26
2008-01-01,3.279
2008-02-01,3.322
2008-03-01,3.524
2008-04-01,3.746
2008-05-01,4.166
2008-06-01,4.347
2008-07-01,4.337
2008-08-01,4.051
2008-09-01,4.051
2008-10-01,3.151
2008-11-01,2.235
2008-12-01,1.934
2009-01-01,2.215
2009-02-01,2.192
2009-03-01,2.213
2009-04-01,2.333
2009-05-01,2.688
2009-06-01,3.104
2009-07-01,2.788
2009-08-01,2.9
2009-09-01,2.752
2009-10-01,2.798
2009-11-01,2.826
2009-12-01,2.746
2010-01-01,2.938
2010-02-01,2.729
2010-03-01,2.918
2010-04-01,3.04
2010-05-01,3.037
2010-06-01,2.928
2010-07-01,2.977
2010-08-01,2.982
2010-09-01,3.004
2010-10-01,3.02
2010-11-01,3.116
2010-12-01,3.173
2011-01-01,3.303
2011-02-01,3.36
2011-03-01,3.688
2011-04-01,4.024
2011-05-01,4.3
2011-06-01,4.094
2011-07-01,3.983
2011-08-01,3.916
2011-09-01,4.005
2011-10-01,3.597
2011-11-01,3.597
2011-12-01,3.501
2012-01-01,3.647
2012-02-01,3.66
2012-03-01,4.094
2012-04-01,4.109
2012-05-01,3.989
2012-06-01,3.932
2012-07-01,3.764
2012-08-01,4.186
2012-09-01,4.272
2012-10-01,4.007
2012-11-01,3.721
2012-12-01,3.597
2013-01-01,3.53
2013-02-01,3.961
2013-03-01,3.985
2013-04-01,3.869
2013-05-01,4.027
2013-06-01,4.204
2013-07-01,3.897
2013-08-01,3.825
2013-09-01,3.862
2013-10-01,3.609
2013-11-01,3.635
2013-12-01,3.562
2014-01-01,3.642
2014-02-01,3.733
2014-03-01,4.039
2014-04-01,4.084
2014-05-01,4.097
2014-06-01,4.277
2014-07-01,4.108
2014-08-01,3.888
2014-09-01,3.866
2014-10-01,3.57
2014-11-01,3.329
2014-12-01,2.938
2015-01-01,2.33
2015-02-01,2.659
2015-03-01,2.757
2015-04-01,2.833
2015-05-01,3.011
2015-06-01,3.265
2015-07-01,3.353
2015-08-01,3.307
2015-09-01,2.96
2015-10-01,3.05
2015-11-01,2.887
2015-12-01,2.527
2016-01-01,2.447
2016-02-01,2.252
2016-03-01,2.53
2016-04-01,2.724
2016-05-01,2.913
2016-06-01,3.231
2016-07-01,2.984
2016-08-01,2.951
2016-09-01,3.002
2016-10-01,2.968
2016-11-01,2.811
2016-12-01,2.979
2017-01-01,3.093
2017-02-01,2.988
2017-03-01,3.062
2017-04-01,3.197
2017-05-01,3.106
2017-06-01,3.117
2017-07-01,3.116
2017-08-01,3.16
2017-09-01,3.251
2017-10-01,3.201
2017-11-01,3.338
2017-12-01,3.173
2018-01-01,3.281
2018-02-01,3.165
2018-03-01,3.199
2018-04-01,3.32
2018-05-01,3.586
2018-06-01,3.622
2018-07-01,3.597
2018-08-01,3.562
2018-09-01,3.55
2018-10-01,3.522
2018-11-01,3.314
2018-12-01,2.945
2019-01-01,2.667
2019-02-01,2.92
2019-03-01,3.181
2019-04-01,3.448
2019-05-01,3.465
2019-06-01,3.373
2019-07-01,3.547
2019-08-01,3.423
2019-09-01,3.379
2019-10-01,3.296
2019-11-01,3.212
2019-12-01,3.222
2020-01-01,3.235
2020-02-01,3.044
2020-03-01,2.786
2020-04-01,2.18
2020-05-01,2.356
2020-06-01,2.674
2020-07-01,2.821
2020-08-01,2.812
2020-09-01,2.659
2020-10-01,2.751
2020-11-01,2.626
2020-12-01,2.758
2021-01-01,2.855
2021-02-01,3.038
2021-03-01,3.342
2021-04-01,3.377
2021-05-01,3.515
2021-06-01,3.822
2021-07-01,3.946
2021-08-01,4.006
2021-09-01,3.968
2021-10-01,3.991
2021-11-01,4.07
2021-12-01,3.997
2022-01-01,3.951
2022-02-01,4.088
2022-03-01,4.829
2022-04-01,4.798
2022-05-01,5.163
2022-06-01,5.915
2022-07-01,5.57
2022-08-01,4.871
2022-09-01,4.843
2022-10-01,5.004
2022-11-01,4.775
2022-12-01,4.14
2023-01-01,4.309
2023-02-01,4.359
2023-03-01,4.428
2023-04-01,4.526
2023-05-01,4.441
2023-06-01,4.544
2023-07-01,4.536
2023-08-01,4.741
2023-09-01,4.692
2023-10-01,4.516
2023-11-01,4.37
