"Date","APU0200713111"
1980-01-01,1.23
1980-02-01,1.246
1980-03-01,1.121
1980-04-01,1.118
1980-05-01,1.095
1980-06-01,1.119
1980-07-01,1.096
1980-08-01,1.105
1980-09-01,1.081
1980-10-01,1.098
1980-11-01,1.083
1980-12-01,1.085
1981-01-01,1.089
1981-02-01,1.226
1981-03-01,1.324
1981-04-01,1.37
1981-05-01,1.396
1981-06-01,1.413
1981-07-01,1.412
1981-08-01,1.412
1981-09-01,1.387
1981-10-01,1.425
1981-11-01,1.409
1981-12-01,1.383
1982-01-01,1.425
1982-02-01,1.511
1982-03-01,1.479
1982-04-01,1.421
1982-05-01,1.427
1982-06-01,1.412
1982-07-01,1.362
1982-08-01,1.384
1982-09-01,1.356
1982-10-01,1.373
1982-11-01,1.38
1982-12-01,1.36
1983-01-01,1.364
1983-02-01,1.353
1983-03-01,1.362
1983-04-01,1.338
1983-05-01,1.277
1983-06-01,1.305
1983-07-01,1.276
1983-08-01,1.325
1983-09-01,1.308
1983-10-01,1.322
1983-11-01,1.344
1983-12-01,1.358
1984-01-01,1.391
1984-02-01,1.531
1984-03-01,1.55
1984-04-01,1.632
1984-05-01,1.66
1984-06-01,1.641
1984-07-01,1.637
1984-08-01,1.65
1984-09-01,1.602
1984-10-01,1.666
1984-11-01,1.611
1984-12-01,1.638
1985-01-01,1.659
1985-02-01,1.641
1985-03-01,1.657
1985-04-01,1.735
1985-05-01,1.745
1985-06-01,1.697
1985-07-01,1.722
1985-08-01,1.752
1985-09-01,1.798
1985-10-01,1.738
1985-11-01,1.784
1985-12-01,1.769
1986-01-01,1.654
1986-02-01,1.607
1986-03-01,1.56
1986-04-01,1.516
1986-05-01,1.463
1986-06-01,1.427
1986-07-01,1.41
1986-08-01,1.406
1986-09-01,1.423
1986-10-01,1.417
1986-11-01,1.481
1986-12-01,1.414
1987-01-01,NA
1987-02-01,1.465
1987-03-01,1.429
1987-04-01,1.446
1987-05-01,1.55
1987-06-01,1.528
1987-07-01,1.537
1987-08-01,1.544
1987-09-01,1.527
1987-10-01,1.515
1987-11-01,1.511
1987-12-01,1.604
1988-01-01,1.6
1988-02-01,1.715
1988-03-01,1.741
1988-04-01,1.814
1988-05-01,1.843
1988-06-01,1.874
1988-07-01,1.812
1988-08-01,1.877
1988-09-01,1.83
1988-10-01,1.845
1988-11-01,1.823
1988-12-01,1.809
1989-01-01,1.82
1989-02-01,1.756
1989-03-01,1.763
1989-04-01,1.717
1989-05-01,1.72
1989-06-01,1.762
1989-07-01,1.772
1989-08-01,1.812
1989-09-01,1.824
1989-10-01,1.776
1989-11-01,1.755
1989-12-01,1.653
1990-01-01,1.742
1990-02-01,1.84
1990-03-01,2.065
1990-04-01,2.204
1990-05-01,2.177
1990-06-01,2.18
1990-07-01,2.216
1990-08-01,2.154
1990-09-01,2.147
1990-10-01,2.167
1990-11-01,1.982
1990-12-01,1.923
1991-01-01,1.875
1991-02-01,1.859
1991-03-01,1.856
1991-04-01,1.772
1991-05-01,1.796
1991-06-01,1.742
1991-07-01,1.776
