"Date","CUURA000SAF1"
2002-07-01,159.5
2002-08-01,159.5
2002-09-01,159.9
2002-10-01,160.2
2002-11-01,160.4
2002-12-01,160.8
2003-01-01,160.8
2003-02-01,162.1
2003-03-01,162
2003-04-01,161.7
2003-05-01,162.2
2003-06-01,163
2003-07-01,163.1
2003-08-01,163.8
2003-09-01,164
2003-10-01,165
2003-11-01,165.6
2003-12-01,166.8
2004-01-01,167.1
2004-02-01,167.4
2004-03-01,167.6
2004-04-01,167.7
2004-05-01,169.2
2004-06-01,169.2
2004-07-01,169.5
2004-08-01,169.5
2004-09-01,169.4
2004-10-01,170.5
2004-11-01,170.9
2004-12-01,171.2
2005-01-01,171.5
2005-02-01,171.3
2005-03-01,171.5
2005-04-01,172.8
2005-05-01,173.3
2005-06-01,172.8
2005-07-01,173.2
2005-08-01,173.2
2005-09-01,173.6
2005-10-01,174.5
2005-11-01,174.8
2005-12-01,175.3
2006-01-01,176.2
2006-02-01,176.2
2006-03-01,176.3
2006-04-01,175.8
2006-05-01,176.3
2006-06-01,176.6
2006-07-01,177.3
2006-08-01,177.8
2006-09-01,178.5
2006-10-01,179
2006-11-01,178.6
2006-12-01,178.8
2007-01-01,180.459
2007-02-01,181.733
2007-03-01,181.973
2007-04-01,182.397
2007-05-01,183.12
2007-06-01,183.59
2007-07-01,184.13
2007-08-01,184.669
2007-09-01,185.503
2007-10-01,186.356
2007-11-01,186.896
2007-12-01,187.311
2008-01-01,189.133
2008-02-01,189.549
2008-03-01,189.567
2008-04-01,190.885
2008-05-01,192.037
2008-06-01,192.788
2008-07-01,194.641
2008-08-01,195.536
2008-09-01,196.844
2008-10-01,197.757
2008-11-01,197.518
2008-12-01,197.656
2009-01-01,198.506
2009-02-01,198.294
2009-03-01,197.694
2009-04-01,197.366
2009-05-01,196.815
2009-06-01,196.647
2009-07-01,196.404
2009-08-01,196.378
2009-09-01,196.194
2009-10-01,196.356
2009-11-01,196.132
2009-12-01,196.382
2010-01-01,197.456
2010-02-01,197.312
2010-03-01,197.498
2010-04-01,197.81
2010-05-01,198.072
2010-06-01,197.981
2010-07-01,197.729
2010-08-01,197.825
2010-09-01,198.677
2010-10-01,199.447
2010-11-01,199.312
2010-12-01,199.781
2011-01-01,201.501
2011-02-01,202.271
2011-03-01,203.452
2011-04-01,203.936
2011-05-01,204.562
2011-06-01,205.271
2011-07-01,206.07
2011-08-01,207.12
2011-09-01,207.932
2011-10-01,208.13
2011-11-01,208.072
2011-12-01,208.684
2012-01-01,209.511
2012-02-01,209.622
2012-03-01,209.728
2012-04-01,210.08
2012-05-01,210.17
2012-06-01,210.485
2012-07-01,210.772
2012-08-01,211.045
2012-09-01,211.168
2012-10-01,211.649
2012-11-01,211.72
2012-12-01,212.155
2013-01-01,212.934
2013-02-01,212.807
2013-03-01,212.82
2013-04-01,213.498
2013-05-01,212.811
2013-06-01,213.345
2013-07-01,213.265
2013-08-01,213.444
2013-09-01,213.74
2013-10-01,213.978
2013-11-01,213.723
2013-12-01,214.024
2014-01-01,214.87
2014-02-01,215.452
2014-03-01,216.131
2014-04-01,216.88
2014-05-01,217.897
2014-06-01,218.105
2014-07-01,218.735
2014-08-01,219.294
2014-09-01,219.897
2014-10-01,220.365
2014-11-01,220.406
2014-12-01,221.321
2015-01-01,221.765
2015-02-01,221.863
2015-03-01,221.446
2015-04-01,221.826
2015-05-01,221.724
2015-06-01,222.177
2015-07-01,222.45
2015-08-01,223.184
2015-09-01,223.931
2015-10-01,224.265
2015-11-01,223.91
2015-12-01,223.585
2016-01-01,224.529
2016-02-01,224.429
2016-03-01,223.459
2016-04-01,224.264
2016-05-01,223.603
2016-06-01,223.631
2016-07-01,223.611
2016-08-01,223.558
2016-09-01,223.756
2016-10-01,224.04
2016-11-01,223.674
2016-12-01,223.414
2017-01-01,224.194
2017-02-01,224.661
2017-03-01,225.107
2017-04-01,225.625
2017-05-01,226.036
2017-06-01,225.885
2017-07-01,226.355
2017-08-01,226.645
2017-09-01,227.191
2017-10-01,227.126
2017-11-01,226.763
2017-12-01,227.384
2018-01-01,227.968
2018-02-01,228.095
2018-03-01,228.409
2018-04-01,229.374
2018-05-01,229.194
2018-06-01,229.288
2018-07-01,229.725
2018-08-01,230.309
2018-09-01,230.727
2018-10-01,230.251
2018-11-01,230.282
2018-12-01,231.155
2019-01-01,232.35
2019-02-01,232.886
2019-03-01,233.397
2019-04-01,233.111
2019-05-01,233.971
2019-06-01,234.022
2019-07-01,234.301
2019-08-01,234.47
2019-09-01,235.139
2019-10-01,235.66
2019-11-01,235.422
2019-12-01,235.9
2020-01-01,237.178
2020-02-01,238.027
2020-03-01,238.762
2020-04-01,242.501
2020-05-01,244.532
2020-06-01,244.922
2020-07-01,244.21
2020-08-01,244.269
2020-09-01,244.578
2020-10-01,245.616
2020-11-01,245.034
2020-12-01,245.715
2021-01-01,246.604
2021-02-01,247.214
2021-03-01,247.413
2021-04-01,248.744
2021-05-01,249.776
2021-06-01,251.694
2021-07-01,253.269
2021-08-01,253.875
2021-09-01,255.874
2021-10-01,258.157
2021-11-01,259.437
2021-12-01,260.842
2022-01-01,263.889
2022-02-01,266.104
2022-03-01,268.668
2022-04-01,271.565
2022-05-01,274.611
2022-06-01,276.551
2022-07-01,279.775
2022-08-01,282.017
2022-09-01,283.325
2022-10-01,285.092
2022-11-01,285.655
2022-12-01,286.12
2023-01-01,288.608
2023-02-01,289.786
2023-03-01,290.251
2023-04-01,290.591
2023-05-01,291.331
2023-06-01,291.703
2023-07-01,292.448
2023-08-01,293.011
2023-09-01,293.731
2023-10-01,294.631
2023-11-01,294.335
