"Date","CUSR0000SAF116"
2009-11-01,222.872
2009-12-01,222.683
2010-01-01,222.275
2010-02-01,222.04
2010-03-01,222.258
2010-04-01,222.351
2010-05-01,222.444
2010-06-01,222.727
2010-07-01,223.621
2010-08-01,223.722
2010-09-01,224.169
2010-10-01,224.628
2010-11-01,224.751
2010-12-01,224.612
2011-01-01,224.789
2011-02-01,225.31
2011-03-01,225.498
2011-04-01,226.114
2011-05-01,226.937
2011-06-01,227.265
2011-07-01,226.835
2011-08-01,227.31
2011-09-01,227.425
2011-10-01,227.619
2011-11-01,227.558
2011-12-01,227.666
2012-01-01,229.638
2012-02-01,230.285
2012-03-01,229.918
2012-04-01,230.033
2012-05-01,230.494
2012-06-01,231.472
2012-07-01,231.108
2012-08-01,230.806
2012-09-01,231.262
2012-10-01,231.206
2012-11-01,231.549
2012-12-01,231.927
2013-01-01,232.337
2013-02-01,233.3
2013-03-01,233.621
2013-04-01,234.09
2013-05-01,234.098
2013-06-01,234.619
2013-07-01,235.08
2013-08-01,235.457
2013-09-01,235.355
2013-10-01,235.546
2013-11-01,235.828
2013-12-01,236.113
2014-01-01,236.031
2014-02-01,235.68
2014-03-01,236.049
2014-04-01,236.273
2014-05-01,236.629
2014-06-01,236.853
2014-07-01,236.701
2014-08-01,238.198
2014-09-01,238.232
2014-10-01,238.126
2014-11-01,239.776
2014-12-01,239.018
2015-01-01,238.463
2015-02-01,238.671
2015-03-01,239.007
2015-04-01,238.938
2015-05-01,239.665
2015-06-01,239.297
2015-07-01,239.546
2015-08-01,239.789
2015-09-01,239.645
2015-10-01,240.502
2015-11-01,240.531
2015-12-01,240.275
2016-01-01,241.313
2016-02-01,241.92
2016-03-01,241.843
2016-04-01,242.064
2016-05-01,242.41
2016-06-01,242.509
2016-07-01,242.651
2016-08-01,242.522
2016-09-01,242.903
2016-10-01,243.347
2016-11-01,243.277
2016-12-01,243.586
2017-01-01,244.382
2017-02-01,244.189
2017-03-01,244.659
2017-04-01,245.249
2017-05-01,244.818
2017-06-01,244.774
2017-07-01,245.233
2017-08-01,245.337
2017-09-01,246.001
2017-10-01,246.335
2017-11-01,246.972
2017-12-01,247.086
2018-01-01,247.248
2018-02-01,247.648
2018-03-01,247.957
2018-04-01,248.526
2018-05-01,248.18
2018-06-01,248.937
2018-07-01,248.855
2018-08-01,248.659
2018-09-01,250.06
2018-10-01,250.53
2018-11-01,251.271
2018-12-01,251.659
2019-01-01,251.764
2019-02-01,252.142
2019-03-01,251.83
2019-04-01,251.482
2019-05-01,252.131
2019-06-01,252.449
2019-07-01,253.388
2019-08-01,253.358
2019-09-01,253.421
2019-10-01,253.06
2019-11-01,252.447
2019-12-01,252.963
2020-01-01,253.852
2020-02-01,254.418
2020-03-01,255.456
2020-04-01,256.182
2020-05-01,257.704
2020-06-01,257.796
2020-07-01,257.065
2020-08-01,257.52
2020-09-01,257.915
2020-10-01,258.862
2020-11-01,260.063
2020-12-01,260.116
2021-01-01,260.17
2021-02-01,259.624
2021-03-01,260.459
2021-04-01,261.03
2021-05-01,261.638
2021-06-01,262.559
2021-07-01,263.228
2021-08-01,264.03
2021-09-01,265.236
2021-10-01,264.725
2021-11-01,265.081
2021-12-01,266.202
2022-01-01,267.217
2022-02-01,268.754
2022-03-01,270.152
2022-04-01,271.138
2022-05-01,272.17
2022-06-01,273.116
2022-07-01,274.298
2022-08-01,275.274
2022-09-01,276.118
2022-10-01,278.02
2022-11-01,279.79
2022-12-01,281.62
2023-01-01,282.781
2023-02-01,281.985
2023-03-01,282.379
2023-04-01,283.711
2023-05-01,285.157
2023-06-01,285.194
2023-07-01,285.531
2023-08-01,285.493
2023-09-01,287.816
2023-10-01,288.314
2023-11-01,287.896
