"Date","CUURA100SEHA"
1991-10-01,155.3
1991-11-01,155.1
1991-12-01,155.7
1992-01-01,156
1992-02-01,156.8
1992-03-01,158.6
1992-04-01,158.4
1992-05-01,158
1992-06-01,157.9
1992-07-01,158.7
1992-08-01,158.3
1992-09-01,158.5
1992-10-01,159.8
1992-11-01,160.1
1992-12-01,160
1993-01-01,160.3
1993-02-01,160.4
1993-03-01,161.3
1993-04-01,161.5
1993-05-01,162
1993-06-01,162.8
1993-07-01,162.9
1993-08-01,162.1
1993-09-01,161.8
1993-10-01,162.1
1993-11-01,162.4
1993-12-01,163.2
1994-01-01,163.4
1994-02-01,164.3
1994-03-01,164.5
1994-04-01,164.2
1994-05-01,164.6
1994-06-01,165
1994-07-01,165
1994-08-01,166.2
1994-09-01,166.5
1994-10-01,166.2
1994-11-01,166.4
1994-12-01,167.1
1995-01-01,167.8
1995-02-01,168.2
1995-03-01,168.4
1995-04-01,168.8
1995-05-01,169.2
1995-06-01,169.5
1995-07-01,169.8
1995-08-01,169.9
1995-09-01,170.3
1995-10-01,170.7
1995-11-01,171.1
1995-12-01,171.4
1996-01-01,172.1
1996-02-01,172.7
1996-03-01,172.8
1996-04-01,172.9
1996-05-01,173.4
1996-06-01,173.9
1996-07-01,174.9
1996-08-01,175.2
1996-09-01,175.5
1996-10-01,175.9
1996-11-01,176.6
1996-12-01,176.9
1997-01-01,177.2
1997-02-01,177.9
1997-03-01,178.5
1997-04-01,178.9
1997-05-01,179.3
1997-06-01,179.9
1997-07-01,180.3
1997-08-01,180.9
1997-09-01,181.2
1997-10-01,181.9
1997-11-01,182.3
1997-12-01,183
1998-01-01,183.5
1998-02-01,184.1
1998-03-01,184.3
1998-04-01,184.4
1998-05-01,185.1
1998-06-01,185.8
1998-07-01,186.6
1998-08-01,187.2
1998-09-01,187.8
1998-10-01,188.4
1998-11-01,189.4
1998-12-01,189.8
1999-01-01,190.1
1999-02-01,190.6
1999-03-01,190.8
1999-04-01,191
1999-05-01,191.5
1999-06-01,191.5
1999-07-01,191.9
1999-08-01,192.4
1999-09-01,193
1999-10-01,194
1999-11-01,195.8
1999-12-01,196.5
2000-01-01,197.9
2000-02-01,198.4
2000-03-01,199.2
2000-04-01,199
2000-05-01,199.4
2000-06-01,200.1
2000-07-01,201.2
2000-08-01,201.9
2000-09-01,203
2000-10-01,203.8
2000-11-01,204.4
2000-12-01,204.9
2001-01-01,205.7
2001-02-01,206.6
2001-03-01,207.3
2001-04-01,208.1
2001-05-01,208.9
2001-06-01,209.5
2001-07-01,210.1
2001-08-01,210.7
2001-09-01,211.5
2001-10-01,212
2001-11-01,213.2
2001-12-01,214.6
2002-01-01,215.3
2002-02-01,216.6
2002-03-01,217.5
2002-04-01,217.9
2002-05-01,218.6
2002-06-01,219.4
2002-07-01,220.2
2002-08-01,221
2002-09-01,222
2002-10-01,223.3
2002-11-01,224.2
2002-12-01,224.9
2003-01-01,226
2003-02-01,226.7
2003-03-01,226.9
2003-04-01,227.9
2003-05-01,228.2
2003-06-01,228.9
2003-07-01,230.3
2003-08-01,230.7
2003-09-01,231.6
2003-10-01,231.8
2003-11-01,233
2003-12-01,233.8
2004-01-01,234.3
2004-02-01,235.5
2004-03-01,236.2
2004-04-01,237.3
2004-05-01,238.6
2004-06-01,239.1
2004-07-01,240
2004-08-01,240.7
2004-09-01,241.7
2004-10-01,241.9
2004-11-01,242.2
2004-12-01,243.1
2005-01-01,244.2
2005-02-01,245.1
2005-03-01,245.8
2005-04-01,246.6
2005-05-01,247.5
2005-06-01,248.9
2005-07-01,250.5
2005-08-01,251.3
2005-09-01,252.3
2005-10-01,253.8
2005-11-01,254.2
2005-12-01,253.8
2006-01-01,254.3
2006-02-01,256
2006-03-01,256.7
2006-04-01,257.6
2006-05-01,258.6
2006-06-01,259.8
2006-07-01,260.4
2006-08-01,261.8
2006-09-01,263.2
2006-10-01,263.6
2006-11-01,264.8
2006-12-01,266
2007-01-01,266.897
2007-02-01,267.603
2007-03-01,267.992
2007-04-01,268.77
2007-05-01,269.868
2007-06-01,270.978
2007-07-01,271.167
2007-08-01,271.984
2007-09-01,273.207
2007-10-01,274.106
2007-11-01,274.707
2007-12-01,275.938
2008-01-01,276.921
2008-02-01,277.584
2008-03-01,278.454
2008-04-01,279.262
2008-05-01,279.73
2008-06-01,281.133
2008-07-01,283.149
2008-08-01,284.437
2008-09-01,284.849
2008-10-01,286.427
2008-11-01,287.311
2008-12-01,288.367
2009-01-01,289
2009-02-01,289.35
2009-03-01,290.41
2009-04-01,290.966
2009-05-01,291.442
2009-06-01,291.398
2009-07-01,291.549
2009-08-01,291.643
2009-09-01,291.61
2009-10-01,291.543
2009-11-01,292.358
2009-12-01,292.6
2010-01-01,292.797
2010-02-01,292.927
2010-03-01,293.446
2010-04-01,293.496
2010-05-01,293.884
2010-06-01,294.775
2010-07-01,296.209
2010-08-01,297.249
2010-09-01,297.295
2010-10-01,297.974
2010-11-01,297.994
2010-12-01,298.238
2011-01-01,297.656
2011-02-01,297.896
2011-03-01,299.198
2011-04-01,299.327
2011-05-01,299.682
2011-06-01,300.686
2011-07-01,301.619
2011-08-01,302.625
2011-09-01,303.09
2011-10-01,304.298
2011-11-01,304.809
2011-12-01,304.816
2012-01-01,305.875
2012-02-01,305.829
2012-03-01,306.377
2012-04-01,307.029
2012-05-01,308.021
2012-06-01,308.727
2012-07-01,309.317
2012-08-01,310.335
2012-09-01,311.29
2012-10-01,311.793
2012-11-01,311.867
2012-12-01,312.625
2013-01-01,313.155
2013-02-01,314.426
2013-03-01,315.887
2013-04-01,315.735
2013-05-01,316.798
2013-06-01,317.325
2013-07-01,317.7
2013-08-01,318.921
2013-09-01,319.552
2013-10-01,320.654
2013-11-01,321.214
2013-12-01,322.083
2014-01-01,323.238
2014-02-01,322.844
2014-03-01,323.686
2014-04-01,324.957
2014-05-01,325.971
2014-06-01,326.411
2014-07-01,327.161
2014-08-01,328.379
2014-09-01,328.898
2014-10-01,329.49
2014-11-01,330.636
2014-12-01,331.246
2015-01-01,331.808
2015-02-01,332.703
2015-03-01,333.541
2015-04-01,333.557
2015-05-01,334.845
2015-06-01,335.663
2015-07-01,336.988
2015-08-01,337.306
2015-09-01,339.702
2015-10-01,340.445
2015-11-01,341.113
2015-12-01,342.114
2016-01-01,342.749
2016-02-01,343.636
2016-03-01,344.086
2016-04-01,344.546
2016-05-01,345.553
2016-06-01,345.841
2016-07-01,346.906
2016-08-01,347.581
2016-09-01,348.13
2016-10-01,349.205
2016-11-01,349.918
2016-12-01,351.234
2017-01-01,351.496
2017-02-01,352.011
2017-03-01,352.743
2017-04-01,353.283
2017-05-01,354.161
2017-06-01,354.906
2017-07-01,355.383
2017-08-01,357.135
2017-09-01,357.343
2017-10-01,358.066
2017-11-01,358.809
2017-12-01,359.56
2018-01-01,360.156
2018-02-01,360.552
2018-03-01,361.369
2018-04-01,362.118
2018-05-01,362.802
2018-06-01,362.703
2018-07-01,363.36
2018-08-01,365.165
2018-09-01,365.113
2018-10-01,366.468
2018-11-01,367.425
2018-12-01,368.422
2019-01-01,369.239
2019-02-01,370.038
2019-03-01,371.121
2019-04-01,372.914
2019-05-01,373.527
2019-06-01,374.552
2019-07-01,375.216
2019-08-01,376.192
2019-09-01,377.294
2019-10-01,376.884
2019-11-01,378.371
2019-12-01,378.999
2020-01-01,380.234
2020-02-01,380.596
2020-03-01,381.09
2020-04-01,381.837
2020-05-01,382.119
2020-06-01,382.585
2020-07-01,383.054
2020-08-01,383.583
2020-09-01,384.578
2020-10-01,384.31
2020-11-01,385.347
2020-12-01,384.892
2021-01-01,384.665
2021-02-01,384.625
2021-03-01,383.835
2021-04-01,384.24
2021-05-01,384.269
2021-06-01,384.697
2021-07-01,384.305
2021-08-01,385.153
2021-09-01,386.047
2021-10-01,386.574
2021-11-01,386.908
2021-12-01,387.799
2022-01-01,389.152
2022-02-01,390.849
2022-03-01,391.149
2022-04-01,391.869
2022-05-01,393.023
2022-06-01,395.586
2022-07-01,397.037
2022-08-01,398.374
2022-09-01,400.609
2022-10-01,402.381
2022-11-01,405.377
2022-12-01,408.7
2023-01-01,411.577
2023-02-01,413.918
2023-03-01,415.837
2023-04-01,417.568
2023-05-01,418.711
2023-06-01,420.184
2023-07-01,422.059
2023-08-01,424.28
2023-09-01,426.776
2023-10-01,428.648
2023-11-01,430
