"Date","APU0300717327"
1995-07-01,10.026
1995-08-01,10.025
1995-09-01,9.884
1995-10-01,9.861
1995-11-01,9.832
1995-12-01,9.779
1996-01-01,9.714
1996-02-01,9.652
1996-03-01,9.742
1996-04-01,9.775
1996-05-01,9.484
1996-06-01,9.244
1996-07-01,9.15
1996-08-01,9.315
1996-09-01,9.062
1996-10-01,9.074
1996-11-01,9.118
1996-12-01,9.136
1997-01-01,9.14
1997-02-01,9.254
1997-03-01,9.382
1997-04-01,9.567
1997-05-01,9.657
1997-06-01,9.878
1997-07-01,10.085
1997-08-01,9.892
1997-09-01,9.77
1997-10-01,9.704
1997-11-01,9.592
1997-12-01,9.561
1998-01-01,9.386
1998-02-01,9.318
1998-03-01,9.301
1998-04-01,9.305
1998-05-01,9.261
1998-06-01,9.355
1998-07-01,9.263
1998-08-01,9.177
1998-09-01,9.625
1998-10-01,9.558
1998-11-01,9.776
1998-12-01,9.777
1999-01-01,9.664
1999-02-01,9.669
1999-03-01,9.629
1999-04-01,9.563
1999-05-01,9.571
1999-06-01,9.58
1999-07-01,9.496
1999-08-01,9.599
1999-09-01,9.651
1999-10-01,9.661
1999-11-01,9.67
1999-12-01,9.598
2000-01-01,9.643
2000-02-01,9.657
2000-03-01,9.649
2000-04-01,9.649
2000-05-01,10.091
2000-06-01,9.371
2000-07-01,9.352
2000-08-01,9.13
2000-09-01,9.135
2000-10-01,9.064
2000-11-01,9.158
2000-12-01,9.218
2001-01-01,9.287
2001-02-01,9.332
2001-03-01,9.138
2001-04-01,9.232
2001-05-01,9.133
2001-06-01,9.246
2001-07-01,9.198
2001-08-01,9.198
2001-09-01,9.095
