"Date","APU0200702221"
1980-01-01,0.775
1980-02-01,0.784
1980-03-01,0.677
1980-04-01,0.681
1980-05-01,0.704
1980-06-01,0.714
1980-07-01,0.712
1980-08-01,0.713
1980-09-01,0.584
1980-10-01,0.732
1980-11-01,0.751
1980-12-01,0.743
1981-01-01,0.753
1981-02-01,0.759
1981-03-01,0.801
1981-04-01,0.931
1981-05-01,0.936
1981-06-01,0.908
1981-07-01,0.738
1981-08-01,0.723
1981-09-01,0.932
1981-10-01,0.978
1981-11-01,0.99
1981-12-01,0.988
1982-01-01,0.958
1982-02-01,0.948
1982-03-01,1.018
1982-04-01,1.033
1982-05-01,1.008
1982-06-01,1.012
1982-07-01,0.997
1982-08-01,NA
1982-09-01,0.737
1982-10-01,0.797
1982-11-01,0.801
1982-12-01,0.807
1983-01-01,0.811
1983-02-01,0.799
1983-03-01,0.768
1983-04-01,0.712
1983-05-01,0.723
1983-06-01,0.716
1983-07-01,0.762
1983-08-01,NA
1983-09-01,0.7
1983-10-01,0.7
1983-11-01,0.733
1983-12-01,0.72
1984-01-01,0.698
1984-02-01,0.671
1984-03-01,NA
1984-04-01,NA
1984-05-01,NA
1984-06-01,0.664
1984-07-01,0.643
1984-08-01,0.64
1984-09-01,NA
1984-10-01,NA
1984-11-01,NA
1984-12-01,NA
1985-01-01,NA
1985-02-01,NA
1985-03-01,NA
1985-04-01,NA
1985-05-01,NA
1985-06-01,NA
1985-07-01,NA
1985-08-01,NA
1985-09-01,0.786
