"Date","CPGRLE01USM657N"
2013-11-01,0.0344443404971794
2013-12-01,-0.103297441369131
2014-01-01,0.156170212765964
2014-02-01,0.300806825085917
2014-03-01,0.354971936884476
2014-04-01,0.251569141414755
2014-05-01,0.218939071782558
2014-06-01,0.0537749601939233
2014-07-01,-0.0079779305248115
2014-08-01,0.0663480838841416
2014-09-01,0.228707154127622
2014-10-01,0.239489869829728
2014-11-01,-0.0689185633194608
2014-12-01,-0.197702802113285
2015-01-01,0.198094440372733
2015-02-01,0.349010232060461
2015-03-01,0.409858257352673
2015-04-01,0.304894489913573
2015-05-01,0.131098998354041
2015-06-01,0.0970597103077315
2015-07-01,0.0338348036343675
2015-08-01,0.0886831988648537
2015-09-01,0.291777079014726
2015-10-01,0.257233141161818
2015-11-01,0.0368875135766389
2015-12-01,-0.121274198504558
2016-01-01,0.30724549694601
2016-02-01,0.471111692730495
2016-03-01,0.27596873982414
2016-04-01,0.257349061122441
2016-05-01,0.223489019887301
2016-06-01,0.100992146850645
2016-07-01,-0.0201780511231115
2016-08-01,0.215545078791017
2016-09-01,0.182456762177865
2016-10-01,0.195793849580471
2016-11-01,0.00361129613431308
2016-12-01,-0.03731537915234
2017-01-01,0.380919505165905
2017-02-01,0.423859278719465
2017-03-01,0.0585323899133254
2017-04-01,0.14007720163953
2017-05-01,0.0766962589710813
2017-06-01,0.0710782853852726
2017-07-01,-0.0309506614711951
2017-08-01,0.20798933062364
2017-09-01,0.190525231719887
2017-10-01,0.275558331784883
2017-11-01,-0.0575623526443165
2017-12-01,0.0260363246177257
2018-01-01,0.42593804967701
2018-02-01,0.449657945789717
2018-03-01,0.323320940015551
2018-04-01,0.161724016990747
2018-05-01,0.1727458418442
2018-06-01,0.0885543502324655
2018-07-01,0.0659689480281061
2018-08-01,0.0562305374475836
2018-09-01,0.1616203897493
2018-10-01,0.245328504153955
2018-11-01,0.0162122726904351
2018-12-01,-0.00849076629165335
2019-01-01,0.401029785821528
2019-02-01,0.381359515919442
2019-03-01,0.276507579065094
2019-04-01,0.189431552574899
2019-05-01,0.0983486574264453
2019-06-01,0.223542404508953
2019-07-01,0.147809269047048
2019-08-01,0.228785199911985
2019-09-01,0.133626579954502
2019-10-01,0.20300768934153
2019-11-01,0.0184864501865516
2019-12-01,-0.0652564237970846
2020-01-01,0.403495196935122
2020-02-01,0.475180824348476
2020-03-01,0.0164628762141486
2020-04-01,-0.457517806907278
2020-05-01,-0.108986091119899
2020-06-01,0.189240742064498
2020-07-01,0.526094434138667
2020-08-01,0.393346357717319
2020-09-01,0.110881245441966
2020-10-01,0.101838292684744
2020-11-01,0.0538376997564361
2020-12-01,-0.0916603889814471
2021-01-01,0.196489194951442
2021-02-01,0.348835054030526
2021-03-01,0.375698200195053
2021-04-01,0.829919805088446
2021-05-01,0.702636804298306
2021-06-01,0.842718010243123
2021-07-01,0.333551387760663
2021-08-01,0.129323006598693
2021-09-01,0.134880342889446
2021-10-01,0.619185090966259
2021-11-01,0.403739831047145
2021-12-01,0.408128620638427
2022-01-01,0.735449511813674
2022-02-01,0.721338759982673
2022-03-01,0.432550276158686
2022-04-01,0.532655847634858
2022-05-01,0.570748781141904
2022-06-01,0.743232617450589
2022-07-01,0.327813221121223
2022-08-01,0.518187291558134
2022-09-01,0.425334311422793
2022-10-01,0.292519149449462
2022-11-01,0.0952174130932407
2022-12-01,0.171228304405859
2023-01-01,0.616101268522181
2023-02-01,0.678562203191161
2023-03-01,0.481890457911051
2023-04-01,0.465830376199766
2023-05-01,0.39003059638514
2023-06-01,0.264203365184878
2023-07-01,0.15926969020101
2023-08-01,0.226566085545672
2023-09-01,0.230246079528431
2023-10-01,0.181135523475214
