"Date","APU0400711411"
1980-01-01,0.403
1980-02-01,0.367
1980-03-01,0.376
1980-04-01,0.369
1980-05-01,0.339
1980-06-01,0.339
1980-07-01,0.333
1980-08-01,0.374
1980-09-01,0.403
1980-10-01,0.435
1980-11-01,0.38
1980-12-01,0.353
1981-01-01,0.354
1981-02-01,0.378
1981-03-01,0.377
1981-04-01,0.386
1981-05-01,0.369
1981-06-01,0.41
1981-07-01,0.455
1981-08-01,0.443
1981-09-01,0.507
1981-10-01,0.442
1981-11-01,0.401
1981-12-01,0.376
1982-01-01,0.382
1982-02-01,0.465
1982-03-01,0.421
1982-04-01,0.391
1982-05-01,0.373
1982-06-01,0.383
1982-07-01,0.362
1982-08-01,0.349
1982-09-01,0.348
1982-10-01,0.389
1982-11-01,0.366
1982-12-01,0.35
1983-01-01,0.365
1983-02-01,0.307
1983-03-01,0.303
1983-04-01,0.291
1983-05-01,0.317
1983-06-01,0.375
1983-07-01,0.385
1983-08-01,0.425
1983-09-01,0.406
1983-10-01,0.476
1983-11-01,0.382
1983-12-01,0.34
1984-01-01,0.412
1984-02-01,0.399
1984-03-01,0.398
1984-04-01,0.388
1984-05-01,0.371
1984-06-01,0.379
1984-07-01,0.386
1984-08-01,0.389
1984-09-01,0.405
1984-10-01,0.429
1984-11-01,0.445
1984-12-01,0.443
1985-01-01,0.494
1985-02-01,0.497
1985-03-01,0.461
1985-04-01,0.426
1985-05-01,0.454
1985-06-01,0.52
1985-07-01,0.51
1985-08-01,0.478
1985-09-01,0.482
1985-10-01,0.515
1985-11-01,0.545
1985-12-01,0.571
1986-01-01,0.527
1986-02-01,0.53
1986-03-01,0.506
1986-04-01,0.483
1986-05-01,0.441
1986-06-01,0.496
1986-07-01,0.528
1986-08-01,0.586
1986-09-01,0.595
1986-10-01,0.685
1986-11-01,0.641
1986-12-01,0.547
1987-01-01,0.447
1987-02-01,0.459
1987-03-01,0.433
1987-04-01,0.456
1987-05-01,0.474
1987-06-01,0.531
1987-07-01,0.619
1987-08-01,0.575
1987-09-01,0.57
1987-10-01,0.619
1987-11-01,0.556
1987-12-01,0.515
1988-01-01,0.482
1988-02-01,0.459
1988-03-01,0.439
1988-04-01,0.438
1988-05-01,0.415
1988-06-01,0.419
1988-07-01,0.503
1988-08-01,0.601
1988-09-01,0.657
1988-10-01,0.658
1988-11-01,0.492
1988-12-01,0.44
1989-01-01,0.445
1989-02-01,0.421
1989-03-01,0.393
1989-04-01,0.435
1989-05-01,0.472
1989-06-01,0.544
1989-07-01,0.593
1989-08-01,0.633
1989-09-01,0.699
1989-10-01,0.632
1989-11-01,0.541
1989-12-01,0.504
1990-01-01,0.541
1990-02-01,0.632
1990-03-01,0.676
1990-04-01,0.725
1990-05-01,0.725
1990-06-01,0.745
1990-07-01,0.794
1990-08-01,0.648
1990-09-01,0.583
1990-10-01,0.561
1990-11-01,0.589
1990-12-01,0.588
1991-01-01,0.711
1991-02-01,0.643
1991-03-01,0.646
1991-04-01,0.717
1991-05-01,0.674
1991-06-01,0.719
1991-07-01,0.692
1991-08-01,0.572
1991-09-01,0.564
1991-10-01,0.549
1991-11-01,0.595
1991-12-01,0.566
1992-01-01,0.549
1992-02-01,0.523
1992-03-01,0.552
1992-04-01,0.579
1992-05-01,0.655
1992-06-01,0.597
1992-07-01,0.613
1992-08-01,0.653
1992-09-01,0.732
1992-10-01,0.76
1992-11-01,0.558
1992-12-01,0.543
1993-01-01,0.577
1993-02-01,0.556
1993-03-01,0.58
1993-04-01,0.524
