"Date","CUURA316SAF11"
1974-04-01,53.4
1974-05-01,54
1974-06-01,53.6
1974-07-01,53.5
1974-08-01,55
1974-09-01,55.9
1974-10-01,56
1974-11-01,56.8
1974-12-01,57.3
1975-01-01,58.2
1975-02-01,58.2
1975-03-01,57.9
1975-04-01,58.2
1975-05-01,58.4
1975-06-01,59.3
1975-07-01,61.3
1975-08-01,61
1975-09-01,61
1975-10-01,61.6
1975-11-01,61.3
1975-12-01,61.4
1976-01-01,61.1
1976-02-01,60.6
1976-03-01,59.7
1976-04-01,60
1976-05-01,60.2
1976-06-01,60.7
1976-07-01,60.9
1976-08-01,60.9
1976-09-01,60.2
1976-10-01,60.3
1976-11-01,60.3
1976-12-01,61.1
1977-01-01,61.8
1977-02-01,64.1
1977-03-01,64.1
1977-04-01,65
1977-05-01,65
1977-06-01,65.5
1977-07-01,65.6
1977-08-01,66
1977-09-01,65.8
1977-10-01,65.4
1977-11-01,66.4
1977-12-01,66.1
1978-01-01,66.9
1978-02-01,68.1
1978-03-01,68.8
1978-04-01,69.7
1978-05-01,70.7
1978-06-01,72.3
1978-07-01,73
1978-08-01,72.9
1978-09-01,72.7
1978-10-01,73.7
1978-11-01,73.3
1978-12-01,74.7
1979-01-01,76
1979-02-01,77.2
1979-03-01,78.4
1979-04-01,79.3
1979-05-01,78.8
1979-06-01,79.7
1979-07-01,80.1
1979-08-01,78.9
1979-09-01,79.9
1979-10-01,80.3
1979-11-01,80.3
1979-12-01,81.8
1980-01-01,82
1980-02-01,82.1
1980-03-01,82.9
1980-04-01,83.3
1980-05-01,83.8
1980-06-01,84.9
1980-07-01,85.5
1980-08-01,87.6
1980-09-01,89.3
1980-10-01,89.9
1980-11-01,90.5
1980-12-01,91.4
1981-01-01,91.4
1981-02-01,91.9
1981-03-01,92.7
1981-04-01,93.2
1981-05-01,92.3
1981-06-01,93
1981-07-01,94.4
1981-08-01,94
1981-09-01,94.4
1981-10-01,94.4
1981-11-01,93.9
1981-12-01,94.1
1982-01-01,95.8
1982-02-01,95.8
1982-03-01,96.4
1982-04-01,96.7
1982-05-01,97.5
1982-06-01,98.5
1982-07-01,98.4
1982-08-01,98.3
1982-09-01,98.2
1982-10-01,97.8
1982-11-01,97.8
1982-12-01,97.8
1983-01-01,98.6
1983-02-01,98.5
1983-03-01,99.4
1983-04-01,99.4
1983-05-01,99.9
1983-06-01,99.5
1983-07-01,98.9
1983-08-01,99
1983-09-01,100
1983-10-01,99.6
1983-11-01,99.8
1983-12-01,99.1
1984-01-01,103.3
1984-02-01,103.4
1984-03-01,102.9
1984-04-01,103.6
1984-05-01,102.5
1984-06-01,103.1
1984-07-01,103.4
1984-08-01,103.7
1984-09-01,103.4
1984-10-01,102.9
1984-11-01,103.4
1984-12-01,103.5
1985-01-01,104.3
1985-02-01,104.7
1985-03-01,105.2
1985-04-01,105.6
1985-05-01,105
1985-06-01,105.2
1985-07-01,103.2
1985-08-01,104.1
1985-09-01,104.6
1985-10-01,103
1985-11-01,104.1
1985-12-01,106
1986-01-01,107
1986-02-01,107
1986-03-01,105.2
1986-04-01,106.9
1986-05-01,107.4
1986-06-01,107.7
1986-07-01,106.5
1986-08-01,108.8
1986-09-01,108
1986-10-01,109.4
1986-11-01,110.1
1986-12-01,109.4
1987-01-01,109.6
1987-02-01,113.4
1987-03-01,111.8
1987-04-01,110.6
1987-05-01,113.6
1987-06-01,113.5
1987-07-01,113.2
1987-08-01,113
1987-09-01,113.5
1987-10-01,114
1987-11-01,114.1
1987-12-01,113.4
1988-01-01,116.5
1988-02-01,114
1988-03-01,116.4
1988-04-01,115.3
1988-05-01,116
1988-06-01,116.8
1988-07-01,117.6
1988-08-01,117.7
1988-09-01,119.2
1988-10-01,120.3
1988-11-01,120.3
1988-12-01,120.5
1989-01-01,122.3
1989-02-01,122.8
1989-03-01,121.9
1989-04-01,122.8
1989-05-01,124
1989-06-01,122.5
1989-07-01,123.8
1989-08-01,122.5
1989-09-01,123.5
1989-10-01,123.7
1989-11-01,123.3
1989-12-01,125.8
1990-01-01,129.5
1990-02-01,128
1990-03-01,127.7
1990-04-01,128.2
1990-05-01,127.1
1990-06-01,127.6
1990-07-01,129.1
1990-08-01,128.7
1990-09-01,129.4
1990-10-01,129.6
1990-11-01,132
1990-12-01,132.6
1991-01-01,134.9
1991-02-01,131.1
1991-03-01,131.9
1991-04-01,131.8
1991-05-01,133
1991-06-01,133.5
1991-07-01,131.2
1991-08-01,130
1991-09-01,129.5
1991-10-01,128.4
1991-11-01,129.2
1991-12-01,130.4
1992-01-01,133.6
1992-02-01,132.9
1992-03-01,132.4
1992-04-01,130.4
1992-05-01,126.2
1992-06-01,127.6
1992-07-01,127
1992-08-01,129.3
1992-09-01,130.2
1992-10-01,130.1
1992-11-01,127.7
1992-12-01,128.9
1993-01-01,129.8
1993-02-01,129
1993-03-01,129.3
1993-04-01,131.1
1993-05-01,131.6
1993-06-01,130.6
1993-07-01,126.6
1993-08-01,128.6
1993-09-01,128.1
1993-10-01,127.4
1993-11-01,130.9
1993-12-01,133.2
1994-01-01,133.5
1994-02-01,130.6
1994-03-01,131.9
1994-04-01,133
1994-05-01,130.7
1994-06-01,133.7
1994-07-01,133.5
1994-08-01,135.2
1994-09-01,136.9
1994-10-01,134.5
1994-11-01,135.3
1994-12-01,136.2
1995-01-01,136
1995-02-01,136.4
1995-03-01,134.6
1995-04-01,137.5
1995-05-01,136.2
1995-06-01,134.6
1995-07-01,135.8
1995-08-01,136.9
1995-09-01,138
1995-10-01,138.4
1995-11-01,138.9
1995-12-01,140.9
1996-01-01,143.2
1996-02-01,142.7
1996-03-01,143.3
1996-04-01,143.6
1996-05-01,141.3
1996-06-01,144.2
1996-07-01,142.7
1996-08-01,144.2
1996-09-01,146.3
1996-10-01,147.3
1996-11-01,147.1
1996-12-01,148.5
1997-01-01,149.3
1997-02-01,146.8
1997-03-01,146.3
1997-04-01,146.3
1997-05-01,148
1997-06-01,148.2
1997-07-01,146.6
1997-08-01,148
1997-09-01,149
1997-10-01,148.3
1997-11-01,149.3
1997-12-01,150
1998-01-01,148.2
1998-02-01,147.6
1998-03-01,147.3
1998-04-01,146.9
1998-05-01,148.5
1998-06-01,150.5
1998-07-01,149
1998-08-01,150.2
1998-09-01,148.5
1998-10-01,150
1998-11-01,148.3
1998-12-01,148.4
1999-01-01,150.1
1999-02-01,152.6
1999-03-01,153.3
1999-04-01,150.8
1999-05-01,152.8
1999-06-01,151.9
1999-07-01,150.3
1999-08-01,150.9
1999-09-01,151.4
1999-10-01,155.2
1999-11-01,153.6
1999-12-01,154.2
2000-01-01,156.2
2000-02-01,155.9
2000-03-01,154.5
2000-04-01,153.1
2000-05-01,156.8
2000-06-01,156
2000-07-01,155.5
2000-08-01,160
2000-09-01,160.1
2000-10-01,159.7
2000-11-01,157.7
2000-12-01,158
2001-01-01,158.7
2001-02-01,160
2001-03-01,157.4
2001-04-01,160.4
2001-05-01,157.4
2001-06-01,155.5
2001-07-01,162.3
2001-08-01,159.3
2001-09-01,162.8
2001-10-01,165.7
2001-11-01,163
2001-12-01,162.4
2002-01-01,163
2002-02-01,161.5
2002-03-01,162.6
2002-04-01,164.9
2002-05-01,158.4
2002-06-01,163.1
2002-07-01,160.6
2002-08-01,158.8
2002-09-01,160.7
2002-10-01,160.7
2002-11-01,160.9
2002-12-01,161.6
2003-01-01,160.8
2003-02-01,163.7
2003-03-01,161.2
2003-04-01,159.5
2003-05-01,163
2003-06-01,163
2003-07-01,160.1
2003-08-01,161.4
2003-09-01,163
2003-10-01,165.8
2003-11-01,166.6
2003-12-01,168.6
2004-01-01,165.6
2004-02-01,168.3
2004-03-01,166.3
2004-04-01,166.6
2004-05-01,169.2
2004-06-01,168.8
2004-07-01,168.2
2004-08-01,170.5
2004-09-01,164.9
2004-10-01,166.8
2004-11-01,167.2
2004-12-01,170.1
2005-01-01,165.7
2005-02-01,167.2
2005-03-01,161.4
2005-04-01,166.4
2005-05-01,168.6
2005-06-01,169.9
2005-07-01,171.4
2005-08-01,170.4
2005-09-01,172.3
2005-10-01,174.9
2005-11-01,173.2
2005-12-01,174.4
2006-01-01,177
2006-02-01,175.4
2006-03-01,175.7
2006-04-01,174.4
2006-05-01,175.6
2006-06-01,175.9
2006-07-01,175
2006-08-01,175.7
2006-09-01,177.2
2006-10-01,180.3
2006-11-01,178.8
2006-12-01,179.4
2007-01-01,179.431
2007-02-01,181.962
2007-03-01,181.945
2007-04-01,184.934
2007-05-01,184.033
2007-06-01,185.611
2007-07-01,186.032
2007-08-01,185.552
2007-09-01,188.98
2007-10-01,190.758
2007-11-01,190.676
2007-12-01,190.985
2008-01-01,193.522
2008-02-01,193.795
2008-03-01,193.528
2008-04-01,195.702
2008-05-01,195.377
2008-06-01,198.832
2008-07-01,202.587
2008-08-01,203.359
2008-09-01,203.041
2008-10-01,205.231
2008-11-01,204.605
2008-12-01,201.937
2009-01-01,202.816
2009-02-01,203.703
2009-03-01,201.619
2009-04-01,197.571
2009-05-01,198.272
2009-06-01,197.668
2009-07-01,199.431
2009-08-01,199.746
2009-09-01,198.34
2009-10-01,197.635
2009-11-01,196.12
2009-12-01,197.825
2010-01-01,197.14
2010-02-01,198.953
2010-03-01,198.282
2010-04-01,196.909
2010-05-01,196.46
2010-06-01,195.593
2010-07-01,198.032
2010-08-01,197.977
2010-09-01,198.089
2010-10-01,196.784
2010-11-01,196.935
2010-12-01,197.654
2011-01-01,199.892
2011-02-01,203.152
2011-03-01,203.046
2011-04-01,204.604
2011-05-01,203.877
2011-06-01,203.156
2011-07-01,204.93
2011-08-01,207.25
2011-09-01,207.814
2011-10-01,210.653
2011-11-01,209.593
2011-12-01,210.623
2012-01-01,210.945
2012-02-01,212.061
2012-03-01,210.755
2012-04-01,211.037
2012-05-01,211.376
2012-06-01,210.98
2012-07-01,212.373
2012-08-01,211.183
2012-09-01,212.745
2012-10-01,212.147
2012-11-01,214.156
2012-12-01,213.135
2013-01-01,214.024
2013-02-01,214.009
2013-03-01,215.202
2013-04-01,214.4
2013-05-01,216.059
2013-06-01,214.699
2013-07-01,215.796
2013-08-01,215.653
2013-09-01,215.903
2013-10-01,213.903
2013-11-01,215.493
2013-12-01,214.18
2014-01-01,216.692
2014-02-01,216.949
2014-03-01,216.86
2014-04-01,218.965
2014-05-01,218.952
2014-06-01,220.188
2014-07-01,218.711
2014-08-01,221.069
2014-09-01,223.416
2014-10-01,222.243
2014-11-01,222.199
2014-12-01,222.125
2015-01-01,223.15
2015-02-01,223.529
2015-03-01,220.403
2015-04-01,220.057
2015-05-01,219.63
2015-06-01,220.331
2015-07-01,217.495
2015-08-01,219.548
2015-09-01,218.096
2015-10-01,221.415
2015-11-01,222.247
2015-12-01,220.312
2016-01-01,218.848
2016-02-01,220.145
2016-03-01,217.788
2016-04-01,219.375
2016-05-01,217.287
2016-06-01,218.223
2016-07-01,219.099
2016-08-01,218.04
2016-09-01,218.398
2016-10-01,218.058
2016-11-01,217.52
2016-12-01,218.703
2017-01-01,217.017
2017-02-01,215.816
2017-03-01,217.199
2017-04-01,217.035
2017-05-01,216.941
2017-06-01,216.969
2017-07-01,217.445
2017-08-01,218.002
2017-09-01,219.152
2017-10-01,217.621
2017-11-01,214.18
2017-12-01,213.498
2018-01-01,213.15
2018-02-01,213.075
2018-03-01,210.963
2018-04-01,212.641
2018-05-01,212.145
2018-06-01,211.744
2018-07-01,211.507
2018-08-01,212.656
2018-09-01,212.576
2018-10-01,208.131
2018-11-01,209.703
2018-12-01,207.815
2019-01-01,207.414
2019-02-01,210.511
2019-03-01,210.985
2019-04-01,211.048
2019-05-01,212.37
2019-06-01,211.021
2019-07-01,211.83
2019-08-01,211.559
2019-09-01,211.293
2019-10-01,214.452
2019-11-01,212.821
2019-12-01,213.268
2020-01-01,213.543
2020-02-01,212.278
2020-03-01,215.773
2020-04-01,216.651
2020-05-01,217.341
2020-06-01,216.958
2020-07-01,216.626
2020-08-01,215.36
2020-09-01,213.535
2020-10-01,215.57
2020-11-01,214.505
2020-12-01,213.577
2021-01-01,215.46
2021-02-01,219.323
2021-03-01,220.368
2021-04-01,222.24
2021-05-01,222.871
2021-06-01,224
2021-07-01,224.736
2021-08-01,225.815
2021-09-01,227.629
2021-10-01,228.62
2021-11-01,230.157
2021-12-01,232.792
2022-01-01,238.012
2022-02-01,242.209
2022-03-01,250.567
2022-04-01,249.456
2022-05-01,255.353
2022-06-01,254.79
2022-07-01,259.676
2022-08-01,262.666
2022-09-01,265.951
2022-10-01,263.945
2022-11-01,265.351
2022-12-01,264.094
2023-01-01,264.772
2023-02-01,266.102
2023-03-01,266.405
2023-04-01,266.711
2023-05-01,269.775
2023-06-01,268.633
2023-07-01,270.952
2023-08-01,270.715
2023-09-01,268.463
2023-10-01,270.676
2023-11-01,271.296
