"Date","CUUR0100SAF11"
2016-06-01,244.57
2016-07-01,244.816
2016-08-01,244.587
2016-09-01,244.649
2016-10-01,244.455
2016-11-01,243.192
2016-12-01,242.625
2017-01-01,244.45
2017-02-01,244.237
2017-03-01,244.742
2017-04-01,246.69
2017-05-01,246.032
2017-06-01,245.729
2017-07-01,246.937
2017-08-01,246.165
2017-09-01,245.539
2017-10-01,247.077
2017-11-01,245.92
2017-12-01,246.424
2018-01-01,247.944
2018-02-01,247.881
2018-03-01,248.406
2018-04-01,249.436
2018-05-01,248.22
2018-06-01,248.297
2018-07-01,249.803
2018-08-01,250.062
2018-09-01,250.733
2018-10-01,248.743
2018-11-01,248.204
2018-12-01,248.585
2019-01-01,250.946
2019-02-01,250.641
2019-03-01,251.944
2019-04-01,249.654
2019-05-01,250.646
2019-06-01,251.013
2019-07-01,250.175
2019-08-01,250.784
2019-09-01,250.048
2019-10-01,251.386
2019-11-01,251.867
2019-12-01,251.134
2020-01-01,253.493
2020-02-01,253.418
2020-03-01,253.922
2020-04-01,262.18
2020-05-01,264.135
2020-06-01,263.522
2020-07-01,261.877
2020-08-01,260.775
2020-09-01,260.903
2020-10-01,259.598
2020-11-01,258.979
2020-12-01,260.581
2021-01-01,260.725
2021-02-01,259.405
2021-03-01,260.243
2021-04-01,262.195
2021-05-01,263.165
2021-06-01,264.804
2021-07-01,265.218
2021-08-01,266.563
2021-09-01,268.88
2021-10-01,270.004
2021-11-01,271.905
2021-12-01,273.384
2022-01-01,275.323
2022-02-01,280.327
2022-03-01,282.73
2022-04-01,286.582
2022-05-01,290.648
2022-06-01,291.665
2022-07-01,296.137
2022-08-01,298.62
2022-09-01,299.757
2022-10-01,302.019
2022-11-01,302.349
2022-12-01,302.872
2023-01-01,305.904
2023-02-01,306.838
2023-03-01,306.434
2023-04-01,306.734
2023-05-01,305.619
2023-06-01,305.456
2023-07-01,306.205
2023-08-01,305.792
2023-09-01,306.771
2023-10-01,308.342
2023-11-01,306.717
