"Date","TRMMEANCPIM157SFRBCLE"
1983-01-01,0.365399988368154
1983-02-01,0.326699996367097
1983-03-01,0.254700006917119
1983-04-01,0.40090000256896
1983-05-01,0.328300008550286
1983-06-01,0.255000009201467
1983-07-01,0.300100003369153
1983-08-01,0.331899989396334
1983-09-01,0.274599995464087
1983-10-01,0.340000004507601
1983-11-01,0.354399997740984
1983-12-01,0.276500009931624
1984-01-01,0.511199980974197
1984-02-01,0.372499995864928
1984-03-01,0.324900005944073
1984-04-01,0.408199988305569
1984-05-01,0.215899990871549
1984-06-01,0.254400004632771
1984-07-01,0.360399996861815
1984-08-01,0.412900000810623
1984-09-01,0.318700005300343
1984-10-01,0.316300010308623
1984-11-01,0.224500009790063
1984-12-01,0.259799999184906
1985-01-01,0.272600003518164
1985-02-01,0.44149998575449
1985-03-01,0.406000018119812
1985-04-01,0.261100009083748
1985-05-01,0.192199996672571
1985-06-01,0.356100010685623
1985-07-01,0.22350000217557
1985-08-01,0.170999998226762
1985-09-01,0.242500007152557
1985-10-01,0.303800008259714
1985-11-01,0.442499993368983
1985-12-01,0.369699997827411
1986-01-01,0.341399991884828
1986-02-01,0.124400004278868
1986-03-01,0.213199993595481
1986-04-01,0.234499992802739
1986-05-01,0.18609999679029
1986-06-01,0.343900010921061
1986-07-01,0.251700007356703
1986-08-01,0.272600003518164
1986-09-01,0.287500000558794
1986-10-01,0.280799996107817
1986-11-01,0.25919999461621
1986-12-01,0.306000001728535
1987-01-01,0.46700001694262
1987-02-01,0.279000005684793
1987-03-01,0.266400002874434
1987-04-01,0.439100014045835
1987-05-01,0.314899999648333
1987-06-01,0.292399991303682
1987-07-01,0.296499999240041
1987-08-01,0.40179998613894
1987-09-01,0.355400005355477
1987-10-01,0.322300009429455
1987-11-01,0.281900004483759
1987-12-01,0.148400000762194
1988-01-01,0.309400004334748
1988-02-01,0.268699997104704
1988-03-01,0.301899993792176
1988-04-01,0.432399986311793
1988-05-01,0.270200008526444
1988-06-01,0.384499994106591
1988-07-01,0.398499984294176
1988-08-01,0.400400022044778
1988-09-01,0.462399981915951
1988-10-01,0.384099991060793
