"Date","APU020072621"
1978-11-01,24.292
1978-12-01,24.307
1979-01-01,24.444
1979-02-01,24.364
1979-03-01,25.164
1979-04-01,25.101
1979-05-01,25.638
1979-06-01,27.118
1979-07-01,27.416
1979-08-01,27.804
1979-09-01,27.431
1979-10-01,25.885
1979-11-01,25.245
1979-12-01,25.906
1980-01-01,25.805
1980-02-01,27.066
1980-03-01,27.506
1980-04-01,27.727
1980-05-01,28.051
1980-06-01,30.863
1980-07-01,31.263
1980-08-01,31.473
1980-09-01,31.791
1980-10-01,30.224
1980-11-01,29.078
1980-12-01,29.847
1981-01-01,29.645
1981-02-01,30.404
1981-03-01,30.006
1981-04-01,29.935
1981-05-01,29.895
1981-06-01,33.55
1981-07-01,35.505
1981-08-01,36.978
1981-09-01,36.667
1981-10-01,33.38
1981-11-01,32.066
1981-12-01,31.875
1982-01-01,32.235
1982-02-01,32.896
1982-03-01,33.608
1982-04-01,33.381
1982-05-01,35.323
1982-06-01,38.427
1982-07-01,39.349
1982-08-01,39.061
1982-09-01,38.706
1982-10-01,35.458
1982-11-01,34.126
1982-12-01,35.766
1983-01-01,36.047
1983-02-01,36.503
1983-03-01,36.309
1983-04-01,36.38
1983-05-01,36.732
1983-06-01,41.578
1983-07-01,42.167
1983-08-01,42.157
1983-09-01,42.033
1983-10-01,38.387
1983-11-01,36.798
1983-12-01,36.745
1984-01-01,37.181
1984-02-01,37.379
1984-03-01,37.964
1984-04-01,37.986
1984-05-01,37.735
1984-06-01,42.532
1984-07-01,43.11
1984-08-01,45.799
1984-09-01,42.254
1984-10-01,38.56
1984-11-01,37.588
1984-12-01,36.581
1985-01-01,37.02
1985-02-01,37.072
1985-03-01,37.246
1985-04-01,37.442
1985-05-01,37.601
1985-06-01,42.953
1985-07-01,42.816
1985-08-01,44.008
1985-09-01,NA
1985-10-01,39.221
1985-11-01,38.435
1985-12-01,38.315
1986-01-01,39.285
1986-02-01,39.956
1986-03-01,40.051
1986-04-01,39.487
1986-05-01,40.084
1986-06-01,45.258
1986-07-01,45.96
1986-08-01,46.852
1986-09-01,47.037
1986-10-01,41.028
1986-11-01,39.676
1986-12-01,39.697
1987-01-01,39.228
1987-02-01,39.01
1987-03-01,39.008
1987-04-01,39.098
1987-05-01,39.559
1987-06-01,46.508
1987-07-01,46.633
1987-08-01,46.049
1987-09-01,46.054
1987-10-01,39.929
1987-11-01,39.359
1987-12-01,39.285
1988-01-01,39.201
1988-02-01,39.35
1988-03-01,39.329
1988-04-01,39.317
1988-05-01,39.385
1988-06-01,44.562
1988-07-01,44.409
1988-08-01,44.484
1988-09-01,44.523
1988-10-01,41.833
1988-11-01,40.388
1988-12-01,41.454
1989-01-01,40.974
1989-02-01,40.842
1989-03-01,41.059
1989-04-01,41.109
1989-05-01,41.312
1989-06-01,45.5
1989-07-01,45.404
1989-08-01,45.494
1989-09-01,45.583
1989-10-01,41.212
1989-11-01,40.785
1989-12-01,41.421
1990-01-01,41.387
1990-02-01,41.544
1990-03-01,41.478
1990-04-01,41.549
1990-05-01,41.77
1990-06-01,46.212
