"Date","APU0200703213"
1989-01-01,2.105
1989-02-01,2.044
1989-03-01,2.172
1989-04-01,2.021
1989-05-01,2.092
1989-06-01,2.143
1989-07-01,2.133
1989-08-01,2.076
1989-09-01,1.98
1989-10-01,2.135
1989-11-01,2.195
1989-12-01,2.152
1990-01-01,2.241
1990-02-01,2.3
1990-03-01,2.209
1990-04-01,2.263
1990-05-01,2.319
1990-06-01,2.35
1990-07-01,2.273
1990-08-01,2.395
1990-09-01,2.402
1990-10-01,2.336
1990-11-01,2.326
1990-12-01,2.421
1991-01-01,2.518
1991-02-01,2.284
1991-03-01,2.3
1991-04-01,2.425
1991-05-01,2.48
1991-06-01,2.335
1991-07-01,2.508
1991-08-01,2.312
1991-09-01,2.392
1991-10-01,2.341
1991-11-01,2.387
1991-12-01,2.205
1992-01-01,2.354
1992-02-01,2.187
1992-03-01,2.44
1992-04-01,2.299
1992-05-01,2.304
1992-06-01,2.361
1992-07-01,2.4
1992-08-01,2.175
1992-09-01,2.239
1992-10-01,2.311
1992-11-01,2.33
1992-12-01,2.357
1993-01-01,2.351
1993-02-01,2.357
1993-03-01,2.402
1993-04-01,2.438
1993-05-01,2.405
1993-06-01,2.516
1993-07-01,2.512
1993-08-01,2.452
1993-09-01,2.352
1993-10-01,2.571
1993-11-01,2.437
1993-12-01,2.369
1994-01-01,2.317
1994-02-01,2.407
1994-03-01,2.378
1994-04-01,2.397
1994-05-01,2.429
1994-06-01,2.29
1994-07-01,2.322
1994-08-01,2.459
1994-09-01,2.396
1994-10-01,2.433
1994-11-01,2.322
1994-12-01,2.335
1995-01-01,2.362
1995-02-01,2.334
1995-03-01,2.351
1995-04-01,2.244
1995-05-01,2.258
1995-06-01,2.287
1995-07-01,2.232
1995-08-01,2.133
1995-09-01,2.217
1995-10-01,2.3
1995-11-01,2.325
1995-12-01,2.377
1996-01-01,2.308
1996-02-01,2.289
1996-03-01,2.29
1996-04-01,2.236
1996-05-01,2.28
1996-06-01,2.172
1996-07-01,2.237
1996-08-01,2.328
1996-09-01,2.383
1996-10-01,2.382
1996-11-01,2.373
1996-12-01,2.408
1997-01-01,2.288
1997-02-01,2.236
1997-03-01,2.411
1997-04-01,2.342
1997-05-01,2.273
1997-06-01,2.331
1997-07-01,2.365
1997-08-01,2.398
1997-09-01,2.472
1997-10-01,2.309
1997-11-01,2.38
1997-12-01,2.359
1998-01-01,2.199
1998-02-01,2.291
1998-03-01,2.302
1998-04-01,2.218
1998-05-01,2.423
1998-06-01,2.167
1998-07-01,2.279
1998-08-01,2.291
1998-09-01,2.356
1998-10-01,2.358
1998-11-01,2.353
1998-12-01,2.273
1999-01-01,2.304
1999-02-01,2.244
1999-03-01,2.334
1999-04-01,2.475
1999-05-01,2.154
1999-06-01,2.384
1999-07-01,2.328
1999-08-01,2.347
1999-09-01,2.443
1999-10-01,2.292
1999-11-01,2.302
1999-12-01,2.381
2000-01-01,2.364
2000-02-01,2.325
2000-03-01,2.406
2000-04-01,2.318
2000-05-01,2.201
2000-06-01,2.381
2000-07-01,2.546
2000-08-01,2.401
2000-09-01,2.562
2000-10-01,2.487
2000-11-01,2.387
2000-12-01,2.354
2001-01-01,2.57
2001-02-01,2.687
2001-03-01,2.706
2001-04-01,2.725
2001-05-01,2.593
2001-06-01,2.474
2001-07-01,2.717
2001-08-01,2.842
2001-09-01,2.699
2001-10-01,2.782
2001-11-01,2.796
2001-12-01,2.577
2002-01-01,2.487
2002-02-01,2.754
2002-03-01,2.595
2002-04-01,2.755
2002-05-01,2.683
2002-06-01,2.632
2002-07-01,2.452
2002-08-01,2.614
2002-09-01,2.465
2002-10-01,2.681
2002-11-01,2.565
2002-12-01,2.577
2003-01-01,2.461
2003-02-01,2.531
2003-03-01,2.743
2003-04-01,2.765
2003-05-01,2.738
2003-06-01,2.616
2003-07-01,2.589
2003-08-01,2.643
2003-09-01,2.495
2003-10-01,2.985
2003-11-01,3.354
2003-12-01,3.054
2004-01-01,3.453
2004-02-01,3.149
2004-03-01,3.025
2004-04-01,2.963
2004-05-01,2.863
2004-06-01,3.04
2004-07-01,2.961
2004-08-01,2.995
2004-09-01,2.926
