"Date","APUS23A72620"
1991-11-01,0.469
1991-12-01,0.485
1992-01-01,0.505
1992-02-01,0.493
1992-03-01,0.402
1992-04-01,0.414
1992-05-01,0.417
1992-06-01,0.431
1992-07-01,0.445
1992-08-01,0.431
1992-09-01,0.465
1992-10-01,0.478
1992-11-01,0.532
1992-12-01,0.525
1993-01-01,0.52
1993-02-01,0.511
1993-03-01,0.474
1993-04-01,0.502
1993-05-01,0.527
1993-06-01,0.543
1993-07-01,0.528
1993-08-01,0.531
1993-09-01,0.533
1993-10-01,0.545
1993-11-01,0.52
1993-12-01,0.534
1994-01-01,0.538
1994-02-01,0.534
1994-03-01,0.546
1994-04-01,0.545
1994-05-01,0.499
1994-06-01,0.507
1994-07-01,0.473
1994-08-01,0.48
1994-09-01,0.467
1994-10-01,0.445
1994-11-01,0.435
1994-12-01,0.478
1995-01-01,0.47
1995-02-01,0.467
1995-03-01,0.416
1995-04-01,0.413
1995-05-01,0.41
1995-06-01,0.404
1995-07-01,0.406
1995-08-01,0.387
1995-09-01,0.372
1995-10-01,0.382
1995-11-01,0.402
1995-12-01,0.422
1996-01-01,0.44
1996-02-01,0.452
1996-03-01,0.481
1996-04-01,0.487
1996-05-01,0.525
1996-06-01,0.51
1996-07-01,0.507
1996-08-01,0.512
1996-09-01,0.516
1996-10-01,0.51
1996-11-01,0.517
1996-12-01,0.534
1997-01-01,0.643
1997-02-01,0.639
1997-03-01,0.529
1997-04-01,0.46
1997-05-01,0.415
1997-06-01,0.433
1997-07-01,0.44
1997-08-01,0.439
1997-09-01,0.461
1997-10-01,0.504
1997-11-01,0.566
1997-12-01,0.555
1998-01-01,0.507
1998-02-01,0.477
1998-03-01,0.487
1998-04-01,0.486
1998-05-01,0.516
1998-06-01,0.497
1998-07-01,0.477
1998-08-01,0.473
1998-09-01,0.458
1998-10-01,0.458
1998-11-01,0.468
1998-12-01,0.489
1999-01-01,0.48
1999-02-01,0.458
1999-03-01,0.448
1999-04-01,0.435
1999-05-01,0.457
1999-06-01,0.478
1999-07-01,0.502
1999-08-01,0.503
1999-09-01,0.543
1999-10-01,0.576
1999-11-01,0.581
1999-12-01,0.555
2000-01-01,0.543
2000-02-01,0.524
2000-03-01,0.526
2000-04-01,0.549
2000-05-01,0.577
2000-06-01,0.672
2000-07-01,0.712
2000-08-01,0.716
2000-09-01,0.727
2000-10-01,0.844
2000-11-01,0.866
2000-12-01,0.906
2001-01-01,1.152
2001-02-01,1.133
2001-03-01,0.966
2001-04-01,0.815
2001-05-01,0.887
2001-06-01,0.804
2001-07-01,0.653
2001-08-01,0.634
2001-09-01,0.538
2001-10-01,0.486
2001-11-01,0.543
2001-12-01,0.59
2002-01-01,0.578
2002-02-01,0.549
2002-03-01,0.56
2002-04-01,0.644
2002-05-01,0.706
2002-06-01,0.719
2002-07-01,0.709
2002-08-01,0.663
2002-09-01,0.663
2002-10-01,0.724
2002-11-01,0.768
2002-12-01,0.769
2003-01-01,0.804
2003-02-01,0.821
2003-03-01,1.059
2003-04-01,0.961
2003-05-01,0.902
2003-06-01,0.945
2003-07-01,0.959
2003-08-01,0.895
2003-09-01,0.866
2003-10-01,0.838
2003-11-01,0.878
2003-12-01,0.867
2004-01-01,0.96
2004-02-01,0.906
2004-03-01,0.868
2004-04-01,0.905
2004-05-01,0.915
2004-06-01,0.996
2004-07-01,1.022
2004-08-01,0.977
2004-09-01,0.941
2004-10-01,0.935
2004-11-01,1.085
2004-12-01,1.067
2005-01-01,1.067
2005-02-01,1.024
2005-03-01,0.977
2005-04-01,1.06
2005-05-01,1.082
2005-06-01,1.018
2005-07-01,1.081
2005-08-01,1.088
2005-09-01,1.274
2005-10-01,1.481
2005-11-01,1.526
2005-12-01,1.455
2006-01-01,1.443
2006-02-01,1.32
2006-03-01,1.14
2006-04-01,1.001
2006-05-01,0.974
2006-06-01,0.905
2006-07-01,0.92
2006-08-01,0.879
2006-09-01,0.897
2006-10-01,0.814
2006-11-01,0.967
2006-12-01,1.116
2007-01-01,1.086
2007-02-01,1.135
2007-03-01,1.215
2007-04-01,1.224
2007-05-01,1.21
2007-06-01,1.174
2007-07-01,1.14
2007-08-01,1.026
2007-09-01,0.999
2007-10-01,1.003
2007-11-01,1.073
2007-12-01,1.052
2008-01-01,1.083
2008-02-01,1.181
2008-03-01,1.306
2008-04-01,1.366
2008-05-01,1.592
2008-06-01,1.58
2008-07-01,1.84
2008-08-01,1.574
2008-09-01,1.359
2008-10-01,1.231
2008-11-01,1.272
2008-12-01,1.163
2009-01-01,1.06
2009-02-01,1.019
2009-03-01,0.873
2009-04-01,0.733
2009-05-01,0.775
2009-06-01,0.76
2009-07-01,0.84
2009-08-01,0.792
2009-09-01,0.75
2009-10-01,0.784
2009-11-01,0.852
2009-12-01,0.836
2010-01-01,0.99
2010-02-01,1.005
2010-03-01,1.007
2010-04-01,0.862
2010-05-01,0.847
2010-06-01,0.878
2010-07-01,0.966
2010-08-01,0.864
2010-09-01,0.844
2010-10-01,0.833
2010-11-01,0.801
2010-12-01,0.832
2011-01-01,0.835
2011-02-01,0.857
2011-03-01,0.843
2011-04-01,0.844
2011-05-01,0.846
2011-06-01,0.877
2011-07-01,0.935
2011-08-01,0.844
2011-09-01,0.886
2011-10-01,0.855
2011-11-01,0.818
2011-12-01,0.822
2012-01-01,0.782
2012-02-01,0.704
2012-03-01,0.689
2012-04-01,0.64
2012-05-01,0.599
2012-06-01,0.674
2012-07-01,0.697
2012-08-01,0.737
2012-09-01,0.755
2012-10-01,0.756
2012-11-01,0.793
2012-12-01,0.788
2013-01-01,0.797
2013-02-01,0.789
2013-03-01,0.788
2013-04-01,0.852
2013-05-01,0.897
2013-06-01,0.917
2013-07-01,0.944
2013-08-01,0.933
2013-09-01,0.909
2013-10-01,0.883
2013-11-01,0.877
2013-12-01,0.871
2014-01-01,0.909
2014-02-01,0.969
2014-03-01,1.269
2014-04-01,1.394
2014-05-01,1.214
2014-06-01,1.158
2014-07-01,1.186
2014-08-01,1.122
2014-09-01,1.009
2014-10-01,0.885
2014-11-01,0.906
2014-12-01,0.953
2015-01-01,0.862
2015-02-01,0.781
2015-03-01,0.811
2015-04-01,0.766
2015-05-01,0.756
2015-06-01,0.774
2015-07-01,0.783
2015-08-01,0.793
2015-09-01,0.786
2015-10-01,0.76
2015-11-01,0.733
2015-12-01,0.702
2016-01-01,0.717
2016-02-01,0.733
2016-03-01,0.725
2016-04-01,0.709
2016-05-01,0.707
2016-06-01,0.744
2016-07-01,0.781
2016-08-01,0.813
2016-09-01,0.844
2016-10-01,0.852
2016-11-01,0.869
2016-12-01,0.836
2017-01-01,0.876
2017-02-01,0.885
2017-03-01,0.867
2017-04-01,0.861
2017-05-01,0.875
2017-06-01,0.89
2017-07-01,0.878
2017-08-01,0.862
2017-09-01,0.847
2017-10-01,0.83
2017-11-01,0.823
2017-12-01,0.854
2018-01-01,0.808
2018-02-01,0.806
2018-03-01,0.811
2018-04-01,0.824
2018-05-01,0.828
2018-06-01,0.821
2018-07-01,0.834
2018-08-01,0.856
2018-09-01,0.853
2018-10-01,0.818
2018-11-01,0.828
2018-12-01,0.876
2019-01-01,0.852
2019-02-01,0.816
2019-03-01,0.772
2019-04-01,0.76
2019-05-01,0.778
2019-06-01,0.812
2019-07-01,0.799
2019-08-01,0.792
2019-09-01,0.756
2019-10-01,0.767
2019-11-01,0.764
2019-12-01,0.76
2020-01-01,0.772
2020-02-01,0.77
2020-03-01,0.757
2020-04-01,0.741
2020-05-01,0.753
2020-06-01,0.774
2020-07-01,0.762
2020-08-01,0.763
2020-09-01,0.791
2020-10-01,0.793
2020-11-01,0.808
2020-12-01,0.808
2021-01-01,0.822
2021-02-01,0.832
2021-03-01,0.876
2021-04-01,1.037
2021-05-01,1.068
2021-06-01,1.111
2021-07-01,1.101
2021-08-01,1.12
2021-09-01,1.128
2021-10-01,1.192
2021-11-01,1.182
2021-12-01,1.228
2022-01-01,1.167
2022-02-01,1.132
2022-03-01,1.23
2022-04-01,1.256
2022-05-01,1.634
2022-06-01,1.772
2022-07-01,1.762
2022-08-01,1.745
2022-09-01,1.734
2022-10-01,1.721
2022-11-01,1.565
2022-12-01,1.334
2023-01-01,1.266
2023-02-01,1.149
2023-03-01,1.007
2023-04-01,0.999
2023-05-01,0.984
2023-06-01,0.962
2023-07-01,0.975
2023-08-01,0.991
2023-09-01,0.992
2023-10-01,0.997
2023-11-01,0.986
