"Date","APU030072621"
1978-11-01,20.603
1978-12-01,20.287
1979-01-01,20.827
1979-02-01,21.29
1979-03-01,21.837
1979-04-01,21.845
1979-05-01,22.046
1979-06-01,23.002
1979-07-01,23.088
1979-08-01,23.197
1979-09-01,23.184
1979-10-01,23.774
1979-11-01,22.965
1979-12-01,23.523
1980-01-01,23.523
1980-02-01,23.652
1980-03-01,24.014
1980-04-01,24.64
1980-05-01,24.991
1980-06-01,26.302
1980-07-01,26.902
1980-08-01,26.992
1980-09-01,26.775
1980-10-01,26.698
1980-11-01,26.762
1980-12-01,25.99
1981-01-01,26.68
1981-02-01,27.344
1981-03-01,28.279
1981-04-01,28.608
1981-05-01,29.511
1981-06-01,30.581
1981-07-01,31.416
1981-08-01,31.773
1981-09-01,31.638
1981-10-01,31.408
1981-11-01,31.586
1981-12-01,31.551
1982-01-01,31.608
1982-02-01,31.86
1982-03-01,33.162
1982-04-01,32.967
1982-05-01,33.228
1982-06-01,33.722
1982-07-01,34.419
1982-08-01,34.573
1982-09-01,34.24
1982-10-01,34.066
1982-11-01,34.008
1982-12-01,34.03
1983-01-01,33.583
1983-02-01,33.961
1983-03-01,34.137
1983-04-01,34.068
1983-05-01,35
1983-06-01,35.592
1983-07-01,35.958
1983-08-01,35.6
1983-09-01,35.387
1983-10-01,35.957
1983-11-01,35.398
1983-12-01,35.093
1984-01-01,35.383
1984-02-01,35.694
1984-03-01,35.793
1984-04-01,36.382
1984-05-01,36.716
1984-06-01,37.486
1984-07-01,38.08
1984-08-01,38.398
1984-09-01,37.079
1984-10-01,36.536
1984-11-01,35.896
1984-12-01,35.76
1985-01-01,35.774
1985-02-01,36.375
1985-03-01,36.681
1985-04-01,36.9
1985-05-01,37.105
1985-06-01,37.399
1985-07-01,37.265
1985-08-01,37.443
1985-09-01,NA
1985-10-01,37.455
1985-11-01,37.056
1985-12-01,37.082
1986-01-01,37.229
1986-02-01,39.985
1986-03-01,39.795
1986-04-01,39.153
1986-05-01,38.895
1986-06-01,39.069
1986-07-01,38.963
1986-08-01,38.629
1986-09-01,38.541
1986-10-01,38.75
1986-11-01,38.72
1986-12-01,38.299
1987-01-01,38.958
1987-02-01,39.032
1987-03-01,39.341
1987-04-01,38.759
1987-05-01,38.399
1987-06-01,38.993
1987-07-01,39.305
1987-08-01,39.653
1987-09-01,38.641
1987-10-01,38.898
1987-11-01,38.629
1987-12-01,38.779
1988-01-01,38.26
1988-02-01,38.332
1988-03-01,38.441
1988-04-01,38.391
1988-05-01,37.225
1988-06-01,38.86
1988-07-01,38.936
1988-08-01,39.017
1988-09-01,39.321
1988-10-01,39.145
1988-11-01,38.771
1988-12-01,38.751
