"Date","APU0000703425"
1991-01-01,6.639
1991-02-01,6.337
1991-03-01,6.357
1991-04-01,6.303
1991-05-01,6.358
1991-06-01,6.027
1991-07-01,6.165
1991-08-01,6.173
1991-09-01,6.182
1991-10-01,5.909
1991-11-01,5.919
1991-12-01,6.125
1992-01-01,5.853
1992-02-01,5.994
1992-03-01,5.924
1992-04-01,5.994
1992-05-01,6.144
1992-06-01,6.174
1992-07-01,6.144
1992-08-01,6.019
1992-09-01,6.154
1992-10-01,6.223
1992-11-01,6.238
1992-12-01,6.191
1993-01-01,6.225
1993-02-01,6.186
1993-03-01,6.122
1993-04-01,6.246
1993-05-01,6.431
1993-06-01,6.646
1993-07-01,6.522
1993-08-01,6.517
1993-09-01,6.576
1993-10-01,6.522
1993-11-01,6.372
1993-12-01,6.544
1994-01-01,6.5
1994-02-01,6.291
1994-03-01,6.455
1994-04-01,6.359
1994-05-01,6.443
1994-06-01,6.265
1994-07-01,6.342
1994-08-01,6.326
1994-09-01,6.282
1994-10-01,6.429
1994-11-01,6.398
1994-12-01,6.395
1995-01-01,6.562
1995-02-01,6.308
1995-03-01,6.449
1995-04-01,6.439
1995-05-01,6.314
1995-06-01,6.404
1995-07-01,6.456
1995-08-01,6.414
1995-09-01,6.351
1995-10-01,6.262
1995-11-01,6.278
1995-12-01,6.696
1996-01-01,6.606
1996-02-01,6.225
1996-03-01,5.641
1996-04-01,5.762
1996-05-01,5.616
1996-06-01,5.696
1996-07-01,5.637
1996-08-01,5.675
1996-09-01,5.665
1996-10-01,5.572
1996-11-01,5.773
1996-12-01,5.898
1997-01-01,5.828
1997-02-01,5.534
1997-03-01,5.746
1997-04-01,5.712
1997-05-01,5.766
1997-06-01,5.779
1997-07-01,5.615
1997-08-01,5.748
1997-09-01,5.985
1997-10-01,5.849
1997-11-01,5.793
1997-12-01,5.943
1998-01-01,5.963
1998-02-01,5.768
1998-03-01,5.725
1998-04-01,5.951
1998-05-01,5.866
1998-06-01,5.988
1998-07-01,6.179
1998-08-01,6.185
1998-09-01,6.136
1998-10-01,6.241
1998-11-01,6.338
1998-12-01,6.375
1999-01-01,6.222
1999-02-01,5.989
1999-03-01,6.098
1999-04-01,6.116
1999-05-01,6.202
1999-06-01,6.23
1999-07-01,6.524
1999-08-01,6.374
1999-09-01,6.449
1999-10-01,6.719
1999-11-01,6.855
1999-12-01,6.954
2000-01-01,6.754
2000-02-01,6.585
2000-03-01,6.371
2000-04-01,6.79
2000-05-01,6.848
2000-06-01,7.064
2000-07-01,6.69
2000-08-01,6.929
2000-09-01,7.706
2000-10-01,7.603
2000-11-01,7.671
2000-12-01,7.61
2001-01-01,7.628
2001-02-01,7.715
2001-03-01,7.49
2001-04-01,7.652
2001-05-01,7.783
2001-06-01,8.32
2001-07-01,8.051
2001-08-01,7.893
2001-09-01,7.91
2001-10-01,8.066
