"Date","STICKCPIXSHLTRM679SFRBATL"
1975-09-01,7.665880366
1975-10-01,8.321432705
1975-11-01,9.528664271
1975-12-01,8.435313254
1976-01-01,9.738430602
1976-02-01,9.252286112
1976-03-01,9.454093478
1976-04-01,7.183348554
1976-05-01,6.120102067
1976-06-01,5.468827485
1976-07-01,6.27080159
1976-08-01,6.901375823
1976-09-01,6.994476765
1976-10-01,6.773827503
1976-11-01,7.367709625
1976-12-01,6.995139416
1977-01-01,6.307735076
1977-02-01,5.267108224
1977-03-01,5.700788315
1977-04-01,6.629544836
1977-05-01,7.316815509
1977-06-01,7.896810117
1977-07-01,7.336534653
1977-08-01,6.992294407
1977-09-01,6.148294367
1977-10-01,6.101990411
1977-11-01,6.042086215
1977-12-01,5.993389225
1978-01-01,5.861033964
1978-02-01,6.063299268
1978-03-01,6.123854262
1978-04-01,6.65287584
1978-05-01,6.787738888
1978-06-01,7.190454388
1978-07-01,7.289956134
1978-08-01,7.489447749
1978-09-01,7.636293221
1978-10-01,8.093205276
1978-11-01,8.338165503
1978-12-01,8.273456158
1979-01-01,7.819597984
1979-02-01,7.479838376
1979-03-01,7.647089035
1979-04-01,7.896394401
1979-05-01,8.366362808
1979-06-01,7.92009237
1979-07-01,7.959942628
1979-08-01,7.916641206
1979-09-01,7.892946044
1979-10-01,7.964393829
1979-11-01,8.987260783
1979-12-01,10.205661006
1980-01-01,10.946206054
1980-02-01,10.686288648
1980-03-01,11.554370236
1980-04-01,12.01992963
1980-05-01,12.006249696
1980-06-01,10.600943363
1980-07-01,9.134808968
1980-08-01,8.456161683
1980-09-01,9.483207269
1980-10-01,9.260302104
1980-11-01,9.142930355
1980-12-01,8.164089943
1981-01-01,9.514970035
1981-02-01,10.25809073
1981-03-01,9.906311266
1981-04-01,9.349132136
1981-05-01,8.607132783
1981-06-01,9.042839442
1981-07-01,10.310800374
1981-08-01,10.266766267
1981-09-01,10.511856272
1981-10-01,9.034016865
1981-11-01,9.158438077
1981-12-01,7.670560085
1982-01-01,7.383390369
1982-02-01,6.552247294
1982-03-01,6.944555778
1982-04-01,6.616034925
1982-05-01,6.712804403
1982-06-01,7.210707824
1982-07-01,7.435557263
1982-08-01,6.822886223
1982-09-01,5.977203949
1982-10-01,5.804300104
1982-11-01,5.156380721
1982-12-01,4.704021677
1983-01-01,4.28020415
1983-02-01,4.751722901
1983-03-01,4.521924172
1983-04-01,4.1949956
1983-05-01,3.599755311
1983-06-01,3.52011571
1983-07-01,3.132994311
1983-08-01,3.718648418
1983-09-01,3.816698475
1983-10-01,4.779255457
1983-11-01,5.24948643
1983-12-01,4.979889296
1984-01-01,5.655330177
1984-02-01,5.419697877
1984-03-01,5.458323192
1984-04-01,4.138595753
1984-05-01,3.918062323
1984-06-01,4.378566605
1984-07-01,4.27751749
1984-08-01,4.735265027
1984-09-01,4.747163312
1984-10-01,5.08341175
1984-11-01,4.55389222
1984-12-01,4.399870207
1985-01-01,3.50821959
1985-02-01,3.983947838
1985-03-01,4.47218181
1985-04-01,5.020142485
1985-05-01,4.233154757
1985-06-01,4.020361576
1985-07-01,3.780718864
1985-08-01,4.079849182
1985-09-01,3.835255384
1985-10-01,4.858392411
1985-11-01,5.288076707
1985-12-01,4.796493567
1986-01-01,4.826102998
1986-02-01,4.709508973
1986-03-01,5.331650373
1986-04-01,4.53417537
1986-05-01,4.061416386
1986-06-01,4.399901172
1986-07-01,4.230996038
1986-08-01,4.142440328
1986-09-01,3.651750019
1986-10-01,4.000940056
1986-11-01,4.097180052
1986-12-01,4.46965363
1987-01-01,4.569510746
1987-02-01,4.330213682
1987-03-01,4.101024418
1987-04-01,4.025693651
1987-05-01,3.983525598
1987-06-01,3.333932463
1987-07-01,3.295318545
1987-08-01,3.52231448
1987-09-01,4.321944157
1987-10-01,4.142230552
1987-11-01,4.219928739
1987-12-01,3.241023559
1988-01-01,3.39693049
1988-02-01,3.555852502
1988-03-01,4.657419485
1988-04-01,5.470489962
1988-05-01,5.580309738
1988-06-01,5.454409418
1988-07-01,4.636042128
1988-08-01,4.490958098
1988-09-01,4.767182606
1988-10-01,5.06885743
1988-11-01,5.136480238
1988-12-01,4.845411485
1989-01-01,5.212130325
1989-02-01,5.23884732
1989-03-01,4.793258068
1989-04-01,4.264127375
1989-05-01,4.697038307
1989-06-01,5.36036775
1989-07-01,5.051790158
1989-08-01,4.723115658
1989-09-01,4.58942725
1989-10-01,4.667712367
1989-11-01,4.461370125
1989-12-01,4.247838635
1990-01-01,5.129820233
1990-02-01,5.969273706
1990-03-01,6.692751058
1990-04-01,6.207423347
1990-05-01,5.8206155
1990-06-01,5.46446306
1990-07-01,5.290831883
1990-08-01,5.528659343
1990-09-01,5.733938185
1990-10-01,6.06695955
1990-11-01,5.504192253
1990-12-01,4.737178913
1991-01-01,5.502379172
1991-02-01,6.701027615
1991-03-01,6.41155797
1991-04-01,4.677592204
1991-05-01,3.592662092
1991-06-01,4.11031784
1991-07-01,4.751579118
1991-08-01,5.006172081
1991-09-01,5.232807057
1991-10-01,4.133765531
1991-11-01,3.429313556
1991-12-01,2.809667881
1992-01-01,3.39279676
1992-02-01,3.557991899
1992-03-01,3.999587209
1992-04-01,4.563680949
1992-05-01,3.890128764
1992-06-01,3.055932137
1992-07-01,2.663674737
1992-08-01,2.838126865
1992-09-01,2.945840924
1992-10-01,3.560711078
1992-11-01,4.188394091
1992-12-01,4.236816833
1993-01-01,3.585094834
1993-02-01,3.503653382
1993-03-01,3.293974532
1993-04-01,3.309543035
1993-05-01,3.379045417
1993-06-01,3.812071739
1993-07-01,3.239563897
1993-08-01,3.265122652
1993-09-01,3.333733588
1993-10-01,3.892016432
1993-11-01,3.918439242
1993-12-01,3.858969447
1994-01-01,3.340008749
1994-02-01,2.619659677
1994-03-01,2.592724427
1994-04-01,2.799338268
1994-05-01,2.622344843
1994-06-01,2.821635679
1994-07-01,2.619483208
1994-08-01,2.974264382
1994-09-01,2.546805439
1994-10-01,2.359606109
1994-11-01,2.637105793
1994-12-01,2.634155882
1995-01-01,4.004598361
1995-02-01,3.990371489
1995-03-01,4.569923156
1995-04-01,3.836174072
1995-05-01,3.260640998
1995-06-01,2.719995313
1995-07-01,2.324882486
1995-08-01,2.777674135
1995-09-01,3.082908938
1995-10-01,3.447239779
1995-11-01,3.114627493
1995-12-01,2.093310654
1996-01-01,2.209885427
1996-02-01,2.878600024
1996-03-01,3.483901162
1996-04-01,2.994593335
1996-05-01,2.727945465
1996-06-01,3.090804478
1996-07-01,2.884225833
1996-08-01,2.803485025
1996-09-01,3.14725378
1996-10-01,3.436357617
1996-11-01,3.444446235
1996-12-01,3.047957088
1997-01-01,2.480428649
1997-02-01,1.792029599
1997-03-01,2.048207457
1997-04-01,2.56953217
1997-05-01,2.978316402
1997-06-01,2.365276523
1997-07-01,2.19611522
1997-08-01,1.570869793
1997-09-01,1.594598738
1997-10-01,1.98527575
1997-11-01,2.355718645
1997-12-01,2.463739274
1998-01-01,2.280424672
1998-02-01,2.466010317
1998-03-01,2.448423155
1998-04-01,2.25684731
1998-05-01,2.223369852
1998-06-01,1.802841781
1998-07-01,1.705122149
1998-08-01,1.398142552
1998-09-01,1.540524434
1998-10-01,1.468078298
1998-11-01,1.686820362
1998-12-01,1.749269701
1999-01-01,2.02154
1999-02-01,1.899465
1999-03-01,1.930596
1999-04-01,1.9059154
1999-05-01,1.7287365
1999-06-01,1.2436471
1999-07-01,1.5621433
1999-08-01,1.7767184
1999-09-01,1.9958101
1999-10-01,1.7978365
1999-11-01,2.2625394
1999-12-01,2.7140018
2000-01-01,2.821216
2000-02-01,2.3696519
2000-03-01,2.7623914
2000-04-01,2.0635202
2000-05-01,2.61267
2000-06-01,2.221237
2000-07-01,2.9692269
2000-08-01,3.163123
2000-09-01,2.680717
2000-10-01,2.1912661
2000-11-01,1.6478219
2000-12-01,2.3290649
2001-01-01,2.8093516
2001-02-01,3.0101917
2001-03-01,2.6457661
2001-04-01,2.3834712
2001-05-01,2.0474585
2001-06-01,2.834469
2001-07-01,2.9778265
2001-08-01,3.6050162
2001-09-01,3.1682704
2001-10-01,3.1674533
2001-11-01,3.0262095
2001-12-01,2.5256671
2002-01-01,2.4768185
2002-02-01,2.2687542
2002-03-01,2.1253038
2002-04-01,2.0396756
2002-05-01,2.2461388
2002-06-01,2.3137935
2002-07-01,2.5618682
2002-08-01,2.5422965
2002-09-01,2.4676924
2002-10-01,2.3137105
2002-11-01,2.0627501
2002-12-01,2.4532666
2003-01-01,2.1579074
2003-02-01,2.2095724
2003-03-01,1.9378138
2003-04-01,1.7005412
2003-05-01,1.4295877
2003-06-01,1.5596547
2003-07-01,2.2016425
2003-08-01,2.211779
2003-09-01,2.2949354
2003-10-01,2.0551542
2003-11-01,1.7525293
2003-12-01,1.9779406
2004-01-01,2.3581952
2004-02-01,3.2526784
2004-03-01,3.1689163
2004-04-01,2.6256347
2004-05-01,1.7818072
2004-06-01,1.8379359
2004-07-01,1.7756076
2004-08-01,1.9635516
2004-09-01,1.9823785
2004-10-01,2.4865228
2004-11-01,2.73115
2004-12-01,2.3981376
2005-01-01,2.3455679
2005-02-01,2.3499816
2005-03-01,2.4393577
2005-04-01,2.459117
2005-05-01,2.714793
2005-06-01,2.2780484
2005-07-01,2.1541755
2005-08-01,1.6042746
2005-09-01,2.4969307
2005-10-01,2.4523662
2005-11-01,3.1346264
2005-12-01,2.7988221
2006-01-01,2.7399915
2006-02-01,2.5682543
2006-03-01,2.5424449
2006-04-01,2.7174124
2006-05-01,2.8279217
2006-06-01,2.916586
2006-07-01,2.8192927
2006-08-01,2.4319073
2006-09-01,2.2462887
2006-10-01,2.1637189
2006-11-01,1.5082776
2006-12-01,1.2444175
2007-01-01,1.518407
2007-02-01,2.5706511
2007-03-01,2.810491
2007-04-01,2.4999141
2007-05-01,2.237905
2007-06-01,2.3035012
2007-07-01,2.5167896
2007-08-01,2.3473101
2007-09-01,2.7521743
2007-10-01,2.9640433
2007-11-01,3.3142277
2007-12-01,2.9896869
2008-01-01,3.2431829
2008-02-01,2.9317199
2008-03-01,3.5222789
2008-04-01,2.9136281
2008-05-01,3.5750195
2008-06-01,3.7393388
2008-07-01,4.5483273
2008-08-01,4.5158729
2008-09-01,4.1812694
2008-10-01,3.2704213
2008-11-01,2.361122
2008-12-01,1.6874826
2009-01-01,1.7327158
2009-02-01,2.0679615
2009-03-01,2.0856694
2009-04-01,1.8667784
2009-05-01,1.562947
2009-06-01,1.7273972
2009-07-01,1.9690147
2009-08-01,2.0739896
2009-09-01,2.3882212
2009-10-01,2.1021437
2009-11-01,2.0579467
2009-12-01,1.3294751
2010-01-01,1.3062577
2010-02-01,1.0984907
2010-03-01,1.2731904
2010-04-01,1.3287651
2010-05-01,1.3623824
2010-06-01,1.3996382
2010-07-01,1.1969034
2010-08-01,1.3580406
2010-09-01,1.286684
2010-10-01,1.2297331
2010-11-01,1.3776079
2010-12-01,1.0311701
2011-01-01,1.5991518
2011-02-01,1.9090968
2011-03-01,2.4494
2011-04-01,2.1780446
2011-05-01,1.7109477
2011-06-01,1.652175
2011-07-01,1.7717778
2011-08-01,2.6649464
2011-09-01,2.6678029
2011-10-01,2.5183568
2011-11-01,1.7615426
2011-12-01,2.3273696
2012-01-01,3.0390295
2012-02-01,2.7151603
2012-03-01,2.4207029
2012-04-01,1.6873127
2012-05-01,1.7991118
2012-06-01,1.994158
2012-07-01,2.4336463
2012-08-01,2.7913582
2012-09-01,2.3909496
2012-10-01,1.7880538
2012-11-01,1.4835398
2012-12-01,1.4984085
2013-01-01,1.9706096
2013-02-01,2.0509091
2013-03-01,2.0766187
2013-04-01,0.91827717
2013-05-01,0.33529358
2013-06-01,0.13557723
2013-07-01,1.4320004
2013-08-01,2.3126096
2013-09-01,2.3338201
2013-10-01,1.6361489
2013-11-01,1.2560682
2013-12-01,0.92611106
2014-01-01,0.94628125
2014-02-01,0.90552243
2014-03-01,1.3892555
2014-04-01,1.8627308
2014-05-01,2.0057038
2014-06-01,1.9294307
2014-07-01,1.5979415
2014-08-01,1.2295564
2014-09-01,1.0899375
2014-10-01,1.2649171
2014-11-01,1.597305
2014-12-01,1.4124074
2015-01-01,1.0796157
2015-02-01,0.75515891
2015-03-01,1.1929353
2015-04-01,1.9389434
2015-05-01,2.3751476
2015-06-01,2.1780685
2015-07-01,1.4918589
2015-08-01,1.1391149
2015-09-01,1.6480894
2015-10-01,2.3311057
2015-11-01,2.8892223
2015-12-01,2.1312709
2016-01-01,1.6267926
2016-02-01,1.4591178
2016-03-01,1.9071714
2016-04-01,2.412062
2016-05-01,2.243437
2016-06-01,2.0867073
2016-07-01,1.5646423
2016-08-01,2.1830493
2016-09-01,1.6844703
2016-10-01,1.1260931
2016-11-01,0.58856464
2016-12-01,1.164636
2017-01-01,2.324516
2017-02-01,2.536814
2017-03-01,1.244831
2017-04-01,0.1160008
2017-05-01,-0.535734
2017-06-01,0.5348928
2017-07-01,1.201368
2017-08-01,1.689955
2017-09-01,1.782826
2017-10-01,1.661085
2017-11-01,1.385181
2017-12-01,1.447565
2018-01-01,2.15717
2018-02-01,2.672601
2018-03-01,2.7023
2018-04-01,1.96001
2018-05-01,1.613106
2018-06-01,1.748498
2018-07-01,1.506103
2018-08-01,1.101312
2018-09-01,1.200454
2018-10-01,1.253631
2018-11-01,1.780391
2018-12-01,1.86952
2019-01-01,2.352203
2019-02-01,2.258194
2019-03-01,1.976198
2019-04-01,1.616766
2019-05-01,1.557649
2019-06-01,1.616445
2019-07-01,1.905442
2019-08-01,2.787105
2019-09-01,2.540967
2019-10-01,3.22781
2019-11-01,2.790279
2019-12-01,2.997191
2020-01-01,2.55667
2020-02-01,2.344108
2020-03-01,1.530181
2020-04-01,-1.246826
2020-05-01,-2.165356
2020-06-01,-0.701616
2020-07-01,3.982329
2020-08-01,5.679284
2020-09-01,4.198195
2020-10-01,1.346852
2020-11-01,1.289683
2020-12-01,1.903078
2021-01-01,2.038335
2021-02-01,1.39389
2021-03-01,1.950385
2021-04-01,3.567127
2021-05-01,4.846203
2021-06-01,4.420068
2021-07-01,3.815923
2021-08-01,3.103302
2021-09-01,3.205173
2021-10-01,4.160897
2021-11-01,4.51786
2021-12-01,5.337245
2022-01-01,5.862995
2022-02-01,6.487653
2022-03-01,7.010827
2022-04-01,6.493004
2022-05-01,7.065884
2022-06-01,7.190019
2022-07-01,6.187405
2022-08-01,5.836713
2022-09-01,5.914571
2022-10-01,6.071681
2022-11-01,5.003813
2022-12-01,3.804947
2023-01-01,3.936766863
2023-02-01,4.285246849
2023-03-01,4.384633064
2023-04-01,3.899846077
2023-05-01,2.924649715
2023-06-01,1.933592796
2023-07-01,1.248288393
2023-08-01,2.014518023
2023-09-01,3.238482475
2023-10-01,4.126492977
2023-11-01,3.094599724
