"Date","APU0300702221"
1980-01-01,0.608
1980-02-01,0.606
1980-03-01,0.618
1980-04-01,0.611
1980-05-01,0.589
1980-06-01,0.593
1980-07-01,0.562
1980-08-01,0.58
1980-09-01,0.587
1980-10-01,0.596
1980-11-01,0.63
1980-12-01,0.63
1981-01-01,0.653
1981-02-01,0.708
1981-03-01,0.711
1981-04-01,0.749
1981-05-01,0.726
1981-06-01,0.736
1981-07-01,0.747
1981-08-01,0.738
1981-09-01,0.758
1981-10-01,0.769
1981-11-01,0.743
1981-12-01,0.753
1982-01-01,0.716
1982-02-01,0.716
1982-03-01,0.723
1982-04-01,0.714
1982-05-01,0.771
1982-06-01,0.758
1982-07-01,0.704
1982-08-01,0.723
1982-09-01,0.744
1982-10-01,0.749
1982-11-01,0.751
1982-12-01,0.749
1983-01-01,0.781
1983-02-01,0.792
1983-03-01,0.799
1983-04-01,0.779
1983-05-01,0.771
1983-06-01,0.763
1983-07-01,0.767
1983-08-01,0.771
1983-09-01,0.716
1983-10-01,0.76
1983-11-01,0.758
1983-12-01,0.811
1984-01-01,0.792
1984-02-01,0.778
1984-03-01,0.808
1984-04-01,0.81
1984-05-01,0.844
1984-06-01,0.804
1984-07-01,0.807
1984-08-01,0.83
1984-09-01,0.833
1984-10-01,0.809
1984-11-01,0.832
1984-12-01,NA
1985-01-01,NA
1985-02-01,NA
1985-03-01,NA
1985-04-01,NA
1985-05-01,NA
1985-06-01,NA
1985-07-01,0.816
1985-08-01,0.801
1985-09-01,0.823
1985-10-01,0.829
