"Date","CUURA103SAF11"
2010-11-01,223.005
2010-12-01,225.939
2011-01-01,225.714
2011-02-01,227.432
2011-03-01,226.876
2011-04-01,228.918
2011-05-01,229.828
2011-06-01,229.96
2011-07-01,232.156
2011-08-01,233.029
2011-09-01,234.52
2011-10-01,233.694
2011-11-01,234.803
2011-12-01,236.848
2012-01-01,237.765
2012-02-01,236.439
2012-03-01,234.927
2012-04-01,236.652
2012-05-01,236.192
2012-06-01,236.429
2012-07-01,237.383
2012-08-01,238.562
2012-09-01,237.929
2012-10-01,236.895
2012-11-01,235.732
2012-12-01,236.498
2013-01-01,238.768
2013-02-01,240.441
2013-03-01,237.264
2013-04-01,239.848
2013-05-01,241.056
2013-06-01,238.506
2013-07-01,240.934
2013-08-01,241.329
2013-09-01,238.745
2013-10-01,237.519
2013-11-01,237.98
2013-12-01,237.944
2014-01-01,241.585
2014-02-01,239.317
2014-03-01,240.6
2014-04-01,241.286
2014-05-01,242.346
2014-06-01,240.253
2014-07-01,241.302
2014-08-01,243.265
2014-09-01,242.474
2014-10-01,242.198
2014-11-01,243.441
2014-12-01,245.234
2015-01-01,246.456
2015-02-01,249.168
2015-03-01,246.775
2015-04-01,246.37
2015-05-01,245.976
2015-06-01,247.301
2015-07-01,246.598
2015-08-01,246.943
2015-09-01,246.662
2015-10-01,246.632
2015-11-01,246.341
2015-12-01,245.727
2016-01-01,249.804
2016-02-01,249.617
2016-03-01,248.541
2016-04-01,247.397
2016-05-01,245.227
2016-06-01,245.603
2016-07-01,245.869
2016-08-01,246.945
2016-09-01,244.475
2016-10-01,244.859
2016-11-01,243.413
2016-12-01,241.309
2017-01-01,245.733
2017-02-01,244.194
2017-03-01,243.793
2017-04-01,246.455
2017-05-01,246.542
2017-06-01,247.814
2017-07-01,248.723
2017-08-01,246.81
2017-09-01,247.541
2017-10-01,245.35
2017-11-01,246.968
2017-12-01,245.166
2018-01-01,248.355
2018-02-01,248.386
2018-03-01,250.448
2018-04-01,248.86
2018-05-01,249.383
2018-06-01,248.792
2018-07-01,251.117
2018-08-01,253.455
2018-09-01,254.831
2018-10-01,250.591
2018-11-01,249.715
2018-12-01,252.155
2019-01-01,252.353
2019-02-01,253.592
2019-03-01,256.923
2019-04-01,250.364
2019-05-01,252.739
2019-06-01,251.377
2019-07-01,250.49
2019-08-01,251.406
2019-09-01,246.839
2019-10-01,252.522
2019-11-01,251.768
2019-12-01,255.142
2020-01-01,255.07
2020-02-01,259.914
2020-03-01,262.069
2020-04-01,268.426
2020-05-01,272.228
2020-06-01,273.85
2020-07-01,273.46
2020-08-01,264.259
2020-09-01,267.186
2020-10-01,266.773
2020-11-01,263.667
2020-12-01,265.295
2021-01-01,264.876
2021-02-01,261.598
2021-03-01,263.208
2021-04-01,259.887
2021-05-01,265.725
2021-06-01,265.015
2021-07-01,266.042
2021-08-01,265.213
2021-09-01,265.694
2021-10-01,265.552
2021-11-01,270.693
2021-12-01,269.553
2022-01-01,274.441
2022-02-01,275.322
2022-03-01,279.213
2022-04-01,281.075
2022-05-01,290.104
2022-06-01,292.924
2022-07-01,294.91
2022-08-01,300.973
2022-09-01,301.967
2022-10-01,304.309
2022-11-01,304.16
2022-12-01,303.355
2023-01-01,309.387
2023-02-01,309.847
2023-03-01,310.255
2023-04-01,308.56
2023-05-01,309.569
2023-06-01,311.5
2023-07-01,313.342
2023-08-01,315.723
2023-09-01,314.995
2023-10-01,314.876
2023-11-01,315.048
