"Date","APU040072601"
1978-11-01,9.22
1978-12-01,9.201
1979-01-01,9.586
1979-02-01,9.714
1979-03-01,9.718
1979-04-01,9.87
1979-05-01,10.539
1979-06-01,11.205
1979-07-01,11.719
1979-08-01,11.726
1979-09-01,11.723
1979-10-01,12.241
1979-11-01,11.829
1979-12-01,12.213
1980-01-01,12.301
1980-02-01,12.567
1980-03-01,13.161
1980-04-01,13.236
1980-05-01,15.177
1980-06-01,15.299
1980-07-01,16.099
1980-08-01,16.164
1980-09-01,15.928
1980-10-01,16.053
1980-11-01,14.063
1980-12-01,14.276
1981-01-01,14.037
1981-02-01,14.028
1981-03-01,14.173
1981-04-01,14.178
1981-05-01,15.961
1981-06-01,15.907
1981-07-01,16.289
1981-08-01,15.935
1981-09-01,16.707
1981-10-01,16.666
1981-11-01,15.955
1981-12-01,15.565
1982-01-01,16.106
1982-02-01,16.029
1982-03-01,16.117
1982-04-01,15.991
1982-05-01,20.309
1982-06-01,20.111
1982-07-01,20.558
1982-08-01,20.184
1982-09-01,19.851
1982-10-01,20.047
1982-11-01,19.14
1982-12-01,19.768
1983-01-01,20.341
1983-02-01,20.509
1983-03-01,20.379
1983-04-01,20.371
1983-05-01,22.03
1983-06-01,22.968
1983-07-01,23.861
1983-08-01,23.929
1983-09-01,23.848
1983-10-01,23.528
1983-11-01,21.3
1983-12-01,21.287
1984-01-01,20.76
1984-02-01,21.431
1984-03-01,21.632
1984-04-01,21.726
1984-05-01,24.418
1984-06-01,24.91
1984-07-01,24.842
1984-08-01,24.901
1984-09-01,24.618
1984-10-01,24.62
1984-11-01,22.059
1984-12-01,21.275
1985-01-01,20.846
1985-02-01,20.034
1985-03-01,22.156
1985-04-01,22.188
1985-05-01,25.006
1985-06-01,24.284
1985-07-01,25.444
1985-08-01,25.342
1985-09-01,NA
1985-10-01,24.737
1985-11-01,20.216
1985-12-01,19.507
1986-01-01,20.158
1986-02-01,19.072
1986-03-01,19.514
1986-04-01,19.313
1986-05-01,24.995
1986-06-01,24.924
1986-07-01,24.936
1986-08-01,24.925
1986-09-01,24.951
1986-10-01,25.01
1986-11-01,18.427
1986-12-01,18.505
1987-01-01,19.173
1987-02-01,19.384
1987-03-01,19.506
1987-04-01,19.485
1987-05-01,25.497
1987-06-01,25.535
1987-07-01,25.526
1987-08-01,25.475
1987-09-01,25.59
1987-10-01,25.643
1987-11-01,19.805
1987-12-01,19.87
1988-01-01,20.118
1988-02-01,19.84
1988-03-01,18.673
1988-04-01,19.197
1988-05-01,25.87
1988-06-01,25.757
1988-07-01,25.766
1988-08-01,25.759
1988-09-01,25.265
1988-10-01,25.739
1988-11-01,19.847
1988-12-01,19.134
1989-01-01,19.863
1989-02-01,19.974
1989-03-01,20.194
1989-04-01,20.21
1989-05-01,25.307
1989-06-01,25.705
1989-07-01,25.722
1989-08-01,25.802
1989-09-01,25.795
1989-10-01,25.889
1989-11-01,20.578
1989-12-01,20.517
1990-01-01,20.55
1990-02-01,21.03
1990-03-01,21.031
1990-04-01,20.996
1990-05-01,26.102
1990-06-01,25.843
1990-07-01,24.214
1990-08-01,25.334
1990-09-01,25.85
1990-10-01,25.957
1990-11-01,21.522
1990-12-01,22.232
1991-01-01,22.72
1991-02-01,22.974
1991-03-01,23.003
1991-04-01,22.953
1991-05-01,27.062
1991-06-01,25.783
1991-07-01,27.195
1991-08-01,27.207
1991-09-01,27.204
1991-10-01,27.197
1991-11-01,23.061
1991-12-01,23.012
1992-01-01,23.209
1992-02-01,22.857
1992-03-01,21.037
1992-04-01,22.977
1992-05-01,26.465
1992-06-01,26.457
1992-07-01,26.473
1992-08-01,25.533
1992-09-01,26.349
1992-10-01,26.356
1992-11-01,22.622
1992-12-01,22.573
1993-01-01,23.435
1993-02-01,23.421
1993-03-01,23.407
1993-04-01,23.347
1993-05-01,26.128
1993-06-01,27.028
1993-07-01,27.069
1993-08-01,26.996
1993-09-01,27.155
1993-10-01,27.01
1993-11-01,23.963
1993-12-01,24.095
1994-01-01,24.049
1994-02-01,24.06
1994-03-01,24.073
1994-04-01,23.909
1994-05-01,26.874
1994-06-01,26.864
1994-07-01,26.909
1994-08-01,27.692
1994-09-01,27.72
1994-10-01,27.704
1994-11-01,24.591
1994-12-01,24.705
1995-01-01,25.742
1995-02-01,25.726
1995-03-01,25.732
1995-04-01,25.708
1995-05-01,28.83
1995-06-01,28.815
1995-07-01,28.816
1995-08-01,28.422
1995-09-01,28.413
1995-10-01,27.71
1995-11-01,19.539
1995-12-01,24.421
1996-01-01,23.734
1996-02-01,23.126
1996-03-01,17.699
1996-04-01,17.552
1996-05-01,26.019
1996-06-01,26.727
1996-07-01,26.788
1996-08-01,26.902
1996-09-01,26.822
1996-10-01,26.827
1996-11-01,24.133
1996-12-01,23.661
1997-01-01,24.475
1997-02-01,24.422
1997-03-01,24.406
1997-04-01,24.306
1997-05-01,27.419
1997-06-01,28.646
1997-07-01,29.214
1997-08-01,28.833
1997-09-01,28.97
1997-10-01,29.574
1997-11-01,28.793
1997-12-01,28.845
1998-01-01,27.171
1998-02-01,26.573
1998-03-01,26.678
1998-04-01,26.358
1998-05-01,28.091
1998-06-01,27.036
1998-07-01,26.517
1998-08-01,26.991
1998-09-01,27.142
1998-10-01,26.88
1998-11-01,26.386
1998-12-01,26.539
1999-01-01,25.892
1999-02-01,25.386
1999-03-01,24.723
1999-04-01,24.089
1999-05-01,27.251
1999-06-01,27.579
1999-07-01,28.411
1999-08-01,28.731
1999-09-01,29.734
1999-10-01,29.146
1999-11-01,27.729
1999-12-01,26.877
2000-01-01,27.243
2000-02-01,27.822
2000-03-01,27.712
2000-04-01,28.245
2000-05-01,31.164
2000-06-01,32.159
2000-07-01,34.358
2000-08-01,33.143
2000-09-01,36.376
2000-10-01,38.156
2000-11-01,36.252
2000-12-01,40.621
2001-01-01,49.362
2001-02-01,48.541
2001-03-01,46.423
2001-04-01,43.222
2001-05-01,45.911
2001-06-01,40.737
2001-07-01,38.056
2001-08-01,36.376
2001-09-01,34.214
2001-10-01,31.641
2001-11-01,32.353
2001-12-01,32.962
2002-01-01,33.36
2002-02-01,30.807
2002-03-01,30.807
2002-04-01,32.488
2002-05-01,34.358
2002-06-01,32.742
2002-07-01,32.916
2002-08-01,32.982
2002-09-01,33.479
2002-10-01,34.249
2002-11-01,33.486
2002-12-01,33.132
2003-01-01,34.917
2003-02-01,34.99
2003-03-01,38.362
2003-04-01,34.726
2003-05-01,37.464
2003-06-01,39.169
2003-07-01,39.22
2003-08-01,39.03
2003-09-01,39.419
2003-10-01,39.595
2003-11-01,37.617
2003-12-01,38.633
2004-01-01,40.422
2004-02-01,38.58
2004-03-01,37.149
2004-04-01,36.83
2004-05-01,40.523
2004-06-01,42.456
2004-07-01,42.054
2004-08-01,43.024
2004-09-01,41.804
2004-10-01,42.497
2004-11-01,45.647
2004-12-01,44.862
2005-01-01,45.026
2005-02-01,43.88
2005-03-01,43.182
2005-04-01,44.726
2005-05-01,47.686
2005-06-01,46.697
2005-07-01,48.155
2005-08-01,48.225
2005-09-01,52.657
2005-10-01,59.334
2005-11-01,60.145
2005-12-01,54.965
2006-01-01,58.871
2006-02-01,52.536
2006-03-01,51.176
2006-04-01,51.576
2006-05-01,52.162
2006-06-01,49.003
2006-07-01,49.689
2006-08-01,50.361
2006-09-01,52.389
2006-10-01,48.815
2006-11-01,51.066
2006-12-01,50.634
2007-01-01,49.677
2007-02-01,51.514
2007-03-01,52.619
2007-04-01,51.683
2007-05-01,54.82
2007-06-01,56.002
2007-07-01,54.757
2007-08-01,52.003
2007-09-01,51.435
2007-10-01,52.133
2007-11-01,50.092
2007-12-01,50.377
2008-01-01,50.766
2008-02-01,52.782
2008-03-01,54.525
2008-04-01,57.574
2008-05-01,61.302
2008-06-01,62.843
2008-07-01,67.356
2008-08-01,61.131
2008-09-01,54.365
2008-10-01,53.867
