"Date","APU0200703112"
1984-01-01,1.325
1984-02-01,1.308
1984-03-01,1.294
1984-04-01,1.355
1984-05-01,1.264
1984-06-01,1.273
1984-07-01,1.222
1984-08-01,1.261
1984-09-01,1.235
1984-10-01,1.23
1984-11-01,1.229
1984-12-01,1.285
1985-01-01,1.269
1985-02-01,1.256
1985-03-01,1.265
1985-04-01,1.274
1985-05-01,1.194
1985-06-01,1.197
1985-07-01,1.154
1985-08-01,1.161
1985-09-01,1.169
1985-10-01,1.177
1985-11-01,1.223
1985-12-01,1.233
1986-01-01,1.222
1986-02-01,1.234
1986-03-01,1.28
1986-04-01,1.229
1986-05-01,1.156
1986-06-01,1.156
1986-07-01,1.212
1986-08-01,1.245
1986-09-01,1.229
1986-10-01,1.25
1986-11-01,1.264
1986-12-01,1.264
1987-01-01,1.305
1987-02-01,1.286
1987-03-01,1.286
1987-04-01,1.274
1987-05-01,1.33
1987-06-01,1.336
1987-07-01,1.345
1987-08-01,1.341
1987-09-01,1.335
1987-10-01,1.373
1987-11-01,1.399
1987-12-01,1.377
1988-01-01,1.353
1988-02-01,1.36
1988-03-01,1.363
1988-04-01,1.35
1988-05-01,1.388
1988-06-01,1.439
1988-07-01,1.385
1988-08-01,1.403
1988-09-01,1.398
1988-10-01,1.421
1988-11-01,1.416
1988-12-01,1.4
1989-01-01,1.382
1989-02-01,1.312
1989-03-01,1.463
1989-04-01,1.463
1989-05-01,1.451
1989-06-01,1.423
1989-07-01,1.467
1989-08-01,1.457
1989-09-01,1.474
1989-10-01,1.467
1989-11-01,1.513
1989-12-01,1.503
1990-01-01,1.566
1990-02-01,1.577
1990-03-01,1.552
1990-04-01,1.618
1990-05-01,1.575
1990-06-01,1.6
1990-07-01,1.541
1990-08-01,1.557
1990-09-01,1.55
1990-10-01,1.548
1990-11-01,1.625
1990-12-01,1.629
1991-01-01,1.623
1991-02-01,1.616
1991-03-01,1.607
1991-04-01,1.548
1991-05-01,1.564
1991-06-01,1.579
1991-07-01,1.539
1991-08-01,1.557
1991-09-01,1.554
1991-10-01,1.543
1991-11-01,1.553
1991-12-01,1.555
1992-01-01,1.615
1992-02-01,1.553
1992-03-01,1.557
1992-04-01,1.55
1992-05-01,1.55
1992-06-01,1.488
1992-07-01,1.5
1992-08-01,1.53
1992-09-01,1.531
