"Date","CUURA400SEHF01"
1990-11-01,131.3
1990-12-01,132.1
1991-01-01,140.5
1991-02-01,141.6
1991-03-01,141.2
1991-04-01,139.4
1991-05-01,140
1991-06-01,140.1
1991-07-01,140.2
1991-08-01,138.1
1991-09-01,140
1991-10-01,140.5
1991-11-01,140.3
1991-12-01,141.9
1992-01-01,142.6
1992-02-01,144
1992-03-01,143.9
1992-04-01,142
1992-05-01,142.4
1992-06-01,143.1
1992-07-01,142.8
1992-08-01,142.7
1992-09-01,142.8
1992-10-01,144
1992-11-01,144.8
1992-12-01,145.2
1993-01-01,146.6
1993-02-01,146.4
1993-03-01,145
1993-04-01,145.1
1993-05-01,145.5
1993-06-01,146
1993-07-01,145.8
1993-08-01,145.3
1993-09-01,145.5
1993-10-01,147.7
1993-11-01,148.9
1993-12-01,149.5
1994-01-01,149.3
1994-02-01,150.4
1994-03-01,149.7
1994-04-01,149.2
1994-05-01,149.7
1994-06-01,149.9
1994-07-01,149.8
1994-08-01,149.8
1994-09-01,149.8
1994-10-01,150.4
1994-11-01,150.7
1994-12-01,150.8
1995-01-01,153.7
1995-02-01,153.7
1995-03-01,153.1
1995-04-01,153.9
1995-05-01,154.2
1995-06-01,154.3
1995-07-01,154.3
1995-08-01,154.3
1995-09-01,154.3
1995-10-01,154.3
1995-11-01,154.2
1995-12-01,155.3
1996-01-01,154.1
1996-02-01,154.2
1996-03-01,153.7
1996-04-01,153.3
1996-05-01,153
1996-06-01,133.4
1996-07-01,153.5
1996-08-01,153.6
1996-09-01,153.6
1996-10-01,154.3
1996-11-01,154.6
1996-12-01,152.9
1997-01-01,153.2
1997-02-01,153.2
1997-03-01,152.5
1997-04-01,151.5
1997-05-01,151.3
1997-06-01,152.4
1997-07-01,152.6
1997-08-01,152.3
1997-09-01,152.9
1997-10-01,153.4
1997-11-01,153.3
1997-12-01,153.3
1998-01-01,149.1
1998-02-01,141.3
1998-03-01,143.5
1998-04-01,142.9
1998-05-01,146.1
1998-06-01,146.1
1998-07-01,146.2
1998-08-01,146.2
1998-09-01,147.1
1998-10-01,145.5
1998-11-01,144.1
1998-12-01,144.1
1999-01-01,144
1999-02-01,143.9
1999-03-01,142.9
1999-04-01,142.4
1999-05-01,145.7
1999-06-01,145.6
1999-07-01,145.4
1999-08-01,146.4
1999-09-01,147.3
1999-10-01,148.2
1999-11-01,145.9
1999-12-01,144.6
2000-01-01,144.5
2000-02-01,144.5
2000-03-01,143.8
2000-04-01,143
2000-05-01,147.1
2000-06-01,149
2000-07-01,156.4
2000-08-01,160.4
2000-09-01,150.1
2000-10-01,151.9
2000-11-01,146.2
2000-12-01,148
2001-01-01,155.5
2001-02-01,156.7
2001-03-01,157.2
2001-04-01,156.6
2001-05-01,161.2
2001-06-01,194
2001-07-01,194.7
2001-08-01,196.8
2001-09-01,196.6
2001-10-01,202.1
2001-11-01,195.9
2001-12-01,197.6
2002-01-01,197.6
2002-02-01,197.7
2002-03-01,198
2002-04-01,198.2
2002-05-01,205.7
2002-06-01,205.5
2002-07-01,206.8
2002-08-01,206.8
2002-09-01,206.8
2002-10-01,206.8
2002-11-01,197.8
2002-12-01,198.1
2003-01-01,198.7
2003-02-01,198.7
2003-03-01,196.9
2003-04-01,195.8
2003-05-01,205.4
2003-06-01,200.1
2003-07-01,200
2003-08-01,190
2003-09-01,190.1
2003-10-01,192.7
2003-11-01,183.5
2003-12-01,183.8
2004-01-01,182.9
2004-02-01,181.9
2004-03-01,180
2004-04-01,179.8
2004-05-01,188.8
2004-06-01,187.5
2004-07-01,186.9
2004-08-01,188.7
2004-09-01,188.7
2004-10-01,188.9
2004-11-01,182.4
2004-12-01,182.7
2005-01-01,186.1
2005-02-01,185.6
2005-03-01,185.7
2005-04-01,185.3
2005-05-01,199.7
2005-06-01,199.6
2005-07-01,198.6
2005-08-01,199.6
2005-09-01,199.1
2005-10-01,200.5
2005-11-01,198.8
2005-12-01,199.3
2006-01-01,206.1
2006-02-01,220.2
2006-03-01,221.4
2006-04-01,222.2
2006-05-01,236.5
2006-06-01,235.3
2006-07-01,235.8
2006-08-01,235.7
2006-09-01,236.4
2006-10-01,242.1
2006-11-01,228.8
2006-12-01,228.1
2007-01-01,228.767
2007-02-01,228.695
2007-03-01,224.515
2007-04-01,226.271
2007-05-01,238.725
2007-06-01,236.868
2007-07-01,237.136
2007-08-01,237.094
2007-09-01,237.478
2007-10-01,236.9
2007-11-01,229.279
2007-12-01,228.959
2008-01-01,227.349
2008-02-01,227.31
2008-03-01,229.74
2008-04-01,228.655
2008-05-01,244.265
2008-06-01,239.58
2008-07-01,242.806
2008-08-01,241.623
2008-09-01,242.097
2008-10-01,247.68
2008-11-01,234.39
2008-12-01,233.214
2009-01-01,236.132
2009-02-01,236.336
2009-03-01,238.052
2009-04-01,239.141
2009-05-01,258.701
2009-06-01,255.838
2009-07-01,258.222
2009-08-01,257.994
2009-09-01,256.104
2009-10-01,262.926
2009-11-01,248.297
2009-12-01,249.01
2010-01-01,246.502
2010-02-01,247.202
2010-03-01,255.816
2010-04-01,256.418
2010-05-01,274.685
2010-06-01,266.968
2010-07-01,269.253
2010-08-01,268.534
2010-09-01,267.794
2010-10-01,271.234
2010-11-01,255.308
2010-12-01,256.127
2011-01-01,258.374
2011-02-01,258.311
2011-03-01,259.899
2011-04-01,260.683
2011-05-01,275.693
2011-06-01,267.935
2011-07-01,268.563
2011-08-01,269.21
2011-09-01,267.823
2011-10-01,271.289
2011-11-01,259.342
2011-12-01,259.253
2012-01-01,258.355
2012-02-01,258.593
2012-03-01,258.929
2012-04-01,259.79
2012-05-01,272.888
2012-06-01,268.926
2012-07-01,269.868
2012-08-01,270.279
2012-09-01,269.734
2012-10-01,276.893
2012-11-01,265.438
2012-12-01,265.441
2013-01-01,276.407
2013-02-01,277.733
2013-03-01,277.773
2013-04-01,271.535
2013-05-01,284.77
2013-06-01,280.002
2013-07-01,282.248
2013-08-01,282.248
2013-09-01,283.179
2013-10-01,287.381
2013-11-01,274.922
2013-12-01,278.159
2014-01-01,278.266
2014-02-01,278.186
2014-03-01,278.335
2014-04-01,250.947
2014-05-01,291.847
2014-06-01,297.583
2014-07-01,294.616
2014-08-01,292.595
2014-09-01,291.729
2014-10-01,291.181
2014-11-01,279.108
2014-12-01,274.985
2015-01-01,280.64
2015-02-01,280.513
2015-03-01,280.558
2015-04-01,283.196
2015-05-01,295.422
2015-06-01,293.838
2015-07-01,294.966
2015-08-01,294.883
2015-09-01,291.249
2015-10-01,292.982
2015-11-01,279.336
2015-12-01,277.785
2016-01-01,282.174
2016-02-01,282.976
2016-03-01,283.96
2016-04-01,284.011
2016-05-01,298.1
2016-06-01,298.932
2016-07-01,300.161
2016-08-01,301.177
2016-09-01,300.336
2016-10-01,304.192
2016-11-01,290.791
2016-12-01,290.433
2017-01-01,288.291
2017-02-01,287.775
2017-03-01,290.597
2017-04-01,295.011
2017-05-01,307.504
2017-06-01,303.898
2017-07-01,305.228
2017-08-01,305.134
2017-09-01,305.749
2017-10-01,308.735
2017-11-01,296.543
2017-12-01,298.31
2018-01-01,303.199
2018-02-01,303.735
2018-03-01,304.148
2018-04-01,303.824
2018-05-01,310.506
2018-06-01,315.259
2018-07-01,317.066
2018-08-01,317.057
2018-09-01,306.23
2018-10-01,313.614
2018-11-01,302.399
2018-12-01,302.42
2019-01-01,300.599
2019-02-01,300.446
2019-03-01,302.72
2019-04-01,303.89
2019-05-01,312.548
2019-06-01,317.769
2019-07-01,321.04
2019-08-01,317.66
2019-09-01,317.762
2019-10-01,320.416
2019-11-01,308.3
2019-12-01,305.043
2020-01-01,311.607
2020-02-01,312.465
2020-03-01,312.613
2020-04-01,310.368
2020-05-01,325.842
2020-06-01,323.988
2020-07-01,328.582
2020-08-01,328.669
2020-09-01,327.26
2020-10-01,334.136
2020-11-01,327.301
2020-12-01,327.372
2021-01-01,328.442
2021-02-01,341.406
2021-03-01,344.636
2021-04-01,348.374
2021-05-01,354.618
2021-06-01,353.106
2021-07-01,356.642
2021-08-01,356.977
2021-09-01,356.635
2021-10-01,371.283
2021-11-01,367.066
2021-12-01,369.578
2022-01-01,383.188
2022-02-01,383.798
2022-03-01,402.864
2022-04-01,395.666
2022-05-01,399.885
2022-06-01,395.554
2022-07-01,393.331
2022-08-01,393.164
2022-09-01,393
2022-10-01,403.993
2022-11-01,398.362
2022-12-01,401.021
2023-01-01,419.999
2023-02-01,420.62
2023-03-01,423.072
2023-04-01,422.892
2023-05-01,429.711
2023-06-01,431.487
2023-07-01,440.708
2023-08-01,440.763
2023-09-01,440.774
2023-10-01,445.993
2023-11-01,442.212
