"Date","APU0400712112"
1986-03-01,0.219
1986-04-01,0.224
1986-05-01,0.224
1986-06-01,0.254
1986-07-01,0.272
1986-08-01,0.303
1986-09-01,0.271
1986-10-01,0.262
1986-11-01,0.252
1986-12-01,0.274
1987-01-01,NA
1987-02-01,NA
1987-03-01,0.251
1987-04-01,0.274
1987-05-01,0.283
1987-06-01,0.287
1987-07-01,0.284
1987-08-01,0.264
1987-09-01,0.25
1987-10-01,0.232
1987-11-01,0.238
1987-12-01,0.256
1988-01-01,0.266
1988-02-01,0.263
1988-03-01,0.244
1988-04-01,0.238
1988-05-01,0.244
1988-06-01,0.23
1988-07-01,0.221
1988-08-01,0.235
1988-09-01,0.244
1988-10-01,0.265
1988-11-01,0.272
1988-12-01,0.292
1989-01-01,0.287
1989-02-01,0.312
1989-03-01,0.337
1989-04-01,0.36
1989-05-01,0.358
1989-06-01,0.336
1989-07-01,0.35
1989-08-01,0.36
1989-09-01,0.335
1989-10-01,0.304
1989-11-01,0.296
1989-12-01,0.307
1990-01-01,0.324
1990-02-01,0.342
1990-03-01,0.383
1990-04-01,0.439
1990-05-01,0.418
1990-06-01,0.391
1990-07-01,0.374
1990-08-01,0.341
1990-09-01,0.331
1990-10-01,0.307
1990-11-01,0.306
1990-12-01,0.316
1991-01-01,0.349
1991-02-01,0.34
1991-03-01,0.32
1991-04-01,0.333
1991-05-01,0.309
1991-06-01,0.333
1991-07-01,0.315
1991-08-01,0.305
1991-09-01,0.27
1991-10-01,0.256
1991-11-01,0.25
1991-12-01,0.251
1992-01-01,0.252
1992-02-01,0.242
1992-03-01,0.238
1992-04-01,0.241
1992-05-01,0.234
1992-06-01,0.238
1992-07-01,0.288
1992-08-01,0.338
1992-09-01,0.327
1992-10-01,0.312
1992-11-01,0.28
1992-12-01,0.304
1993-01-01,0.32
1993-02-01,0.311
1993-03-01,0.323
1993-04-01,0.376
1993-05-01,0.351
1993-06-01,0.345
1993-07-01,0.334
1993-08-01,0.345
1993-09-01,0.331
1993-10-01,0.33
1993-11-01,0.334
1993-12-01,0.352
1994-01-01,0.368
1994-02-01,0.391
1994-03-01,0.431
