"Date","APUS12A74714"
1986-01-01,1.205
1986-02-01,1.157
1986-03-01,1.022
1986-04-01,0.864
1986-05-01,0.86
1986-06-01,0.905
1986-07-01,0.856
1986-08-01,0.813
1986-09-01,0.815
1986-10-01,0.806
1986-11-01,0.794
1986-12-01,0.802
1987-01-01,0.823
1987-02-01,0.861
1987-03-01,0.875
1987-04-01,0.9
1987-05-01,0.917
1987-06-01,0.939
1987-07-01,0.968
1987-08-01,1.001
1987-09-01,1.004
1987-10-01,0.983
1987-11-01,0.975
1987-12-01,0.983
1988-01-01,0.971
1988-02-01,0.951
1988-03-01,0.938
1988-04-01,0.934
1988-05-01,0.935
1988-06-01,0.947
1988-07-01,0.963
1988-08-01,0.98
1988-09-01,0.977
1988-10-01,0.97
1988-11-01,0.969
1988-12-01,0.966
1989-01-01,0.967
1989-02-01,0.975
1989-03-01,0.983
1989-04-01,1.037
1989-05-01,1.1
1989-06-01,1.111
1989-07-01,1.103
1989-08-01,1.077
1989-09-01,1.036
1989-10-01,1.037
1989-11-01,1.026
1989-12-01,1.017
1990-01-01,1.041
1990-02-01,1.04
1990-03-01,1.003
1990-04-01,0.998
1990-05-01,1.003
1990-06-01,1.056
1990-07-01,1.081
1990-08-01,1.135
1990-09-01,1.261
1990-10-01,1.395
1990-11-01,1.439
1990-12-01,1.428
1991-01-01,1.285
1991-02-01,1.174
1991-03-01,1.127
1991-04-01,1.147
1991-05-01,1.189
1991-06-01,1.201
1991-07-01,1.187
1991-08-01,1.191
1991-09-01,1.205
1991-10-01,1.184
1991-11-01,1.187
1991-12-01,1.188
1992-01-01,1.16
1992-02-01,1.132
1992-03-01,1.124
1992-04-01,1.111
1992-05-01,1.14
1992-06-01,1.197
1992-07-01,1.192
1992-08-01,1.177
1992-09-01,1.178
1992-10-01,1.194
1992-11-01,1.24
1992-12-01,1.231
1993-01-01,1.213
1993-02-01,1.188
1993-03-01,1.155
1993-04-01,1.122
1993-05-01,1.128
1993-06-01,1.128
1993-07-01,1.111
1993-08-01,1.13
1993-09-01,1.116
1993-10-01,1.19
1993-11-01,1.182
1993-12-01,1.139
1994-01-01,1.108
1994-02-01,1.088
1994-03-01,1.081
1994-04-01,1.077
1994-05-01,1.085
1994-06-01,1.116
1994-07-01,1.144
1994-08-01,1.177
1994-09-01,1.189
1994-10-01,1.221
1994-11-01,1.225
1994-12-01,1.209
1995-01-01,1.204
1995-02-01,1.196
1995-03-01,1.191
1995-04-01,1.19
1995-05-01,1.241
1995-06-01,1.295
1995-07-01,1.288
1995-08-01,1.258
1995-09-01,1.224
1995-10-01,1.204
1995-11-01,1.169
1995-12-01,1.166
1996-01-01,1.208
1996-02-01,1.204
1996-03-01,1.214
1996-04-01,1.282
1996-05-01,1.35
1996-06-01,1.339
1996-07-01,1.308
1996-08-01,1.282
1996-09-01,1.272
1996-10-01,1.265
1996-11-01,1.318
1996-12-01,1.351
1997-01-01,1.346
1997-02-01,1.331
1997-03-01,1.297
1997-04-01,1.266
1997-05-01,1.241
1997-06-01,1.254
1997-07-01,1.243
1997-08-01,1.306
1997-09-01,1.361
1997-10-01,1.295
1997-11-01,1.262
1997-12-01,1.232
1998-01-01,1.195
1998-02-01,1.151
1998-03-01,1.092
1998-04-01,1.093
1998-05-01,1.092
1998-06-01,1.105
1998-07-01,1.087
1998-08-01,1.079
1998-09-01,1.063
1998-10-01,1.064
1998-11-01,1.065
1998-12-01,1.044
1999-01-01,1.018
1999-02-01,0.992
1999-03-01,0.996
1999-04-01,1.121
1999-05-01,1.175
1999-06-01,1.168
1999-07-01,1.181
1999-08-01,1.25
1999-09-01,1.299
1999-10-01,1.336
1999-11-01,1.321
1999-12-01,1.35
2000-01-01,1.357
2000-02-01,1.384
2000-03-01,1.513
2000-04-01,1.538
2000-05-01,1.505
2000-06-01,1.607
2000-07-01,1.671
2000-08-01,1.625
2000-09-01,1.594
2000-10-01,1.574
2000-11-01,1.582
2000-12-01,1.55
2001-01-01,1.524
2001-02-01,1.501
2001-03-01,1.457
2001-04-01,1.501
2001-05-01,1.768
2001-06-01,1.802
2001-07-01,1.676
2001-08-01,1.573
2001-09-01,1.509
2001-10-01,1.429
2001-11-01,1.35
2001-12-01,1.23
2002-01-01,1.213
2002-02-01,1.225
2002-03-01,1.279
2002-04-01,1.47
2002-05-01,1.454
2002-06-01,1.438
2002-07-01,1.423
2002-08-01,1.466
2002-09-01,1.465
2002-10-01,1.475
2002-11-01,1.502
2002-12-01,1.513
2003-01-01,1.549
2003-02-01,1.656
2003-03-01,1.708
2003-04-01,1.666
2003-05-01,1.585
2003-06-01,1.537
2003-07-01,1.525
2003-08-01,1.593
2003-09-01,1.83
2003-10-01,1.755
2003-11-01,1.685
2003-12-01,1.63
2004-01-01,1.645
2004-02-01,1.703
2004-03-01,1.769
2004-04-01,1.802
2004-05-01,2.002
2004-06-01,2.146
2004-07-01,2.063
2004-08-01,2.015
2004-09-01,1.954
2004-10-01,2.033
2004-11-01,2.047
2004-12-01,1.984
2005-01-01,1.897
2005-02-01,1.93
2005-03-01,2.003
2005-04-01,2.199
2005-05-01,2.219
2005-06-01,2.203
2005-07-01,2.389
2005-08-01,2.538
2005-09-01,3.15
2005-10-01,2.793
2005-11-01,2.38
2005-12-01,2.222
2006-01-01,2.423
2006-02-01,2.37
2006-03-01,2.378
2006-04-01,2.779
2006-05-01,3.054
2006-06-01,3.038
2006-07-01,3.127
2006-08-01,3.083
2006-09-01,2.682
2006-10-01,2.251
2006-11-01,2.208
2006-12-01,2.353
2007-01-01,2.334
2007-02-01,2.258
2007-03-01,2.59
2007-04-01,2.809
2007-05-01,3.064
2007-06-01,3.093
2007-07-01,3.028
2007-08-01,2.839
2007-09-01,2.751
2007-10-01,2.756
2007-11-01,3.06
2007-12-01,3.12
2008-01-01,3.125
2008-02-01,3.081
2008-03-01,3.221
2008-04-01,3.411
2008-05-01,3.856
2008-06-01,4.131
2008-07-01,4.175
2008-08-01,3.855
2008-09-01,3.634
2008-10-01,3.148
2008-11-01,2.296
2008-12-01,1.821
2009-01-01,1.792
2009-02-01,1.937
2009-03-01,1.96
2009-04-01,2.068
2009-05-01,2.281
2009-06-01,2.657
2009-07-01,2.636
2009-08-01,2.715
2009-09-01,2.684
2009-10-01,2.596
2009-11-01,2.721
2009-12-01,2.7
2010-01-01,2.777
2010-02-01,2.73
2010-03-01,2.776
2010-04-01,2.856
2010-05-01,2.951
2010-06-01,2.805
2010-07-01,2.768
2010-08-01,2.771
2010-09-01,2.699
2010-10-01,2.831
2010-11-01,2.959
2010-12-01,3.117
2011-01-01,3.212
2011-02-01,3.264
2011-03-01,3.581
2011-04-01,3.855
2011-05-01,4.079
2011-06-01,3.889
2011-07-01,3.834
2011-08-01,3.826
2011-09-01,3.754
2011-10-01,3.588
2011-11-01,3.537
2011-12-01,3.427
2012-01-01,3.526
2012-02-01,3.719
2012-03-01,3.88
2012-04-01,4.001
2012-05-01,3.889
2012-06-01,3.642
2012-07-01,3.619
2012-08-01,3.823
2012-09-01,3.992
2012-10-01,3.953
2012-11-01,3.846
2012-12-01,3.662
2013-01-01,3.615
2013-02-01,3.825
2013-03-01,3.817
2013-04-01,3.662
2013-05-01,3.633
2013-06-01,3.646
2013-07-01,3.765
2013-08-01,3.762
2013-09-01,3.698
2013-10-01,3.488
2013-11-01,3.431
2013-12-01,3.544
2014-01-01,3.524
2014-02-01,3.538
2014-03-01,3.635
2014-04-01,3.71
2014-05-01,3.773
2014-06-01,3.792
2014-07-01,3.776
2014-08-01,3.6
2014-09-01,3.483
2014-10-01,3.284
2014-11-01,2.953
2014-12-01,2.698
2015-01-01,2.219
2015-02-01,2.264
2015-03-01,2.411
2015-04-01,2.453
2015-05-01,2.715
2015-06-01,2.799
2015-07-01,2.781
2015-08-01,2.603
2015-09-01,2.345
2015-10-01,2.202
2015-11-01,2.175
2015-12-01,2.107
2016-01-01,1.977
2016-02-01,1.832
2016-03-01,1.865
2016-04-01,2.11
2016-05-01,2.264
2016-06-01,2.317
2016-07-01,2.242
2016-08-01,2.148
2016-09-01,2.165
2016-10-01,2.203
2016-11-01,2.323
2016-12-01,2.376
2017-01-01,2.484
2017-02-01,2.43
2017-03-01,2.374
2017-04-01,2.456
2017-05-01,2.456
2017-06-01,2.432
2017-07-01,2.386
2017-08-01,2.46
2017-09-01,2.778
2017-10-01,2.597
2017-11-01,2.605
2017-12-01,2.568
2018-01-01,2.632
2018-02-01,2.697
2018-03-01,2.629
2018-04-01,2.762
2018-05-01,2.971
2018-06-01,3.013
2018-07-01,2.95
2018-08-01,2.935
2018-09-01,2.922
2018-10-01,2.919
2018-11-01,2.789
2018-12-01,2.597
2019-01-01,2.446
2019-02-01,2.418
2019-03-01,2.572
2019-04-01,2.787
2019-05-01,2.945
2019-06-01,2.858
2019-07-01,2.848
2019-08-01,2.784
2019-09-01,2.644
2019-10-01,2.613
2019-11-01,2.612
2019-12-01,2.613
2020-01-01,2.644
2020-02-01,2.554
2020-03-01,2.417
2020-04-01,2.196
2020-05-01,2.082
2020-06-01,2.138
2020-07-01,2.19
2020-08-01,2.175
2020-09-01,2.194
2020-10-01,2.181
2020-11-01,2.141
2020-12-01,2.219
2021-01-01,2.384
2021-02-01,2.55
2021-03-01,2.811
2021-04-01,2.852
2021-05-01,2.98
2021-06-01,3.131
2021-07-01,3.215
2021-08-01,3.242
2021-09-01,3.277
2021-10-01,3.417
2021-11-01,3.555
2021-12-01,3.508
2022-01-01,3.47
2022-02-01,3.654
2022-03-01,4.319
2022-04-01,4.214
2022-05-01,4.753
2022-06-01,5.042
2022-07-01,4.701
2022-08-01,4.221
2022-09-01,3.729
2022-10-01,3.633
2022-11-01,3.868
2022-12-01,3.486
2023-01-01,3.45
2023-02-01,3.46
2023-03-01,3.385
2023-04-01,3.527
2023-05-01,3.589
2023-06-01,3.611
2023-07-01,3.643
2023-08-01,3.828
2023-09-01,3.836
2023-10-01,3.727
2023-11-01,3.55
