"Date","APU0200715211"
1980-01-01,0.28
1980-02-01,0.307
1980-03-01,0.347
1980-04-01,0.361
1980-05-01,0.379
1980-06-01,0.416
1980-07-01,0.447
1980-08-01,0.448
1980-09-01,0.464
1980-10-01,0.492
1980-11-01,0.534
1980-12-01,0.552
1981-01-01,0.534
1981-02-01,0.514
1981-03-01,0.475
1981-04-01,0.429
1981-05-01,0.374
1981-06-01,0.353
1981-07-01,0.337
1981-08-01,0.333
1981-09-01,0.323
1981-10-01,0.315
1981-11-01,0.3
1981-12-01,0.302
1982-01-01,0.297
1982-02-01,0.311
1982-03-01,0.316
1982-04-01,0.317
1982-05-01,0.309
1982-06-01,0.314
1982-07-01,0.317
1982-08-01,0.319
1982-09-01,0.327
1982-10-01,0.327
1982-11-01,0.339
1982-12-01,0.333
1983-01-01,0.338
1983-02-01,0.335
1983-03-01,0.336
1983-04-01,0.336
1983-05-01,0.334
1983-06-01,0.338
1983-07-01,0.343
1983-08-01,0.345
1983-09-01,0.342
1983-10-01,0.342
1983-11-01,0.346
1983-12-01,0.346
1984-01-01,0.349
1984-02-01,0.347
1984-03-01,0.35
1984-04-01,0.353
1984-05-01,0.35
1984-06-01,0.347
1984-07-01,0.356
1984-08-01,0.352
1984-09-01,0.349
1984-10-01,0.351
1984-11-01,0.342
1984-12-01,0.345
1985-01-01,0.345
1985-02-01,0.342
1985-03-01,0.345
1985-04-01,0.35
1985-05-01,0.342
1985-06-01,0.335
1985-07-01,0.34
1985-08-01,0.343
1985-09-01,0.339
1985-10-01,0.341
1985-11-01,0.333
1985-12-01,0.332
1986-01-01,0.332
1986-02-01,0.327
1986-03-01,0.342
1986-04-01,0.344
1986-05-01,0.341
1986-06-01,0.34
1986-07-01,0.333
1986-08-01,0.33
1986-09-01,0.327
1986-10-01,0.329
1986-11-01,0.326
1986-12-01,0.327
1987-01-01,0.316
1987-02-01,0.316
1987-03-01,0.316
1987-04-01,0.311
1987-05-01,0.32
1987-06-01,0.324
1987-07-01,0.323
1987-08-01,0.335
1987-09-01,0.342
1987-10-01,0.344
1987-11-01,0.342
1987-12-01,0.34
1988-01-01,0.34
1988-02-01,0.339
1988-03-01,0.341
1988-04-01,0.339
1988-05-01,0.343
1988-06-01,0.344
1988-07-01,0.347
1988-08-01,0.362
1988-09-01,0.368
1988-10-01,0.376
1988-11-01,0.373
1988-12-01,0.381
1989-01-01,0.381
1989-02-01,0.388
1989-03-01,0.394
1989-04-01,0.39
1989-05-01,0.382
1989-06-01,0.386
1989-07-01,0.387
1989-08-01,0.393
1989-09-01,0.39
1989-10-01,0.395
1989-11-01,0.394
1989-12-01,0.4
1990-01-01,0.409
1990-02-01,0.41
1990-03-01,0.416
1990-04-01,0.417
1990-05-01,0.418
1990-06-01,0.42
1990-07-01,0.413
1990-08-01,0.422
1990-09-01,0.418
1990-10-01,0.424
1990-11-01,0.421
1990-12-01,0.424
1991-01-01,0.433
1991-02-01,0.424
1991-03-01,0.426
1991-04-01,0.425
1991-05-01,0.419
1991-06-01,0.413
1991-07-01,0.42
1991-08-01,0.41
1991-09-01,0.386
1991-10-01,0.383
1991-11-01,0.383
1991-12-01,0.381
1992-01-01,0.389
1992-02-01,0.391
1992-03-01,0.371
1992-04-01,0.379
1992-05-01,0.377
1992-06-01,0.376
1992-07-01,0.375
1992-08-01,0.372
1992-09-01,0.369
1992-10-01,0.37
1992-11-01,0.366
1992-12-01,0.359
1993-01-01,0.363
1993-02-01,0.36
1993-03-01,0.362
1993-04-01,0.362
1993-05-01,0.359
1993-06-01,0.351
1993-07-01,0.358
1993-08-01,0.362
1993-09-01,0.364
1993-10-01,0.37
1993-11-01,0.361
1993-12-01,0.36
1994-01-01,0.363
1994-02-01,0.359
1994-03-01,0.356
1994-04-01,0.353
1994-05-01,0.359
1994-06-01,0.353
1994-07-01,0.358
1994-08-01,0.353
1994-09-01,0.364
1994-10-01,0.358
1994-11-01,0.363
1994-12-01,0.36
1995-01-01,0.361
1995-02-01,0.365
1995-03-01,0.361
1995-04-01,0.357
1995-05-01,0.371
1995-06-01,0.366
1995-07-01,0.368
1995-08-01,0.367
1995-09-01,0.366
1995-10-01,0.372
1995-11-01,0.365
1995-12-01,0.365
1996-01-01,0.377
1996-02-01,0.38
1996-03-01,0.384
1996-04-01,0.377
1996-05-01,0.39
1996-06-01,0.391
1996-07-01,0.417
1996-08-01,0.418
1996-09-01,0.423
1996-10-01,0.434
1996-11-01,0.427
1996-12-01,0.433
1997-01-01,0.437
1997-02-01,0.434
1997-03-01,0.43
1997-04-01,0.435
1997-05-01,0.436
1997-06-01,0.44
1997-07-01,0.433
1997-08-01,0.437
1997-09-01,0.442
1997-10-01,0.431
1997-11-01,0.427
1997-12-01,0.432
1998-01-01,0.429
1998-02-01,0.427
1998-03-01,0.435
1998-04-01,0.435
1998-05-01,0.434
1998-06-01,0.432
1998-07-01,0.432
1998-08-01,0.433
1998-09-01,0.423
1998-10-01,0.423
1998-11-01,0.42
1998-12-01,0.424
1999-01-01,0.426
1999-02-01,0.419
1999-03-01,0.432
1999-04-01,0.423
1999-05-01,0.429
1999-06-01,0.427
1999-07-01,0.429
1999-08-01,0.424
1999-09-01,0.425
1999-10-01,0.431
1999-11-01,0.401
1999-12-01,0.417
2000-01-01,0.425
2000-02-01,0.426
2000-03-01,0.428
2000-04-01,0.42
2000-05-01,0.433
2000-06-01,0.435
2000-07-01,0.434
2000-08-01,0.435
2000-09-01,0.428
2000-10-01,0.422
2000-11-01,0.398
2000-12-01,0.404
2001-01-01,0.425
2001-02-01,0.432
2001-03-01,0.44
2001-04-01,0.433
2001-05-01,0.438
2001-06-01,0.426
2001-07-01,0.448
2001-08-01,0.435
2001-09-01,0.449
2001-10-01,0.44
2001-11-01,0.412
2001-12-01,0.426
2002-01-01,0.431
2002-02-01,0.424
2002-03-01,0.421
2002-04-01,0.436
2002-05-01,0.407
2002-06-01,0.413
2002-07-01,0.412
2002-08-01,0.421
2002-09-01,0.421
2002-10-01,0.416
2002-11-01,0.406
2002-12-01,0.414
2003-01-01,0.437
2003-02-01,0.42
2003-03-01,0.424
2003-04-01,0.403
2003-05-01,0.432
2003-06-01,0.404
2003-07-01,0.417
2003-08-01,0.429
2003-09-01,0.406
2003-10-01,0.419
2003-11-01,0.406
2003-12-01,0.418
2004-01-01,0.431
2004-02-01,0.426
2004-03-01,0.425
2004-04-01,0.429
2004-05-01,0.438
2004-06-01,0.431
2004-07-01,0.447
2004-08-01,0.445
2004-09-01,0.448
2004-10-01,0.45
2004-11-01,0.441
2004-12-01,0.452
2005-01-01,0.464
2005-02-01,0.455
2005-03-01,0.461
2005-04-01,0.457
2005-05-01,0.453
2005-06-01,0.442
2005-07-01,0.449
2005-08-01,0.451
2005-09-01,0.457
2005-10-01,0.464
2005-11-01,0.457
2005-12-01,0.455
2006-01-01,0.479
2006-02-01,0.478
2006-03-01,0.489
2006-04-01,0.492
2006-05-01,0.495
2006-06-01,0.495
2006-07-01,0.507
2006-08-01,0.509
2006-09-01,0.515
2006-10-01,0.505
2006-11-01,0.521
2006-12-01,0.515
2007-01-01,0.524
2007-02-01,0.524
2007-03-01,0.511
2007-04-01,0.515
2007-05-01,0.528
2007-06-01,0.535
2007-07-01,0.531
2007-08-01,0.531
2007-09-01,0.519
2007-10-01,0.543
2007-11-01,0.534
2007-12-01,0.524
2008-01-01,0.539
2008-02-01,0.544
2008-03-01,0.533
2008-04-01,0.527
2008-05-01,0.526
2008-06-01,0.532
2008-07-01,0.531
2008-08-01,0.537
2008-09-01,0.562
2008-10-01,0.551
2008-11-01,0.538
2008-12-01,0.556
2009-01-01,0.591
2009-02-01,0.589
2009-03-01,0.591
2009-04-01,0.588
2009-05-01,0.574
2009-06-01,0.58
2009-07-01,0.579
2009-08-01,0.584
2009-09-01,0.585
2009-10-01,0.588
2009-11-01,0.574
2009-12-01,0.585
2010-01-01,0.603
2010-02-01,0.623
2010-03-01,0.629
2010-04-01,0.65
2010-05-01,0.658
2010-06-01,0.645
2010-07-01,0.655
2010-08-01,0.65
2010-09-01,0.665
2010-10-01,0.67
2010-11-01,0.671
2010-12-01,0.702
2011-01-01,0.692
2011-02-01,0.681
2011-03-01,0.684
2011-04-01,0.686
2011-05-01,0.691
2011-06-01,0.688
2011-07-01,0.676
2011-08-01,0.692
2011-09-01,0.695
2011-10-01,0.693
2011-11-01,0.696
2011-12-01,0.707
2012-01-01,0.715
2012-02-01,0.712
2012-03-01,0.705
2012-04-01,0.685
2012-05-01,0.706
2012-06-01,0.695
2012-07-01,0.696
2012-08-01,0.677
2012-09-01,0.681
2012-10-01,0.661
2012-11-01,0.654
2012-12-01,0.651
2013-01-01,0.666
2013-02-01,0.657
2013-03-01,0.613
2013-04-01,0.65
2013-05-01,0.653
2013-06-01,0.608
2013-07-01,0.625
2013-08-01,0.623
2013-09-01,0.62
2013-10-01,0.618
2013-11-01,0.576
2013-12-01,0.545
2014-01-01,0.591
2014-02-01,0.568
2014-03-01,0.553
2014-04-01,0.546
2014-05-01,0.527
2014-06-01,0.578
2014-07-01,0.54
2014-08-01,0.564
2014-09-01,0.566
2014-10-01,0.556
2014-11-01,0.544
2014-12-01,0.537
2015-01-01,0.59
2015-02-01,0.591
2015-03-01,0.595
2015-04-01,0.598
2015-05-01,0.591
2015-06-01,0.567
2015-07-01,0.574
2015-08-01,0.586
2015-09-01,0.568
2015-10-01,0.571
2015-11-01,0.552
2015-12-01,0.555
2016-01-01,0.572
2016-02-01,0.559
2016-03-01,0.552
2016-04-01,0.566
2016-05-01,0.561
2016-06-01,0.551
2016-07-01,0.57
2016-08-01,0.557
2016-09-01,0.563
2016-10-01,0.569
2016-11-01,0.565
2016-12-01,0.553
2017-01-01,0.557
2017-02-01,0.561
2017-03-01,0.553
2017-04-01,0.529
2017-05-01,0.54
2017-06-01,0.551
2017-07-01,0.561
2017-08-01,0.559
2017-09-01,0.572
2017-10-01,0.552
