"Date","CUURA425SA0"
1965-02-01,NA
1965-03-01,NA
1965-04-01,32.1
1965-05-01,NA
1965-06-01,NA
1965-07-01,32.5
1965-08-01,NA
1965-09-01,NA
1965-10-01,32.6
1965-11-01,NA
1965-12-01,NA
1966-01-01,32.6
1966-02-01,NA
1966-03-01,NA
1966-04-01,33.1
1966-05-01,NA
1966-06-01,NA
1966-07-01,33.4
1966-08-01,NA
1966-09-01,NA
1966-10-01,33.7
1966-11-01,NA
1966-12-01,NA
1967-01-01,33.9
1967-02-01,NA
1967-03-01,NA
1967-04-01,33.9
1967-05-01,NA
1967-06-01,NA
1967-07-01,34.2
1967-08-01,NA
1967-09-01,NA
1967-10-01,34.5
1967-11-01,NA
1967-12-01,NA
1968-01-01,34.6
1968-02-01,NA
1968-03-01,NA
1968-04-01,35
1968-05-01,NA
1968-06-01,NA
1968-07-01,35.4
1968-08-01,NA
1968-09-01,NA
1968-10-01,35.8
1968-11-01,NA
1968-12-01,NA
1969-01-01,36.2
1969-02-01,NA
1969-03-01,NA
1969-04-01,37
1969-05-01,NA
1969-06-01,NA
1969-07-01,37.1
1969-08-01,NA
1969-09-01,NA
1969-10-01,37.6
1969-11-01,NA
1969-12-01,NA
1970-01-01,37.8
1970-02-01,NA
1970-03-01,NA
1970-04-01,38.6
1970-05-01,NA
1970-06-01,NA
1970-07-01,38.8
1970-08-01,NA
1970-09-01,NA
1970-10-01,39.1
1970-11-01,NA
1970-12-01,NA
1971-01-01,39.2
1971-02-01,NA
1971-03-01,NA
1971-04-01,39.2
1971-05-01,NA
1971-06-01,NA
1971-07-01,39.7
1971-08-01,NA
1971-09-01,NA
1971-10-01,40.1
1971-11-01,NA
1971-12-01,NA
1972-01-01,40.3
1972-02-01,NA
1972-03-01,NA
1972-04-01,40.4
1972-05-01,NA
1972-06-01,NA
1972-07-01,40.9
1972-08-01,NA
1972-09-01,NA
1972-10-01,41.2
1972-11-01,NA
1972-12-01,NA
1973-01-01,41.6
1973-02-01,NA
1973-03-01,NA
1973-04-01,42.8
1973-05-01,NA
1973-06-01,NA
1973-07-01,43.4
1973-08-01,NA
1973-09-01,NA
1973-10-01,44.7
1973-11-01,NA
1973-12-01,NA
1974-01-01,45.7
1974-02-01,NA
1974-03-01,NA
1974-04-01,47.5
1974-05-01,NA
1974-06-01,NA
1974-07-01,49.1
1974-08-01,NA
1974-09-01,NA
1974-10-01,50.6
1974-11-01,NA
1974-12-01,NA
1975-01-01,52.1
1975-02-01,NA
1975-03-01,NA
1975-04-01,52.7
1975-05-01,NA
1975-06-01,NA
1975-07-01,53.7
1975-08-01,NA
1975-09-01,NA
1975-10-01,54.4
1975-11-01,NA
1975-12-01,NA
1976-01-01,55.4
1976-02-01,NA
1976-03-01,NA
1976-04-01,56.2
1976-05-01,NA
1976-06-01,NA
1976-07-01,57.4
1976-08-01,NA
1976-09-01,NA
1976-10-01,58
1976-11-01,NA
1976-12-01,NA
1977-01-01,58.9
1977-02-01,NA
1977-03-01,NA
1977-04-01,60.7
1977-05-01,NA
1977-06-01,NA
1977-07-01,62
1977-08-01,NA
1977-09-01,NA
1977-10-01,62.8
1977-11-01,NA
1977-12-01,NA
1978-01-01,64.2
1978-02-01,NA
1978-03-01,65.5
1978-04-01,NA
1978-05-01,66.7
1978-06-01,NA
1978-07-01,68
1978-08-01,NA
1978-09-01,69.4
1978-10-01,NA
1978-11-01,70.7
1978-12-01,NA
1979-01-01,72.3
1979-02-01,NA
1979-03-01,73.6
1979-04-01,NA
1979-05-01,75.4
1979-06-01,NA
1979-07-01,77.7
1979-08-01,NA
1979-09-01,79.3
1979-10-01,NA
1979-11-01,80.8
1979-12-01,NA
1980-01-01,83.6
1980-02-01,NA
1980-03-01,86.6
1980-04-01,NA
1980-05-01,87.9
1980-06-01,NA
1980-07-01,86.3
1980-08-01,NA
1980-09-01,87.8
1980-10-01,NA
1980-11-01,89.5
1980-12-01,NA
1981-01-01,91
1981-02-01,NA
1981-03-01,91.6
1981-04-01,NA
1981-05-01,95.1
1981-06-01,NA
1981-07-01,95.9
1981-08-01,NA
1981-09-01,99.4
1981-10-01,NA
1981-11-01,95.2
1981-12-01,NA
1982-01-01,98.5
1982-02-01,NA
1982-03-01,97.9
1982-04-01,NA
1982-05-01,96.4
1982-06-01,NA
1982-07-01,99.9
1982-08-01,NA
1982-09-01,98.4
1982-10-01,NA
1982-11-01,97.6
1982-12-01,NA
1983-01-01,97.9
1983-02-01,NA
1983-03-01,97.2
1983-04-01,NA
1983-05-01,98.5
1983-06-01,NA
1983-07-01,99.6
1983-08-01,NA
1983-09-01,100.2
1983-10-01,NA
1983-11-01,100.4
1983-12-01,NA
1984-01-01,100.8
1984-02-01,NA
1984-03-01,101.8
1984-04-01,NA
1984-05-01,103.1
1984-06-01,NA
1984-07-01,102.8
1984-08-01,NA
1984-09-01,103.3
1984-10-01,NA
1984-11-01,104.1
1984-12-01,NA
1985-01-01,104.8
1985-02-01,NA
1985-03-01,105.5
1985-04-01,NA
1985-05-01,106
1985-06-01,NA
1985-07-01,106.9
1985-08-01,NA
1985-09-01,107.6
1985-10-01,NA
1985-11-01,108.3
1985-12-01,NA
1986-01-01,109.7
1986-02-01,NA
1986-03-01,107.6
1986-04-01,NA
1986-05-01,107.5
1986-06-01,NA
1986-07-01,107.5
1986-08-01,NA
1986-09-01,108.6
1986-10-01,NA
1986-11-01,108.6
