"Date","MEDCPIM094SFRBCLE"
1996-03-01,162.57727584874
1996-04-01,162.995798513699
1996-05-01,163.389563763749
1996-06-01,163.727616754837
1996-07-01,164.157467239865
1996-08-01,164.471713879402
1996-09-01,164.894702233157
1996-10-01,165.285585124801
1996-11-01,165.759640728026
1996-12-01,166.06054420384
1997-01-01,166.473619807547
1997-02-01,166.795213546291
1997-03-01,167.200242363345
1997-04-01,167.610936318663
1997-05-01,167.974702350516
1997-06-01,168.320495089572
1997-07-01,168.602095277857
1997-08-01,168.92404097879
1997-09-01,169.276399618975
1997-10-01,169.622536000916
1997-11-01,170.000641612878
1997-12-01,170.429383248026
1998-01-01,170.769577322884
1998-02-01,171.17281550874
1998-03-01,171.517454855485
1998-04-01,171.839255904285
1998-05-01,172.268321342353
1998-06-01,172.710482459969
1998-07-01,173.166489946808
1998-08-01,173.645693574438
1998-09-01,174.097346023425
1998-10-01,174.574233456242
1998-11-01,174.890108074258
1998-12-01,175.178047148192
1999-01-01,175.402607886831
1999-02-01,175.654994699319
1999-03-01,175.922464559748
1999-04-01,176.310039323827
1999-05-01,176.560082221596
1999-06-01,176.733181727972
1999-07-01,177.081911624484
1999-08-01,177.426690106417
1999-09-01,177.789350260995
1999-10-01,178.038344246035
1999-11-01,178.359721261234
1999-12-01,178.741981815841
2000-01-01,179.305823379605
2000-02-01,179.716828187955
2000-03-01,180.220700259146
2000-04-01,180.559136712163
2000-05-01,180.982981211625
2000-06-01,181.450243090615
2000-07-01,181.961842032864
2000-08-01,182.392254592205
2000-09-01,182.852247876526
2000-10-01,183.258819867964
2000-11-01,183.65894719359
2000-12-01,184.156001749909
2001-01-01,184.770198846945
2001-02-01,185.201415555491
2001-03-01,185.656992517616
2001-04-01,186.136637357785
2001-05-01,186.671184552949
2001-06-01,187.210384269531
2001-07-01,187.586096789721
2001-08-01,188.170840170634
2001-09-01,188.60169496219
2001-10-01,189.247014521672
2001-11-01,189.781637356621
2001-12-01,190.168734962337
2002-01-01,190.600931446286
2002-02-01,191.130192112726
2002-03-01,191.581813624556
2002-04-01,192.00396413172
2002-05-01,192.38697365857
2002-06-01,192.783656359557
2002-07-01,193.140672412769
2002-08-01,193.504761894334
2002-09-01,193.937651377818
2002-10-01,194.307703810412
2002-11-01,194.614457382417
2002-12-01,195.096420105586
2003-01-01,195.447574152134
2003-02-01,195.766505503636
2003-03-01,195.949292691782
2003-04-01,196.039370583592
2003-05-01,196.214257302169
2003-06-01,196.396952395181
2003-07-01,196.828848952833
2003-08-01,197.211405503657
2003-09-01,197.540709108567
2003-10-01,197.882454535325
2003-11-01,198.077032360785
2003-12-01,198.371533292499
2004-01-01,198.734850755724
2004-02-01,199.210900237098
2004-03-01,199.659244269251
2004-04-01,200.076751714942
2004-05-01,200.605454531349
2004-06-01,201.055392505317
2004-07-01,201.349757705484
2004-08-01,201.82562774298
2004-09-01,202.183161842527
2004-10-01,202.626044058543
2004-11-01,202.874281225119
2004-12-01,203.195268933161
2005-01-01,203.765780310064
2005-02-01,204.318494989155
2005-03-01,204.638743777769
2005-04-01,204.992871123877
2005-05-01,205.526426568838
2005-06-01,205.802654086147
2005-07-01,206.314999793494
2005-08-01,206.693216451115
2005-09-01,207.37398120815
2005-10-01,207.941107592695
2005-11-01,208.426421343706
2005-12-01,208.805569846772
2006-01-01,209.300940159796
2006-02-01,209.658949417939
2006-03-01,210.189994591886
2006-04-01,210.689111732025
2006-05-01,211.427598137557
2006-06-01,211.983272150982
2006-07-01,212.515350164081
2006-08-01,213.316936813365
2006-09-01,213.687788308015
2006-10-01,214.327249035895
2006-11-01,214.860130875173
2006-12-01,215.342148114264
2007-01-01,215.867023044544
2007-02-01,216.651138419051
2007-03-01,217.130652383714
2007-04-01,217.554599982493
2007-05-01,217.976742928299
2007-06-01,218.561661698475
2007-07-01,219.070210972915
2007-08-01,219.465085028194
2007-09-01,220.131337155269
2007-10-01,220.751689254493
2007-11-01,221.381052342633
2007-12-01,221.923922959187
2008-01-01,222.522229855485
2008-02-01,223.045290608984
2008-03-01,223.602703117049
2008-04-01,224.016055074031
2008-05-01,224.470695657804
2008-06-01,225.215242508231
2008-07-01,225.950570252499
2008-08-01,226.496850923604
2008-09-01,227.087464134722
2008-10-01,227.499968513323
2008-11-01,227.863831962963
2008-12-01,227.932737985748
2009-01-01,228.384341142313
2009-02-01,228.788353041793
2009-03-01,229.149037880364
2009-04-01,229.50144618572
2009-05-01,229.747425835742
2009-06-01,229.891638297236
2009-07-01,229.91573094093
2009-08-01,230.224875632753
2009-09-01,230.399570272988
2009-10-01,230.626882477499
2009-11-01,230.725821412388
2009-12-01,230.814235549461
2010-01-01,230.944645590238
2010-02-01,230.924114611245
2010-03-01,230.868993025087
2010-04-01,230.955892116371
2010-05-01,231.008896493611
2010-06-01,231.250970693146
2010-07-01,231.372469948523
2010-08-01,231.455255015957
2010-09-01,231.749504081659
2010-10-01,231.965865420987
2010-11-01,232.219172146027
2010-12-01,232.487106650071
2011-01-01,232.922996726329
2011-02-01,233.462842379134
2011-03-01,233.799495797845
2011-04-01,234.233264002398
2011-05-01,234.678658553899
2011-06-01,235.052173106853
2011-07-01,235.543432172152
2011-08-01,236.158318301837
2011-09-01,236.643222153191
2011-10-01,237.038369005542
2011-11-01,237.400160668155
2011-12-01,237.864847742647
2012-01-01,238.489668746049
2012-02-01,238.821901548889
2012-03-01,239.298322559969
2012-04-01,239.749308988562
2012-05-01,240.092644383992
2012-06-01,240.473858682892
2012-07-01,240.887488148258
2012-08-01,241.368730787294
2012-09-01,241.823908743051
2012-10-01,242.198559270149
2012-11-01,242.612866547622
2012-12-01,242.971957851399
2013-01-01,243.520253230926
2013-02-01,244.012249374541
2013-03-01,244.258018512111
2013-04-01,244.679190170851
2013-05-01,245.074562405132
2013-06-01,245.50683227054
2013-07-01,245.912949672481
2013-08-01,246.348864803589
2013-09-01,246.802484212772
2013-10-01,247.040559761143
2013-11-01,247.570647042251
2013-12-01,248.150006943803
2014-01-01,248.642210025891
2014-02-01,249.12413581663
2014-03-01,249.710030941726
2014-04-01,250.166326056295
2014-05-01,250.690924817018
2014-06-01,250.963247861738
2014-07-01,251.460739861968
2014-08-01,251.824902790828
2014-09-01,252.227497781169
2014-10-01,252.732442098077
2014-11-01,253.202799918741
2014-12-01,253.700290247994
2015-01-01,254.108400754776
2015-02-01,254.518616738265
2015-03-01,255.02905636932
2015-04-01,255.650300060828
2015-05-01,256.177166721985
2015-06-01,256.803233360459
2015-07-01,257.210972411743
2015-08-01,257.558990251862
2015-09-01,258.193869247937
2015-10-01,258.680051556973
2015-11-01,259.163415074067
2015-12-01,259.556365071255
2016-01-01,260.135038628241
2016-02-01,260.678865588561
2016-03-01,261.156709799967
2016-04-01,261.975000610075
2016-05-01,262.680631131847
2016-06-01,263.136684335007
2016-07-01,263.676594308879
2016-08-01,264.271775816061
2016-09-01,264.815772712002
2016-10-01,265.257043495224
2016-11-01,265.794531412374
2016-12-01,266.241860435567
2017-01-01,266.992516949309
2017-02-01,267.714216779896
2017-03-01,268.137604358911
2017-04-01,268.482318365564
2017-05-01,268.950601478992
2017-06-01,269.372078488029
2017-07-01,269.843867794459
2017-08-01,270.350135474903
2017-09-01,270.988426693465
2017-10-01,271.530047038695
2017-11-01,272.071738264405
2017-12-01,272.732973569755
2018-01-01,273.663075300574
2018-02-01,274.118025853498
2018-03-01,274.562205924823
2018-04-01,275.224205230388
2018-05-01,275.898926657457
2018-06-01,276.496911896326
2018-07-01,276.978784041029
2018-08-01,277.503401167524
2018-09-01,278.037393393692
2018-10-01,278.634163275241
2018-11-01,279.484387865228
2018-12-01,280.153665721922
2019-01-01,280.897032928705
2019-02-01,281.595384618154
2019-03-01,282.337140954865
2019-04-01,282.867479147282
2019-05-01,283.463625575375
2019-06-01,284.347672637927
2019-07-01,284.926211164978
2019-08-01,285.504482793875
2019-09-01,286.243476278394
2019-10-01,286.839087989793
2019-11-01,287.651053384694
2019-12-01,288.269878255602
2020-01-01,289.02917660861
2020-02-01,289.673609246369
2020-03-01,290.380161220013
2020-04-01,290.852231175623
2020-05-01,291.544780854943
2020-06-01,291.949922592533
2020-07-01,292.814195288154
2020-08-01,293.354226571208
2020-09-01,293.629999619221
2020-10-01,294.076107881698
2020-11-01,294.373162351501
2020-12-01,294.768729000014
2021-01-01,295.140568812788
2021-02-01,295.823038864991
2021-03-01,296.397816400655
2021-04-01,297.067639213388
2021-05-01,297.881716970277
2021-06-01,298.657292198247
2021-07-01,299.534244557768
2021-08-01,300.520147823281
2021-09-01,301.757498794878
2021-10-01,303.61989669964
2021-11-01,305.156501503112
2021-12-01,306.548124414745
2022-01-01,308.279669661949
2022-02-01,309.906484419952
2022-03-01,311.500589457518
2022-04-01,313.024294623662
2022-05-01,314.917463963298
2022-06-01,316.92528514509
2022-07-01,318.573799818094
2022-08-01,320.738058613537
2022-09-01,322.896929244623
2022-10-01,324.597882009337
2022-11-01,326.117754352236
2022-12-01,327.974225707315
2023-01-01,330.120692643848
2023-02-01,332.214047302316
2023-03-01,333.542912440112
2023-04-01,334.878300886892
2023-05-01,336.150614871333
2023-06-01,337.346988019196
2023-07-01,337.982347361996
2023-08-01,339.096235086014
2023-09-01,340.646608606649
2023-10-01,341.729451756973
2023-11-01,343.214180245839
