"Date","USACPGRLE01IXOBSAM"
1960-01-01,12.5904811834227
1960-02-01,12.6317614495978
1960-03-01,12.6317614495978
1960-04-01,12.6317614495978
1960-05-01,12.6317614495978
1960-06-01,12.673041715773
1960-07-01,12.6317614495978
1960-08-01,12.6317614495978
1960-09-01,12.6317614495978
1960-10-01,12.7143219819481
1960-11-01,12.7143219819481
1960-12-01,12.673041715773
1961-01-01,12.7143219819481
1961-02-01,12.7143219819481
1961-03-01,12.7556022481233
1961-04-01,12.7556022481233
1961-05-01,12.7556022481233
1961-06-01,12.7968825142985
1961-07-01,12.7968825142985
1961-08-01,12.8381627804736
1961-09-01,12.8381627804736
1961-10-01,12.8381627804736
1961-11-01,12.8794430466488
1961-12-01,12.8794430466488
1962-01-01,12.8794430466488
1962-02-01,12.8794430466488
1962-03-01,12.9207233128239
1962-04-01,12.9207233128239
1962-05-01,12.9620035789991
1962-06-01,12.9620035789991
1962-07-01,12.9620035789991
1962-08-01,13.0032838451742
1962-09-01,13.0032838451742
1962-10-01,13.0032838451742
1962-11-01,13.0032838451742
1962-12-01,13.0445641113494
1963-01-01,13.0032838451742
1963-02-01,13.0445641113494
1963-03-01,13.0858443775245
1963-04-01,13.0858443775245
1963-05-01,13.0858443775245
1963-06-01,13.1271246436997
1963-07-01,13.1271246436997
1963-08-01,13.1684049098749
1963-09-01,13.1684049098749
1963-10-01,13.20968517605
1963-11-01,13.20968517605
1963-12-01,13.2509654422252
1964-01-01,13.2922457084003
1964-02-01,13.2922457084003
1964-03-01,13.2922457084003
1964-04-01,13.2922457084003
1964-05-01,13.2922457084003
1964-06-01,13.3335259745755
1964-07-01,13.3335259745755
1964-08-01,13.3335259745755
1964-09-01,13.3335259745755
1964-10-01,13.3748062407506
1964-11-01,13.4160865069258
1964-12-01,13.4160865069258
1965-01-01,13.457366773101
1965-02-01,13.457366773101
1965-03-01,13.457366773101
1965-04-01,13.4986470392761
1965-05-01,13.4986470392761
1965-06-01,13.4986470392761
1965-07-01,13.4986470392761
1965-08-01,13.4986470392761
1965-09-01,13.5399273054513
1965-10-01,13.5399273054513
1965-11-01,13.5812075716264
1965-12-01,13.6224878378016
1966-01-01,13.6224878378016
1966-02-01,13.6637681039767
1966-03-01,13.6637681039767
1966-04-01,13.746328636327
1966-05-01,13.7876089025022
1966-06-01,13.8288891686774
1966-07-01,13.8701694348525
1966-08-01,13.9114497010277
1966-09-01,13.9527299672028
1966-10-01,14.0352904995531
1966-11-01,14.0352904995531
1966-12-01,14.0765707657283
1967-01-01,14.1178510319035
1967-02-01,14.1178510319035
1967-03-01,14.1591312980786
1967-04-01,14.2004115642538
1967-05-01,14.2416918304289
1967-06-01,14.2829720966041
1967-07-01,14.3242523627792
1967-08-01,14.4068128951295
1967-09-01,14.4480931613047
1967-10-01,14.4893734274799
1967-11-01,14.530653693655
1967-12-01,14.6132142260053
1968-01-01,14.6544944921805
1968-02-01,14.7370550245308
1968-03-01,14.778335290706
1968-04-01,14.8196155568811
1968-05-01,14.8608958230563
1968-06-01,14.9434563554066
1968-07-01,15.0260168877569
1968-08-01,15.067297153932
1968-09-01,15.1498576862824
1968-10-01,15.2324182186327
1968-11-01,15.314978750983
1968-12-01,15.3562590171581
1969-01-01,15.3975392833333
1969-02-01,15.5213800818588
1969-03-01,15.6039406142091
1969-04-01,15.7277814127346
1969-05-01,15.7277814127346
1969-06-01,15.8103419450849
1969-07-01,15.8929024774352
1969-08-01,15.9754630097855
1969-09-01,16.0580235421358
1969-10-01,16.1405840744861
1969-11-01,16.1818643406613
1969-12-01,16.2644248730116
1970-01-01,16.3469854053619
1970-02-01,16.4295459377122
1970-03-01,16.5533867362377
1970-04-01,16.6772275347631
1970-05-01,16.7185078009383
1970-06-01,16.8423485994638
1970-07-01,16.8836288656389
1970-08-01,16.9661893979892
1970-09-01,17.0487499303396
1970-10-01,17.1313104626899
1970-11-01,17.2551512612153
1970-12-01,17.3377117935656
1971-01-01,17.3789920597408
1971-02-01,17.420272325916
1971-03-01,17.420272325916
1971-04-01,17.5028328582663
1971-05-01,17.5853933906166
1971-06-01,17.6679539229669
1971-07-01,17.7092341891421
1971-08-01,17.7505144553172
1971-09-01,17.7505144553172
1971-10-01,17.7917947214924
1971-11-01,17.8330749876675
1971-12-01,17.8743552538427
1972-01-01,17.956915786193
1972-02-01,17.9981960523681
1972-03-01,17.9981960523681
1972-04-01,18.0807565847185
1972-05-01,18.1220368508936
1972-06-01,18.1633171170688
1972-07-01,18.2045973832439
1972-08-01,18.2871579155942
1972-09-01,18.2871579155942
1972-10-01,18.3284381817694
1972-11-01,18.3284381817694
1972-12-01,18.4109987141197
1973-01-01,18.4109987141197
1973-02-01,18.49355924647
1973-03-01,18.5761197788203
1973-04-01,18.6174000449955
1973-05-01,18.6999605773458
1973-06-01,18.741240843521
1973-07-01,18.7825211096961
1973-08-01,18.8650816420464
1973-09-01,18.9889224405719
1973-10-01,19.1127632390974
1973-11-01,19.1953237714477
1973-12-01,19.277884303798
1974-01-01,19.3604448361483
1974-02-01,19.4842856346738
1974-03-01,19.6494066993744
1974-04-01,19.7732474978999
1974-05-01,20.0209290949508
1974-06-01,20.2273304258266
1974-07-01,20.4337317567024
1974-08-01,20.7226936199285
1974-09-01,20.9290949508042
1974-10-01,21.13549628168
1974-11-01,21.3006173463806
1974-12-01,21.4657384110813
1975-01-01,21.5895792096067
1975-02-01,21.7959805404825
1975-03-01,21.8785410728328
1975-04-01,22.0023818713583
1975-05-01,22.0849424037086
1975-06-01,22.2087832022341
1975-07-01,22.2913437345844
1975-08-01,22.3739042669347
1975-09-01,22.4977450654602
1975-10-01,22.6215858639857
1975-11-01,22.7867069286863
1975-12-01,22.9105477272118
1976-01-01,23.0756687919124
1976-02-01,23.1995095904378
1976-03-01,23.3233503889633
1976-04-01,23.4059109213136
1976-05-01,23.5297517198391
1976-06-01,23.6123122521894
1976-07-01,23.77743331689
1976-08-01,23.9012741154155
1976-09-01,24.025114913941
1976-10-01,24.1489557124664
1976-11-01,24.2315162448167
1976-12-01,24.3140767771671
1977-01-01,24.4791978418677
1977-02-01,24.6443189065683
1977-03-01,24.7681597050938
1977-04-01,24.8920005036192
1977-05-01,25.0158413021447
1977-06-01,25.1809623668453
1977-07-01,25.2635228991957
1977-08-01,25.3873636977211
1977-09-01,25.5112044962466
1977-10-01,25.5937650285969
1977-11-01,25.7176058271224
1977-12-01,25.882726891823
1978-01-01,26.0478479565236
1978-02-01,26.1716887550491
1978-03-01,26.3368098197497
1978-04-01,26.5432111506255
1978-05-01,26.7083322153261
1978-06-01,26.9147335462019
1978-07-01,27.0798546109025
1978-08-01,27.2862559417783
1978-09-01,27.5339375388292
1978-10-01,27.740338869705
1978-11-01,27.9054599344057
1978-12-01,28.0705809991063
1979-01-01,28.2769823299821
1979-02-01,28.5659441932082
1979-03-01,28.8136257902591
1979-04-01,29.0200271211349
1979-05-01,29.2264284520107
1979-06-01,29.4328297828864
1979-07-01,29.6805113799374
1979-08-01,30.0107535093386
1979-09-01,30.2584351063896
1979-10-01,30.5473969696157
1979-11-01,30.8776390990169
1979-12-01,31.2491614945933
1980-01-01,31.6619641563449
1980-02-01,31.9922062857461
1980-03-01,32.4462892136728
1980-04-01,32.8178116092493
1980-05-01,33.0654932063002
1980-06-01,33.4370156018766
1980-07-01,33.3544550695263
1980-08-01,33.5608564004021
1980-09-01,33.8910985298033
1980-10-01,34.2626209253797
1980-11-01,34.6341433209561
1980-12-01,35.0469459827077
1981-01-01,35.2533473135835
1981-02-01,35.4597486444593
1981-03-01,35.666149975335
1981-04-01,35.913831572386
1981-05-01,36.2440737017872
1981-06-01,36.5743158311885
1981-07-01,37.0696790252904
1981-08-01,37.4412014208668
1981-09-01,37.8952843487935
1981-10-01,38.019125147319
1981-11-01,38.1842462120196
1981-12-01,38.3906475428954
1982-01-01,38.5144883414208
1982-02-01,38.7208896722966
1982-03-01,38.7621699384718
1982-04-01,39.092412067873
1982-05-01,39.3813739310991
1982-06-01,39.6703357943252
1982-07-01,39.9180173913761
1982-08-01,40.0831384560768
1982-09-01,40.1244187222519
1982-10-01,40.2482595207774
1982-11-01,40.1656989884271
1982-12-01,40.1244187222519
1983-01-01,40.2895397869525
1983-02-01,40.4546608516532
1983-03-01,40.5372213840035
1983-04-01,40.7023424487041
1983-05-01,40.8261832472296
1983-06-01,40.950024045755
1983-07-01,41.197705642806
1983-08-01,41.3215464413314
1983-09-01,41.4866675060321
1983-10-01,41.6930688369079
1983-11-01,41.8994701677836
1983-12-01,42.0233109663091
1984-01-01,42.3122728295352
1984-02-01,42.4361136280607
1984-03-01,42.6012346927613
1984-04-01,42.8076360236371
1984-05-01,42.9727570883377
1984-06-01,43.1378781530383
1984-07-01,43.3442794839141
1984-08-01,43.5094005486147
1984-09-01,43.6745216133154
1984-10-01,43.839642678016
1984-11-01,43.9222032103663
1984-12-01,44.0873242750669
1985-01-01,44.2111650735924
1985-02-01,44.4588466706433
1985-03-01,44.623967735344
1985-04-01,44.7478085338694
1985-05-01,44.91292959857
1985-06-01,45.0367703970955
1985-07-01,45.160611195621
1985-08-01,45.3257322603216
1985-09-01,45.4082927926719
1985-10-01,45.6146941235477
1985-11-01,45.8623757205986
1985-12-01,45.9862165191241
1986-01-01,46.1926178499999
1986-02-01,46.3164586485254
1986-03-01,46.4402994470508
1986-04-01,46.6054205117515
1986-05-01,46.6879810441018
1986-06-01,46.8118218426272
1986-07-01,46.9769429073279
1986-08-01,47.1420639720285
1986-09-01,47.3071850367291
1986-10-01,47.4723061014297
1986-11-01,47.5961468999552
1986-12-01,47.7199876984807
1987-01-01,47.8438284970062
1987-02-01,47.9676692955316
1987-03-01,48.1327903602322
1987-04-01,48.4217522234583
1987-05-01,48.586873288159
1987-06-01,48.6694338205093
1987-07-01,48.8345548852099
1987-08-01,48.9996759499105
1987-09-01,49.2060772807863
1987-10-01,49.4537588778372
1987-11-01,49.5775996763627
1987-12-01,49.7014404748882
1988-01-01,49.907841805764
1988-02-01,50.0316826042894
1988-03-01,50.2380839351652
1988-04-01,50.4857655322162
1988-05-01,50.6508865969168
1988-06-01,50.8572879277926
1988-07-01,51.0224089924932
1988-08-01,51.1875300571938
1988-09-01,51.4764919204199
1988-10-01,51.6828932512957
1988-11-01,51.8480143159963
1988-12-01,52.0131353806969
1989-01-01,52.2195367115727
1989-02-01,52.3846577762733
1989-03-01,52.5910591071491
1989-04-01,52.7561801718498
1989-05-01,52.9625815027255
1989-06-01,53.1689828336013
1989-07-01,53.3341038983019
1989-08-01,53.4579446968274
1989-09-01,53.623065761528
1989-10-01,53.9120276247541
1989-11-01,54.1184289556299
1989-12-01,54.3248302865057
1990-01-01,54.5312316173815
1990-02-01,54.7789132144324
1990-03-01,55.1091553438337
1990-04-01,55.3155566747094
1990-05-01,55.4806777394101
1990-06-01,55.7696396026362
1990-07-01,56.0586014658622
1990-08-01,56.3888435952635
1990-09-01,56.5952449261393
1990-10-01,56.8016462570151
1990-11-01,56.9667673217157
1990-12-01,57.2144489187666
1991-01-01,57.585971314343
1991-02-01,57.8749331775691
1991-03-01,57.9987739760946
1991-04-01,58.1638950407952
1991-05-01,58.3290161054958
1991-06-01,58.5354174363716
1991-07-01,58.7418187672474
1991-08-01,58.9895003642984
1991-09-01,59.1959016951741
1991-10-01,59.3197424936996
1991-11-01,59.5261438245754
1991-12-01,59.7325451554512
1992-01-01,59.8976662201518
1992-02-01,60.0215070186773
1992-03-01,60.227908349553
1992-04-01,60.3930294142537
1992-05-01,60.5994307451294
1992-06-01,60.7232715436549
1992-07-01,60.9296728745307
1992-08-01,61.0535136730562
1992-09-01,61.1360742054065
1992-10-01,61.4250360686326
1992-11-01,61.5901571333332
1992-12-01,61.7552781980338
1993-01-01,61.9616795289096
1993-02-01,62.1680808597854
1993-03-01,62.2506413921357
1993-04-01,62.4983229891866
1993-05-01,62.6634440538873
1993-06-01,62.7872848524127
1993-07-01,62.869845384763
1993-08-01,63.0762467156388
1993-09-01,63.117526981814
1993-10-01,63.3239283126898
1993-11-01,63.5303296435656
1993-12-01,63.6954507082662
1994-01-01,63.7780112406165
1994-02-01,63.901852039142
1994-03-01,64.1082533700177
1994-04-01,64.190813902368
1994-05-01,64.3559349670687
1994-06-01,64.5623362979444
1994-07-01,64.6861770964699
1994-08-01,64.8512981611706
1994-09-01,65.0164192258712
1994-10-01,65.1402600243966
1994-11-01,65.3053810890972
1994-12-01,65.3466613552724
1995-01-01,65.6356232184985
1995-02-01,65.8007442831991
1995-03-01,66.0071456140749
1995-04-01,66.2135469449507
1995-05-01,66.3373877434762
1995-06-01,66.5025088081768
1995-07-01,66.6263496067023
1995-08-01,66.7914706714029
1995-09-01,66.9565917361035
1995-10-01,67.1629930669793
1995-11-01,67.2868338655048
1995-12-01,67.3281141316799
1996-01-01,67.5757957287308
1996-02-01,67.6996365272563
1996-03-01,67.864757591957
