"Date","APUS12B72620"
2012-07-01,1.169
2012-08-01,1.169
2012-09-01,1.179
2012-10-01,1.173
2012-11-01,1.176
2012-12-01,1.194
2013-01-01,1.187
2013-02-01,1.188
2013-03-01,1.224
2013-04-01,1.214
2013-05-01,1.216
2013-06-01,1.215
2013-07-01,1.219
2013-08-01,1.216
2013-09-01,1.186
2013-10-01,1.176
2013-11-01,1.147
2013-12-01,1.127
2014-01-01,1.163
2014-02-01,1.129
2014-03-01,1.219
2014-04-01,1.233
2014-05-01,1.23
2014-06-01,1.233
2014-07-01,1.236
2014-08-01,1.237
2014-09-01,1.144
2014-10-01,1.165
2014-11-01,1.14
2014-12-01,1.146
2015-01-01,1.14
2015-02-01,1.14
2015-03-01,1.092
2015-04-01,1.087
2015-05-01,1.118
2015-06-01,1.039
2015-07-01,1.038
2015-08-01,1.042
2015-09-01,1.026
2015-10-01,0.999
2015-11-01,0.999
2015-12-01,0.954
2016-01-01,0.954
2016-02-01,0.955
2016-03-01,1.003
2016-04-01,0.997
2016-05-01,0.991
2016-06-01,0.992
2016-07-01,0.993
2016-08-01,0.993
2016-09-01,1
2016-10-01,0.995
2016-11-01,1.002
2016-12-01,1.013
2017-01-01,1.006
2017-02-01,1.006
2017-03-01,1.063
2017-04-01,1.061
2017-05-01,1.063
2017-06-01,1.06
2017-07-01,1.064
2017-08-01,1.064
2017-09-01,1.029
2017-10-01,1.034
2017-11-01,1.076
2017-12-01,1.108
2018-01-01,1.09
2018-02-01,1.095
2018-03-01,1.138
2018-04-01,1.112
2018-05-01,1.111
2018-06-01,1.092
2018-07-01,1.096
2018-08-01,1.096
2018-09-01,1.096
2018-10-01,1.108
2018-11-01,1.116
2018-12-01,1.134
2019-01-01,1.152
2019-02-01,1.158
2019-03-01,1.236
2019-04-01,1.217
2019-05-01,1.217
2019-06-01,1.198
2019-07-01,1.199
2019-08-01,1.199
2019-09-01,1.173
2019-10-01,1.184
2019-11-01,1.189
2019-12-01,1.12
2020-01-01,1.11
2020-02-01,1.097
2020-03-01,1.11
2020-04-01,1.112
2020-05-01,1.115
2020-06-01,1.088
2020-07-01,1.088
2020-08-01,1.087
2020-09-01,1.09
2020-10-01,1.095
2020-11-01,1.105
2020-12-01,1.093
2021-01-01,1.1
2021-02-01,1.096
2021-03-01,1.095
2021-04-01,1.082
2021-05-01,1.082
2021-06-01,1.077
2021-07-01,1.124
2021-08-01,1.123
2021-09-01,1.167
2021-10-01,1.175
2021-11-01,1.192
2021-12-01,1.331
2022-01-01,1.337
2022-02-01,1.344
2022-03-01,1.323
2022-04-01,1.344
2022-05-01,1.356
2022-06-01,1.554
2022-07-01,1.562
2022-08-01,1.573
2022-09-01,1.556
2022-10-01,1.616
2022-11-01,1.628
2022-12-01,1.586
2023-01-01,1.639
2023-02-01,1.609
2023-03-01,1.48
2023-04-01,1.466
2023-05-01,1.477
2023-06-01,1.408
2023-07-01,1.413
2023-08-01,1.409
2023-09-01,1.408
2023-10-01,1.382
2023-11-01,1.357
