"Date","CUURA422SAH"
1989-08-01,135
1989-09-01,133
1989-10-01,133.4
1989-11-01,132.7
1989-12-01,133.3
1990-01-01,134.2
1990-02-01,135.1
1990-03-01,135.7
1990-04-01,135.9
1990-05-01,136.5
1990-06-01,137.5
1990-07-01,138.1
1990-08-01,138.5
1990-09-01,138.8
1990-10-01,138.6
1990-11-01,139.1
1990-12-01,139.2
1991-01-01,141.2
1991-02-01,140.9
1991-03-01,141.2
1991-04-01,140.2
1991-05-01,140.8
1991-06-01,142.8
1991-07-01,143.8
1991-08-01,144.5
1991-09-01,145
1991-10-01,144.1
1991-11-01,144.1
1991-12-01,143.7
1992-01-01,144.7
1992-02-01,145.3
1992-03-01,146.6
1992-04-01,145.5
1992-05-01,145.6
1992-06-01,145.3
1992-07-01,146
1992-08-01,145.9
1992-09-01,147.5
1992-10-01,147.9
1992-11-01,147.1
1992-12-01,147.3
1993-01-01,147.5
1993-02-01,147.6
1993-03-01,147.8
1993-04-01,149.5
1993-05-01,150
1993-06-01,149.4
1993-07-01,149.1
1993-08-01,149.4
1993-09-01,149.7
1993-10-01,149.8
1993-11-01,150.3
1993-12-01,150.4
1994-01-01,150.4
1994-02-01,150.4
1994-03-01,150.8
1994-04-01,150.2
1994-05-01,151.2
1994-06-01,151.7
1994-07-01,152.5
1994-08-01,153
1994-09-01,152.7
1994-10-01,152.2
1994-11-01,151.7
1994-12-01,151.6
1995-01-01,152.6
1995-02-01,153.2
1995-03-01,153.5
1995-04-01,153.9
1995-05-01,154.4
1995-06-01,154.8
1995-07-01,154.8
1995-08-01,155
1995-09-01,155.7
1995-10-01,155.6
1995-11-01,155.5
1995-12-01,155.2
1996-01-01,155.6
1996-02-01,155.9
1996-03-01,153.1
1996-04-01,153.7
1996-05-01,156.8
1996-06-01,157.3
1996-07-01,158.7
1996-08-01,158.9
1996-09-01,159.2
1996-10-01,159.9
1996-11-01,160
1996-12-01,159.8
1997-01-01,161.2
1997-02-01,161.7
1997-03-01,162.7
1997-04-01,163.2
1997-05-01,164.5
1997-06-01,165.1
1997-07-01,165.8
1997-08-01,167
1997-09-01,167.6
1997-10-01,169
1997-11-01,169.3
1997-12-01,169.7
1998-01-01,NA
1998-02-01,169.5
1998-03-01,NA
1998-04-01,172.6
1998-05-01,NA
1998-06-01,174.4
1998-07-01,NA
1998-08-01,176.1
1998-09-01,NA
1998-10-01,177.5
1998-11-01,NA
1998-12-01,178.7
1999-01-01,NA
1999-02-01,181.7
1999-03-01,NA
1999-04-01,183
1999-05-01,NA
1999-06-01,185
1999-07-01,NA
1999-08-01,186.9
1999-09-01,NA
1999-10-01,189.9
1999-11-01,NA
1999-12-01,189.6
2000-01-01,NA
2000-02-01,192.1
2000-03-01,NA
2000-04-01,194.4
2000-05-01,NA
2000-06-01,195.4
2000-07-01,NA
2000-08-01,197.9
2000-09-01,NA
2000-10-01,202
2000-11-01,NA
2000-12-01,203.8
2001-01-01,NA
2001-02-01,211.8
2001-03-01,NA
2001-04-01,213.6
2001-05-01,NA
2001-06-01,217.9
2001-07-01,NA
2001-08-01,219.7
2001-09-01,NA
2001-10-01,219.9
2001-11-01,NA
2001-12-01,220.2
2002-01-01,NA
2002-02-01,219.6
2002-03-01,NA
2002-04-01,221.2
2002-05-01,NA
2002-06-01,222.6
2002-07-01,NA
2002-08-01,222.6
2002-09-01,NA
2002-10-01,222.1
2002-11-01,NA
2002-12-01,220.7
2003-01-01,NA
2003-02-01,224.3
2003-03-01,NA
2003-04-01,223.4
2003-05-01,NA
2003-06-01,224.1
2003-07-01,NA
2003-08-01,224.5
2003-09-01,NA
2003-10-01,223.9
2003-11-01,NA
2003-12-01,222.2
2004-01-01,NA
2004-02-01,222
2004-03-01,NA
2004-04-01,220.4
2004-05-01,NA
2004-06-01,220.9
2004-07-01,NA
2004-08-01,221
2004-09-01,NA
2004-10-01,222.7
2004-11-01,NA
2004-12-01,222.3
2005-01-01,NA
2005-02-01,223.7
2005-03-01,NA
2005-04-01,222.2
2005-05-01,NA
2005-06-01,223
2005-07-01,NA
2005-08-01,223.2
2005-09-01,NA
2005-10-01,226.1
2005-11-01,NA
2005-12-01,225.8
2006-01-01,NA
2006-02-01,229
2006-03-01,NA
2006-04-01,229.8
2006-05-01,NA
2006-06-01,229.1
2006-07-01,NA
2006-08-01,230.4
2006-09-01,NA
2006-10-01,233.5
2006-11-01,NA
2006-12-01,233
2007-01-01,NA
2007-02-01,235.853
2007-03-01,NA
2007-04-01,237.771
2007-05-01,NA
2007-06-01,238.659
2007-07-01,NA
2007-08-01,238.77
2007-09-01,NA
2007-10-01,240.422
2007-11-01,NA
2007-12-01,238.429
2008-01-01,NA
2008-02-01,239.444
2008-03-01,NA
2008-04-01,240.727
2008-05-01,NA
2008-06-01,242.174
2008-07-01,NA
2008-08-01,244.19
2008-09-01,NA
2008-10-01,246.959
2008-11-01,NA
2008-12-01,243.029
2009-01-01,NA
2009-02-01,245.673
2009-03-01,NA
2009-04-01,246.94
2009-05-01,NA
2009-06-01,247.586
2009-07-01,NA
2009-08-01,247.23
2009-09-01,NA
2009-10-01,246.089
2009-11-01,NA
2009-12-01,243.651
2010-01-01,NA
2010-02-01,244.436
2010-03-01,NA
2010-04-01,245.075
2010-05-01,NA
2010-06-01,244.696
2010-07-01,NA
2010-08-01,246.233
2010-09-01,NA
2010-10-01,246.471
2010-11-01,NA
2010-12-01,244.37
2011-01-01,NA
2011-02-01,245.465
2011-03-01,NA
2011-04-01,247.599
2011-05-01,NA
2011-06-01,249.137
2011-07-01,NA
2011-08-01,250.455
2011-09-01,NA
2011-10-01,251.655
2011-11-01,NA
2011-12-01,251.302
2012-01-01,NA
2012-02-01,253.851
2012-03-01,NA
2012-04-01,254.484
2012-05-01,NA
2012-06-01,257.03
2012-07-01,NA
2012-08-01,259.914
2012-09-01,NA
2012-10-01,260.292
2012-11-01,NA
2012-12-01,259.285
2013-01-01,NA
2013-02-01,262.027
2013-03-01,NA
2013-04-01,264.778
2013-05-01,NA
2013-06-01,266.964
2013-07-01,NA
2013-08-01,268.433
2013-09-01,NA
2013-10-01,269.523
2013-11-01,NA
2013-12-01,269.289
2014-01-01,NA
2014-02-01,272.734
2014-03-01,NA
2014-04-01,272.935
2014-05-01,NA
2014-06-01,277.114
2014-07-01,NA
2014-08-01,279.766
2014-09-01,NA
2014-10-01,282.936
2014-11-01,NA
2014-12-01,282.993
2015-01-01,NA
2015-02-01,286.482
2015-03-01,NA
2015-04-01,289.966
2015-05-01,NA
2015-06-01,292.549
2015-07-01,NA
2015-08-01,294.572
2015-09-01,NA
2015-10-01,297.542
2015-11-01,NA
2015-12-01,298.672
2016-01-01,NA
2016-02-01,303.045
2016-03-01,NA
2016-04-01,304.909
2016-05-01,NA
2016-06-01,307.124
2016-07-01,NA
2016-08-01,311.699
2016-09-01,NA
2016-10-01,317.445
2016-11-01,NA
2016-12-01,317.13
2017-01-01,NA
2017-02-01,319.808
2017-03-01,NA
2017-04-01,322.893
2017-05-01,NA
2017-06-01,324.142
2017-07-01,NA
2017-08-01,326.813
2017-09-01,NA
2017-10-01,328.638
2017-11-01,NA
2017-12-01,329.209
2018-01-01,NA
2018-02-01,331.779
2018-03-01,NA
2018-04-01,334.45
2018-05-01,NA
2018-06-01,337.975
2018-07-01,NA
2018-08-01,339.571
2018-09-01,NA
2018-10-01,340.845
2018-11-01,NA
2018-12-01,341.516
2019-01-01,NA
2019-02-01,342.944
2019-03-01,NA
2019-04-01,346.105
2019-05-01,NA
2019-06-01,347.397
2019-07-01,NA
2019-08-01,348.154
2019-09-01,NA
2019-10-01,350.894
2019-11-01,NA
2019-12-01,352.601
2020-01-01,NA
2020-02-01,355.875
2020-03-01,NA
2020-04-01,356.77
2020-05-01,NA
2020-06-01,358.994
2020-07-01,NA
2020-08-01,359.51
2020-09-01,NA
2020-10-01,360.365
2020-11-01,NA
2020-12-01,360.604
2021-01-01,NA
2021-02-01,361.955
2021-03-01,NA
2021-04-01,368.394
2021-05-01,NA
2021-06-01,362.249
2021-07-01,NA
2021-08-01,364.269
2021-09-01,NA
2021-10-01,365.291
2021-11-01,NA
2021-12-01,366.364
2022-01-01,NA
2022-02-01,370.763
2022-03-01,NA
2022-04-01,372.662
2022-05-01,NA
2022-06-01,376.019
2022-07-01,NA
2022-08-01,377.07
2022-09-01,NA
2022-10-01,378.8
2022-11-01,NA
2022-12-01,381.854
2023-01-01,NA
2023-02-01,390.701
2023-03-01,NA
2023-04-01,392.105
2023-05-01,NA
2023-06-01,393.011
2023-07-01,NA
2023-08-01,391.561
2023-09-01,NA
2023-10-01,393.659
