"Date","COREFLEXCPIM158SFRBATL"
1984-09-01,1.614667608
1984-10-01,1.550997603
1984-11-01,0.666950124
1984-12-01,0.710301984
1985-01-01,5.047916874
1985-02-01,10.333035882
1985-03-01,3.449360564
1985-04-01,-1.018454772
1985-05-01,-4.94329127
1985-06-01,0.618667365
1985-07-01,-1.001929295
1985-08-01,-0.244166328
1985-09-01,1.990613985
1985-10-01,0.9831223
1985-11-01,3.272604783
1985-12-01,3.44267616
1986-01-01,2.936681015
1986-02-01,-3.832773896
1986-03-01,-3.73651898
1986-04-01,-2.6581738
1986-05-01,-0.559321005
1986-06-01,0.467317958
1986-07-01,5.572621235
1986-08-01,3.278784703
1986-09-01,3.319951619
1986-10-01,0.288982052
1986-11-01,4.221211832
1986-12-01,2.384387465
1987-01-01,8.838009858
1987-02-01,0.51553414
1987-03-01,4.405197579
1987-04-01,6.388439789
1987-05-01,6.466195329
1987-06-01,4.397957266
1987-07-01,5.53554912
1987-08-01,4.762540963
1987-09-01,4.29751422
1987-10-01,3.782968598
1987-11-01,5.045155
1987-12-01,-2.318471937
1988-01-01,4.818782427
1988-02-01,-3.314786218
1988-03-01,7.208498671
1988-04-01,9.416391753
1988-05-01,2.35606578
1988-06-01,4.385724678
1988-07-01,5.985126639
1988-08-01,-2.757872941
1988-09-01,13.042765954
1988-10-01,5.671159904
1988-11-01,1.506584183
1988-12-01,3.109454023
1989-01-01,9.159289611
1989-02-01,-2.781847609
1989-03-01,5.785196387
1989-04-01,3.503469284
1989-05-01,1.983527314
1989-06-01,1.20492349
1989-07-01,1.106209299
1989-08-01,-5.062813551
1989-09-01,5.797579222
1989-10-01,6.670742513
1989-11-01,5.212493953
1989-12-01,4.266712814
1990-01-01,3.269144176
1990-02-01,7.247132702
1990-03-01,6.686785674
1990-04-01,1.021511662
1990-05-01,-0.028556262
1990-06-01,3.127227334
1990-07-01,3.566897402
1990-08-01,2.172945329
1990-09-01,3.873886392
1990-10-01,2.081558909
1990-11-01,2.400083959
1990-12-01,10.338026113
1991-01-01,10.235374088
1991-02-01,4.414560736
1991-03-01,0.497812229
1991-04-01,4.311109395
1991-05-01,3.651192956
1991-06-01,3.3772147
1991-07-01,6.364437571
1991-08-01,5.301539311
1991-09-01,0.713925477
1991-10-01,2.043900653
1991-11-01,7.107368672
1991-12-01,2.610482468
1992-01-01,1.806629157
1992-02-01,0.819784174
1992-03-01,3.370410868
1992-04-01,-0.253744417
1992-05-01,10.004923475
1992-06-01,3.518827513
1992-07-01,3.942619962
1992-08-01,2.150795286
1992-09-01,2.665541064
1992-10-01,3.181428578
1992-11-01,1.928437737
1992-12-01,3.24319301
1993-01-01,5.217397197
1993-02-01,5.300155309
1993-03-01,1.350244772
1993-04-01,3.573093463
1993-05-01,1.87960063
1993-06-01,-0.902247287
1993-07-01,2.456143346
1993-08-01,1.972531649
1993-09-01,-6.904847773
1993-10-01,2.048546113
1993-11-01,4.498239096
1993-12-01,-0.310716622
1994-01-01,-2.079551812
1994-02-01,-1.168969742
1994-03-01,3.462606754
1994-04-01,0.914369759
1994-05-01,8.12931871
1994-06-01,6.850781825
1994-07-01,1.253706815
1994-08-01,-1.113991377
1994-09-01,3.009901379
1994-10-01,1.264510017
1994-11-01,-0.302579563
1994-12-01,0.927802181
1995-01-01,2.473690683
1995-02-01,0.58295179
1995-03-01,2.706729807
1995-04-01,2.553608836
1995-05-01,2.475286032
1995-06-01,1.381956757
1995-07-01,-1.046506624
1995-08-01,4.426796421
1995-09-01,-0.333688564
1995-10-01,1.68373551
1995-11-01,0.523733001
1995-12-01,1.264752798
1996-01-01,3.059975086
1996-02-01,-0.542008857
1996-03-01,3.55661269
1996-04-01,-3.723075652
1996-05-01,1.793455471
1996-06-01,-0.085526456
1996-07-01,-0.005687852
1996-08-01,-2.056007119
1996-09-01,4.129766326
1996-10-01,0.921388298
1996-11-01,1.660951747
1996-12-01,-0.638802019
1997-01-01,2.276166255
1997-02-01,3.3304621
1997-03-01,-1.891638493
1997-04-01,4.055194325
1997-05-01,0.151304826
1997-06-01,-3.737561925
1997-07-01,0.429362637
1997-08-01,-2.179088488
1997-09-01,1.506097559
1997-10-01,1.330687507
1997-11-01,-0.713337087
1997-12-01,0.058455656
1998-01-01,1.320120736
1998-02-01,3.31216213
1998-03-01,-3.475341357
1998-04-01,2.4511128
1998-05-01,3.856119392
1998-06-01,0.515293007
1998-07-01,3.498020092
1998-08-01,8.352419668
1998-09-01,-0.676851124
1998-10-01,-1.87571844
1998-11-01,1.974608525
1998-12-01,15.218000191
1999-01-01,0.62315935
1999-02-01,-7.0063134
1999-03-01,-4.3113049
1999-04-01,11.366634
1999-05-01,-0.41735961
1999-06-01,1.1524784
1999-07-01,5.1226365
1999-08-01,-1.6900936
1999-09-01,12.875302
1999-10-01,1.1911776
1999-11-01,-2.5225122
1999-12-01,-0.27224206
2000-01-01,0.18232877
2000-02-01,-1.0066352
2000-03-01,5.9602985
2000-04-01,4.7954667
2000-05-01,-0.684288
2000-06-01,0.04816727
2000-07-01,2.5847478
2000-08-01,-1.9326573
2000-09-01,6.1239014
2000-10-01,-2.4106668
2000-11-01,6.5383578
2000-12-01,-5.2382763
2001-01-01,5.3002598
2001-02-01,2.5262478
2001-03-01,0.32465441
2001-04-01,-1.8493126
2001-05-01,-4.4490372
2001-06-01,3.7148337
2001-07-01,2.3165131
2001-08-01,-6.365316
2001-09-01,-2.1521152
2001-10-01,-5.9017521
2001-11-01,8.3490741
2001-12-01,-1.4777521
2002-01-01,-4.623296
2002-02-01,1.5427641
2002-03-01,-5.5057639
2002-04-01,4.5354449
2002-05-01,-3.5523297
2002-06-01,-0.33436166
2002-07-01,-2.0184875
2002-08-01,8.1562085
2002-09-01,-1.9104821
2002-10-01,-5.6774345
2002-11-01,0.21220559
2002-12-01,-2.9046735
2003-01-01,-2.9851671
2003-02-01,-3.8744603
2003-03-01,-6.1125764
2003-04-01,-3.3363506
2003-05-01,6.6227445
2003-06-01,-0.95125949
2003-07-01,0.9245895
2003-08-01,-1.8373241
2003-09-01,-7.5089926
2003-10-01,0.05088945
2003-11-01,-3.3488459
2003-12-01,-0.68720166
2004-01-01,-0.21631071
2004-02-01,-3.8971637
2004-03-01,9.2309204
2004-04-01,2.9104833
2004-05-01,3.9446347
2004-06-01,-1.0926479
2004-07-01,-0.49369242
2004-08-01,-4.1925538
2004-09-01,9.6718753
2004-10-01,3.8708903
2004-11-01,4.5231266
2004-12-01,-0.35291516
2005-01-01,2.1596352
2005-02-01,2.5638838
2005-03-01,12.124323
2005-04-01,-5.2258495
2005-05-01,-2.2230546
2005-06-01,-1.00368
2005-07-01,-1.8883014
2005-08-01,-0.3662594
2005-09-01,-4.8578231
2005-10-01,10.452841
2005-11-01,3.4391781
2005-12-01,-0.56612858
2006-01-01,2.8197586
2006-02-01,-0.6304246
2006-03-01,7.720594
2006-04-01,2.0067533
2006-05-01,0.51441818
2006-06-01,0.03586879
2006-07-01,-2.7803414
2006-08-01,2.4170006
2006-09-01,0.05352135
2006-10-01,-0.82191737
2006-11-01,-2.215218
2006-12-01,0.9241552
2007-01-01,2.6265102
2007-02-01,2.3005365
2007-03-01,-2.0350375
2007-04-01,1.0346014
2007-05-01,1.0819757
2007-06-01,1.3487138
2007-07-01,1.4002622
2007-08-01,0.66902967
2007-09-01,0.47648805
2007-10-01,1.1919157
2007-11-01,2.6579671
2007-12-01,3.3056184
2008-01-01,3.6138583
2008-02-01,-2.6891824
2008-03-01,0.52656577
2008-04-01,-6.6176297
2008-05-01,-0.52650789
2008-06-01,-1.3974501
2008-07-01,1.8514847
2008-08-01,-0.74390671
2008-09-01,-3.2851889
2008-10-01,-5.1422998
2008-11-01,-3.3084372
2008-12-01,-4.9990944
2009-01-01,1.9632861
2009-02-01,5.880838
2009-03-01,5.9503363
2009-04-01,7.491989
2009-05-01,-1.883524
2009-06-01,-0.16133107
2009-07-01,-1.4566034
2009-08-01,1.7433508
2009-09-01,8.097026
2009-10-01,15.467276
2009-11-01,4.5322371
2009-12-01,6.5255689
2010-01-01,0.95063314
2010-02-01,1.5288479
2010-03-01,-1.1346542
2010-04-01,-3.4146954
2010-05-01,0.08054011
2010-06-01,1.7542524
2010-07-01,0.73792384
2010-08-01,2.0773943
2010-09-01,2.8046158
2010-10-01,0.13647203
2010-11-01,1.1574793
2010-12-01,3.8041111
2011-01-01,4.6180005
2011-02-01,1.5270895
2011-03-01,1.3140616
2011-04-01,2.4256196
2011-05-01,7.6591501
2011-06-01,9.6230016
2011-07-01,5.8516443
2011-08-01,4.2912973
2011-09-01,0.18409758
2011-10-01,2.2304344
2011-11-01,3.7322146
2011-12-01,0.99840654
2012-01-01,-0.11413995
2012-02-01,-1.2645639
2012-03-01,1.5173636
2012-04-01,3.6344293
2012-05-01,3.2914145
2012-06-01,1.1599005
2012-07-01,-2.3727862
2012-08-01,-3.1594348
2012-09-01,2.4654331
2012-10-01,2.1472211
2012-11-01,1.0115089
2012-12-01,2.0017716
2013-01-01,4.2778196
2013-02-01,-0.68534037
2013-03-01,-4.2416187
2013-04-01,0.28405065
2013-05-01,0.18508198
2013-06-01,1.3891914
2013-07-01,4.3728144
2013-08-01,-0.31773789
2013-09-01,1.9512688
2013-10-01,-2.022376
2013-11-01,3.8696403
2013-12-01,3.6736771
2014-01-01,-3.4880525
2014-02-01,-2.1124318
2014-03-01,0.96580489
2014-04-01,0.57958578
2014-05-01,3.499104
2014-06-01,-1.3748253
2014-07-01,1.1764341
2014-08-01,-0.0948302
2014-09-01,2.9704323
2014-10-01,0.73050564
2014-11-01,-2.7976091
2014-12-01,-2.9147622
2015-01-01,-3.6446944
2015-02-01,2.5467131
2015-03-01,4.5034021
2015-04-01,0.99330973
2015-05-01,-1.3619649
2015-06-01,-2.3063162
2015-07-01,4.0903422
2015-08-01,-0.95659449
2015-09-01,-0.04541598
2015-10-01,-3.097858
2015-11-01,0.86510529
2015-12-01,-0.42873567
2016-01-01,-0.32808864
2016-02-01,3.5792948
2016-03-01,-0.85756167
2016-04-01,1.9251285
2016-05-01,4.6219243
2016-06-01,-1.3724793
2016-07-01,-4.4087365
2016-08-01,0.46450633
2016-09-01,2.9490316
2016-10-01,0.71182392
2016-11-01,-4.888277
2016-12-01,-1.009255
2017-01-01,-0.0491528
2017-02-01,1.71976
2017-03-01,-0.8536885
2017-04-01,3.480053
2017-05-01,-1.702296
2017-06-01,-3.466784
2017-07-01,-7.03265
2017-08-01,2.645576
2017-09-01,-3.34868
2017-10-01,8.657804
2017-11-01,-1.849728
2017-12-01,0.5112357
2018-01-01,4.936718
2018-02-01,2.792368
2018-03-01,2.40671
2018-04-01,-2.477508
2018-05-01,4.997799
2018-06-01,-6.083567
2018-07-01,-2.442435
2018-08-01,-3.072827
2018-09-01,0.9790472
2018-10-01,5.519345
2018-11-01,1.286717
2018-12-01,4.587206
2019-01-01,4.550033
2019-02-01,-0.7126637
2019-03-01,-2.032764
2019-04-01,-0.6271691
2019-05-01,-0.8786134
2019-06-01,1.282926
2019-07-01,-1.051405
2019-08-01,-0.2900974
2019-09-01,1.705058
2019-10-01,-4.084863
2019-11-01,-0.2000167
2019-12-01,-0.1630482
2020-01-01,1.486218
2020-02-01,6.146172
2020-03-01,-10.10462
2020-04-01,-21.97732
2020-05-01,-6.454041
2020-06-01,-1.15004
2020-07-01,11.25219
2020-08-01,20.51286
2020-09-01,20.90055
2020-10-01,4.091601
2020-11-01,1.793547
2020-12-01,4.243209
2021-01-01,2.195705
2021-02-01,-3.228149
2021-03-01,5.530376
2021-04-01,48.44998
2021-05-01,42.84386
2021-06-01,57.93911
2021-07-01,11.46857
2021-08-01,-2.384344
2021-09-01,2.518866
2021-10-01,24.09064
2021-11-01,24.73011
2021-12-01,29.97675
2022-01-01,5.809399
2022-02-01,3.589188
2022-03-01,-9.286683
2022-04-01,0.1874304
2022-05-01,12.81293
2022-06-01,2.750654
2022-07-01,-3.10861
2022-08-01,4.024111
2022-09-01,-0.9476721
2022-10-01,-1.335769
2022-11-01,-6.236432
2022-12-01,0.1745128
2023-01-01,0.230802909
2023-02-01,-1.522849202
2023-03-01,3.363358736
2023-04-01,7.316418648
2023-05-01,13.599202156
2023-06-01,-2.773888111
2023-07-01,-4.431936741
2023-08-01,-3.389919043
2023-09-01,-3.222125769
2023-10-01,-4.430458069
2023-11-01,0.125284076
