"Date","CUURA320SA0"
1992-06-01,NA
1992-07-01,133.8
1992-08-01,NA
1992-09-01,134.6
1992-10-01,NA
1992-11-01,135.9
1992-12-01,NA
1993-01-01,137.8
1993-02-01,NA
1993-03-01,139.2
1993-04-01,NA
1993-05-01,139
1993-06-01,NA
1993-07-01,139
1993-08-01,NA
1993-09-01,139.2
1993-10-01,NA
1993-11-01,139.8
1993-12-01,NA
1994-01-01,141
1994-02-01,NA
1994-03-01,143.5
1994-04-01,NA
1994-05-01,143.3
1994-06-01,NA
1994-07-01,143.4
1994-08-01,NA
1994-09-01,144.5
1994-10-01,NA
1994-11-01,144.5
1994-12-01,NA
1995-01-01,147.3
1995-02-01,NA
1995-03-01,148.7
1995-04-01,NA
1995-05-01,148.6
1995-06-01,NA
1995-07-01,148.3
1995-08-01,NA
1995-09-01,148.9
1995-10-01,NA
1995-11-01,150.2
1995-12-01,NA
1996-01-01,152
1996-02-01,NA
1996-03-01,152.4
1996-04-01,NA
1996-05-01,152.6
1996-06-01,NA
1996-07-01,152.4
1996-08-01,NA
1996-09-01,154.6
1996-10-01,NA
1996-11-01,156.4
1996-12-01,NA
1997-01-01,158.1
1997-02-01,NA
1997-03-01,158.5
1997-04-01,NA
1997-05-01,157.9
1997-06-01,NA
1997-07-01,157.9
1997-08-01,NA
1997-09-01,158.5
1997-10-01,NA
1997-11-01,159.5
1997-12-01,159.3
1998-01-01,NA
1998-02-01,160.2
1998-03-01,NA
1998-04-01,160.2
1998-05-01,NA
1998-06-01,160.2
1998-07-01,NA
1998-08-01,160.8
1998-09-01,NA
1998-10-01,161.1
1998-11-01,NA
1998-12-01,161.1
1999-01-01,NA
1999-02-01,161.4
1999-03-01,NA
1999-04-01,161.7
1999-05-01,NA
1999-06-01,161.3
1999-07-01,NA
1999-08-01,162.3
1999-09-01,NA
1999-10-01,164.1
1999-11-01,NA
1999-12-01,164.8
2000-01-01,NA
2000-02-01,165.9
2000-03-01,NA
2000-04-01,166.9
2000-05-01,NA
2000-06-01,168
2000-07-01,NA
2000-08-01,168.4
2000-09-01,NA
2000-10-01,169.6
2000-11-01,NA
2000-12-01,169.5
2001-01-01,NA
2001-02-01,171.9
2001-03-01,NA
2001-04-01,172.8
2001-05-01,NA
2001-06-01,173.5
2001-07-01,NA
2001-08-01,173.5
2001-09-01,NA
2001-10-01,174.2
2001-11-01,NA
2001-12-01,173.1
2002-01-01,NA
2002-02-01,175
2002-03-01,NA
2002-04-01,175
2002-05-01,NA
2002-06-01,174.4
2002-07-01,NA
2002-08-01,175.2
2002-09-01,NA
2002-10-01,177
2002-11-01,NA
2002-12-01,177.9
2003-01-01,NA
2003-02-01,180.3
2003-03-01,NA
2003-04-01,180.6
2003-05-01,NA
2003-06-01,179.4
2003-07-01,NA
2003-08-01,180.9
2003-09-01,NA
2003-10-01,181.6
2003-11-01,NA
2003-12-01,181.6
2004-01-01,NA
2004-02-01,183.6
2004-03-01,NA
2004-04-01,185.2
2004-05-01,NA
2004-06-01,185.6
2004-07-01,NA
2004-08-01,185.1
2004-09-01,NA
2004-10-01,187
2004-11-01,NA
2004-12-01,188.6
2005-01-01,NA
2005-02-01,190.6
2005-03-01,NA
2005-04-01,193.2
2005-05-01,NA
2005-06-01,192.6
2005-07-01,NA
2005-08-01,195.6
2005-09-01,NA
2005-10-01,198.8
2005-11-01,NA
2005-12-01,197.4
2006-01-01,NA
2006-02-01,202.2
2006-03-01,NA
2006-04-01,203.8
2006-05-01,NA
2006-06-01,203.8
2006-07-01,NA
2006-08-01,205.6
2006-09-01,NA
2006-10-01,204.8
2006-11-01,NA
2006-12-01,205.4
2007-01-01,NA
2007-02-01,207.989
2007-03-01,NA
2007-04-01,210.904
2007-05-01,NA
2007-06-01,212.82
2007-07-01,NA
2007-08-01,213.127
2007-09-01,NA
2007-10-01,215.159
2007-11-01,NA
2007-12-01,217.319
2008-01-01,NA
2008-02-01,219.082
2008-03-01,NA
2008-04-01,221.324
2008-05-01,NA
2008-06-01,225.079
2008-07-01,NA
2008-08-01,225.473
2008-09-01,NA
2008-10-01,223.699
2008-11-01,NA
2008-12-01,218.324
2009-01-01,NA
2009-02-01,220.589
2009-03-01,NA
2009-04-01,220.74
2009-05-01,NA
2009-06-01,221.485
2009-07-01,NA
2009-08-01,221.306
2009-09-01,NA
2009-10-01,222.416
2009-11-01,NA
2009-12-01,222.943
2010-01-01,NA
2010-02-01,222.505
2010-03-01,NA
2010-04-01,222.625
2010-05-01,NA
2010-06-01,222.39
2010-07-01,NA
2010-08-01,222.803
2010-09-01,NA
2010-10-01,223.631
2010-11-01,NA
2010-12-01,224.907
2011-01-01,NA
2011-02-01,227.451
2011-03-01,NA
2011-04-01,231.503
2011-05-01,NA
2011-06-01,231.197
2011-07-01,NA
2011-08-01,232.749
2011-09-01,NA
2011-10-01,232.141
2011-11-01,NA
2011-12-01,231.794
2012-01-01,NA
2012-02-01,234.043
2012-03-01,NA
2012-04-01,236.095
2012-05-01,NA
2012-06-01,233.991
2012-07-01,NA
2012-08-01,236.11
2012-09-01,NA
2012-10-01,236.793
2012-11-01,NA
2012-12-01,235.023
2013-01-01,NA
2013-02-01,238.524
2013-03-01,NA
2013-04-01,238.124
2013-05-01,NA
2013-06-01,237.815
2013-07-01,NA
2013-08-01,237.438
2013-09-01,NA
2013-10-01,238.858
2013-11-01,NA
2013-12-01,239.417
2014-01-01,NA
2014-02-01,242.268
2014-03-01,NA
2014-04-01,244.073
2014-05-01,NA
2014-06-01,243.428
2014-07-01,NA
2014-08-01,243.124
2014-09-01,NA
2014-10-01,244.13
2014-11-01,NA
2014-12-01,242.676
2015-01-01,NA
2015-02-01,243.283
2015-03-01,NA
2015-04-01,245.195
2015-05-01,NA
2015-06-01,246.245
2015-07-01,NA
2015-08-01,246.348
2015-09-01,NA
2015-10-01,246.789
2015-11-01,NA
2015-12-01,246.597
2016-01-01,NA
2016-02-01,247.126
2016-03-01,NA
2016-04-01,248.741
2016-05-01,NA
2016-06-01,250.208
2016-07-01,NA
2016-08-01,250.263
2016-09-01,NA
2016-10-01,251.571
2016-11-01,NA
2016-12-01,253.629
2017-01-01,NA
2017-02-01,256.89
2017-03-01,NA
2017-04-01,255.708
2017-05-01,NA
2017-06-01,255.134
2017-07-01,NA
2017-08-01,255.898
2017-09-01,NA
2017-10-01,258.456
2017-11-01,NA
2017-12-01,258.238
2018-01-01,NA
2018-02-01,264.99
2018-03-01,NA
2018-04-01,264.696
2018-05-01,NA
2018-06-01,265.973
2018-07-01,NA
2018-08-01,265.062
2018-09-01,NA
2018-10-01,267.28
2018-11-01,NA
2018-12-01,265.731
2019-01-01,NA
2019-02-01,268.288
2019-03-01,NA
2019-04-01,270.553
2019-05-01,NA
2019-06-01,269.119
2019-07-01,NA
2019-08-01,270.176
2019-09-01,NA
2019-10-01,271.381
2019-11-01,NA
2019-12-01,270.918
2020-01-01,NA
2020-02-01,272.044
2020-03-01,NA
2020-04-01,269.237
2020-05-01,NA
2020-06-01,271.072
2020-07-01,NA
2020-08-01,273.861
2020-09-01,NA
2020-10-01,274.193
2020-11-01,NA
2020-12-01,273.774
2021-01-01,NA
2021-02-01,275.849
2021-03-01,NA
2021-04-01,280.39
2021-05-01,NA
2021-06-01,284.797
2021-07-01,NA
2021-08-01,285.472
2021-09-01,NA
2021-10-01,289.793
2021-11-01,NA
2021-12-01,293.284
2022-01-01,NA
2022-02-01,301.458
2022-03-01,NA
2022-04-01,305.958
2022-05-01,NA
2022-06-01,313.509
2022-07-01,NA
2022-08-01,314.69
2022-09-01,NA
2022-10-01,317.615
2022-11-01,NA
2022-12-01,322.21
2023-01-01,NA
2023-02-01,329.065
2023-03-01,NA
2023-04-01,333.592
2023-05-01,NA
2023-06-01,335.27
2023-07-01,NA
2023-08-01,339.347
2023-09-01,NA
2023-10-01,341.18
