"Date","APU0000704111"
1980-01-01,1.453
1980-02-01,1.41
1980-03-01,1.361
1980-04-01,1.323
1980-05-01,1.266
1980-06-01,1.271
1980-07-01,1.371
1980-08-01,1.469
1980-09-01,1.617
1980-10-01,1.641
1980-11-01,1.684
1980-12-01,1.711
1981-01-01,1.668
1981-02-01,1.638
1981-03-01,1.596
1981-04-01,1.53
1981-05-01,1.548
1981-06-01,1.601
1981-07-01,1.665
1981-08-01,1.693
1981-09-01,1.753
1981-10-01,1.78
1981-11-01,1.766
1981-12-01,1.751
1982-01-01,1.747
1982-02-01,1.811
1982-03-01,1.824
1982-04-01,1.894
1982-05-01,1.982
1982-06-01,2.07
1982-07-01,2.101
1982-08-01,2.2
1982-09-01,2.36
1982-10-01,2.334
1982-11-01,2.186
1982-12-01,2.128
1983-01-01,2.123
1983-02-01,2.147
1983-03-01,2.072
1983-04-01,2.003
1983-05-01,1.951
1983-06-01,1.91
1983-07-01,1.918
1983-08-01,1.876
1983-09-01,1.914
1983-10-01,1.857
1983-11-01,1.773
1983-12-01,1.758
1984-01-01,1.812
1984-02-01,1.881
1984-03-01,1.803
1984-04-01,1.798
1984-05-01,1.817
1984-06-01,1.832
1984-07-01,1.901
1984-08-01,1.902
1984-09-01,1.889
1984-10-01,1.895
1984-11-01,1.867
1984-12-01,1.89
1985-01-01,1.952
1985-02-01,1.966
1985-03-01,1.956
1985-04-01,1.948
1985-05-01,1.928
1985-06-01,1.894
1985-07-01,1.951
1985-08-01,1.96
1985-09-01,1.926
1985-10-01,1.945
1985-11-01,1.932
1985-12-01,1.918
1986-01-01,1.935
1986-02-01,1.956
1986-03-01,1.892
1986-04-01,1.871
1986-05-01,1.869
1986-06-01,1.953
1986-07-01,2.157
1986-08-01,2.332
1986-09-01,2.373
1986-10-01,2.298
1986-11-01,2.187
1986-12-01,2.159
1987-01-01,2.118
1987-02-01,2.091
1987-03-01,2.095
1987-04-01,2.076
1987-05-01,2.112
1987-06-01,2.126
1987-07-01,2.231
1987-08-01,2.284
1987-09-01,2.28
1987-10-01,2.193
1987-11-01,2.071
1987-12-01,2.02
1988-01-01,1.954
1988-02-01,1.94
1988-03-01,1.919
1988-04-01,1.907
1988-05-01,1.9
1988-06-01,1.904
1988-07-01,1.908
1988-08-01,1.879
1988-09-01,1.835
1988-10-01,1.86
1988-11-01,1.802
1988-12-01,1.792
1989-01-01,1.805
1989-02-01,1.799
1989-03-01,1.787
1989-04-01,1.747
1989-05-01,1.68
1989-06-01,1.692
1989-07-01,1.71
1989-08-01,1.721
1989-09-01,1.716
1989-10-01,1.768
1989-11-01,1.82
1989-12-01,1.956
1990-01-01,1.966
1990-02-01,2.009
1990-03-01,1.991
1990-04-01,1.979
1990-05-01,2.044
1990-06-01,2.147
1990-07-01,2.21
1990-08-01,2.243
1990-09-01,2.176
1990-10-01,2.208
1990-11-01,2.242
1990-12-01,2.283
1991-01-01,2.257
1991-02-01,2.301
1991-03-01,2.318
1991-04-01,2.271
1991-05-01,2.311
1991-06-01,2.305
1991-07-01,2.309
1991-08-01,2.219
1991-09-01,2.16
1991-10-01,2.121
1991-11-01,2.071
1991-12-01,1.994
1992-01-01,1.957
1992-02-01,1.954
1992-03-01,1.922
1992-04-01,1.915
1992-05-01,1.904
1992-06-01,1.926
1992-07-01,1.937
1992-08-01,1.938
1992-09-01,1.925
1992-10-01,1.892
1992-11-01,1.85
1992-12-01,1.863
1993-01-01,1.874
1993-02-01,1.84
1993-03-01,1.802
1993-04-01,1.892
1993-05-01,1.91
1993-06-01,1.949
1993-07-01,1.955
1993-08-01,1.954
1993-09-01,1.982
1993-10-01,1.988
1993-11-01,2.008
1993-12-01,2.018
1994-01-01,2.041
1994-02-01,2.019
1994-03-01,2.017
1994-04-01,2.063
1994-05-01,2.016
1994-06-01,1.985
1994-07-01,2
1994-08-01,1.987
1994-09-01,1.973
1994-10-01,1.965
1994-11-01,1.917
1994-12-01,1.892
1995-01-01,1.93
1995-02-01,1.93
1995-03-01,1.91
1995-04-01,1.89
1995-05-01,1.918
1995-06-01,1.896
1995-07-01,1.906
1995-08-01,1.968
1995-09-01,2.042
1995-10-01,2.117
1995-11-01,2.155
1995-12-01,2.166
1996-01-01,2.138
1996-02-01,2.203
1996-03-01,2.202
1996-04-01,2.242
1996-05-01,2.345
1996-06-01,2.493
1996-07-01,2.542
1996-08-01,2.682
1996-09-01,2.809
1996-10-01,2.721
1996-11-01,2.656
1996-12-01,2.642
1997-01-01,2.664
1997-02-01,2.651
1997-03-01,2.657
1997-04-01,2.66
1997-05-01,2.627
1997-06-01,2.694
1997-07-01,2.718
1997-08-01,2.755
1997-09-01,2.75
1997-10-01,2.73
1997-11-01,2.665
1997-12-01,2.607
1998-01-01,2.644
1998-02-01,2.623
1998-03-01,2.539
1998-04-01,2.444
1998-05-01,2.438
1998-06-01,2.457
1998-07-01,2.517
1998-08-01,2.513
1998-09-01,2.576
1998-10-01,2.567
1998-11-01,2.619
1998-12-01,2.58
1999-01-01,2.523
1999-02-01,2.52
1999-03-01,2.507
1999-04-01,2.445
1999-05-01,2.474
1999-06-01,2.504
1999-07-01,2.503
1999-08-01,2.543
1999-09-01,2.58
1999-10-01,2.57
1999-11-01,2.658
1999-12-01,2.752
2000-01-01,2.75
2000-02-01,2.871
2000-03-01,2.928
2000-04-01,2.953
2000-05-01,3.006
2000-06-01,3.132
2000-07-01,3.168
2000-08-01,3.2
2000-09-01,3.209
2000-10-01,3.069
2000-11-01,3.053
2000-12-01,3.028
2001-01-01,2.994
2001-02-01,3.065
2001-03-01,3.159
2001-04-01,3.114
2001-05-01,3.256
2001-06-01,3.253
2001-07-01,3.324
2001-08-01,3.468
2001-09-01,3.487
2001-10-01,3.338
2001-11-01,3.297
2001-12-01,3.3
2002-01-01,3.271
2002-02-01,3.317
2002-03-01,3.266
2002-04-01,3.257
2002-05-01,3.182
2002-06-01,3.193
2002-07-01,3.231
2002-08-01,3.269
2002-09-01,3.155
2002-10-01,3.24
2002-11-01,3.211
2002-12-01,3.242
2003-01-01,3.195
2003-02-01,3.281
2003-03-01,3.216
2003-04-01,3.287
2003-05-01,3.086
2003-06-01,3.136
2003-07-01,3.155
2003-08-01,3.229
2003-09-01,3.219
2003-10-01,3.161
2003-11-01,3.228
2003-12-01,3.182
2004-01-01,3.157
2004-02-01,3.189
2004-03-01,3.129
2004-04-01,3.196
2004-05-01,3.33
2004-06-01,3.42
2004-07-01,3.47
2004-08-01,3.622
2004-09-01,3.589
2004-10-01,3.606
2004-11-01,3.438
2004-12-01,3.369
2005-01-01,3.367
2005-02-01,3.395
2005-03-01,3.355
2005-04-01,3.331
2005-05-01,3.56
2005-06-01,3.457
2005-07-01,3.478
2005-08-01,3.442
2005-09-01,3.404
2005-10-01,3.327
2005-11-01,3.262
2005-12-01,3.327
2006-01-01,3.364
2006-02-01,3.385
2006-03-01,3.396
2006-04-01,3.343
2006-05-01,3.309
2006-06-01,3.399
2006-07-01,3.508
2006-08-01,3.559
2006-09-01,3.552
2006-10-01,3.61
2006-11-01,3.444
2006-12-01,3.458
2007-01-01,3.51
2007-02-01,3.566
2007-03-01,3.464
2007-04-01,3.496
2007-05-01,3.651
2007-06-01,3.657
2007-07-01,3.723
2007-08-01,3.798
2007-09-01,3.784
2007-10-01,3.883
2007-11-01,3.656
2007-12-01,3.688
2008-01-01,3.652
2008-02-01,3.62
2008-03-01,3.623
2008-04-01,3.554
2008-05-01,3.637
2008-06-01,3.655
2008-07-01,3.605
2008-08-01,3.842
2008-09-01,3.725
2008-10-01,3.745
2008-11-01,3.597
2008-12-01,3.67
2009-01-01,3.73
2009-02-01,3.62
2009-03-01,3.59
2009-04-01,3.581
2009-05-01,3.663
2009-06-01,3.621
2009-07-01,3.64
2009-08-01,3.588
2009-09-01,3.592
2009-10-01,3.603
2009-11-01,3.498
2009-12-01,3.57
2010-01-01,3.63
2010-02-01,3.642
2010-03-01,3.669
2010-04-01,3.643
2010-05-01,3.862
2010-06-01,4.046
2010-07-01,4.213
2010-08-01,4.353
2010-09-01,4.574
2010-10-01,4.773
2010-11-01,4.697
2010-12-01,4.16
2011-01-01,4.25
2011-02-01,4.366
2011-03-01,4.537
2011-04-01,4.662
2011-05-01,4.77
2011-06-01,4.84
2011-07-01,4.755
2011-08-01,4.77
2011-09-01,4.819
2011-10-01,4.586
2011-11-01,4.637
2011-12-01,4.55
2012-01-01,4.571
2012-02-01,4.655
2012-03-01,4.6
2012-04-01,4.533
2012-05-01,4.385
2012-06-01,4.326
