"Date","APUS11A72620"
1994-01-01,0.942
1994-02-01,1.013
1994-03-01,1.013
1994-04-01,1.013
1994-05-01,0.706
1994-06-01,0.706
1994-07-01,0.707
1994-08-01,0.707
1994-09-01,0.707
1994-10-01,0.707
1994-11-01,1.027
1994-12-01,1.027
1995-01-01,1.026
1995-02-01,1.026
1995-03-01,1.026
1995-04-01,1.026
1995-05-01,0.582
1995-06-01,0.582
1995-07-01,0.581
1995-08-01,0.581
1995-09-01,0.581
1995-10-01,0.581
1995-11-01,1.02
1995-12-01,1.02
1996-01-01,1.004
1996-02-01,1.031
1996-03-01,1.031
1996-04-01,1.031
1996-05-01,0.581
1996-06-01,0.581
1996-07-01,0.582
1996-08-01,0.582
1996-09-01,0.582
1996-10-01,0.582
1996-11-01,1.027
1996-12-01,1.036
1997-01-01,1.076
1997-02-01,1.078
1997-03-01,1.078
1997-04-01,1.078
1997-05-01,0.674
1997-06-01,0.676
1997-07-01,0.676
1997-08-01,0.676
1997-09-01,0.676
1997-10-01,0.676
1997-11-01,1.024
1997-12-01,1.024
1998-01-01,1.024
1998-02-01,1.011
1998-03-01,1.011
1998-04-01,1.011
1998-05-01,0.776
1998-06-01,0.776
1998-07-01,0.789
1998-08-01,0.789
1998-09-01,0.789
1998-10-01,0.789
1998-11-01,1.023
1998-12-01,1.022
1999-01-01,1.022
1999-02-01,1.022
1999-03-01,1.022
1999-04-01,1.022
1999-05-01,0.712
1999-06-01,0.712
1999-07-01,0.712
1999-08-01,0.712
1999-09-01,0.712
1999-10-01,0.712
1999-11-01,0.987
1999-12-01,0.987
2000-01-01,0.987
2000-02-01,0.987
2000-03-01,0.987
2000-04-01,0.987
2000-05-01,0.767
2000-06-01,0.767
2000-07-01,0.929
2000-08-01,0.929
2000-09-01,0.941
2000-10-01,0.941
2000-11-01,1.209
2000-12-01,1.209
2001-01-01,1.209
2001-02-01,1.534
2001-03-01,1.529
2001-04-01,1.529
2001-05-01,1.228
2001-06-01,1.07
2001-07-01,1.07
2001-08-01,1.07
2001-09-01,1
2001-10-01,1
2001-11-01,1.031
2001-12-01,1.031
2002-01-01,0.943
2002-02-01,0.934
2002-03-01,0.891
2002-04-01,0.891
2002-05-01,0.709
2002-06-01,0.756
2002-07-01,0.755
2002-08-01,0.755
2002-09-01,0.755
2002-10-01,0.755
2002-11-01,1.034
2002-12-01,1.068
2003-01-01,1.153
2003-02-01,1.153
2003-03-01,1.307
2003-04-01,1.382
2003-05-01,1.024
2003-06-01,1.024
2003-07-01,1.024
2003-08-01,1.017
2003-09-01,1.017
2003-10-01,1.017
2003-11-01,1.214
2003-12-01,1.214
2004-01-01,1.305
2004-02-01,1.303
2004-03-01,1.305
2004-04-01,1.305
2004-05-01,0.997
2004-06-01,1.037
2004-07-01,1.134
2004-08-01,1.134
2004-09-01,1.134
2004-10-01,1.134
2004-11-01,1.364
2004-12-01,1.409
2005-01-01,1.397
2005-02-01,1.37
2005-03-01,1.371
2005-04-01,1.449
2005-05-01,1.071
2005-06-01,1.071
2005-07-01,1.166
2005-08-01,1.166
2005-09-01,1.395
2005-10-01,1.772
2005-11-01,1.863
2005-12-01,1.86
2006-01-01,1.853
2006-02-01,1.686
2006-03-01,1.571
2006-04-01,1.57
2006-05-01,1.287
2006-06-01,1.287
2006-07-01,1.287
2006-08-01,1.287
2006-09-01,1.287
2006-10-01,1.123
2006-11-01,1.737
2006-12-01,1.736
2007-01-01,1.737
2007-02-01,1.629
2007-03-01,1.629
2007-04-01,1.628
2007-05-01,1.188
2007-06-01,1.242
2007-07-01,1.243
2007-08-01,1.221
2007-09-01,1.175
2007-10-01,1.145
2007-11-01,1.578
2007-12-01,1.582
2008-01-01,1.585
2008-02-01,1.583
2008-03-01,1.612
2008-04-01,1.611
2008-05-01,1.542
2008-06-01,1.701
2008-07-01,2.013
2008-08-01,1.976
2008-09-01,1.328
2008-10-01,1.33
2008-11-01,1.641
2008-12-01,1.642
2009-01-01,1.641
2009-02-01,1.53
2009-03-01,1.529
2009-04-01,1.529
2009-05-01,0.803
2009-06-01,0.801
2009-07-01,0.777
2009-08-01,0.763
2009-09-01,0.743
2009-10-01,0.743
2009-11-01,1.374
2009-12-01,1.375
2010-01-01,1.379
2010-02-01,1.454
2010-03-01,1.468
2010-04-01,1.372
2010-05-01,0.923
2010-06-01,0.922
2010-07-01,0.922
2010-08-01,0.922
2010-09-01,0.906
2010-10-01,0.906
2010-11-01,1.426
2010-12-01,1.427
2011-01-01,1.434
2011-02-01,1.432
2011-03-01,1.432
2011-04-01,1.431
2011-05-01,1.056
2011-06-01,1.056
2011-07-01,1.054
2011-08-01,1.056
2011-09-01,1.057
2011-10-01,1.056
2011-11-01,1.339
2011-12-01,1.339
2012-01-01,1.339
2012-02-01,1.24
2012-03-01,1.24
2012-04-01,1.242
2012-05-01,0.827
2012-06-01,0.863
2012-07-01,0.863
2012-08-01,0.863
2012-09-01,0.98
2012-10-01,0.983
2012-11-01,1.281
2012-12-01,1.282
2013-01-01,1.283
2013-02-01,1.283
2013-03-01,1.284
2013-04-01,1.284
2013-05-01,1.123
2013-06-01,1.123
2013-07-01,1.106
2013-08-01,1.107
2013-09-01,1.081
2013-10-01,1.081
2013-11-01,1.318
2013-12-01,1.319
2014-01-01,1.319
2014-02-01,1.357
2014-03-01,1.532
2014-04-01,1.532
2014-05-01,1.108
2014-06-01,1.108
2014-07-01,1.107
2014-08-01,1.084
2014-09-01,1.024
2014-10-01,0.994
2014-11-01,1.432
2014-12-01,1.432
2015-01-01,1.384
2015-02-01,1.303
2015-03-01,1.216
2015-04-01,1.217
2015-05-01,0.85
2015-06-01,0.85
2015-07-01,0.844
2015-08-01,0.79
2015-09-01,0.78
2015-10-01,0.762
2015-11-01,1.202
2015-12-01,1.166
2016-01-01,1.168
2016-02-01,1.167
2016-03-01,1.117
2016-04-01,1.117
2016-05-01,0.925
2016-06-01,1.006
2016-07-01,1.041
2016-08-01,1.041
2016-09-01,1.155
2016-10-01,1.155
2016-11-01,1.344
2016-12-01,1.315
2017-01-01,1.314
2017-02-01,1.352
2017-03-01,1.322
2017-04-01,1.294
2017-05-01,1.134
2017-06-01,1.155
2017-07-01,1.155
2017-08-01,1.127
2017-09-01,1.127
2017-10-01,1.075
2017-11-01,1.455
2017-12-01,1.455
2018-01-01,NA
2018-02-01,1.623
2018-03-01,1.72
2018-04-01,1.72
2018-05-01,1.142
2018-06-01,1.143
2018-07-01,1.128
2018-08-01,1.128
2018-09-01,1.128
2018-10-01,1.128
2018-11-01,1.499
2018-12-01,1.538
2019-01-01,1.538
2019-02-01,1.507
2019-03-01,1.507
2019-04-01,1.507
2019-05-01,1.219
2019-06-01,1.192
2019-07-01,1.132
2019-08-01,1.132
2019-09-01,1.117
2019-10-01,1.117
2019-11-01,1.473
2019-12-01,1.473
2020-01-01,1.471
2020-02-01,1.471
2020-03-01,1.471
2020-04-01,1.471
2020-05-01,1.108
2020-06-01,1.108
2020-07-01,1.055
2020-08-01,1.047
2020-09-01,1.047
2020-10-01,1.015
2020-11-01,1.568
2020-12-01,1.595
2021-01-01,1.596
2021-02-01,1.581
2021-03-01,1.578
2021-04-01,1.578
2021-05-01,1.258
2021-06-01,1.258
2021-07-01,1.258
2021-08-01,1.286
2021-09-01,1.286
2021-10-01,1.397
2021-11-01,1.849
2021-12-01,1.894
2022-01-01,1.853
2022-02-01,1.853
2022-03-01,2.003
2022-04-01,2.003
2022-05-01,1.776
2022-06-01,1.916
2022-07-01,1.916
2022-08-01,1.692
2022-09-01,2.006
2022-10-01,2.088
2022-11-01,2.378
2022-12-01,2.317
2023-01-01,2.312
2023-02-01,2.203
2023-03-01,1.996
2023-04-01,1.996
2023-05-01,1.54
2023-06-01,1.455
2023-07-01,1.424
2023-08-01,1.411
2023-09-01,1.369
2023-10-01,1.369
2023-11-01,2.2
