"Date","APUS23B74714"
1994-06-01,1.075
1994-07-01,1.111
1994-08-01,1.169
1994-09-01,1.117
1994-10-01,1.038
1994-11-01,1.073
1994-12-01,1.016
1995-01-01,1.013
1995-02-01,1.018
1995-03-01,1.018
1995-04-01,1.101
1995-05-01,1.18
1995-06-01,1.198
1995-07-01,1.145
1995-08-01,1.073
1995-09-01,1.069
1995-10-01,1.054
1995-11-01,1.029
1995-12-01,1.048
1996-01-01,1.098
1996-02-01,1.082
1996-03-01,1.154
1996-04-01,1.221
1996-05-01,1.26
1996-06-01,1.251
1996-07-01,1.206
1996-08-01,1.149
1996-09-01,1.179
1996-10-01,1.194
1996-11-01,1.279
1996-12-01,1.295
1997-01-01,1.249
1997-02-01,1.197
1997-03-01,1.132
1997-04-01,1.134
1997-05-01,1.174
1997-06-01,1.232
1997-07-01,1.193
1997-08-01,1.289
1997-09-01,1.258
1997-10-01,1.182
1997-11-01,1.146
1997-12-01,1.089
1998-01-01,1.023
1998-02-01,1.047
1998-03-01,1.052
1998-04-01,1.062
1998-05-01,1.107
1998-06-01,1.113
1998-07-01,1.113
1998-08-01,1.062
1998-09-01,1.033
1998-10-01,1.035
1998-11-01,1.008
1998-12-01,0.93
1999-01-01,0.94
1999-02-01,0.925
1999-03-01,0.974
1999-04-01,1.114
1999-05-01,1.143
1999-06-01,1.144
1999-07-01,1.174
1999-08-01,1.216
1999-09-01,1.273
1999-10-01,1.229
1999-11-01,1.249
1999-12-01,1.292
2000-01-01,1.324
2000-02-01,1.402
2000-03-01,1.545
2000-04-01,1.381
2000-05-01,1.442
2000-06-01,1.923
2000-07-01,1.738
2000-08-01,1.372
2000-09-01,1.602
2000-10-01,1.551
2000-11-01,1.533
2000-12-01,1.473
2001-01-01,1.515
2001-02-01,1.461
2001-03-01,1.374
2001-04-01,1.617
2001-05-01,1.874
2001-06-01,1.734
2001-07-01,1.381
2001-08-01,1.461
2001-09-01,1.674
2001-10-01,1.281
2001-11-01,1.163
2001-12-01,1.096
2002-01-01,1.148
2002-02-01,1.128
2002-03-01,1.222
2002-04-01,1.412
2002-05-01,1.37
2002-06-01,1.413
2002-07-01,1.462
2002-08-01,1.401
2002-09-01,1.4
2002-10-01,1.481
2002-11-01,1.468
2002-12-01,1.314
2003-01-01,1.457
2003-02-01,1.657
2003-03-01,1.711
2003-04-01,1.532
2003-05-01,1.451
2003-06-01,1.566
2003-07-01,1.521
2003-08-01,1.621
2003-09-01,1.709
2003-10-01,1.568
2003-11-01,1.462
2003-12-01,1.416
2004-01-01,1.577
2004-02-01,1.638
2004-03-01,1.687
2004-04-01,1.768
2004-05-01,2.012
2004-06-01,1.961
2004-07-01,1.896
2004-08-01,1.873
2004-09-01,1.813
2004-10-01,1.989
2004-11-01,1.912
2004-12-01,1.768
2005-01-01,1.781
2005-02-01,1.908
2005-03-01,2.042
2005-04-01,2.207
2005-05-01,2.102
2005-06-01,2.128
2005-07-01,2.258
2005-08-01,2.449
2005-09-01,2.787
2005-10-01,2.641
2005-11-01,2.209
2005-12-01,2.207
2006-01-01,2.321
2006-02-01,2.285
2006-03-01,2.524
2006-04-01,2.835
2006-05-01,2.854
2006-06-01,2.84
2006-07-01,3.02
2006-08-01,2.905
2006-09-01,2.279
2006-10-01,2.175
2006-11-01,2.25
2006-12-01,2.247
2007-01-01,2.046
2007-02-01,2.349
2007-03-01,2.541
2007-04-01,2.813
2007-05-01,3.393
2007-06-01,3.122
2007-07-01,3.032
2007-08-01,2.964
2007-09-01,2.998
2007-10-01,2.909
2007-11-01,3.161
2007-12-01,3.005
2008-01-01,3.016
2008-02-01,3.083
2008-03-01,3.293
2008-04-01,3.546
2008-05-01,3.97
2008-06-01,4.072
2008-07-01,4.005
2008-08-01,3.796
2008-09-01,3.78
2008-10-01,2.713
2008-11-01,1.847
2008-12-01,1.641
2009-01-01,1.95
2009-02-01,1.881
2009-03-01,1.966
2009-04-01,2.043
2009-05-01,2.449
2009-06-01,2.755
2009-07-01,2.463
2009-08-01,2.604
2009-09-01,2.472
2009-10-01,2.613
2009-11-01,2.622
2009-12-01,2.554
2010-01-01,2.746
2010-02-01,2.537
2010-03-01,2.743
2010-04-01,2.852
2010-05-01,2.854
2010-06-01,2.753
2010-07-01,2.791
2010-08-01,2.793
2010-09-01,2.8
2010-10-01,2.815
2010-11-01,2.898
2010-12-01,2.97
2011-01-01,3.11
2011-02-01,3.171
2011-03-01,3.488
2011-04-01,3.813
2011-05-01,4.122
2011-06-01,3.924
2011-07-01,3.809
2011-08-01,3.752
2011-09-01,3.784
2011-10-01,3.373
2011-11-01,3.38
2011-12-01,3.294
2012-01-01,3.459
2012-02-01,3.487
2012-03-01,3.901
2012-04-01,3.927
2012-05-01,3.795
2012-06-01,3.705
2012-07-01,3.568
2012-08-01,3.963
2012-09-01,4.039
2012-10-01,3.774
2012-11-01,3.485
2012-12-01,3.401
2013-01-01,3.301
2013-02-01,3.729
2013-03-01,3.772
2013-04-01,3.68
2013-05-01,3.795
2013-06-01,3.996
2013-07-01,3.602
2013-08-01,3.592
2013-09-01,3.625
2013-10-01,3.335
2013-11-01,3.268
2013-12-01,3.201
2014-01-01,3.291
2014-02-01,3.384
2014-03-01,3.69
2014-04-01,3.73
2014-05-01,3.741
2014-06-01,3.915
2014-07-01,3.747
2014-08-01,3.507
2014-09-01,3.499
2014-10-01,3.183
2014-11-01,2.927
2014-12-01,2.524
2015-01-01,1.889
2015-02-01,2.193
2015-03-01,2.355
2015-04-01,2.4
2015-05-01,2.588
2015-06-01,2.829
2015-07-01,2.865
2015-08-01,2.753
2015-09-01,2.374
2015-10-01,2.448
2015-11-01,2.247
2015-12-01,1.872
2016-01-01,1.815
2016-02-01,1.607
2016-03-01,1.932
2016-04-01,2.088
2016-05-01,2.3
2016-06-01,2.59
2016-07-01,2.315
2016-08-01,2.281
2016-09-01,2.298
2016-10-01,2.284
2016-11-01,2.094
2016-12-01,2.284
2017-01-01,2.417
2017-02-01,2.254
2017-03-01,2.365
2017-04-01,2.527
2017-05-01,2.391
2017-06-01,2.42
2017-07-01,2.399
2017-08-01,2.47
2017-09-01,2.591
2017-10-01,2.496
2017-11-01,2.679
2017-12-01,2.48
2018-01-01,2.612
2018-02-01,2.5
2018-03-01,2.524
2018-04-01,2.671
2018-05-01,2.924
2018-06-01,2.965
2018-07-01,2.918
2018-08-01,2.904
2018-09-01,2.873
2018-10-01,2.84
2018-11-01,2.608
2018-12-01,2.242
2019-01-01,1.981
2019-02-01,2.244
2019-03-01,2.527
2019-04-01,2.782
2019-05-01,2.8
2019-06-01,2.695
2019-07-01,2.868
2019-08-01,2.724
2019-09-01,2.671
2019-10-01,2.583
2019-11-01,2.487
2019-12-01,2.522
2020-01-01,2.515
2020-02-01,2.329
2020-03-01,2.062
2020-04-01,1.496
2020-05-01,1.756
2020-06-01,2.035
2020-07-01,2.173
2020-08-01,2.139
2020-09-01,2.022
2020-10-01,2.026
2020-11-01,1.932
2020-12-01,2.021
2021-01-01,2.167
2021-02-01,2.387
2021-03-01,2.676
2021-04-01,2.728
2021-05-01,2.877
2021-06-01,3.145
2021-07-01,3.27
2021-08-01,3.308
2021-09-01,3.252
2021-10-01,3.285
2021-11-01,3.358
2021-12-01,3.256
2022-01-01,3.206
2022-02-01,3.389
2022-03-01,4.118
2022-04-01,4.012
2022-05-01,4.444
2022-06-01,5.18
2022-07-01,4.661
2022-08-01,3.998
2022-09-01,3.964
2022-10-01,4.072
2022-11-01,3.786
2022-12-01,3.096
2023-01-01,3.344
2023-02-01,3.36
2023-03-01,3.458
2023-04-01,3.552
2023-05-01,3.453
2023-06-01,3.597
2023-07-01,3.57
2023-08-01,3.785
2023-09-01,3.718
2023-10-01,3.471
2023-11-01,3.31
