"Date","APU0000704421"
1980-01-01,1.411
1980-02-01,1.343
1980-03-01,1.369
1980-04-01,1.352
1980-05-01,1.317
1980-06-01,1.296
1980-07-01,1.314
1980-08-01,1.383
1980-09-01,1.501
1980-10-01,1.544
1980-11-01,1.556
1980-12-01,1.563
1981-01-01,1.594
1981-02-01,1.577
1981-03-01,1.573
1981-04-01,1.565
1981-05-01,1.529
1981-06-01,1.524
1981-07-01,1.602
1981-08-01,1.654
1981-09-01,1.645
1981-10-01,1.662
1981-11-01,1.656
1981-12-01,1.694
1982-01-01,1.717
1982-02-01,1.759
1982-03-01,1.787
1982-04-01,1.79
1982-05-01,1.818
1982-06-01,1.887
1982-07-01,1.949
1982-08-01,1.958
1982-09-01,2.008
1982-10-01,1.99
1982-11-01,1.937
1982-12-01,1.921
1983-01-01,1.95
1983-02-01,1.974
1983-03-01,1.96
1983-04-01,1.953
1983-05-01,1.969
1983-06-01,1.971
1983-07-01,1.866
1983-08-01,1.835
1983-09-01,1.77
1983-10-01,1.765
1983-11-01,1.726
1983-12-01,1.724
1984-01-01,1.664
1984-02-01,1.722
1984-03-01,1.68
1984-04-01,1.661
1984-05-01,1.719
1984-06-01,1.737
1984-07-01,1.723
1984-08-01,1.758
1984-09-01,1.715
1984-10-01,1.743
1984-11-01,1.736
1984-12-01,1.702
1985-01-01,1.722
1985-02-01,1.782
1985-03-01,1.771
1985-04-01,1.736
1985-05-01,1.748
1985-06-01,1.732
1985-07-01,1.748
1985-08-01,1.742
1985-09-01,1.719
1985-10-01,1.664
1985-11-01,1.693
1985-12-01,1.78
1986-01-01,1.835
1986-02-01,1.791
1986-03-01,1.861
1986-04-01,1.779
1986-05-01,1.771
1986-06-01,1.765
1986-07-01,1.852
1986-08-01,1.941
1986-09-01,2.053
1986-10-01,2.097
1986-11-01,2.074
1986-12-01,2.052
1987-01-01,2.007
1987-02-01,2.023
1987-03-01,1.992
1987-04-01,1.971
1987-05-01,1.981
1987-06-01,1.944
1987-07-01,1.997
1987-08-01,2.016
1987-09-01,2.01
1987-10-01,1.921
1987-11-01,1.974
1987-12-01,1.99
1988-01-01,2.051
1988-02-01,1.97
1988-03-01,1.986
1988-04-01,2.02
1988-05-01,2.019
1988-06-01,1.946
1988-07-01,1.993
1988-08-01,1.944
1988-09-01,1.947
1988-10-01,1.9
1988-11-01,1.894
1988-12-01,1.921
1989-01-01,1.915
1989-02-01,1.943
1989-03-01,1.921
1989-04-01,1.933
1989-05-01,1.942
1989-06-01,1.926
1989-07-01,1.989
1989-08-01,2.04
1989-09-01,2.022
1989-10-01,2.101
1989-11-01,2.112
1989-12-01,2.119
1990-01-01,2.118
1990-02-01,2.198
1990-03-01,2.155
1990-04-01,2.211
1990-05-01,2.288
1990-06-01,2.406
1990-07-01,2.487
1990-08-01,2.499
1990-09-01,2.492
1990-10-01,2.518
1990-11-01,2.391
1990-12-01,2.416
1991-01-01,2.425
1991-02-01,2.452
1991-03-01,2.348
1991-04-01,2.371
1991-05-01,2.449
1991-06-01,2.392
1991-07-01,2.466
1991-08-01,2.498
1991-09-01,2.474
1991-10-01,2.404
1991-11-01,2.346
1991-12-01,2.237
1992-01-01,2.358
1992-02-01,2.336
1992-03-01,2.26
1992-04-01,2.228
1992-05-01,2.254
1992-06-01,2.179
1992-07-01,2.17
1992-08-01,2.164
1992-09-01,2.098
1992-10-01,2.165
1992-11-01,2.086
1992-12-01,2.139
1993-01-01,2.156
1993-02-01,2.158
1993-03-01,2.119
1993-04-01,2.109
1993-05-01,2.156
1993-06-01,2.137
1993-07-01,2.114
1993-08-01,2.104
1993-09-01,2.119
1993-10-01,2.081
1993-11-01,2.052
1993-12-01,1.992
1994-01-01,2.066
1994-02-01,2.064
1994-03-01,2.012
1994-04-01,2.051
1994-05-01,2.004
1994-06-01,2.004
1994-07-01,2.007
1994-08-01,1.942
1994-09-01,1.959
1994-10-01,1.93
1994-11-01,1.885
1994-12-01,1.847
1995-01-01,1.901
1995-02-01,1.905
1995-03-01,1.901
1995-04-01,1.887
1995-05-01,1.974
1995-06-01,1.922
1995-07-01,1.862
1995-08-01,1.901
1995-09-01,1.888
1995-10-01,1.96
1995-11-01,1.928
1995-12-01,1.918
1996-01-01,1.968
1996-02-01,1.909
1996-03-01,1.857
1996-04-01,1.906
1996-05-01,1.947
1996-06-01,2.016
1996-07-01,2.01
1996-08-01,2.054
1996-09-01,2.06
1996-10-01,2.068
1996-11-01,2.157
1996-12-01,2.151
1997-01-01,2.15
1997-02-01,2.13
1997-03-01,2.124
1997-04-01,2.157
1997-05-01,2.151
1997-06-01,2.159
1997-07-01,2.162
1997-08-01,2.18
1997-09-01,2.201
1997-10-01,2.204
1997-11-01,2.1
1997-12-01,2.081
1998-01-01,2.381
1998-02-01,2.311
1998-03-01,2.326
1998-04-01,2.28
1998-05-01,2.322
1998-06-01,2.364
1998-07-01,2.362
1998-08-01,2.405
1998-09-01,2.426
1998-10-01,2.453
1998-11-01,2.426
1998-12-01,2.428
1999-01-01,2.362
1999-02-01,2.311
1999-03-01,2.366
1999-04-01,2.387
1999-05-01,2.45
1999-06-01,2.441
1999-07-01,2.485
1999-08-01,2.498
1999-09-01,2.457
1999-10-01,2.439
1999-11-01,2.385
1999-12-01,2.502
2000-01-01,2.505
2000-02-01,2.516
2000-03-01,2.589
2000-04-01,2.59
2000-05-01,2.615
2000-06-01,2.686
2000-07-01,2.669
2000-08-01,2.691
2000-09-01,2.714
2000-10-01,2.612
2000-11-01,2.583
2000-12-01,2.748
2001-01-01,2.791
2001-02-01,2.659
2001-03-01,2.709
2001-04-01,2.69
2001-05-01,2.738
2001-06-01,2.824
2001-07-01,2.706
2001-08-01,2.826
2001-09-01,2.856
2001-10-01,2.851
2001-11-01,2.82
2001-12-01,2.866
2002-01-01,2.805
2002-02-01,2.795
2002-03-01,2.7
2002-04-01,2.709
2002-05-01,2.688
