"Date","CUURA400SA0"
1992-04-01,143.2
1992-05-01,143.5
1992-06-01,143.7
1992-07-01,143.9
1992-08-01,144.3
1992-09-01,144.9
1992-10-01,145.7
1992-11-01,145.7
1992-12-01,145.8
1993-01-01,146.7
1993-02-01,147.2
1993-03-01,147.2
1993-04-01,147.7
1993-05-01,148.1
1993-06-01,147.8
1993-07-01,147.7
1993-08-01,147.8
1993-09-01,148.2
1993-10-01,148.7
1993-11-01,149.3
1993-12-01,149.5
1994-01-01,149.7
1994-02-01,149.9
1994-03-01,150.5
1994-04-01,150.4
1994-05-01,150.4
1994-06-01,150.4
1994-07-01,150.9
1994-08-01,151.3
1994-09-01,151.7
1994-10-01,152.1
1994-11-01,151.9
1994-12-01,152.2
1995-01-01,152.9
1995-02-01,153.1
1995-03-01,153.6
1995-04-01,154
1995-05-01,154.2
1995-06-01,154.1
1995-07-01,154
1995-08-01,154.1
1995-09-01,154.5
1995-10-01,154.9
1995-11-01,154.4
1995-12-01,154.4
1996-01-01,155.4
1996-02-01,155.9
1996-03-01,156.6
1996-04-01,157.3
1996-05-01,157.6
1996-06-01,157.3
1996-07-01,158
1996-08-01,158.1
1996-09-01,158.7
1996-10-01,159.2
1996-11-01,159.1
1996-12-01,158.7
1997-01-01,159.6
1997-02-01,160.1
1997-03-01,160.9
1997-04-01,161.2
1997-05-01,161.1
1997-06-01,161.1
1997-07-01,161.3
1997-08-01,161.7
1997-09-01,162.3
1997-10-01,163.1
1997-11-01,162.8
1997-12-01,163.1
1998-01-01,163.3
1998-02-01,163.6
1998-03-01,163.8
1998-04-01,164.2
1998-05-01,165
1998-06-01,165
1998-07-01,165.1
1998-08-01,165.6
1998-09-01,165.9
1998-10-01,166.3
1998-11-01,166.5
1998-12-01,166.5
1999-01-01,167.3
1999-02-01,167.8
1999-03-01,168.2
1999-04-01,170
1999-05-01,169.8
1999-06-01,169.3
1999-07-01,169.9
1999-08-01,170.5
1999-09-01,171.2
1999-10-01,171.6
1999-11-01,171.6
1999-12-01,171.7
2000-01-01,172.3
2000-02-01,173.4
2000-03-01,174.9
2000-04-01,175.2
2000-05-01,175.5
2000-06-01,175.8
2000-07-01,176.8
2000-08-01,177.6
2000-09-01,178.4
2000-10-01,179
2000-11-01,178.8
2000-12-01,179
2001-01-01,180.1
2001-02-01,181.3
2001-03-01,182
2001-04-01,182.5
2001-05-01,183.4
2001-06-01,184.4
2001-07-01,184.2
2001-08-01,184.1
2001-09-01,184.7
2001-10-01,184.6
2001-11-01,184.3
2001-12-01,183.5
2002-01-01,184.4
2002-02-01,185.4
2002-03-01,186.2
2002-04-01,187.2
2002-05-01,187.5
2002-06-01,187.2
2002-07-01,187.4
2002-08-01,187.9
2002-09-01,188.2
2002-10-01,188.4
2002-11-01,188.4
2002-12-01,188
2003-01-01,189.2
2003-02-01,190.9
2003-03-01,192.1
2003-04-01,191.7
2003-05-01,191.2
2003-06-01,190.9
2003-07-01,190.9
2003-08-01,191.7
2003-09-01,192.3
2003-10-01,191.9
2003-11-01,191
2003-12-01,190.6
2004-01-01,191.7
2004-02-01,193.2
2004-03-01,194.5
2004-04-01,194.6
2004-05-01,195.9
2004-06-01,195.9
2004-07-01,195.4
2004-08-01,195.5
2004-09-01,196.4
2004-10-01,197.5
2004-11-01,197.6
2004-12-01,196.5
2005-01-01,196.7
2005-02-01,198.3
2005-03-01,199.8
2005-04-01,201.3
2005-05-01,201.5
2005-06-01,200.5
2005-07-01,201.3
2005-08-01,202.4
2005-09-01,204.5
2005-10-01,205.4
2005-11-01,204.2
2005-12-01,203
2006-01-01,204.7
2006-02-01,205.7
2006-03-01,206.8
2006-04-01,208.6
2006-05-01,210.3
2006-06-01,209.5
2006-07-01,210
2006-08-01,210.7
2006-09-01,211.3
2006-10-01,210.5
2006-11-01,209.7
2006-12-01,209.6
2007-01-01,211.102
2007-02-01,212.549
2007-03-01,214.393
2007-04-01,215.54
2007-05-01,216.64
2007-06-01,215.901
2007-07-01,215.855
2007-08-01,215.825
2007-09-01,216.429
2007-10-01,217.314
2007-11-01,218.196
2007-12-01,218.02
2008-01-01,219.036
2008-02-01,219.799
2008-03-01,221.997
2008-04-01,222.689
2008-05-01,224.704
2008-06-01,226.767
2008-07-01,227.562
2008-08-01,226.541
2008-09-01,225.91
2008-10-01,224.967
2008-11-01,220.925
2008-12-01,218.698
2009-01-01,219.806
2009-02-01,220.955
2009-03-01,221.124
2009-04-01,221.79
2009-05-01,222.659
2009-06-01,223.908
2009-07-01,223.498
2009-08-01,224.072
2009-09-01,224.412
2009-10-01,224.372
2009-11-01,223.489
2009-12-01,223.058
2010-01-01,223.852
2010-02-01,223.989
2010-03-01,224.636
2010-04-01,225.04
2010-05-01,225.571
2010-06-01,225.291
2010-07-01,225.574
2010-08-01,225.79
2010-09-01,225.726
2010-10-01,226.058
2010-11-01,225.847
2010-12-01,226.112
2011-01-01,227.281
2011-02-01,228.444
2011-03-01,230.707
2011-04-01,231.808
2011-05-01,232.393
2011-06-01,232.01
2011-07-01,231.666
2011-08-01,232.219
2011-09-01,233.221
2011-10-01,233.259
2011-11-01,232.851
2011-12-01,232.106
2012-01-01,233.044
2012-02-01,234.173
2012-03-01,236.249
2012-04-01,236.631
2012-05-01,237.215
2012-06-01,236.926
2012-07-01,236.28
2012-08-01,237.607
2012-09-01,238.684
2012-10-01,239.901
2012-11-01,237.673
2012-12-01,236.364
2013-01-01,237.45
2013-02-01,239.34
2013-03-01,240.269
2013-04-01,240.115
2013-05-01,240.64
2013-06-01,241.033
2013-07-01,240.996
2013-08-01,241.088
2013-09-01,241.884
2013-10-01,241.902
2013-11-01,240.931
2013-12-01,240.788
2014-01-01,241.501
2014-02-01,242.699
2014-03-01,244.259
2014-04-01,245.096
2014-05-01,246.51
2014-06-01,246.7
2014-07-01,247.079
2014-08-01,246.74
2014-09-01,246.933
2014-10-01,246.79
2014-11-01,245.311
2014-12-01,244.204
2015-01-01,243.655
2015-02-01,245.027
2015-03-01,247.11
2015-04-01,247.51
2015-05-01,249.766
2015-06-01,249.885
2015-07-01,251.114
2015-08-01,250.699
2015-09-01,250.076
2015-10-01,250.362
2015-11-01,249.961
2015-12-01,249.655
2016-01-01,250.984
2016-02-01,251.196
2016-03-01,251.941
2016-04-01,253.011
2016-05-01,254.231
2016-06-01,254.753
2016-07-01,255.011
2016-08-01,255.2
2016-09-01,255.975
2016-10-01,256.771
2016-11-01,256.209
2016-12-01,256.396
2017-01-01,257.949
2017-02-01,259.316
2017-03-01,260.092
2017-04-01,260.964
2017-05-01,261.696
2017-06-01,261.792
2017-07-01,262.195
2017-08-01,262.522
2017-09-01,263.778
2017-10-01,264.552
2017-11-01,264.678
2017-12-01,265.009
2018-01-01,266.498
2018-02-01,268.106
2018-03-01,269.271
2018-04-01,270.283
2018-05-01,271.302
2018-06-01,271.724
2018-07-01,272.296
2018-08-01,272.606
2018-09-01,273.414
2018-10-01,274.63
2018-11-01,273.769
2018-12-01,273.507
2019-01-01,274.142
2019-02-01,274.753
2019-03-01,276.187
2019-04-01,278.268
2019-05-01,279.41
2019-06-01,279.446
2019-07-01,279.726
2019-08-01,279.891
2019-09-01,281.35
2019-10-01,282.713
2019-11-01,282.189
2019-12-01,281.143
2020-01-01,282.427
2020-02-01,283.592
2020-03-01,282.88
2020-04-01,281.278
2020-05-01,282.345
2020-06-01,283.59
2020-07-01,284.994
2020-08-01,285.441
2020-09-01,284.925
2020-10-01,285.347
2020-11-01,285.451
2020-12-01,285.258
2021-01-01,285.948
2021-02-01,287.47
2021-03-01,289.308
2021-04-01,292.049
2021-05-01,293.814
2021-06-01,296.099
2021-07-01,297.881
2021-08-01,298.574
2021-09-01,299.082
2021-10-01,301.67
2021-11-01,303.213
2021-12-01,304.574
2022-01-01,307.206
2022-02-01,309.424
2022-03-01,313.718
2022-04-01,315.653
2022-05-01,318.204
2022-06-01,322.591
2022-07-01,322.703
2022-08-01,322.401
2022-09-01,323.649
2022-10-01,325.86
2022-11-01,324.407
2022-12-01,323.322
2023-01-01,327.337
2023-02-01,328.569
2023-03-01,329.536
2023-04-01,331.296
2023-05-01,332.6
2023-06-01,333.674
2023-07-01,333.779
2023-08-01,335.462
2023-09-01,336.532
2023-10-01,336.826
2023-11-01,335.522
