"Date","CUURA421SEHA"
1980-12-01,80.9
1981-01-01,80.9
1981-02-01,81.7
1981-03-01,81.4
1981-04-01,83
1981-05-01,84.4
1981-06-01,85.3
1981-07-01,86.1
1981-08-01,86.7
1981-09-01,87.4
1981-10-01,88.1
1981-11-01,88.9
1981-12-01,89.3
1982-01-01,89.9
1982-02-01,91.4
1982-03-01,91.5
1982-04-01,91.7
1982-05-01,92.2
1982-06-01,92.9
1982-07-01,93.2
1982-08-01,94.6
1982-09-01,94.9
1982-10-01,95.7
1982-11-01,96.9
1982-12-01,96.9
1983-01-01,96.7
1983-02-01,97.3
1983-03-01,97.7
1983-04-01,98.3
1983-05-01,98.8
1983-06-01,99
1983-07-01,99.8
1983-08-01,100.4
1983-09-01,100.8
1983-10-01,101.5
1983-11-01,102.7
1983-12-01,102.4
1984-01-01,102.8
1984-02-01,103.7
1984-03-01,104
1984-04-01,104.5
1984-05-01,105.7
1984-06-01,106.5
1984-07-01,108
1984-08-01,109.1
1984-09-01,108.8
1984-10-01,109.3
1984-11-01,109.9
1984-12-01,110.5
1985-01-01,111.9
1985-02-01,112.4
1985-03-01,111.9
1985-04-01,111.6
1985-05-01,113.1
1985-06-01,114.7
1985-07-01,115.6
1985-08-01,118
1985-09-01,118.7
1985-10-01,120
1985-11-01,119.3
1985-12-01,119.9
1986-01-01,119.5
1986-02-01,119.9
1986-03-01,122.3
1986-04-01,122
1986-05-01,121.5
1986-06-01,123.4
1986-07-01,123.9
1986-08-01,124.2
1986-09-01,127.1
1986-10-01,127.7
1986-11-01,127.6
1986-12-01,126.7
1987-01-01,126.9
1987-02-01,127.9
1987-03-01,128.5
1987-04-01,129.7
1987-05-01,129.8
1987-06-01,129.9
1987-07-01,129.7
1987-08-01,131.4
1987-09-01,132.5
1987-10-01,132.6
1987-11-01,133
1987-12-01,133.7
1988-01-01,133.6
1988-02-01,134.5
1988-03-01,135.2
1988-04-01,135.6
1988-05-01,136.6
1988-06-01,136.6
1988-07-01,136
1988-08-01,136.8
1988-09-01,137.4
1988-10-01,138.4
1988-11-01,140.2
1988-12-01,140.4
1989-01-01,140
1989-02-01,141
1989-03-01,140.2
1989-04-01,140.4
1989-05-01,140.5
1989-06-01,142.7
1989-07-01,144.7
1989-08-01,144.6
1989-09-01,145.5
1989-10-01,146.3
1989-11-01,145.8
1989-12-01,146.1
1990-01-01,147
1990-02-01,146.9
1990-03-01,148.4
1990-04-01,147.8
1990-05-01,148.3
1990-06-01,149
1990-07-01,149.6
1990-08-01,149.7
1990-09-01,151.6
1990-10-01,151.8
1990-11-01,152.6
1990-12-01,152.1
1991-01-01,152.3
1991-02-01,152.8
1991-03-01,153.1
1991-04-01,153.8
1991-05-01,153.3
1991-06-01,153.8
1991-07-01,153.6
1991-08-01,153.4
1991-09-01,154.7
1991-10-01,155.2
1991-11-01,155.4
1991-12-01,155
1992-01-01,154.9
1992-02-01,155.2
1992-03-01,155.2
1992-04-01,155.3
1992-05-01,155.9
1992-06-01,156.3
1992-07-01,155.8
1992-08-01,155.7
1992-09-01,155.6
1992-10-01,155.9
1992-11-01,156.7
1992-12-01,156.6
1993-01-01,157
1993-02-01,156.7
1993-03-01,155.6
1993-04-01,155.8
1993-05-01,156.2
1993-06-01,156.3
1993-07-01,156.1
1993-08-01,156.2
1993-09-01,155.7
1993-10-01,155.8
1993-11-01,156.2
1993-12-01,156
1994-01-01,156.5
1994-02-01,157.2
1994-03-01,157.1
1994-04-01,156.3
1994-05-01,155.7
1994-06-01,155.4
1994-07-01,156.2
1994-08-01,156.5
1994-09-01,157
1994-10-01,157.4
1994-11-01,155.9
1994-12-01,155.5
1995-01-01,155.3
1995-02-01,155.6
1995-03-01,155.6
1995-04-01,155.6
1995-05-01,155.8
1995-06-01,156
1995-07-01,155.8
1995-08-01,155.9
1995-09-01,155.6
1995-10-01,155.6
1995-11-01,155.8
1995-12-01,156.2
1996-01-01,156.2
1996-02-01,156.6
1996-03-01,156.7
1996-04-01,156.7
1996-05-01,156.8
1996-06-01,157
1996-07-01,157.5
1996-08-01,157.6
1996-09-01,157.8
1996-10-01,158
1996-11-01,158.1
1996-12-01,158.1
1997-01-01,158.4
1997-02-01,158.7
1997-03-01,158.5
1997-04-01,158.8
1997-05-01,159.1
1997-06-01,159.3
1997-07-01,159.5
1997-08-01,159.7
1997-09-01,160.4
1997-10-01,160.6
1997-11-01,160.9
1997-12-01,161.3
1998-01-01,161.6
1998-02-01,161.8
1998-03-01,162.3
1998-04-01,162.8
1998-05-01,163
1998-06-01,163.6
1998-07-01,164.1
1998-08-01,164.4
1998-09-01,165.2
1998-10-01,165.6
1998-11-01,166.1
1998-12-01,167.1
1999-01-01,167.5
1999-02-01,167.9
1999-03-01,168.1
1999-04-01,168.5
1999-05-01,168.8
1999-06-01,169.6
1999-07-01,170.2
1999-08-01,170.6
1999-09-01,171.3
1999-10-01,171.6
1999-11-01,172.4
1999-12-01,172.8
2000-01-01,173.5
2000-02-01,174
2000-03-01,174.4
2000-04-01,175.1
2000-05-01,175.7
2000-06-01,176.3
2000-07-01,177
2000-08-01,177.7
2000-09-01,178.2
2000-10-01,179.1
2000-11-01,179.8
2000-12-01,180.7
2001-01-01,181.5
2001-02-01,181.9
2001-03-01,182.4
2001-04-01,183.3
2001-05-01,184.6
2001-06-01,185.9
2001-07-01,186.6
2001-08-01,188
2001-09-01,189.5
2001-10-01,190.2
2001-11-01,191
2001-12-01,191.9
2002-01-01,193.2
2002-02-01,194
2002-03-01,194.5
2002-04-01,195.2
2002-05-01,196
2002-06-01,196.8
2002-07-01,197.4
2002-08-01,197.5
2002-09-01,198.4
2002-10-01,199.4
2002-11-01,200.3
2002-12-01,201.1
2003-01-01,202.4
2003-02-01,203.1
2003-03-01,204
2003-04-01,205.1
2003-05-01,206
2003-06-01,206.4
2003-07-01,207.2
2003-08-01,208.9
2003-09-01,210
2003-10-01,210.9
2003-11-01,211.8
2003-12-01,212.7
2004-01-01,213.9
2004-02-01,214.8
2004-03-01,215.6
2004-04-01,216.7
2004-05-01,218.4
2004-06-01,220.3
2004-07-01,221.2
2004-08-01,223.2
2004-09-01,224.5
2004-10-01,225.5
2004-11-01,226.4
2004-12-01,227.4
2005-01-01,228.6
2005-02-01,229.4
2005-03-01,230.9
2005-04-01,232.2
2005-05-01,233.1
2005-06-01,234.1
2005-07-01,235.7
2005-08-01,237.2
2005-09-01,238
2005-10-01,238.6
2005-11-01,240.3
2005-12-01,241
2006-01-01,241.7
2006-02-01,242.5
2006-03-01,244
2006-04-01,245.6
2006-05-01,246.9
2006-06-01,248.3
2006-07-01,249.3
2006-08-01,250.5
2006-09-01,251.4
2006-10-01,252.7
2006-11-01,253.7
2006-12-01,254.9
2007-01-01,256.593
2007-02-01,258.644
2007-03-01,260.742
2007-04-01,261.38
2007-05-01,261.998
2007-06-01,262.968
2007-07-01,263.821
2007-08-01,265.428
2007-09-01,266.358
2007-10-01,267.864
2007-11-01,268.975
2007-12-01,270.33
2008-01-01,271.836
2008-02-01,272.321
2008-03-01,272.145
2008-04-01,272.234
2008-05-01,273.283
2008-06-01,274.769
2008-07-01,276.114
2008-08-01,276.586
2008-09-01,278.027
2008-10-01,279.659
2008-11-01,280.479
2008-12-01,280.693
2009-01-01,281
2009-02-01,281.005
2009-03-01,280.723
2009-04-01,281.086
2009-05-01,281.284
2009-06-01,281.012
2009-07-01,280.749
2009-08-01,279.973
2009-09-01,279.912
2009-10-01,279.275
2009-11-01,278.844
2009-12-01,278.199
2010-01-01,278.625
2010-02-01,278.766
2010-03-01,278.815
2010-04-01,279.26
2010-05-01,278.744
2010-06-01,279.875
2010-07-01,279.594
2010-08-01,279.883
2010-09-01,280.113
2010-10-01,280.749
2010-11-01,281.378
2010-12-01,281.221
2011-01-01,281.643
2011-02-01,282.261
2011-03-01,283.334
2011-04-01,283.551
2011-05-01,283.453
2011-06-01,283.406
2011-07-01,283.629
2011-08-01,283.376
2011-09-01,283.737
2011-10-01,283.755
2011-11-01,284.208
2011-12-01,284.985
2012-01-01,285.43
2012-02-01,287.007
2012-03-01,287.601
2012-04-01,287.75
2012-05-01,288.229
2012-06-01,289.106
2012-07-01,290.458
2012-08-01,290.551
2012-09-01,291.004
2012-10-01,291.848
2012-11-01,292.432
2012-12-01,292.829
2013-01-01,292.815
2013-02-01,293.27
2013-03-01,293.405
2013-04-01,294.122
2013-05-01,295.534
2013-06-01,296.495
2013-07-01,297.143
2013-08-01,297.932
2013-09-01,298.956
2013-10-01,299.547
2013-11-01,299.663
2013-12-01,299.84
2014-01-01,300.518
2014-02-01,301.281
2014-03-01,301.876
2014-04-01,302.196
2014-05-01,302.593
2014-06-01,303.484
2014-07-01,305.944
2014-08-01,306.431
2014-09-01,306.995
2014-10-01,308.258
2014-11-01,309.611
2014-12-01,310.326
2015-01-01,311.244
2015-02-01,312.124
2015-03-01,313.508
2015-04-01,313.992
2015-05-01,314.721
2015-06-01,315.732
2015-07-01,316.908
2015-08-01,318.359
2015-09-01,318.925
2015-10-01,320.343
2015-11-01,321.865
2015-12-01,323.27
2016-01-01,324.583
2016-02-01,325.509
2016-03-01,327.213
2016-04-01,327.656
2016-05-01,328.735
2016-06-01,329.915
2016-07-01,331.727
2016-08-01,333.819
2016-09-01,335.004
2016-10-01,337.209
2016-11-01,338.473
2016-12-01,339.426
2017-01-01,341.115
2017-02-01,342.343
2017-03-01,343.624
2017-04-01,344.279
2017-05-01,345.534
2017-06-01,347.26
2017-07-01,348.898
2017-08-01,350.842
2017-09-01,351.705
2017-10-01,353.494
2017-11-01,355.126
2017-12-01,356.235
