"Date","COREFLEXCPIM679SFRBATL"
1987-11-01,4.373927128
1987-12-01,2.118600275
1988-01-01,2.457210411
1988-02-01,-0.336254216
1988-03-01,2.803869642
1988-04-01,4.28549054
1988-05-01,6.285755178
1988-06-01,5.344620122
1988-07-01,4.231712409
1988-08-01,2.466089271
1988-09-01,5.223816435
1988-10-01,5.119809847
1988-11-01,6.634520676
1988-12-01,3.414886206
1989-01-01,4.540474536
1989-02-01,3.047038986
1989-03-01,3.930811945
1989-04-01,2.103913643
1989-05-01,3.745661497
1989-06-01,2.226194101
1989-07-01,1.430795737
1989-08-01,-0.961221515
1989-09-01,0.514790506
1989-10-01,2.325953893
1989-11-01,5.891911496
1989-12-01,5.378684261
1990-01-01,4.246430125
1990-02-01,4.914129916
1990-03-01,5.719629592
1990-04-01,4.947007914
1990-05-01,2.518006486
1990-06-01,1.364929536
1990-07-01,2.209223888
1990-08-01,2.954043198
1990-09-01,3.201914338
1990-10-01,2.706168775
1990-11-01,2.782220456
1990-12-01,4.87153036
1991-01-01,7.59254186
1991-02-01,8.293507144
1991-03-01,4.97346945
1991-04-01,3.058245805
1991-05-01,2.806480641
1991-06-01,3.779099668
1991-07-01,4.455631713
1991-08-01,5.007100047
1991-09-01,4.097483417
1991-10-01,2.668471926
1991-11-01,3.252040155
1991-12-01,3.896131447
1992-01-01,3.815542858
1992-02-01,1.742994829
1992-03-01,1.993545264
1992-04-01,1.300798603
1992-05-01,4.288156156
1992-06-01,4.338043728
1992-07-01,5.781172295
1992-08-01,3.20124074
1992-09-01,2.916901839
1992-10-01,2.665059453
1992-11-01,2.590513011
1992-12-01,2.7825632
1993-01-01,3.454197579
1993-02-01,4.582575119
1993-03-01,3.939459948
1993-04-01,3.395170517
1993-05-01,2.263266565
1993-06-01,1.499989148
1993-07-01,1.133805179
1993-08-01,1.164546077
1993-09-01,-0.920739294
1993-10-01,-1.052301617
1993-11-01,-0.24202607
1993-12-01,2.059810116
1994-01-01,0.664640358
1994-02-01,-1.189052652
1994-03-01,0.042233075
1994-04-01,1.051613055
1994-05-01,4.126186959
1994-06-01,5.250635727
1994-07-01,5.368476503
1994-08-01,2.27617896
1994-09-01,1.035714442
1994-10-01,1.039307629
1994-11-01,1.314915418
1994-12-01,0.627650901
1995-01-01,1.026592544
1995-02-01,1.324823734
1995-03-01,1.916668476
1995-04-01,1.94315617
1995-05-01,2.578496537
1995-06-01,2.135546893
1995-07-01,0.926135997
1995-08-01,1.56278118
1995-09-01,0.98661701
1995-10-01,1.90698301
1995-11-01,0.621200683
1995-12-01,1.156268937
1996-01-01,1.610592238
1996-02-01,1.250227498
1996-03-01,2.008380067
1996-04-01,-0.280542053
1996-05-01,0.493961628
1996-06-01,-0.698268067
1996-07-01,0.563686679
1996-08-01,-0.720289476
1996-09-01,0.656694728
1996-10-01,0.966810732
1996-11-01,2.228210933
1996-12-01,0.643269188
1997-01-01,1.091617066
1997-02-01,1.642001952
1997-03-01,1.212995457
1997-04-01,1.796470331
1997-05-01,0.741589699
1997-06-01,0.105762468
1997-07-01,-1.070748061
1997-08-01,-1.844096958
1997-09-01,-0.093246246
1997-10-01,0.204742271
1997-11-01,0.702753351
1997-12-01,0.221731029
1998-01-01,0.218247198
1998-02-01,1.554767196
1998-03-01,0.344862276
1998-04-01,0.716850138
1998-05-01,0.893304969
1998-06-01,2.264987907
1998-07-01,2.612143216
1998-08-01,4.072087626
1998-09-01,3.659007249
1998-10-01,1.832997581
1998-11-01,-0.205561526
1998-12-01,4.856725166
1999-01-01,5.73939
1999-02-01,2.5393552
1999-03-01,-3.6162065
1999-04-01,-0.30124616
1999-05-01,1.9999097
1999-06-01,3.905472
1999-07-01,1.9261148
1999-08-01,1.4900232
1999-09-01,5.2682696
1999-10-01,3.9392597
1999-11-01,3.6450664
1999-12-01,-0.54628481
2000-01-01,-0.87789825
2000-02-01,-0.36672144
2000-03-01,1.6670278
2000-04-01,3.2041715
2000-05-01,3.3160697
2000-06-01,1.3576497
2000-07-01,0.63984617
2000-08-01,0.21639589
2000-09-01,2.2053124
2000-10-01,0.51865185
2000-11-01,3.3333523
2000-12-01,-0.49449679
2001-01-01,2.0601332
2001-02-01,0.76255072
2001-03-01,2.6969139
2001-04-01,0.31796042
2001-05-01,-2.010691
2001-06-01,-0.9191411
2001-07-01,0.46325023
2001-08-01,-0.2128884
2001-09-01,-2.1311149
2001-10-01,-4.8249217
2001-11-01,-0.07993043
2001-12-01,0.1490924
2002-01-01,0.60060877
2002-02-01,-1.551629
2002-03-01,-2.9120041
2002-04-01,0.10120153
2002-05-01,-1.6018627
2002-06-01,0.16136981
2002-07-01,-1.9771984
2002-08-01,1.8388959
2002-09-01,1.2992114
2002-10-01,0.02223464
2002-11-01,-2.4891501
2002-12-01,-2.8197115
2003-01-01,-1.9037598
2003-02-01,-3.255767
2003-03-01,-4.3331552
2003-04-01,-4.4487294
2003-05-01,-1.0900106
2003-06-01,0.69023026
2003-07-01,2.1484863
2003-08-01,-0.62798125
2003-09-01,-2.8712879
2003-10-01,-3.1523804
2003-11-01,-3.6520447
2003-12-01,-1.3392516
2004-01-01,-1.4271591
2004-02-01,-1.6139193
2004-03-01,1.5579171
2004-04-01,2.6078227
2004-05-01,5.3260416
2004-06-01,1.8974752
2004-07-01,0.76129824
2004-08-01,-1.9397905
2004-09-01,1.4958726
2004-10-01,2.9586397
2004-11-01,5.9905564
2004-12-01,2.6574049
2005-01-01,2.090526
2005-02-01,1.4486168
2005-03-01,5.5175118
2005-04-01,2.910905
2005-05-01,1.2842849
2005-06-01,-2.8338178
2005-07-01,-1.7063557
2005-08-01,-1.0880508
2005-09-01,-2.3886982
2005-10-01,1.5435018
2005-11-01,2.8201765
2005-12-01,4.3435079
2006-01-01,1.8822819
2006-02-01,0.52824968
2006-03-01,3.2467171
2006-04-01,2.9738695
2006-05-01,3.3678165
2006-06-01,0.84886435
2006-07-01,-0.75406344
2006-08-01,-0.13178269
2006-09-01,-0.12590871
2006-10-01,0.54026979
2006-11-01,-0.99895336
2006-12-01,-0.71262376
2007-01-01,0.42503348
2007-02-01,1.9477233
2007-03-01,0.94142148
2007-04-01,0.41677592
2007-05-01,0.01647487
2007-06-01,1.1550025
2007-07-01,1.2768878
2007-08-01,1.1387855
2007-09-01,0.84780945
2007-10-01,0.77869162
2007-11-01,1.4380694
2007-12-01,2.3813393
2008-01-01,3.1917116
2008-02-01,1.3680214
2008-03-01,0.45077025
2008-04-01,-2.9708366
2008-05-01,-2.2572918
2008-06-01,-2.8848912
2008-07-01,-0.03354497
2008-08-01,-0.10642349
2008-09-01,-0.74802065
2008-10-01,-3.0738597
2008-11-01,-3.915931
2008-12-01,-4.4868931
2009-01-01,-2.1591877
2009-02-01,0.84699912
2009-03-01,4.5814144
2009-04-01,6.438465
2009-05-01,3.7703926
2009-06-01,1.7354415
2009-07-01,-1.1698585
2009-08-01,0.03318933
2009-09-01,2.7186028
2009-10-01,8.291134
2009-11-01,9.2716844
2009-12-01,8.7395863
2010-01-01,3.9771042
2010-02-01,2.9715988
2010-03-01,0.44173321
2010-04-01,-1.0274256
2010-05-01,-1.5002954
2010-06-01,-0.55008398
2010-07-01,0.85522473
2010-08-01,1.5215827
2010-09-01,1.8697082
2010-10-01,1.666567
2010-11-01,1.3602407
2010-12-01,1.6876661
2011-01-01,3.1825657
2011-02-01,3.3080828
2011-03-01,2.475338
2011-04-01,1.7544523
2011-05-01,3.7631365
2011-06-01,6.5255403
2011-07-01,7.7002592
2011-08-01,6.5652945
2011-09-01,3.4145127
2011-10-01,2.2215249
2011-11-01,2.0385352
2011-12-01,2.3142502
2012-01-01,1.5260279
2012-02-01,-0.13103984
2012-03-01,0.03971924
2012-04-01,1.2758305
2012-05-01,2.8102003
2012-06-01,2.6893865
2012-07-01,0.66561964
2012-08-01,-1.4752062
2012-09-01,-1.0531749
2012-10-01,0.45088112
2012-11-01,1.8728051
2012-12-01,1.7189129
2013-01-01,2.4212735
2013-02-01,1.8445214
2013-03-01,-0.27729918
2013-04-01,-1.5670108
2013-05-01,-1.2802817
2013-06-01,0.61796473
2013-07-01,1.9672493
2013-08-01,1.796375
2013-09-01,1.98414
2013-10-01,-0.1428559
2013-11-01,1.2362513
2013-12-01,1.8031801
2014-01-01,1.2929928
2014-02-01,-0.69013909
2014-03-01,-1.562409
2014-04-01,-0.19846262
2014-05-01,1.6732989
2014-06-01,0.88147096
2014-07-01,1.0806241
2014-08-01,-0.10317036
2014-09-01,1.342891
2014-10-01,1.1937843
2014-11-01,0.27288239
2014-12-01,-1.6750532
2015-01-01,-3.119748
2015-02-01,-1.3757927
2015-03-01,1.0747329
2015-04-01,2.6711105
2015-05-01,1.3497034
2015-06-01,-0.90132802
2015-07-01,0.10146766
2015-08-01,0.23840844
2015-09-01,1.0057829
2015-10-01,-1.3749539
2015-11-01,-0.77395536
2015-12-01,-0.90095978
2016-01-01,0.03437233
2016-02-01,0.92372062
2016-03-01,0.77862858
2016-04-01,1.5323889
2016-05-01,1.8719273
2016-06-01,1.6952564
2016-07-01,-0.45647696
2016-08-01,-1.7928765
2016-09-01,-0.378967
2016-10-01,1.3689918
2016-11-01,-0.46428847
2016-12-01,-1.756679
2017-01-01,-2.004746
2017-02-01,0.2140928
2017-03-01,0.2665618
2017-04-01,1.433056
2017-05-01,0.2825863
2017-06-01,-0.6062833
2017-07-01,-4.093023
2017-08-01,-2.699332
2017-09-01,-2.659667
2017-10-01,2.534413
2017-11-01,1.015203
2017-12-01,2.34242
2018-01-01,1.160554
2018-02-01,2.730875
2018-03-01,3.372635
2018-04-01,0.8783629
2018-05-01,1.594719
2018-06-01,-1.294309
2018-07-01,-1.282478
2018-08-01,-3.879498
2018-09-01,-1.528039
2018-10-01,1.081024
2018-11-01,2.574313
2018-12-01,3.781764
2019-01-01,3.463002
2019-02-01,2.777693
2019-03-01,0.5617825
2019-04-01,-1.126299
2019-05-01,-1.181415
2019-06-01,-0.0789267
2019-07-01,-0.2213217
2019-08-01,-0.0242384
2019-09-01,0.1144637
2019-10-01,-0.9192392
2019-11-01,-0.8894108
2019-12-01,-1.499982
2020-01-01,0.3713157
2020-02-01,2.455255
2020-03-01,-1.065083
2020-04-01,-9.366757
2020-05-01,-13.10507
2020-06-01,-10.31067
2020-07-01,0.949313
2020-08-01,9.843109
2020-09-01,17.46904
2020-10-01,14.8927
2020-11-01,8.60623
2020-12-01,3.370013
2021-01-01,2.738579
2021-02-01,1.020572
2021-03-01,1.434664
2021-04-01,14.87765
2021-05-01,30.79959
2021-06-01,49.61569
2021-07-01,35.9882
2021-08-01,19.7808
2021-09-01,3.711097
2021-10-01,7.486543
2021-11-01,16.63745
2021-12-01,26.23855
2022-01-01,19.70724
2022-02-01,12.52131
2022-03-01,-0.1909532
2022-04-01,-1.990937
2022-05-01,0.8357155
2022-06-01,5.111984
2022-07-01,3.946423
2022-08-01,1.17377
2022-09-01,-0.0549485
2022-10-01,0.5509422
2022-11-01,-2.870121
2022-12-01,-2.504695
2023-01-01,-1.991398573
2023-02-01,-0.37500903
2023-03-01,0.70229125
2023-04-01,3.021340609
2023-05-01,8.010476112
2023-06-01,5.828138828
2023-07-01,1.817194819
2023-08-01,-3.534922838
2023-09-01,-3.68377018
2023-10-01,-3.682106495
2023-11-01,-2.526984215
