"Date","CUUR0300SAF11"
2005-03-01,183.4
2005-04-01,184.7
2005-05-01,185.5
2005-06-01,184.8
2005-07-01,185.3
2005-08-01,186
2005-09-01,186.5
2005-10-01,187.3
2005-11-01,187.3
2005-12-01,187.8
2006-01-01,189.3
2006-02-01,188.8
2006-03-01,188
2006-04-01,187.1
2006-05-01,188
2006-06-01,188.3
2006-07-01,188.9
2006-08-01,188.9
2006-09-01,190
2006-10-01,191.4
2006-11-01,190.8
2006-12-01,191.3
2007-01-01,192.337
2007-02-01,193.312
2007-03-01,193.908
2007-04-01,194.492
2007-05-01,195.939
2007-06-01,196.475
2007-07-01,197.38
2007-08-01,198.08
2007-09-01,200.148
2007-10-01,200.727
2007-11-01,201.006
2007-12-01,201.821
2008-01-01,204.18
2008-02-01,204.722
2008-03-01,204.195
2008-04-01,206.685
2008-05-01,207.31
2008-06-01,209.559
2008-07-01,212.345
2008-08-01,213.761
2008-09-01,214.855
2008-10-01,216.316
2008-11-01,215.768
2008-12-01,214.978
2009-01-01,215.552
2009-02-01,214.95
2009-03-01,213.672
2009-04-01,212.018
2009-05-01,211.701
2009-06-01,211.401
2009-07-01,210.797
2009-08-01,211.386
2009-09-01,210.503
2009-10-01,210.606
2009-11-01,210.217
2009-12-01,211.104
2010-01-01,212.515
2010-02-01,212.589
2010-03-01,213.389
2010-04-01,213.194
2010-05-01,212.969
2010-06-01,212.481
2010-07-01,212.26
2010-08-01,212.765
2010-09-01,213.994
2010-10-01,214.166
2010-11-01,214.216
2010-12-01,214.345
2011-01-01,217.507
2011-02-01,218.731
2011-03-01,220.852
2011-04-01,222.313
2011-05-01,223.933
2011-06-01,223.662
2011-07-01,224.906
2011-08-01,226.299
2011-09-01,227.191
2011-10-01,228.378
2011-11-01,227.816
2011-12-01,228.276
2012-01-01,229.991
2012-02-01,229.662
2012-03-01,229.613
2012-04-01,230.556
2012-05-01,229.683
2012-06-01,229.811
2012-07-01,229.606
2012-08-01,230.036
2012-09-01,230.277
2012-10-01,231.493
2012-11-01,230.767
2012-12-01,231.039
2013-01-01,232.232
2013-02-01,232.784
2013-03-01,232.259
2013-04-01,232.459
2013-05-01,232.426
2013-06-01,232.38
2013-07-01,232.517
2013-08-01,234.032
2013-09-01,233.769
2013-10-01,234.516
2013-11-01,232.985
2013-12-01,233.001
2014-01-01,234.691
2014-02-01,235.789
2014-03-01,236.39
2014-04-01,237.963
2014-05-01,238.663
2014-06-01,238.549
2014-07-01,238.328
2014-08-01,239.635
2014-09-01,240.648
2014-10-01,240.848
2014-11-01,240.939
2014-12-01,241.044
2015-01-01,241.728
2015-02-01,242.165
2015-03-01,240.999
2015-04-01,239.926
2015-05-01,239.835
2015-06-01,240.253
2015-07-01,240.573
2015-08-01,241.461
2015-09-01,242.232
2015-10-01,242.704
2015-11-01,241.401
2015-12-01,239.762
2016-01-01,239.421
2016-02-01,240.21
2016-03-01,239.226
2016-04-01,239.123
2016-05-01,237.93
2016-06-01,236.877
2016-07-01,236.861
2016-08-01,236.995
2016-09-01,237.115
2016-10-01,236.767
2016-11-01,236.182
2016-12-01,235.233
2017-01-01,236.101
2017-02-01,236.647
2017-03-01,236.434
2017-04-01,236.706
2017-05-01,237.274
2017-06-01,236.834
2017-07-01,237.276
2017-08-01,237.375
2017-09-01,237.646
2017-10-01,238.588
2017-11-01,237.402
2017-12-01,237.328
2018-01-01,238.422
2018-02-01,237.191
2018-03-01,236.789
2018-04-01,237.67
2018-05-01,237.315
2018-06-01,237.459
2018-07-01,237.752
2018-08-01,238.259
2018-09-01,238.207
2018-10-01,238.189
2018-11-01,238.032
2018-12-01,238.833
2019-01-01,239.698
2019-02-01,239.87
2019-03-01,240.947
2019-04-01,240.477
2019-05-01,239.622
2019-06-01,238.216
2019-07-01,238.91
2019-08-01,238.578
2019-09-01,238.91
2019-10-01,240.171
2019-11-01,238.834
2019-12-01,239.527
2020-01-01,240.809
2020-02-01,241.229
2020-03-01,242.822
2020-04-01,248.549
2020-05-01,250.905
2020-06-01,253.705
2020-07-01,250.534
2020-08-01,250.281
2020-09-01,249.182
2020-10-01,249.979
2020-11-01,248.472
2020-12-01,248.42
2021-01-01,249.764
2021-02-01,251.276
2021-03-01,251.902
2021-04-01,252.429
2021-05-01,252.843
2021-06-01,255.234
2021-07-01,256.411
2021-08-01,256.738
2021-09-01,259.928
2021-10-01,263.147
2021-11-01,263.105
2021-12-01,264.292
2022-01-01,267.58
2022-02-01,271.047
2022-03-01,275.222
2022-04-01,278.88
2022-05-01,282.376
2022-06-01,285.549
2022-07-01,290.092
2022-08-01,291.673
2022-09-01,294.198
2022-10-01,296.644
2022-11-01,296.475
2022-12-01,297.461
2023-01-01,299.3
2023-02-01,300.089
2023-03-01,299.503
2023-04-01,300.837
2023-05-01,300.736
2023-06-01,299.741
2023-07-01,301.066
2023-08-01,301.524
2023-09-01,301.593
2023-10-01,302.858
2023-11-01,301.817
