"Date","USACPGRLH01IXOBM"
2021-01-01,110.524577278525
2021-02-01,111.091661784243
2021-03-01,111.614382536112
2021-04-01,112.494906607065
2021-05-01,113.172900497404
2021-06-01,113.983021219859
2021-07-01,114.425694328914
2021-08-01,114.277172196464
2021-09-01,114.276207767032
2021-10-01,114.8172526781
2021-11-01,114.986027828611
2021-12-01,115.092115066075
2022-01-01,116.292829708284
2022-02-01,117.172389349806
2022-03-01,118.255443601372
2022-04-01,119.604680376031
2022-05-01,120.944272856375
2022-06-01,122.553905577537
2022-07-01,122.62720221433
2022-08-01,123.130634377569
2022-09-01,123.890604769586
2022-10-01,123.875173898682
2022-11-01,123.693861165561
2022-12-01,123.969687982968
2023-01-01,124.529057053234
2023-02-01,124.814528164956
2023-03-01,124.714227504081
2023-04-01,124.914828825831
2023-05-01,124.934117414461
2023-06-01,125.455873736899
2023-07-01,125.623684457979
2023-08-01,126.103005885431
2023-09-01,126.559181006527
2023-10-01,126.886122583803
