"Date","FLEXCPIM159SFRBATL"
1987-05-01,3.385517127
1987-06-01,3.684944246
1987-07-01,4.366195762
1987-08-01,5.033045122
1987-09-01,4.919935969
1987-10-01,5.262990478
1987-11-01,5.406471387
1987-12-01,5.138174405
1988-01-01,3.881421736
1988-02-01,2.952551542
1988-03-01,2.85635313
1988-04-01,3.20654653
1988-05-01,3.013041367
1988-06-01,2.727379672
1988-07-01,3.26867566
1988-08-01,2.962854
1988-09-01,3.345090244
1988-10-01,3.633295102
1988-11-01,3.441963363
1988-12-01,3.680444254
1989-01-01,4.202421479
1989-02-01,4.7495161
1989-03-01,5.33815645
1989-04-01,6.341195786
1989-05-01,6.813706777
1989-06-01,6.290294793
1989-07-01,5.556248243
1989-08-01,4.690721641
1989-09-01,4.044214549
1989-10-01,4.34987456
1989-11-01,4.483452686
1989-12-01,4.624167792
1990-01-01,6.175042138
1990-02-01,6.362605419
1990-03-01,5.676784129
1990-04-01,3.858001799
1990-05-01,3.089015489
1990-06-01,3.698959593
1990-07-01,3.89709625
1990-08-01,5.870937606
1990-09-01,7.50046073
1990-10-01,8.295871019
1990-11-01,8.350793654
1990-12-01,8.268986024
1991-01-01,5.98328015
1991-02-01,4.751070333
1991-03-01,4.130008261
1991-04-01,4.523596843
1991-05-01,5.204043378
1991-06-01,4.717824967
1991-07-01,4.214550052
1991-08-01,2.898370301
1991-09-01,1.504960666
1991-10-01,0.205544212
1991-11-01,0.566988032
1991-12-01,0.590612708
1992-01-01,0.15097457
1992-02-01,0.988820005
1992-03-01,1.787584816
1992-04-01,1.543181859
1992-05-01,1.431466728
1992-06-01,1.825997416
1992-07-01,2.205768288
1992-08-01,2.501070535
1992-09-01,2.659875395
1992-10-01,2.910377176
1992-11-01,2.446947621
1992-12-01,2.302491782
1993-01-01,2.993485596
1993-02-01,2.997784101
1993-03-01,2.884627875
1993-04-01,3.153134892
1993-05-01,3.058260061
1993-06-01,2.226672443
1993-07-01,2.009372663
1993-08-01,1.859685507
1993-09-01,1.276113641
1993-10-01,1.858929083
1993-11-01,1.718565757
1993-12-01,1.539333786
1994-01-01,1.111081451
1994-02-01,1.100814701
1994-03-01,1.035073177
1994-04-01,0.736414105
1994-05-01,0.701895034
1994-06-01,1.436800673
1994-07-01,2.090855713
1994-08-01,2.543941548
1994-09-01,2.871123595
1994-10-01,1.923141057
1994-11-01,2.029662055
1994-12-01,2.475247957
1995-01-01,2.686224596
1995-02-01,2.673500078
1995-03-01,2.459475679
1995-04-01,2.943748998
1995-05-01,2.938798883
1995-06-01,2.744853332
1995-07-01,1.918513478
1995-08-01,1.388972557
1995-09-01,1.146275259
1995-10-01,1.502992603
1995-11-01,1.152205203
1995-12-01,1.075571067
1996-01-01,1.869456236
1996-02-01,1.828397428
1996-03-01,2.483275502
1996-04-01,2.710594812
1996-05-01,2.692334335
1996-06-01,2.379021338
1996-07-01,2.671374749
1996-08-01,2.478400577
1996-09-01,3.065795598
1996-10-01,3.252400564
1996-11-01,3.943625504
1996-12-01,3.986256129
1997-01-01,3.402323554
1997-02-01,3.506257572
1997-03-01,2.425418166
1997-04-01,1.434555461
1997-05-01,0.872944274
1997-06-01,1.098896565
1997-07-01,0.893270972
1997-08-01,1.42019565
1997-09-01,1.444072107
1997-10-01,1.029804205
1997-11-01,0.502891983
1997-12-01,-0.248154016
1998-01-01,-0.673496606
1998-02-01,-1.239432899
1998-03-01,-1.154967547
1998-04-01,-0.93169667
1998-05-01,-0.15423283
1998-06-01,-0.28406739
1998-07-01,0.007308244
1998-08-01,-0.291119891
1998-09-01,-0.892291334
1998-10-01,-0.721984362
1998-11-01,-0.607407109
1998-12-01,0.157840445
1999-01-01,0.45498132
1999-02-01,0.48697347
1999-03-01,0.92726359
1999-04-01,2.663482
1999-05-01,2.1415039
1999-06-01,2.0383518
1999-07-01,2.5284957
1999-08-01,2.9184458
1999-09-01,4.2200283
1999-10-01,4.1817752
1999-11-01,3.9927961
1999-12-01,4.0495131
2000-01-01,4.1848808
2000-02-01,5.4863714
2000-03-01,7.0016941
2000-04-01,4.8829035
2000-05-01,4.878859
2000-06-01,6.4088047
2000-07-01,6.1265233
2000-08-01,4.9150951
2000-09-01,5.1581689
2000-10-01,4.9612265
2000-11-01,5.3049984
2000-12-01,4.9897957
2001-01-01,6.028456
2001-02-01,5.2125233
2001-03-01,3.3889051
2001-04-01,3.9025583
2001-05-01,5.13388
2001-06-01,3.6759843
2001-07-01,2.1759366
2001-08-01,2.1534671
2001-09-01,1.5195618
2001-10-01,0.07691066
2001-11-01,-0.80778808
2001-12-01,-1.5767934
2002-01-01,-2.8096592
2002-02-01,-2.9321681
2002-03-01,-2.0412535
2002-04-01,-1.1523263
2002-05-01,-2.5001805
2002-06-01,-2.6080173
2002-07-01,-1.4686731
2002-08-01,-0.45351918
2002-09-01,-1.0242698
2002-10-01,0.6754092
2002-11-01,1.4763514
2002-12-01,2.0579812
2003-01-01,3.1576972
2003-02-01,4.494314
2003-03-01,4.2050192
2003-04-01,1.8052307
2003-05-01,1.1947219
2003-06-01,1.5300327
2003-07-01,1.9136831
2003-08-01,2.640021
2003-09-01,3.2509228
2003-10-01,2.298003
2003-11-01,2.1206872
2003-12-01,2.6132628
2004-01-01,2.3714843
2004-02-01,1.2691454
2004-03-01,1.2789605
2004-04-01,2.4736611
2004-05-01,4.6600039
2004-06-01,5.1660657
2004-07-01,4.6170573
2004-08-01,3.3286556
2004-09-01,3.171717
2004-10-01,5.2667753
2004-11-01,6.5564376
2004-12-01,5.8059012
2005-01-01,4.2725119
2005-02-01,4.8636798
2005-03-01,5.3590387
2005-04-01,6.1234433
2005-05-01,4.1584291
2005-06-01,3.3666357
2005-07-01,5.0592403
2005-08-01,7.0542421
2005-09-01,10.947795
2005-10-01,9.6710428
2005-11-01,6.6545504
2005-12-01,6.4235505
2006-01-01,8.8745183
2006-02-01,7.5874648
2006-03-01,6.7345233
2006-04-01,7.2838611
2006-05-01,8.2216999
2006-06-01,8.3764725
2006-07-01,8.0017102
2006-08-01,6.9260612
2006-09-01,0.98356688
2006-10-01,-1.0253336
2006-11-01,0.50322492
2006-12-01,2.3172983
2007-01-01,0.68384458
2007-02-01,1.7347519
2007-03-01,3.0110016
2007-04-01,2.474231
2007-05-01,3.2666355
2007-06-01,3.5261567
2007-07-01,2.364213
2007-08-01,1.2527509
2007-09-01,3.6868966
2007-10-01,6.0078016
2007-11-01,8.1766142
2007-12-01,7.214764
2008-01-01,7.7185598
2008-02-01,7.4655279
2008-03-01,6.7154255
2008-04-01,6.3796261
2008-05-01,6.8031625
2008-06-01,9.4662244
2008-07-01,11.107951
2008-08-01,10.432893
2008-09-01,9.2895498
2008-10-01,6.0424334
2008-11-01,-0.46746064
2008-12-01,-3.2677572
2009-01-01,-3.3527502
2009-02-01,-2.8853435
2009-03-01,-4.0274196
2009-04-01,-4.2372439
2009-05-01,-5.3398971
2009-06-01,-5.1462847
2009-07-01,-6.9528256
2009-08-01,-5.219457
2009-09-01,-4.5548421
2009-10-01,-1.1613208
2009-11-01,4.3827017
2009-12-01,7.1028417
2010-01-01,7.3396219
2010-02-01,5.9926413
2010-03-01,6.6953339
2010-04-01,6.5328291
2010-05-01,5.8455938
2010-06-01,2.3059055
2010-07-01,3.1776674
2010-08-01,2.6047344
2010-09-01,2.5441573
2010-10-01,2.7701
2010-11-01,2.239952
2010-12-01,3.4072698
2011-01-01,3.5172647
2011-02-01,4.5864437
2011-03-01,6.1652792
2011-04-01,7.7308095
2011-05-01,8.9962356
2011-06-01,9.0620543
2011-07-01,8.9848593
2011-08-01,9.0324826
2011-09-01,9.0844607
2011-10-01,7.7462428
2011-11-01,7.4589485
2011-12-01,5.6117722
2012-01-01,5.1977636
2012-02-01,5.0413936
2012-03-01,3.6864192
2012-04-01,2.4451296
2012-05-01,0.63812271
2012-06-01,0.24636893
2012-07-01,-0.59564582
2012-08-01,0.65009747
2012-09-01,1.4733803
2012-10-01,2.2014825
2012-11-01,1.1337077
2012-12-01,1.1947621
2013-01-01,1.1151968
2013-02-01,2.1049326
2013-03-01,0.51334483
2013-04-01,-0.43714832
2013-05-01,0.49439244
2013-06-01,1.6804553
2013-07-01,2.2841676
2013-08-01,0.90310943
2013-09-01,-0.54353826
2013-10-01,-1.2356456
2013-11-01,-0.22690915
2013-12-01,0.70195566
2014-01-01,1.0444611
2014-02-01,-0.39252823
2014-03-01,1.158743
2014-04-01,2.1211156
2014-05-01,2.416938
2014-06-01,1.997926
2014-07-01,1.7750846
2014-08-01,1.1519906
2014-09-01,1.0112811
2014-10-01,0.62709486
2014-11-01,-0.6505233
2014-12-01,-2.3701529
2015-01-01,-5.1093248
2015-02-01,-4.63736
2015-03-01,-4.4111105
2015-04-01,-4.8675105
2015-05-01,-4.3037044
2015-06-01,-3.8822999
2015-07-01,-3.7284843
2015-08-01,-3.7591912
2015-09-01,-4.7781345
2015-10-01,-4.5829763
2015-11-01,-3.6839279
2015-12-01,-3.2222022
2016-01-01,-1.6432275
2016-02-01,-3.0541651
2016-03-01,-2.8426734
2016-04-01,-1.8138762
2016-05-01,-2.2983063
2016-06-01,-2.2525114
2016-07-01,-3.0836417
2016-08-01,-2.7732164
2016-09-01,-0.80485365
2016-10-01,0.05423434
2016-11-01,0.02094743
2016-12-01,1.131565
2017-01-01,2.629855
2017-02-01,3.590425
2017-03-01,2.74087
2017-04-01,2.21451
2017-05-01,1.252128
2017-06-01,0.4607942
2017-07-01,0.7348228
2017-08-01,1.681884
2017-09-01,2.722612
2017-10-01,1.907567
2017-11-01,2.666605
2017-12-01,2.435092
2018-01-01,2.25705
2018-02-01,2.716882
2018-03-01,2.404261
2018-04-01,2.634434
2018-05-01,3.667009
2018-06-01,3.713393
2018-07-01,4.0143
2018-08-01,3.409022
2018-09-01,1.996309
2018-10-01,2.694197
2018-11-01,1.270032
2018-12-01,0.840484
2019-01-01,-0.4141217
2019-02-01,-0.5184259
2019-03-01,0.6253362
2019-04-01,1.175148
2019-05-01,0.461187
2019-06-01,-0.1678163
2019-07-01,0.1900699
2019-08-01,-0.3692097
2019-09-01,-0.4230867
2019-10-01,-0.5368199
2019-11-01,0.4412348
2019-12-01,1.291131
2020-01-01,1.858717
2020-02-01,1.284601
2020-03-01,-1.115059
2020-04-01,-4.148506
2020-05-01,-4.253841
2020-06-01,-2.211303
2020-07-01,-1.739755
2020-08-01,-0.4269019
2020-09-01,0.3803714
2020-10-01,0.1940351
2020-11-01,0.0941256
2020-12-01,1.036579
2021-01-01,1.910921
2021-02-01,3.109812
2021-03-01,6.146532
2021-04-01,10.18311
2021-05-01,12.32899
2021-06-01,13.54876
2021-07-01,13.93114
2021-08-01,13.61554
2021-09-01,13.44291
2021-10-01,15.66628
2021-11-01,17.68063
2021-12-01,18.00233
2022-01-01,17.90338
2022-02-01,18.22356
2022-03-01,19.71955
2022-04-01,17.84329
2022-05-01,18.17688
2022-06-01,18.33251
2022-07-01,15.87983
2022-08-01,14.24821
2022-09-01,12.99324
2022-10-01,11.32268
2022-11-01,8.865959
2022-12-01,6.425943
2023-01-01,6.358365536
2023-02-01,4.935695648
2023-03-01,1.565698743
2023-04-01,1.932696462
2023-05-01,-0.232558966
2023-06-01,-2.63993144
2023-07-01,-1.628216267
2023-08-01,0.3918055
2023-09-01,1.000700951
2023-10-01,-0.273537368
2023-11-01,-0.335961312
