"Date","CUURA208SEHA"
1925-09-01,NA
1925-10-01,NA
1925-11-01,NA
1925-12-01,37.9
1926-01-01,NA
1926-02-01,NA
1926-03-01,NA
1926-04-01,NA
1926-05-01,NA
1926-06-01,37.5
1926-07-01,NA
1926-08-01,NA
1926-09-01,NA
1926-10-01,NA
1926-11-01,NA
1926-12-01,37.5
1927-01-01,NA
1927-02-01,NA
1927-03-01,NA
1927-04-01,NA
1927-05-01,NA
1927-06-01,36.3
1927-07-01,NA
1927-08-01,NA
1927-09-01,NA
1927-10-01,NA
1927-11-01,NA
1927-12-01,35.3
1928-01-01,NA
1928-02-01,NA
1928-03-01,NA
1928-04-01,NA
1928-05-01,NA
1928-06-01,34.3
1928-07-01,NA
1928-08-01,NA
1928-09-01,NA
1928-10-01,NA
1928-11-01,NA
1928-12-01,34.2
1929-01-01,NA
1929-02-01,NA
1929-03-01,NA
1929-04-01,NA
1929-05-01,NA
1929-06-01,34
1929-07-01,NA
1929-08-01,NA
1929-09-01,NA
1929-10-01,NA
1929-11-01,NA
1929-12-01,34.1
1930-01-01,NA
1930-02-01,NA
1930-03-01,NA
1930-04-01,NA
1930-05-01,NA
1930-06-01,33.2
1930-07-01,NA
1930-08-01,NA
1930-09-01,NA
1930-10-01,NA
1930-11-01,NA
1930-12-01,30.6
1931-01-01,NA
1931-02-01,NA
1931-03-01,NA
1931-04-01,NA
1931-05-01,NA
1931-06-01,27.9
1931-07-01,NA
1931-08-01,NA
1931-09-01,NA
1931-10-01,NA
1931-11-01,NA
1931-12-01,25.1
1932-01-01,NA
1932-02-01,NA
1932-03-01,NA
1932-04-01,NA
1932-05-01,NA
1932-06-01,22.6
1932-07-01,NA
1932-08-01,NA
1932-09-01,NA
1932-10-01,NA
1932-11-01,NA
1932-12-01,19.4
1933-01-01,NA
1933-02-01,NA
1933-03-01,NA
1933-04-01,NA
1933-05-01,NA
1933-06-01,17
1933-07-01,NA
1933-08-01,NA
1933-09-01,NA
1933-10-01,NA
1933-11-01,NA
1933-12-01,16.1
1934-01-01,NA
1934-02-01,NA
1934-03-01,NA
1934-04-01,NA
1934-05-01,NA
1934-06-01,16.5
1934-07-01,NA
1934-08-01,NA
1934-09-01,NA
1934-10-01,NA
1934-11-01,17.9
1934-12-01,NA
1935-01-01,NA
1935-02-01,NA
1935-03-01,18.5
1935-04-01,NA
1935-05-01,NA
1935-06-01,NA
1935-07-01,19.1
1935-08-01,NA
1935-09-01,NA
1935-10-01,20.2
1935-11-01,NA
1935-12-01,NA
1936-01-01,20.6
1936-02-01,NA
1936-03-01,NA
1936-04-01,21.2
1936-05-01,NA
1936-06-01,NA
1936-07-01,22.2
1936-08-01,NA
1936-09-01,22.5
1936-10-01,NA
1936-11-01,NA
1936-12-01,23.7
1937-01-01,NA
1937-02-01,NA
1937-03-01,24.1
1937-04-01,NA
1937-05-01,NA
1937-06-01,25.5
1937-07-01,NA
1937-08-01,NA
1937-09-01,26
1937-10-01,NA
1937-11-01,NA
1937-12-01,27.2
1938-01-01,NA
1938-02-01,NA
1938-03-01,27
1938-04-01,NA
1938-05-01,NA
1938-06-01,26.4
1938-07-01,NA
1938-08-01,NA
1938-09-01,26
1938-10-01,NA
1938-11-01,NA
1938-12-01,25.9
1939-01-01,NA
1939-02-01,NA
1939-03-01,25.7
1939-04-01,NA
1939-05-01,NA
1939-06-01,25.7
1939-07-01,NA
1939-08-01,NA
1939-09-01,25.6
1939-10-01,NA
1939-11-01,NA
1939-12-01,25.6
1940-01-01,NA
1940-02-01,NA
1940-03-01,25.7
1940-04-01,NA
1940-05-01,NA
1940-06-01,25.6
1940-07-01,NA
1940-08-01,NA
1940-09-01,25.7
1940-10-01,25.7
1940-11-01,25.7
1940-12-01,25.8
1941-01-01,25.8
1941-02-01,25.8
1941-03-01,26
1941-04-01,26.1
1941-05-01,26.2
1941-06-01,26.5
1941-07-01,26.7
1941-08-01,26.7
1941-09-01,27.3
1941-10-01,27.8
1941-11-01,27.8
1941-12-01,28
1942-01-01,28.2
1942-02-01,28.2
1942-03-01,28.4
1942-04-01,28.5
1942-05-01,28.5
1942-06-01,27.4
1942-07-01,27.4
1942-08-01,27.3
1942-09-01,27.3
1942-10-01,27.3
1942-11-01,27.2
1942-12-01,27.2
1943-01-01,27.2
1943-02-01,27.3
1943-03-01,27.2
1943-04-01,27.3
1943-05-01,27.3
1943-06-01,27.3
1943-07-01,27.4
1943-08-01,27.4
1943-09-01,27.4
1943-10-01,27.4
1943-11-01,27.4
1943-12-01,27.5
1944-01-01,27.5
1944-02-01,27.5
1944-03-01,27.5
1944-04-01,27.5
1944-05-01,27.5
1944-06-01,27.6
1944-07-01,27.6
1944-08-01,27.6
1944-09-01,27.6
1944-10-01,NA
1944-11-01,NA
1944-12-01,27.7
1945-01-01,NA
1945-02-01,NA
1945-03-01,NA
1945-04-01,NA
1945-05-01,NA
1945-06-01,27.8
1945-07-01,NA
1945-08-01,NA
1945-09-01,NA
1945-10-01,NA
1945-11-01,NA
1945-12-01,27.8
1946-01-01,NA
1946-02-01,NA
1946-03-01,NA
1946-04-01,NA
1946-05-01,NA
1946-06-01,27.9
1946-07-01,NA
1946-08-01,28.1
1946-09-01,NA
1946-10-01,NA
1946-11-01,NA
1946-12-01,NA
1947-01-01,NA
1947-02-01,NA
1947-03-01,NA
1947-04-01,NA
1947-05-01,NA
1947-06-01,28.2
1947-07-01,NA
1947-08-01,NA
1947-09-01,NA
1947-10-01,29.7
1947-11-01,NA
1947-12-01,NA
1948-01-01,30.4
1948-02-01,NA
1948-03-01,NA
1948-04-01,30.5
1948-05-01,NA
1948-06-01,NA
1948-07-01,30.8
1948-08-01,NA
1948-09-01,NA
1948-10-01,31.2
1948-11-01,NA
1948-12-01,NA
1949-01-01,31.4
1949-02-01,NA
1949-03-01,NA
1949-04-01,31.6
1949-05-01,NA
1949-06-01,NA
1949-07-01,31.7
1949-08-01,NA
1949-09-01,31.8
1949-10-01,31.9
1949-11-01,32
1949-12-01,32.1
1950-01-01,32.2
1950-02-01,32.2
1950-03-01,32.2
1950-04-01,32.2
1950-05-01,32.2
1950-06-01,32.2
1950-07-01,32.4
1950-08-01,32.4
1950-09-01,NA
1950-10-01,32.5
1950-11-01,NA
1950-12-01,NA
1951-01-01,32.7
1951-02-01,NA
1951-03-01,NA
1951-04-01,32.8
1951-05-01,NA
1951-06-01,NA
1951-07-01,33.3
1951-08-01,NA
1951-09-01,NA
1951-10-01,34
1951-11-01,NA
1951-12-01,NA
1952-01-01,34.7
1952-02-01,NA
1952-03-01,NA
1952-04-01,34.8
1952-05-01,NA
1952-06-01,NA
1952-07-01,35.2
1952-08-01,NA
1952-09-01,NA
1952-10-01,35.9
1952-11-01,NA
1952-12-01,NA
1953-01-01,NA
1953-02-01,NA
1953-03-01,NA
1953-04-01,38.8
1953-05-01,NA
1953-06-01,NA
1953-07-01,NA
1953-08-01,NA
1953-09-01,NA
1953-10-01,40.7
1953-11-01,NA
1953-12-01,NA
1954-01-01,NA
1954-02-01,NA
1954-03-01,NA
1954-04-01,42
1954-05-01,NA
1954-06-01,NA
1954-07-01,NA
1954-08-01,NA
1954-09-01,NA
1954-10-01,42.3
1954-11-01,NA
1954-12-01,NA
1955-01-01,NA
1955-02-01,NA
1955-03-01,NA
1955-04-01,42.7
1955-05-01,NA
1955-06-01,NA
1955-07-01,NA
1955-08-01,NA
1955-09-01,NA
1955-10-01,43.4
1955-11-01,NA
1955-12-01,NA
1956-01-01,NA
1956-02-01,NA
1956-03-01,NA
1956-04-01,43.9
1956-05-01,NA
1956-06-01,NA
1956-07-01,NA
1956-08-01,NA
1956-09-01,NA
1956-10-01,44.3
1956-11-01,NA
1956-12-01,44.4
1957-01-01,NA
1957-02-01,44.5
1957-03-01,NA
1957-04-01,44.6
1957-05-01,NA
1957-06-01,45
1957-07-01,NA
1957-08-01,45.1
1957-09-01,NA
1957-10-01,45.4
1957-11-01,NA
1957-12-01,45.4
1958-01-01,NA
1958-02-01,45
1958-03-01,NA
1958-04-01,45
1958-05-01,NA
1958-06-01,44.8
1958-07-01,NA
1958-08-01,44.8
1958-09-01,NA
1958-10-01,44.5
1958-11-01,NA
1958-12-01,44.2
1959-01-01,NA
1959-02-01,44.2
1959-03-01,NA
1959-04-01,44
1959-05-01,NA
1959-06-01,43.9
1959-07-01,NA
1959-08-01,43.9
1959-09-01,NA
1959-10-01,43.8
1959-11-01,NA
1959-12-01,43.8
1960-01-01,NA
1960-02-01,43.7
1960-03-01,NA
1960-04-01,43.6
1960-05-01,NA
1960-06-01,43.2
1960-07-01,NA
1960-08-01,43.2
1960-09-01,NA
1960-10-01,43.2
1960-11-01,NA
1960-12-01,42.9
1961-01-01,NA
1961-02-01,42.9
1961-03-01,NA
1961-04-01,42.9
1961-05-01,NA
1961-06-01,42.8
1961-07-01,NA
1961-08-01,42.7
1961-09-01,NA
1961-10-01,42.4
1961-11-01,NA
1961-12-01,42.4
1962-01-01,NA
1962-02-01,42.4
1962-03-01,NA
1962-04-01,42.4
1962-05-01,NA
1962-06-01,42.4
1962-07-01,NA
1962-08-01,42.3
1962-09-01,NA
1962-10-01,42.2
1962-11-01,NA
1962-12-01,42.2
1963-01-01,NA
1963-02-01,42.2
1963-03-01,NA
1963-04-01,42.1
1963-05-01,NA
1963-06-01,42.1
1963-07-01,NA
1963-08-01,42.1
1963-09-01,NA
1963-10-01,42
1963-11-01,NA
1963-12-01,42.1
1964-01-01,NA
1964-02-01,42.2
1964-03-01,NA
1964-04-01,42.2
1964-05-01,NA
1964-06-01,42.2
1964-07-01,NA
1964-08-01,42.2
1964-09-01,NA
1964-10-01,42.4
1964-11-01,NA
1964-12-01,42.5
1965-01-01,NA
1965-02-01,42.4
1965-03-01,NA
1965-04-01,42.5
1965-05-01,NA
1965-06-01,42.6
1965-07-01,NA
1965-08-01,42.9
1965-09-01,NA
1965-10-01,43.1
1965-11-01,NA
1965-12-01,43.2
1966-01-01,NA
1966-02-01,43.3
1966-03-01,NA
1966-04-01,43.6
1966-05-01,NA
1966-06-01,43.8
1966-07-01,NA
1966-08-01,44
1966-09-01,NA
1966-10-01,44.5
1966-11-01,NA
1966-12-01,44.5
1967-01-01,NA
1967-02-01,44.6
1967-03-01,NA
1967-04-01,44.9
1967-05-01,NA
1967-06-01,45.2
1967-07-01,NA
1967-08-01,45.5
1967-09-01,NA
1967-10-01,45.7
1967-11-01,NA
1967-12-01,46
1968-01-01,NA
1968-02-01,46.2
1968-03-01,NA
1968-04-01,46.4
1968-05-01,NA
1968-06-01,46.7
1968-07-01,NA
1968-08-01,47
1968-09-01,NA
1968-10-01,47.2
1968-11-01,NA
1968-12-01,47.5
1969-01-01,NA
1969-02-01,47.8
1969-03-01,NA
1969-04-01,48.1
1969-05-01,NA
1969-06-01,48.4
1969-07-01,NA
1969-08-01,48.6
1969-09-01,NA
1969-10-01,49
1969-11-01,NA
1969-12-01,49.3
1970-01-01,NA
1970-02-01,49.8
1970-03-01,NA
1970-04-01,50.1
1970-05-01,NA
1970-06-01,50.4
1970-07-01,NA
1970-08-01,50.7
1970-09-01,NA
1970-10-01,51
1970-11-01,NA
1970-12-01,51.4
1971-01-01,NA
1971-02-01,51.8
1971-03-01,NA
1971-04-01,52.1
1971-05-01,NA
1971-06-01,52.8
1971-07-01,NA
1971-08-01,53
1971-09-01,NA
1971-10-01,53.4
1971-11-01,NA
1971-12-01,53.6
1972-01-01,NA
1972-02-01,53.8
1972-03-01,NA
1972-04-01,54.1
1972-05-01,NA
1972-06-01,54.3
1972-07-01,NA
1972-08-01,54.6
1972-09-01,NA
1972-10-01,54.8
1972-11-01,NA
1972-12-01,55.1
1973-01-01,NA
1973-02-01,55.3
1973-03-01,NA
1973-04-01,55.7
1973-05-01,NA
1973-06-01,56.1
1973-07-01,NA
1973-08-01,56.5
1973-09-01,NA
1973-10-01,56.9
1973-11-01,NA
1973-12-01,57.2
1974-01-01,NA
1974-02-01,57.7
1974-03-01,NA
1974-04-01,58.1
1974-05-01,NA
1974-06-01,58.6
1974-07-01,NA
1974-08-01,59.1
1974-09-01,NA
1974-10-01,59.6
1974-11-01,NA
1974-12-01,60.1
1975-01-01,NA
1975-02-01,60.6
1975-03-01,NA
1975-04-01,61
1975-05-01,NA
1975-06-01,61.4
1975-07-01,NA
1975-08-01,61.7
1975-09-01,NA
1975-10-01,62.2
1975-11-01,NA
1975-12-01,62.7
1976-01-01,NA
1976-02-01,63
1976-03-01,NA
1976-04-01,63.5
1976-05-01,NA
1976-06-01,63.8
1976-07-01,NA
1976-08-01,64.3
1976-09-01,NA
1976-10-01,64.8
1976-11-01,NA
1976-12-01,65.4
1977-01-01,NA
1977-02-01,66.2
1977-03-01,NA
1977-04-01,67
1977-05-01,NA
1977-06-01,67.9
1977-07-01,NA
1977-08-01,68.6
1977-09-01,NA
1977-10-01,69.6
1977-11-01,NA
1977-12-01,70.2
1978-01-01,71.1
1978-02-01,71.2
1978-03-01,71.8
1978-04-01,72.6
1978-05-01,72.9
1978-06-01,72.9
1978-07-01,73.5
1978-08-01,74
1978-09-01,74.8
1978-10-01,75
1978-11-01,76.2
1978-12-01,76.9
1979-01-01,76.4
1979-02-01,77.2
1979-03-01,77.4
1979-04-01,78.3
1979-05-01,78.9
1979-06-01,79.1
1979-07-01,80.2
1979-08-01,80.8
1979-09-01,80.9
1979-10-01,82.7
1979-11-01,83
1979-12-01,83.2
1980-01-01,83.4
1980-02-01,87.7
1980-03-01,86.2
1980-04-01,86.2
1980-05-01,86.7
1980-06-01,87.9
1980-07-01,87.8
1980-08-01,88.4
1980-09-01,89.2
1980-10-01,89.2
1980-11-01,89.9
1980-12-01,91.2
1981-01-01,91.3
1981-02-01,92.7
1981-03-01,92.7
1981-04-01,91.9
1981-05-01,92.8
1981-06-01,92.6
1981-07-01,92.6
1981-08-01,93
1981-09-01,93.8
1981-10-01,94.3
1981-11-01,95
1981-12-01,96.3
1982-01-01,96.3
1982-02-01,95.3
1982-03-01,95.5
1982-04-01,95.6
1982-05-01,95.8
1982-06-01,97.3
1982-07-01,98.4
1982-08-01,98.4
1982-09-01,96.9
1982-10-01,97.7
1982-11-01,98.2
1982-12-01,98.3
1983-01-01,98.8
1983-02-01,98.9
1983-03-01,99.1
1983-04-01,99.3
1983-05-01,98.8
1983-06-01,98.8
1983-07-01,99.6
1983-08-01,100.1
1983-09-01,100
1983-10-01,100.5
1983-11-01,100.8
1983-12-01,100.9
1984-01-01,101.5
1984-02-01,101.7
1984-03-01,102.5
1984-04-01,102.2
1984-05-01,102.7
1984-06-01,102.6
1984-07-01,103
1984-08-01,103.2
1984-09-01,104.9
1984-10-01,105.6
1984-11-01,105.3
1984-12-01,105.3
1985-01-01,106.2
1985-02-01,107.3
1985-03-01,108.9
1985-04-01,108.9
1985-05-01,108.6
1985-06-01,108.6
1985-07-01,109.5
1985-08-01,110.2
1985-09-01,111.1
1985-10-01,111.4
1985-11-01,111.6
1985-12-01,111.6
1986-01-01,113.3
1986-02-01,114.8
1986-03-01,116.5
1986-04-01,116.1
1986-05-01,117.1
1986-06-01,116.5
1986-07-01,117.6
1986-08-01,117.8
1986-09-01,119.7
1986-10-01,120.1
1986-11-01,120.5
1986-12-01,120.9
1987-01-01,120.9
1987-02-01,121.8
1987-03-01,123
1987-04-01,123.8
1987-05-01,122.4
1987-06-01,121
1987-07-01,122.4
1987-08-01,123.6
1987-09-01,123.6
1987-10-01,124.4
1987-11-01,125.1
1987-12-01,124.1
1988-01-01,124.9
1988-02-01,125.2
1988-03-01,126.1
1988-04-01,126.1
1988-05-01,126.4
1988-06-01,125.9
1988-07-01,126.2
1988-08-01,127.4
1988-09-01,127.6
1988-10-01,128.1
1988-11-01,129.2
1988-12-01,129.2
1989-01-01,129.3
1989-02-01,129.5
1989-03-01,129
1989-04-01,129.5
1989-05-01,129.5
1989-06-01,131.1
1989-07-01,130
1989-08-01,131.3
1989-09-01,131.8
1989-10-01,132.9
1989-11-01,133.5
1989-12-01,133.6
1990-01-01,134.9
1990-02-01,134.3
1990-03-01,134.9
1990-04-01,134.8
1990-05-01,136.6
1990-06-01,136.8
1990-07-01,137.7
1990-08-01,137.3
1990-09-01,136.7
1990-10-01,138.5
1990-11-01,137.3
1990-12-01,137.8
1991-01-01,137.9
1991-02-01,138.7
1991-03-01,138.6
1991-04-01,136.9
1991-05-01,139.2
1991-06-01,138.5
1991-07-01,138.9
1991-08-01,139.5
1991-09-01,139
1991-10-01,139.6
1991-11-01,139.6
1991-12-01,139.5
1992-01-01,140.1
1992-02-01,139.2
1992-03-01,139.4
1992-04-01,139.8
1992-05-01,139.8
1992-06-01,140.2
1992-07-01,140.3
1992-08-01,135.8
1992-09-01,137.6
1992-10-01,138.8
1992-11-01,140.6
1992-12-01,141.2
1993-01-01,142.8
1993-02-01,142.3
1993-03-01,140.7
1993-04-01,140.3
1993-05-01,141.4
1993-06-01,142.2
1993-07-01,141.8
1993-08-01,143.1
1993-09-01,144.1
1993-10-01,145.9
1993-11-01,144.3
1993-12-01,144.4
1994-01-01,143
1994-02-01,144.4
1994-03-01,145.1
1994-04-01,144
1994-05-01,145.7
1994-06-01,145.2
1994-07-01,145.7
1994-08-01,145.2
1994-09-01,146.2
1994-10-01,147.1
1994-11-01,147
1994-12-01,147.1
1995-01-01,147
1995-02-01,147.3
1995-03-01,147.4
1995-04-01,147.4
1995-05-01,147.1
1995-06-01,147.4
1995-07-01,147.7
1995-08-01,148
1995-09-01,148.1
1995-10-01,148.5
1995-11-01,149.4
1995-12-01,150.1
1996-01-01,150.7
1996-02-01,151.1
1996-03-01,151.3
1996-04-01,152.2
1996-05-01,152.6
1996-06-01,152.6
1996-07-01,153
1996-08-01,153.6
1996-09-01,153.7
1996-10-01,153.5
1996-11-01,154.4
1996-12-01,154.7
1997-01-01,155
1997-02-01,155.1
1997-03-01,155.7
1997-04-01,156
1997-05-01,156.1
1997-06-01,155.8
1997-07-01,156.3
1997-08-01,156.4
1997-09-01,156.7
1997-10-01,157
1997-11-01,157.4
1997-12-01,157.8
1998-01-01,158.2
1998-02-01,158.5
1998-03-01,158.8
1998-04-01,159.4
1998-05-01,159.9
1998-06-01,160.5
1998-07-01,161.1
1998-08-01,162
1998-09-01,163.1
1998-10-01,163.9
1998-11-01,163.7
1998-12-01,164.1
1999-01-01,164.6
1999-02-01,164.3
1999-03-01,164
1999-04-01,164.5
1999-05-01,164.6
1999-06-01,164.9
1999-07-01,166.1
1999-08-01,167
1999-09-01,167.3
1999-10-01,166.8
1999-11-01,167.5
1999-12-01,169.4
2000-01-01,170.7
2000-02-01,171.2
2000-03-01,171.8
2000-04-01,173
2000-05-01,173.7
2000-06-01,171.9
2000-07-01,171.9
2000-08-01,172.8
2000-09-01,173.5
2000-10-01,173.9
2000-11-01,174.4
2000-12-01,175
2001-01-01,176
2001-02-01,175.5
2001-03-01,175.9
2001-04-01,176.5
2001-05-01,176.5
2001-06-01,176.5
2001-07-01,176.6
2001-08-01,177.2
2001-09-01,177.4
2001-10-01,178.2
2001-11-01,179.2
2001-12-01,181
2002-01-01,181.4
2002-02-01,182.8
2002-03-01,183.3
2002-04-01,183.5
2002-05-01,184
2002-06-01,181.8
2002-07-01,182.1
2002-08-01,182.8
2002-09-01,183.2
2002-10-01,183.5
2002-11-01,184.1
2002-12-01,188.4
2003-01-01,189.2
2003-02-01,189.8
2003-03-01,191.2
2003-04-01,190.6
2003-05-01,190.7
2003-06-01,190.3
2003-07-01,190.2
2003-08-01,190
2003-09-01,190.2
2003-10-01,190.8
2003-11-01,191.4
2003-12-01,190.3
2004-01-01,190.8
2004-02-01,191.4
2004-03-01,191.1
2004-04-01,190.9
2004-05-01,190.3
2004-06-01,193.9
2004-07-01,194
2004-08-01,193.5
2004-09-01,193.2
2004-10-01,193.7
2004-11-01,194.5
2004-12-01,192.9
2005-01-01,193.4
2005-02-01,194.3
2005-03-01,194.4
2005-04-01,194.7
2005-05-01,195
2005-06-01,192.8
2005-07-01,193.1
2005-08-01,193.7
2005-09-01,194.6
2005-10-01,194.9
2005-11-01,195.2
2005-12-01,199.4
2006-01-01,199.9
2006-02-01,200.3
2006-03-01,200.6
2006-04-01,199.6
2006-05-01,199.8
2006-06-01,200.2
2006-07-01,200.3
2006-08-01,200.8
2006-09-01,200.5
2006-10-01,201.2
2006-11-01,201.6
2006-12-01,202.7
2007-01-01,203.248
2007-02-01,203.558
2007-03-01,204.229
2007-04-01,204.353
2007-05-01,205.24
2007-06-01,205.499
2007-07-01,205.651
2007-08-01,205.955
2007-09-01,205.8
2007-10-01,206.296
2007-11-01,204.604
2007-12-01,204.541
2008-01-01,204.515
2008-02-01,204.644
2008-03-01,204.469
2008-04-01,204.934
2008-05-01,204.925
2008-06-01,204.935
2008-07-01,204.201
2008-08-01,203.302
2008-09-01,203.423
2008-10-01,204.53
2008-11-01,204.805
2008-12-01,204.711
2009-01-01,205.706
2009-02-01,207.584
2009-03-01,208.051
2009-04-01,207.968
2009-05-01,207.595
2009-06-01,207.895
2009-07-01,207.291
2009-08-01,206.129
2009-09-01,205.046
2009-10-01,204.071
2009-11-01,204.501
2009-12-01,204.518
2010-01-01,204.538
2010-02-01,204.108
2010-03-01,205.193
2010-04-01,204.44
2010-05-01,204.718
2010-06-01,204.728
2010-07-01,204.492
2010-08-01,204.905
2010-09-01,204.701
2010-10-01,205.651
2010-11-01,204.967
2010-12-01,205.509
2011-01-01,205.527
2011-02-01,205.398
2011-03-01,205.789
2011-04-01,205.984
2011-05-01,207.489
2011-06-01,207.513
2011-07-01,208.533
2011-08-01,208.899
2011-09-01,208.4
2011-10-01,209.813
2011-11-01,210.629
2011-12-01,211.088
2012-01-01,211.1
2012-02-01,211.789
2012-03-01,212.239
2012-04-01,212.376
2012-05-01,213.054
2012-06-01,213.315
2012-07-01,213.703
2012-08-01,215.186
2012-09-01,215.986
2012-10-01,217.761
2012-11-01,217.713
2012-12-01,217.834
2013-01-01,218.283
2013-02-01,218.277
2013-03-01,218.897
2013-04-01,217.835
2013-05-01,218.252
2013-06-01,219.25
2013-07-01,219.936
2013-08-01,220.337
2013-09-01,221.244
2013-10-01,222.648
2013-11-01,223.49
2013-12-01,224.349
2014-01-01,224.663
2014-02-01,224.818
2014-03-01,224.66
2014-04-01,224.907
2014-05-01,225.049
2014-06-01,225.57
2014-07-01,226.199
2014-08-01,226.751
2014-09-01,227.029
2014-10-01,227.636
2014-11-01,228.154
2014-12-01,228.227
2015-01-01,228.594
2015-02-01,228.893
2015-03-01,228.266
2015-04-01,229.013
2015-05-01,230.163
2015-06-01,230.825
2015-07-01,231.269
2015-08-01,232.089
2015-09-01,233.9
2015-10-01,233.979
2015-11-01,235.015
2015-12-01,235.554
2016-01-01,236.784
2016-02-01,237.795
2016-03-01,237.533
2016-04-01,237.883
2016-05-01,238.48
2016-06-01,239.401
2016-07-01,239.804
2016-08-01,240.984
2016-09-01,241.216
2016-10-01,241.424
2016-11-01,241.106
2016-12-01,242.366
2017-01-01,243.102
2017-02-01,243.881
2017-03-01,244.43
2017-04-01,246.463
2017-05-01,247.571
2017-06-01,247.805
2017-07-01,248.48
2017-08-01,248.535
2017-09-01,249.958
2017-10-01,249.677
2017-11-01,250.763
2017-12-01,251.31
2018-01-01,252.432
2018-02-01,252.758
2018-03-01,253.935
2018-04-01,253.694
2018-05-01,255.102
2018-06-01,255.94
2018-07-01,256.277
2018-08-01,258.565
2018-09-01,258.617
2018-10-01,261.31
2018-11-01,262.053
2018-12-01,262.566
2019-01-01,263.313
2019-02-01,264.386
2019-03-01,264.314
2019-04-01,264.565
2019-05-01,264.996
2019-06-01,264.14
2019-07-01,265.073
2019-08-01,265.809
2019-09-01,265.874
2019-10-01,268.882
2019-11-01,269.146
2019-12-01,271.908
2020-01-01,272.245
2020-02-01,271.724
2020-03-01,273.284
2020-04-01,271.921
2020-05-01,272.435
2020-06-01,272.342
2020-07-01,273.917
2020-08-01,274.291
2020-09-01,273.571
2020-10-01,273.807
2020-11-01,276.608
2020-12-01,275.794
2021-01-01,270.88
2021-02-01,273.842
2021-03-01,279.095
2021-04-01,280.582
2021-05-01,282.047
2021-06-01,283.488
2021-07-01,288.82
2021-08-01,289.91
2021-09-01,290.949
2021-10-01,291.189
2021-11-01,292.695
2021-12-01,294.295
2022-01-01,295.291
2022-02-01,296.47
2022-03-01,300.645
2022-04-01,300.981
2022-05-01,301.993
2022-06-01,304.065
2022-07-01,306.166
2022-08-01,309.413
2022-09-01,305.067
2022-10-01,307.019
2022-11-01,309.345
2022-12-01,311.762
2023-01-01,314.87
2023-02-01,317.087
2023-03-01,320.083
2023-04-01,322.46
2023-05-01,323.326
2023-06-01,324.9
2023-07-01,326.045
2023-08-01,327.479
2023-09-01,327.729
2023-10-01,327.736
2023-11-01,326.971
