"Date","CUUR0200SAF11"
1997-08-01,154.1
1997-09-01,154.3
1997-10-01,154.5
1997-11-01,154
1997-12-01,154.7
1998-01-01,156.1
1998-02-01,155.5
1998-03-01,156.2
1998-04-01,156.2
1998-05-01,156.6
1998-06-01,155.9
1998-07-01,156.7
1998-08-01,157.2
1998-09-01,156.8
1998-10-01,157.7
1998-11-01,157.9
1998-12-01,157.9
1999-01-01,160.2
1999-02-01,159.4
1999-03-01,159.4
1999-04-01,159.5
1999-05-01,159.2
1999-06-01,159.4
1999-07-01,159.4
1999-08-01,160.1
1999-09-01,161.1
1999-10-01,160.7
1999-11-01,160.3
1999-12-01,160.9
2000-01-01,161.9
2000-02-01,162.5
2000-03-01,162.2
2000-04-01,162.2
2000-05-01,163.4
2000-06-01,163.2
2000-07-01,164
2000-08-01,164.7
2000-09-01,164.8
2000-10-01,165
2000-11-01,164.7
2000-12-01,165.9
2001-01-01,167.3
2001-02-01,166.7
2001-03-01,167.3
2001-04-01,166.9
2001-05-01,168.1
2001-06-01,168.9
2001-07-01,169.4
2001-08-01,169.8
2001-09-01,170.5
2001-10-01,170.8
2001-11-01,169.8
2001-12-01,170.1
2002-01-01,170.8
2002-02-01,170.9
2002-03-01,170.7
2002-04-01,170.7
2002-05-01,170.8
2002-06-01,170.4
2002-07-01,169.5
2002-08-01,169.6
2002-09-01,169
2002-10-01,169.3
2002-11-01,169.4
2002-12-01,169.6
2003-01-01,170.5
2003-02-01,171.6
2003-03-01,171.8
2003-04-01,171.1
2003-05-01,171.9
2003-06-01,172.3
2003-07-01,171.8
2003-08-01,172.8
2003-09-01,172.6
2003-10-01,173.1
2003-11-01,174.2
2003-12-01,175.8
2004-01-01,175.7
2004-02-01,176.4
2004-03-01,175.5
2004-04-01,174.5
2004-05-01,177.9
2004-06-01,178.4
2004-07-01,178.7
2004-08-01,178.7
2004-09-01,177.4
2004-10-01,178.6
2004-11-01,179
2004-12-01,178.7
2005-01-01,179.6
2005-02-01,180.4
2005-03-01,179.8
2005-04-01,181.5
2005-05-01,182.2
2005-06-01,181.7
2005-07-01,181.1
2005-08-01,180.8
2005-09-01,181.6
2005-10-01,181.9
2005-11-01,182.3
2005-12-01,182.8
2006-01-01,185.7
2006-02-01,183.6
2006-03-01,182.6
2006-04-01,182.5
2006-05-01,183.1
2006-06-01,183.2
2006-07-01,183.5
2006-08-01,184.6
2006-09-01,185.3
2006-10-01,185.3
2006-11-01,185.7
2006-12-01,185.5
2007-01-01,187.279
2007-02-01,188.403
2007-03-01,189.853
2007-04-01,189.475
2007-05-01,190.688
2007-06-01,191.403
2007-07-01,191.732
2007-08-01,192.168
2007-09-01,192.971
2007-10-01,194.38
2007-11-01,194.994
2007-12-01,194.862
2008-01-01,197.767
2008-02-01,198.691
2008-03-01,198.336
2008-04-01,200.755
2008-05-01,201.553
2008-06-01,202.476
2008-07-01,204.951
2008-08-01,207.019
2008-09-01,208.642
2008-10-01,209.051
2008-11-01,208.159
2008-12-01,207.92
2009-01-01,209.791
2009-02-01,208.431
2009-03-01,206.834
2009-04-01,206.165
2009-05-01,205.48
2009-06-01,205.15
2009-07-01,205.252
2009-08-01,204.623
2009-09-01,204.522
2009-10-01,204.131
2009-11-01,203.639
2009-12-01,204.5
2010-01-01,206.217
2010-02-01,205.915
2010-03-01,205.99
2010-04-01,205.991
2010-05-01,207.236
2010-06-01,205.959
2010-07-01,206.59
2010-08-01,206.733
2010-09-01,207.072
2010-10-01,207.54
2010-11-01,206.659
2010-12-01,207.636
2011-01-01,210.427
2011-02-01,211.191
2011-03-01,213.495
2011-04-01,214.052
2011-05-01,214.989
2011-06-01,215.812
2011-07-01,216.88
2011-08-01,218.676
2011-09-01,220.179
2011-10-01,220.487
2011-11-01,219.881
2011-12-01,220.051
2012-01-01,222.56
2012-02-01,221.276
2012-03-01,221.974
2012-04-01,222.354
2012-05-01,222.087
2012-06-01,222.143
2012-07-01,221.868
2012-08-01,221.671
2012-09-01,220.954
2012-10-01,222.099
2012-11-01,222.278
2012-12-01,222.873
2013-01-01,223.319
2013-02-01,223.132
2013-03-01,223.582
2013-04-01,223.673
2013-05-01,222.89
2013-06-01,223.541
2013-07-01,223.385
2013-08-01,223.577
2013-09-01,222.395
2013-10-01,223.314
2013-11-01,222.991
2013-12-01,223.066
2014-01-01,225.094
2014-02-01,225.821
2014-03-01,226.842
2014-04-01,227.902
2014-05-01,228.587
2014-06-01,228.973
2014-07-01,229.216
2014-08-01,230.152
2014-09-01,230.965
2014-10-01,231.42
2014-11-01,229.824
2014-12-01,230.585
2015-01-01,231.378
2015-02-01,230.747
2015-03-01,229.093
2015-04-01,229.209
2015-05-01,228.729
2015-06-01,229
2015-07-01,229.936
2015-08-01,230.714
2015-09-01,231.872
2015-10-01,231.063
2015-11-01,229.217
2015-12-01,229.594
2016-01-01,230.695
2016-02-01,229.779
2016-03-01,227.791
2016-04-01,228.662
2016-05-01,227.107
2016-06-01,226.303
2016-07-01,225.75
2016-08-01,226.294
2016-09-01,226.091
2016-10-01,226.418
2016-11-01,224.801
2016-12-01,224.151
2017-01-01,225.083
2017-02-01,225.558
2017-03-01,225.919
2017-04-01,226.011
2017-05-01,226.674
2017-06-01,226.024
2017-07-01,225.959
2017-08-01,226.561
2017-09-01,226.883
2017-10-01,227.606
2017-11-01,226.388
2017-12-01,225.452
2018-01-01,226.656
2018-02-01,226.81
2018-03-01,225.918
2018-04-01,227.91
2018-05-01,226.522
2018-06-01,226.963
2018-07-01,226.957
2018-08-01,225.866
2018-09-01,226.373
2018-10-01,226.052
2018-11-01,224.384
2018-12-01,224.499
2019-01-01,226.291
2019-02-01,228.347
2019-03-01,227.372
2019-04-01,226.719
2019-05-01,228
2019-06-01,227.95
2019-07-01,226.822
2019-08-01,227.101
2019-09-01,227.677
2019-10-01,227.603
2019-11-01,227.343
2019-12-01,227.074
2020-01-01,228.471
2020-02-01,229.829
2020-03-01,230.242
2020-04-01,236.431
2020-05-01,238.881
2020-06-01,238.991
2020-07-01,236.51
2020-08-01,234.738
2020-09-01,232.725
2020-10-01,234.245
2020-11-01,232.725
2020-12-01,233.262
2021-01-01,235.377
2021-02-01,235.863
2021-03-01,236.421
2021-04-01,237.832
2021-05-01,238.169
2021-06-01,239.911
2021-07-01,241.889
2021-08-01,243.148
2021-09-01,245.802
2021-10-01,249.139
2021-11-01,249.142
2021-12-01,250.622
2022-01-01,255.381
2022-02-01,258.599
2022-03-01,263.145
2022-04-01,267.001
2022-05-01,271.278
2022-06-01,274.159
2022-07-01,278.158
2022-08-01,280.226
2022-09-01,281.284
2022-10-01,282.059
2022-11-01,282.201
2022-12-01,283.1
2023-01-01,285.715
2023-02-01,286.503
2023-03-01,286.052
2023-04-01,286.499
2023-05-01,288.196
2023-06-01,287.256
2023-07-01,288.763
2023-08-01,288.105
2023-09-01,288.729
2023-10-01,288.13
2023-11-01,286.562
