"Date","APU0300701312"
1980-01-01,0.417
1980-02-01,0.416
1980-03-01,0.407
1980-04-01,0.419
1980-05-01,0.422
1980-06-01,0.43
1980-07-01,0.432
1980-08-01,0.431
1980-09-01,0.43
1980-10-01,0.432
1980-11-01,0.432
1980-12-01,0.441
1981-01-01,0.459
1981-02-01,0.465
1981-03-01,0.472
1981-04-01,0.473
1981-05-01,0.468
1981-06-01,0.468
1981-07-01,0.465
1981-08-01,0.465
1981-09-01,0.46
1981-10-01,0.462
1981-11-01,0.44
1981-12-01,0.453
1982-01-01,0.444
1982-02-01,0.448
1982-03-01,0.437
1982-04-01,0.422
1982-05-01,0.426
1982-06-01,0.41
1982-07-01,0.423
1982-08-01,0.418
1982-09-01,0.391
1982-10-01,0.406
1982-11-01,NA
1982-12-01,0.397
1983-01-01,0.403
1983-02-01,0.391
1983-03-01,0.391
1983-04-01,NA
1983-05-01,0.385
1983-06-01,NA
1983-07-01,0.391
1983-08-01,0.394
1983-09-01,0.408
1983-10-01,0.413
1983-11-01,0.413
1983-12-01,0.429
1984-01-01,0.428
1984-02-01,0.423
1984-03-01,0.405
1984-04-01,0.401
1984-05-01,0.403
1984-06-01,0.404
1984-07-01,0.398
1984-08-01,0.403
1984-09-01,0.401
1984-10-01,0.4
1984-11-01,0.402
1984-12-01,NA
1985-01-01,NA
1985-02-01,NA
1985-03-01,NA
1985-04-01,NA
1985-05-01,NA
1985-06-01,NA
1985-07-01,NA
1985-08-01,NA
1985-09-01,NA
1985-10-01,NA
1985-11-01,0.387
1985-12-01,0.405
1986-01-01,0.4
1986-02-01,0.394
1986-03-01,0.393
1986-04-01,0.39
1986-05-01,0.386
1986-06-01,0.387
1986-07-01,0.393
1986-08-01,0.382
1986-09-01,0.379
1986-10-01,0.38
1986-11-01,0.379
1986-12-01,0.379
1987-01-01,0.384
1987-02-01,0.367
1987-03-01,0.347
1987-04-01,0.357
1987-05-01,0.347
1987-06-01,0.336
1987-07-01,0.338
1987-08-01,0.359
1987-09-01,0.346
