"Date","CUUR0400SAF11"
1990-07-01,132.1
1990-08-01,132.3
1990-09-01,132.8
1990-10-01,133.7
1990-11-01,134.6
1990-12-01,134.5
1991-01-01,138.9
1991-02-01,137.4
1991-03-01,137.5
1991-04-01,139
1991-05-01,138.6
1991-06-01,139
1991-07-01,136.5
1991-08-01,134.9
1991-09-01,134.8
1991-10-01,135.3
1991-11-01,136.8
1991-12-01,137.6
1992-01-01,138.1
1992-02-01,138.5
1992-03-01,140
1992-04-01,139.3
1992-05-01,137.4
1992-06-01,137.5
1992-07-01,136.6
1992-08-01,138.6
1992-09-01,139.6
1992-10-01,139.9
1992-11-01,138.9
1992-12-01,139.7
1993-01-01,142.2
1993-02-01,141.5
1993-03-01,141.9
1993-04-01,143.1
1993-05-01,143.3
1993-06-01,141.7
1993-07-01,141.5
1993-08-01,141.3
1993-09-01,142
1993-10-01,142.9
1993-11-01,143.6
1993-12-01,145.7
1994-01-01,147.3
1994-02-01,145.6
1994-03-01,145.7
1994-04-01,145.7
1994-05-01,145.2
1994-06-01,145.2
1994-07-01,146.2
1994-08-01,146.5
1994-09-01,147
1994-10-01,147.7
1994-11-01,148.5
1994-12-01,151.9
1995-01-01,152.5
1995-02-01,151.4
1995-03-01,151.3
1995-04-01,153.3
1995-05-01,152
1995-06-01,151.1
1995-07-01,150.9
1995-08-01,150.5
1995-09-01,151.8
1995-10-01,153.1
1995-11-01,152.1
1995-12-01,152.9
1996-01-01,154.3
1996-02-01,153.8
1996-03-01,156.5
1996-04-01,156.6
1996-05-01,155.2
1996-06-01,155.9
1996-07-01,156.2
1996-08-01,157.4
1996-09-01,158.8
1996-10-01,160.9
1996-11-01,161
1996-12-01,161.6
1997-01-01,162.9
1997-02-01,162
1997-03-01,162.8
1997-04-01,161.9
1997-05-01,161.1
1997-06-01,160.9
1997-07-01,160.8
1997-08-01,163.1
1997-09-01,163.2
1997-10-01,165
1997-11-01,164.9
1997-12-01,165.3
1998-01-01,167.9
1998-02-01,166.8
1998-03-01,167
1998-04-01,166.5
1998-05-01,167.7
1998-06-01,166.9
1998-07-01,167.2
1998-08-01,167.9
1998-09-01,167.9
1998-10-01,169.2
1998-11-01,169.1
1998-12-01,169.5
1999-01-01,171.9
1999-02-01,171.6
1999-03-01,171.5
1999-04-01,171.1
1999-05-01,171.2
1999-06-01,170.9
1999-07-01,170.7
1999-08-01,170.6
1999-09-01,170.3
1999-10-01,172
1999-11-01,171.4
1999-12-01,171.5
2000-01-01,172.7
2000-02-01,172.2
2000-03-01,173.1
2000-04-01,173
2000-05-01,173
2000-06-01,174.1
2000-07-01,175.2
2000-08-01,176.2
2000-09-01,176.5
2000-10-01,176.7
2000-11-01,176.4
2000-12-01,177.7
2001-01-01,179.1
2001-02-01,180.5
2001-03-01,180.3
2001-04-01,180.6
2001-05-01,181.9
2001-06-01,182
2001-07-01,182.9
2001-08-01,183.3
2001-09-01,182.8
2001-10-01,183.8
2001-11-01,183.4
2001-12-01,183.1
2002-01-01,185.8
2002-02-01,186.1
2002-03-01,186.2
2002-04-01,185.9
2002-05-01,185.6
2002-06-01,183.9
2002-07-01,184.5
2002-08-01,184.1
2002-09-01,185.5
2002-10-01,185.3
2002-11-01,185.4
2002-12-01,186.9
2003-01-01,187.1
2003-02-01,187.3
2003-03-01,188.4
2003-04-01,187.2
2003-05-01,188
2003-06-01,189.7
2003-07-01,190.1
2003-08-01,191.1
2003-09-01,191.5
2003-10-01,193
2003-11-01,194.3
2003-12-01,196.6
2004-01-01,196.3
2004-02-01,197.1
2004-03-01,196.8
2004-04-01,196.3
2004-05-01,198.6
2004-06-01,198.2
2004-07-01,198
2004-08-01,197.2
2004-09-01,196.6
2004-10-01,198
2004-11-01,198.1
2004-12-01,199
2005-01-01,199
2005-02-01,196.8
2005-03-01,198
2005-04-01,200.3
2005-05-01,200.7
2005-06-01,198.9
2005-07-01,199.9
2005-08-01,199.5
2005-09-01,198.9
2005-10-01,200.2
2005-11-01,199.6
2005-12-01,200.3
2006-01-01,201.2
2006-02-01,201.2
2006-03-01,201.9
2006-04-01,200.6
2006-05-01,200.3
2006-06-01,200.5
2006-07-01,200.6
2006-08-01,201.8
2006-09-01,202.6
2006-10-01,204.3
2006-11-01,203
2006-12-01,202.1
2007-01-01,206.01
2007-02-01,208.712
2007-03-01,208.93
2007-04-01,209.054
2007-05-01,210.406
2007-06-01,210.832
2007-07-01,211.265
2007-08-01,212.526
2007-09-01,212.569
2007-10-01,214.139
2007-11-01,214.922
2007-12-01,215.002
2008-01-01,218.181
2008-02-01,218.109
2008-03-01,218.231
2008-04-01,221.142
2008-05-01,222.973
2008-06-01,224.337
2008-07-01,226.684
2008-08-01,227.153
2008-09-01,228.134
2008-10-01,228.918
2008-11-01,228.44
2008-12-01,228.405
2009-01-01,229.317
2009-02-01,227.255
2009-03-01,226.476
2009-04-01,224.225
2009-05-01,222.964
2009-06-01,223.217
2009-07-01,221.009
2009-08-01,220.437
2009-09-01,219.431
2009-10-01,220.385
2009-11-01,218.231
2009-12-01,218.185
2010-01-01,221.225
2010-02-01,220.886
2010-03-01,221.989
2010-04-01,221.191
2010-05-01,220.641
2010-06-01,220.905
2010-07-01,220.775
2010-08-01,220.657
2010-09-01,221.045
2010-10-01,221.958
2010-11-01,221.504
2010-12-01,222.324
2011-01-01,225.87
2011-02-01,227.374
2011-03-01,230.411
2011-04-01,231.577
2011-05-01,231.611
2011-06-01,231.107
2011-07-01,232.296
2011-08-01,233.919
2011-09-01,235.975
2011-10-01,235.362
2011-11-01,234.363
2011-12-01,234.972
2012-01-01,236.006
2012-02-01,235.641
2012-03-01,236.079
2012-04-01,236.089
2012-05-01,235.534
2012-06-01,235.803
2012-07-01,235.563
2012-08-01,236.589
2012-09-01,236.534
2012-10-01,236.857
2012-11-01,236.519
2012-12-01,237.87
2013-01-01,239.324
2013-02-01,238.672
2013-03-01,238.753
2013-04-01,238.795
2013-05-01,237.487
2013-06-01,237.27
2013-07-01,237.768
2013-08-01,237.247
2013-09-01,238.338
2013-10-01,238.988
2013-11-01,238.883
2013-12-01,238.943
2014-01-01,239.976
2014-02-01,240.789
2014-03-01,241.499
2014-04-01,242.726
2014-05-01,244.742
2014-06-01,243.731
2014-07-01,245.467
2014-08-01,247.189
2014-09-01,247.51
2014-10-01,248.815
2014-11-01,248.29
2014-12-01,249.592
2015-01-01,250.441
2015-02-01,249.628
2015-03-01,247.781
2015-04-01,247.676
2015-05-01,247.018
2015-06-01,247.781
2015-07-01,249.077
2015-08-01,249.825
2015-09-01,250.337
2015-10-01,251.638
2015-11-01,249.92
2015-12-01,248.48
2016-01-01,249.584
2016-02-01,250.045
2016-03-01,247.901
2016-04-01,247.623
2016-05-01,247.094
2016-06-01,246.086
2016-07-01,245.52
2016-08-01,244.517
2016-09-01,244.627
2016-10-01,245.051
2016-11-01,243.396
2016-12-01,243.848
2017-01-01,244.028
2017-02-01,245.268
2017-03-01,246.208
2017-04-01,246.511
2017-05-01,246.228
2017-06-01,244.962
2017-07-01,246.141
2017-08-01,245.591
2017-09-01,246.581
2017-10-01,245.094
2017-11-01,244.108
2017-12-01,245.42
2018-01-01,246.729
2018-02-01,245.834
2018-03-01,246.683
2018-04-01,246.843
2018-05-01,246.051
2018-06-01,244.882
2018-07-01,246.043
2018-08-01,246.873
2018-09-01,246.457
2018-10-01,247.233
2018-11-01,247.176
2018-12-01,248.218
2019-01-01,249.31
2019-02-01,250.208
2019-03-01,250.581
2019-04-01,250.761
2019-05-01,251.223
2019-06-01,250.038
2019-07-01,250.45
2019-08-01,249.406
2019-09-01,250.531
2019-10-01,251.03
2019-11-01,250.35
2019-12-01,250.222
2020-01-01,250.901
2020-02-01,253.013
2020-03-01,254.483
2020-04-01,261.197
2020-05-01,262.813
2020-06-01,264.126
2020-07-01,261.964
2020-08-01,263.762
2020-09-01,262.926
2020-10-01,263.83
2020-11-01,261.562
2020-12-01,263.334
2021-01-01,263.024
2021-02-01,263.956
2021-03-01,264.033
2021-04-01,266.73
2021-05-01,268.142
2021-06-01,269.676
2021-07-01,272.502
2021-08-01,273.184
2021-09-01,276.214
2021-10-01,279.212
2021-11-01,281.412
2021-12-01,282.075
2022-01-01,284.701
2022-02-01,288.722
2022-03-01,293.496
2022-04-01,296.397
2022-05-01,299.993
2022-06-01,304.172
2022-07-01,307.392
2022-08-01,309.684
2022-09-01,311.473
2022-10-01,312.155
2022-11-01,311.536
2022-12-01,312.237
2023-01-01,314.531
2023-02-01,316.268
2023-03-01,315.503
2023-04-01,314.637
2023-05-01,315.105
2023-06-01,316.652
2023-07-01,317.45
2023-08-01,318.756
2023-09-01,318.187
2023-10-01,319.135
2023-11-01,316.867
