"Date","CUUR0000SAF116"
2006-01-01,198
2006-02-01,199.5
2006-03-01,200.1
2006-04-01,200.1
2006-05-01,200.8
2006-06-01,201.6
2006-07-01,201.3
2006-08-01,201.2
2006-09-01,201.4
2006-10-01,201.9
2006-11-01,201.6
2006-12-01,201.1
2007-01-01,202.968
2007-02-01,204.385
2007-03-01,205.663
2007-04-01,206.166
2007-05-01,206.599
2007-06-01,207.383
2007-07-01,207.624
2007-08-01,208.264
2007-09-01,208.408
2007-10-01,209.126
2007-11-01,209.018
2007-12-01,208.704
2008-01-01,210.425
2008-02-01,212.044
2008-03-01,212.407
2008-04-01,213.503
2008-05-01,213.532
2008-06-01,213.912
2008-07-01,214.394
2008-08-01,215.094
2008-09-01,216.055
2008-10-01,216.972
2008-11-01,217.492
2008-12-01,217.975
2009-01-01,219.113
2009-02-01,219.682
2009-03-01,219.999
2009-04-01,219.671
2009-05-01,220.005
2009-06-01,220.477
2009-07-01,220.85
2009-08-01,220.946
2009-09-01,221.474
2009-10-01,222.232
2009-11-01,222.485
2009-12-01,222.082
2010-01-01,222.401
2010-02-01,222.496
2010-03-01,222.521
2010-04-01,222.299
2010-05-01,222.463
2010-06-01,222.68
2010-07-01,223.639
2010-08-01,223.536
2010-09-01,224.043
2010-10-01,224.705
2010-11-01,224.49
2010-12-01,224.215
2011-01-01,224.975
2011-02-01,225.749
2011-03-01,225.693
2011-04-01,226.053
2011-05-01,226.989
2011-06-01,227.154
2011-07-01,226.908
2011-08-01,227.126
2011-09-01,227.265
2011-10-01,227.606
2011-11-01,227.363
2011-12-01,227.335
2012-01-01,229.704
2012-02-01,230.704
2012-03-01,230.193
2012-04-01,230.092
2012-05-01,230.766
2012-06-01,231.444
2012-07-01,231.192
2012-08-01,230.674
2012-09-01,231.018
2012-10-01,231.058
2012-11-01,231.178
2012-12-01,231.572
2013-01-01,232.558
2013-02-01,233.898
2013-03-01,234.015
2013-04-01,234.282
2013-05-01,234.425
2013-06-01,234.46
2013-07-01,235.022
2013-08-01,235.199
2013-09-01,234.999
2013-10-01,235.348
2013-11-01,235.47
2013-12-01,235.804
2014-01-01,236.34
2014-02-01,236.314
2014-03-01,236.512
2014-04-01,236.53
2014-05-01,236.894
2014-06-01,236.569
2014-07-01,236.387
2014-08-01,237.829
2014-09-01,237.828
2014-10-01,238.045
2014-11-01,239.551
2014-12-01,238.856
2015-01-01,238.718
2015-02-01,239.269
2015-03-01,239.437
2015-04-01,239.237
2015-05-01,239.8
2015-06-01,238.911
2015-07-01,239.092
2015-08-01,239.313
2015-09-01,239.287
2015-10-01,240.656
2015-11-01,240.512
2015-12-01,240.128
2016-01-01,241.535
2016-02-01,242.437
2016-03-01,242.23
2016-04-01,242.407
2016-05-01,242.43
2016-06-01,242.133
2016-07-01,242.032
2016-08-01,242.009
2016-09-01,242.614
2016-10-01,243.674
2016-11-01,243.395
2016-12-01,243.414
2017-01-01,244.516
2017-02-01,244.622
2017-03-01,244.978
2017-04-01,245.5
2017-05-01,244.785
2017-06-01,244.597
2017-07-01,244.706
2017-08-01,245.042
2017-09-01,245.884
2017-10-01,246.621
2017-11-01,246.991
2017-12-01,246.791
2018-01-01,247.359
2018-02-01,248.166
2018-03-01,248.287
2018-04-01,248.818
2018-05-01,248.126
2018-06-01,248.844
2018-07-01,248.469
2018-08-01,248.407
2018-09-01,249.921
2018-10-01,250.757
2018-11-01,251.326
2018-12-01,251.131
2019-01-01,251.688
2019-02-01,252.599
2019-03-01,252.087
2019-04-01,251.758
2019-05-01,252.101
2019-06-01,252.538
2019-07-01,253.129
2019-08-01,253.314
2019-09-01,253.261
2019-10-01,253.207
2019-11-01,252.463
2019-12-01,252.361
2020-01-01,253.592
2020-02-01,254.831
2020-03-01,255.66
2020-04-01,256.423
2020-05-01,257.713
2020-06-01,258.033
2020-07-01,256.96
2020-08-01,257.678
2020-09-01,257.73
2020-10-01,258.936
2020-11-01,259.995
2020-12-01,259.397
2021-01-01,259.765
2021-02-01,260.011
2021-03-01,260.652
2021-04-01,261.265
2021-05-01,261.711
2021-06-01,262.913
2021-07-01,263.226
2021-08-01,264.315
2021-09-01,264.98
2021-10-01,264.748
2021-11-01,264.957
2021-12-01,265.41
2022-01-01,266.749
2022-02-01,269.128
2022-03-01,270.352
2022-04-01,271.376
2022-05-01,272.293
2022-06-01,273.537
2022-07-01,274.344
2022-08-01,275.627
2022-09-01,275.81
2022-10-01,278.009
2022-11-01,279.629
2022-12-01,280.755
2023-01-01,282.286
2023-02-01,282.377
2023-03-01,282.588
2023-04-01,283.961
2023-05-01,285.285
2023-06-01,285.633
2023-07-01,285.58
2023-08-01,285.859
2023-09-01,287.496
2023-10-01,288.303
2023-11-01,287.731
