"Date","APUS35B72620"
1978-11-01,0.617
1978-12-01,0.647
1979-01-01,0.65
1979-02-01,0.65
1979-03-01,0.65
1979-04-01,0.65
1979-05-01,0.65
1979-06-01,0.671
1979-07-01,0.677
1979-08-01,0.717
1979-09-01,0.717
1979-10-01,0.717
1979-11-01,0.752
1979-12-01,0.77
1980-01-01,0.768
1980-02-01,0.775
1980-03-01,0.755
1980-04-01,0.755
1980-05-01,0.748
1980-06-01,0.759
1980-07-01,0.776
1980-08-01,0.776
1980-09-01,0.778
1980-10-01,0.778
1980-11-01,0.778
1980-12-01,0.77
1981-01-01,0.77
1981-02-01,0.774
1981-03-01,0.774
1981-04-01,0.774
1981-05-01,0.781
1981-06-01,0.781
1981-07-01,0.788
1981-08-01,0.788
1981-09-01,0.788
1981-10-01,0.788
1981-11-01,0.824
1981-12-01,0.824
1982-01-01,0.824
1982-02-01,0.824
1982-03-01,0.824
1982-04-01,0.768
1982-05-01,0.768
1982-06-01,0.768
1982-07-01,0.768
1982-08-01,0.768
1982-09-01,0.768
1982-10-01,0.768
1982-11-01,0.768
1982-12-01,0.768
1983-01-01,0.768
1983-02-01,0.768
1983-03-01,0.768
1983-04-01,0.833
1983-05-01,0.833
1983-06-01,0.835
1983-07-01,0.835
1983-08-01,0.747
1983-09-01,0.747
1983-10-01,0.755
1983-11-01,0.755
1983-12-01,0.755
1984-01-01,0.755
1984-02-01,0.755
1984-03-01,0.755
1984-04-01,0.764
1984-05-01,0.764
1984-06-01,0.829
1984-07-01,0.829
1984-08-01,0.829
1984-09-01,0.816
1984-10-01,0.816
1984-11-01,0.816
1984-12-01,0.938
1985-01-01,0.938
1985-02-01,0.938
1985-03-01,0.938
1985-04-01,0.938
1985-05-01,0.927
1985-06-01,0.927
1985-07-01,0.919
1985-08-01,0.919
1985-09-01,NA
1985-10-01,0.893
1985-11-01,0.88
1985-12-01,0.88
1986-01-01,0.88
1986-02-01,0.859
1986-03-01,0.809
1986-04-01,0.809
1986-05-01,0.83
1986-06-01,0.83
1986-07-01,0.804
1986-08-01,0.79
1986-09-01,0.79
1986-10-01,0.826
1986-11-01,0.826
1986-12-01,0.83
1987-01-01,0.83
1987-02-01,0.857
1987-03-01,0.85
1987-04-01,0.864
1987-05-01,0.876
1987-06-01,0.876
1987-07-01,0.876
1987-08-01,0.879
1987-09-01,0.879
1987-10-01,0.869
1987-11-01,0.869
1987-12-01,0.869
1988-01-01,0.863
1988-02-01,0.863
1988-03-01,0.852
1988-04-01,0.784
1988-05-01,0.779
1988-06-01,0.776
1988-07-01,0.776
1988-08-01,0.854
1988-09-01,0.856
1988-10-01,0.86
1988-11-01,0.839
1988-12-01,0.886
1989-01-01,0.903
1989-02-01,0.902
1989-03-01,0.893
1989-04-01,0.895
1989-05-01,0.896
1989-06-01,0.871
1989-07-01,0.871
1989-08-01,0.871
1989-09-01,0.847
1989-10-01,0.849
1989-11-01,0.923
1989-12-01,0.939
1990-01-01,0.95
1990-02-01,0.963
1990-03-01,0.922
1990-04-01,0.893
1990-05-01,0.882
1990-06-01,0.874
1990-07-01,0.917
1990-08-01,0.92
1990-09-01,0.913
1990-10-01,0.967
1990-11-01,1.082
1990-12-01,1.099
1991-01-01,1.101
1991-02-01,1.106
1991-03-01,1.067
1991-04-01,1.07
1991-05-01,1.052
1991-06-01,1.066
1991-07-01,1.055
1991-08-01,1.052
1991-09-01,1.08
1991-10-01,1.128
1991-11-01,1.086
1991-12-01,1.088
1992-01-01,1.058
1992-02-01,1.051
1992-03-01,1.014
1992-04-01,1.047
1992-05-01,1.084
1992-06-01,1.097
1992-07-01,1.101
1992-08-01,1.097
1992-09-01,1.122
1992-10-01,1.136
1992-11-01,1.137
1992-12-01,1.137
1993-01-01,1.137
1993-02-01,1.183
1993-03-01,1.185
1993-04-01,1.19
1993-05-01,1.222
1993-06-01,1.222
1993-07-01,1.237
1993-08-01,1.081
1993-09-01,1.099
1993-10-01,1.066
1993-11-01,1.061
1993-12-01,1.086
1994-01-01,1.07
1994-02-01,1.084
1994-03-01,1.078
1994-04-01,1.069
1994-05-01,1.072
1994-06-01,1.062
1994-07-01,1.067
1994-08-01,1.057
1994-09-01,1.041
1994-10-01,1.023
1994-11-01,1.054
1994-12-01,1.063
1995-01-01,1.091
1995-02-01,1.055
1995-03-01,1.094
1995-04-01,1.099
1995-05-01,1.087
1995-06-01,1.078
1995-07-01,1.064
1995-08-01,1.046
1995-09-01,1.046
1995-10-01,1.047
1995-11-01,1.135
1995-12-01,1.164
1996-01-01,1.193
1996-02-01,1.212
1996-03-01,1.243
1996-04-01,1.2
1996-05-01,1.195
1996-06-01,1.19
1996-07-01,1.179
1996-08-01,1.179
1996-09-01,1.179
1996-10-01,1.825
1996-11-01,1.745
1996-12-01,1.794
1997-01-01,1.794
1997-02-01,1.806
1997-03-01,1.813
1997-04-01,1.808
1997-05-01,1.808
1997-06-01,1.808
1997-07-01,1.857
1997-08-01,1.857
1997-09-01,1.857
1997-10-01,1.872
1997-11-01,1.897
1997-12-01,1.897
1998-01-01,1.834
1998-02-01,1.834
1998-03-01,1.828
1998-04-01,1.834
1998-05-01,1.807
1998-06-01,1.801
1998-07-01,1.789
1998-08-01,1.777
1998-09-01,1.777
1998-10-01,1.789
1998-11-01,1.81
1998-12-01,1.811
1999-01-01,1.811
1999-02-01,1.794
1999-03-01,1.782
1999-04-01,1.8
1999-05-01,1.812
1999-06-01,1.824
1999-07-01,1.843
1999-08-01,1.865
1999-09-01,1.884
1999-10-01,1.884
1999-11-01,1.89
1999-12-01,1.852
2000-01-01,1.899
2000-02-01,1.919
2000-03-01,1.912
2000-04-01,1.929
2000-05-01,1.944
2000-06-01,2.008
2000-07-01,2.023
2000-08-01,2.036
2000-09-01,2.09
2000-10-01,2.117
2000-11-01,2.176
2000-12-01,2.176
2001-01-01,2.289
2001-02-01,2.677
2001-03-01,2.677
2001-04-01,2.571
2001-05-01,1.8
2001-06-01,1.591
2001-07-01,1.434
2001-08-01,1.471
2001-09-01,1.395
2001-10-01,1.353
2001-11-01,1.356
2001-12-01,1.404
2002-01-01,1.373
2002-02-01,1.372
2002-03-01,1.386
2002-04-01,1.372
2002-05-01,1.326
2002-06-01,1.333
2002-07-01,1.347
2002-08-01,1.344
2002-09-01,1.356
2002-10-01,1.367
2002-11-01,1.372
2002-12-01,1.408
2003-01-01,1.408
2003-02-01,1.502
2003-03-01,1.65
2003-04-01,1.583
2003-05-01,1.605
2003-06-01,1.622
2003-07-01,1.613
2003-08-01,1.607
2003-09-01,1.567
2003-10-01,1.496
2003-11-01,1.523
2003-12-01,1.523
2004-01-01,1.624
2004-02-01,1.573
2004-03-01,1.573
2004-04-01,1.596
2004-05-01,1.627
2004-06-01,1.67
2004-07-01,1.661
2004-08-01,1.624
2004-09-01,1.581
2004-10-01,1.594
2004-11-01,1.732
2004-12-01,1.742
2005-01-01,1.653
2005-02-01,1.653
2005-03-01,1.682
2005-04-01,1.725
2005-05-01,1.725
2005-06-01,1.654
2005-07-01,1.685
2005-08-01,1.685
2005-09-01,1.774
2005-10-01,2.001
2005-11-01,2.342
2005-12-01,2.342
2006-01-01,2.277
2006-02-01,2.116
2006-03-01,1.982
2006-04-01,1.938
2006-05-01,1.938
2006-06-01,1.833
2006-07-01,1.793
2006-08-01,1.734
2006-09-01,1.664
2006-10-01,1.623
2006-11-01,1.628
2006-12-01,1.725
2007-01-01,1.784
2007-02-01,1.806
2007-03-01,1.915
2007-04-01,1.915
2007-05-01,1.897
2007-06-01,1.875
2007-07-01,1.803
2007-08-01,1.712
2007-09-01,1.69
2007-10-01,1.676
2007-11-01,1.681
2007-12-01,1.681
2008-01-01,1.738
2008-02-01,1.805
2008-03-01,1.949
2008-04-01,1.949
2008-05-01,1.966
2008-06-01,1.98
2008-07-01,1.995
2008-08-01,1.995
2008-09-01,1.995
2008-10-01,1.901
2008-11-01,1.846
2008-12-01,1.846
2009-01-01,1.837
2009-02-01,1.725
2009-03-01,1.703
2009-04-01,1.659
2009-05-01,1.549
2009-06-01,1.524
2009-07-01,1.515
2009-08-01,1.507
2009-09-01,1.489
2009-10-01,1.491
2009-11-01,1.536
2009-12-01,1.545
2010-01-01,1.663
2010-02-01,1.672
2010-03-01,1.672
2010-04-01,1.601
2010-05-01,1.556
2010-06-01,1.52
2010-07-01,1.475
2010-08-01,1.431
2010-09-01,1.427
2010-10-01,1.425
2010-11-01,1.397
2010-12-01,1.443
2011-01-01,1.554
2011-02-01,1.631
2011-03-01,1.557
2011-04-01,1.447
2011-05-01,1.57
2011-06-01,1.57
2011-07-01,1.511
2011-08-01,1.471
2011-09-01,1.419
2011-10-01,1.386
2011-11-01,1.371
2011-12-01,1.371
2012-01-01,1.424
2012-02-01,1.402
2012-03-01,1.402
2012-04-01,1.384
2012-05-01,1.404
2012-06-01,1.403
2012-07-01,1.404
2012-08-01,1.404
2012-09-01,1.374
2012-10-01,NA
2012-11-01,1.452
2012-12-01,1.486
