"Date","APU0000718631"
1980-01-01,0.348
1980-02-01,0.351
1980-03-01,0.352
1980-04-01,0.351
1980-05-01,0.353
1980-06-01,0.352
1980-07-01,0.351
1980-08-01,0.355
1980-09-01,0.355
1980-10-01,0.358
1980-11-01,0.364
1980-12-01,0.373
1981-01-01,0.376
1981-02-01,0.38
1981-03-01,0.384
1981-04-01,0.392
1981-05-01,0.402
1981-06-01,0.408
1981-07-01,0.408
1981-08-01,0.41
1981-09-01,0.412
1981-10-01,0.418
1981-11-01,0.419
1981-12-01,0.424
1982-01-01,0.43
1982-02-01,0.432
1982-03-01,0.431
1982-04-01,0.43
1982-05-01,0.427
1982-06-01,0.43
1982-07-01,0.427
1982-08-01,0.426
1982-09-01,0.43
1982-10-01,0.434
1982-11-01,0.431
1982-12-01,0.433
1983-01-01,0.431
1983-02-01,0.428
1983-03-01,0.427
1983-04-01,0.429
1983-05-01,0.43
1983-06-01,0.431
1983-07-01,0.434
1983-08-01,0.433
1983-09-01,0.44
1983-10-01,0.434
1983-11-01,0.442
1983-12-01,0.451
1984-01-01,0.454
1984-02-01,0.45
1984-03-01,0.456
1984-04-01,0.451
1984-05-01,0.452
1984-06-01,0.453
1984-07-01,0.446
1984-08-01,0.451
1984-09-01,0.454
1984-10-01,0.45
1984-11-01,0.45
1984-12-01,0.445
1985-01-01,0.445
1985-02-01,0.447
1985-03-01,0.437
1985-04-01,0.441
1985-05-01,0.434
1985-06-01,0.422
1985-07-01,0.427
1985-08-01,0.428
1985-09-01,0.423
1985-10-01,0.428
1985-11-01,0.429
1985-12-01,0.432
1986-01-01,0.434
