"Date","CUURA000SA0"
1998-06-01,147.5
1998-07-01,147.7
1998-08-01,148.1
1998-09-01,148.2
1998-10-01,148.5
1998-11-01,148.5
1998-12-01,148.4
1999-01-01,148.9
1999-02-01,149
1999-03-01,149.5
1999-04-01,150.5
1999-05-01,150.5
1999-06-01,150.7
1999-07-01,151.1
1999-08-01,151.6
1999-09-01,152.2
1999-10-01,152.6
1999-11-01,152.5
1999-12-01,152.5
2000-01-01,153.1
2000-02-01,154
2000-03-01,155.2
2000-04-01,155.3
2000-05-01,155.5
2000-06-01,156.4
2000-07-01,156.8
2000-08-01,157
2000-09-01,157.8
2000-10-01,158.1
2000-11-01,158.2
2000-12-01,158.1
2001-01-01,159.2
2001-02-01,159.9
2001-03-01,160.3
2001-04-01,160.9
2001-05-01,161.6
2001-06-01,162.1
2001-07-01,161.8
2001-08-01,161.9
2001-09-01,162.5
2001-10-01,162
2001-11-01,161.7
2001-12-01,161.1
2002-01-01,161.6
2002-02-01,162.5
2002-03-01,163.4
2002-04-01,164.2
2002-05-01,164.3
2002-06-01,164.5
2002-07-01,164.6
2002-08-01,165.3
2002-09-01,165.5
2002-10-01,165.8
2002-11-01,165.7
2002-12-01,165.4
2003-01-01,166.1
2003-02-01,167.5
2003-03-01,168.4
2003-04-01,168
2003-05-01,167.9
2003-06-01,168.2
2003-07-01,168.3
2003-08-01,169
2003-09-01,169.6
2003-10-01,169.5
2003-11-01,168.9
2003-12-01,168.7
2004-01-01,169.4
2004-02-01,170.4
2004-03-01,171.5
2004-04-01,172
2004-05-01,172.9
2004-06-01,173.4
2004-07-01,173.1
2004-08-01,173.2
2004-09-01,173.6
2004-10-01,174.6
2004-11-01,174.6
2004-12-01,174
2005-01-01,174.3
2005-02-01,175.5
2005-03-01,177
2005-04-01,178.1
2005-05-01,178
2005-06-01,177.9
2005-07-01,178.6
2005-08-01,179.6
2005-09-01,181.7
2005-10-01,182.1
2005-11-01,180.8
2005-12-01,180
2006-01-01,181.4
2006-02-01,181.9
2006-03-01,182.8
2006-04-01,184.3
2006-05-01,185.3
2006-06-01,185.6
2006-07-01,186.2
2006-08-01,186.7
2006-09-01,186.1
2006-10-01,185
2006-11-01,184.7
2006-12-01,184.9
2007-01-01,185.608
2007-02-01,186.673
2007-03-01,188.309
2007-04-01,189.327
2007-05-01,190.327
2007-06-01,190.637
2007-07-01,190.571
2007-08-01,190.382
2007-09-01,190.962
2007-10-01,191.324
2007-11-01,192.224
2007-12-01,192.14
2008-01-01,193.045
2008-02-01,193.685
2008-03-01,195.314
2008-04-01,196.191
2008-05-01,197.898
2008-06-01,199.84
2008-07-01,200.941
2008-08-01,200.278
2008-09-01,199.982
2008-10-01,198.148
2008-11-01,194.628
2008-12-01,192.646
2009-01-01,193.412
2009-02-01,194.354
2009-03-01,194.75
2009-04-01,195.207
2009-05-01,195.745
2009-06-01,197.214
2009-07-01,196.987
2009-08-01,197.614
2009-09-01,197.724
2009-10-01,197.67
2009-11-01,197.697
2009-12-01,197.246
2010-01-01,197.948
2010-02-01,197.949
2010-03-01,198.695
2010-04-01,199.043
2010-05-01,199.358
2010-06-01,199.183
2010-07-01,199.224
2010-08-01,199.477
2010-09-01,199.617
2010-10-01,199.842
2010-11-01,199.844
2010-12-01,200.123
2011-01-01,201.059
2011-02-01,201.974
2011-03-01,203.833
2011-04-01,204.963
2011-05-01,205.944
2011-06-01,205.792
2011-07-01,205.928
2011-08-01,206.524
2011-09-01,206.883
2011-10-01,206.393
2011-11-01,206.201
2011-12-01,205.636
2012-01-01,206.562
2012-02-01,207.469
2012-03-01,209.011
2012-04-01,209.511
2012-05-01,209.466
2012-06-01,209.26
2012-07-01,208.881
2012-08-01,210.14
2012-09-01,211.063
2012-10-01,211.082
2012-11-01,210.086
2012-12-01,209.422
2013-01-01,210.15
2013-02-01,211.868
2013-03-01,212.365
2013-04-01,212.189
2013-05-01,212.579
2013-06-01,213.04
2013-07-01,213.12
2013-08-01,213.319
2013-09-01,213.705
2013-10-01,213.104
2013-11-01,212.748
2013-12-01,212.761
2014-01-01,213.665
2014-02-01,214.362
2014-03-01,215.687
2014-04-01,216.286
2014-05-01,217.048
2014-06-01,217.454
2014-07-01,217.413
2014-08-01,217.085
2014-09-01,217.197
2014-10-01,216.747
2014-11-01,215.755
2014-12-01,214.664
2015-01-01,213.966
2015-02-01,214.804
2015-03-01,216.096
2015-04-01,216.439
2015-05-01,217.646
2015-06-01,218.302
2015-07-01,218.465
2015-08-01,218.282
2015-09-01,218.036
2015-10-01,217.97
2015-11-01,217.647
2015-12-01,216.956
2016-01-01,217.51
2016-02-01,217.716
2016-03-01,218.48
2016-04-01,219.516
2016-05-01,220.366
2016-06-01,221.119
2016-07-01,220.868
2016-08-01,221.062
2016-09-01,221.618
2016-10-01,221.908
2016-11-01,221.733
2016-12-01,221.792
2017-01-01,223.039
2017-02-01,223.786
2017-03-01,224.002
2017-04-01,224.686
2017-05-01,225.017
2017-06-01,225.323
2017-07-01,225.25
2017-08-01,225.781
2017-09-01,227.052
2017-10-01,226.918
2017-11-01,227.062
2017-12-01,226.941
2018-01-01,228.024
2018-02-01,229.259
2018-03-01,229.681
2018-04-01,230.596
2018-05-01,231.48
2018-06-01,231.957
2018-07-01,232.058
2018-08-01,232.158
2018-09-01,232.691
2018-10-01,233.086
2018-11-01,232.255
2018-12-01,231.769
2019-01-01,232.214
2019-02-01,233.142
2019-03-01,234.383
2019-04-01,235.55
2019-05-01,236.282
2019-06-01,236.248
2019-07-01,236.664
2019-08-01,236.839
2019-09-01,237.29
2019-10-01,237.845
2019-11-01,237.608
2019-12-01,237.251
2020-01-01,238.344
2020-02-01,239.052
2020-03-01,238.467
2020-04-01,236.773
2020-05-01,237.26
2020-06-01,238.371
2020-07-01,239.322
2020-08-01,239.834
2020-09-01,240.274
2020-10-01,240.351
2020-11-01,240.133
2020-12-01,240.307
2021-01-01,241.145
2021-02-01,242.447
2021-03-01,243.99
2021-04-01,245.908
2021-05-01,247.581
2021-06-01,249.675
2021-07-01,250.628
2021-08-01,251.164
2021-09-01,251.898
2021-10-01,253.848
2021-11-01,255.06
2021-12-01,256.011
2022-01-01,258.219
2022-02-01,260.281
2022-03-01,263.872
2022-04-01,265.585
2022-05-01,268.258
2022-06-01,271.77
2022-07-01,271.676
2022-08-01,271.757
2022-09-01,272.454
2022-10-01,273.534
2022-11-01,273.163
2022-12-01,272.495
2023-01-01,274.831
2023-02-01,276.262
2023-03-01,277.162
2023-04-01,278.466
2023-05-01,279.46
2023-06-01,280.329
2023-07-01,280.972
2023-08-01,282.112
2023-09-01,282.909
2023-10-01,282.872
2023-11-01,282.358
