"Date","APU0000716121"
1980-01-01,0.749
1980-02-01,0.767
1980-03-01,0.771
1980-04-01,0.771
1980-05-01,0.78
1980-06-01,0.764
1980-07-01,0.763
1980-08-01,0.77
1980-09-01,0.777
1980-10-01,0.78
1980-11-01,0.775
1980-12-01,0.782
1981-01-01,0.783
1981-02-01,0.788
1981-03-01,0.77
1981-04-01,0.779
1981-05-01,0.778
1981-06-01,0.773
1981-07-01,0.768
1981-08-01,0.775
1981-09-01,0.78
1981-10-01,0.785
1981-11-01,0.778
1981-12-01,0.78
1982-01-01,0.789
1982-02-01,0.791
1982-03-01,0.797
1982-04-01,0.79
1982-05-01,0.8
1982-06-01,0.8
1982-07-01,0.792
1982-08-01,0.792
1982-09-01,0.794
1982-10-01,0.783
1982-11-01,0.784
1982-12-01,0.788
1983-01-01,0.79
1983-02-01,0.784
1983-03-01,0.782
1983-04-01,0.776
1983-05-01,0.789
1983-06-01,0.782
1983-07-01,0.783
1983-08-01,0.778
1983-09-01,0.86
1983-10-01,0.874
1983-11-01,0.89
1983-12-01,0.9
1984-01-01,0.896
1984-02-01,0.894
1984-03-01,0.899
1984-04-01,0.89
1984-05-01,0.902
1984-06-01,0.92
1984-07-01,0.94
1984-08-01,0.949
1984-09-01,0.942
1984-10-01,0.934
1984-11-01,0.913
1984-12-01,0.903
1985-01-01,0.912
1985-02-01,0.901
1985-03-01,0.888
1985-04-01,0.892
1985-05-01,0.895
1985-06-01,0.903
1985-07-01,0.896
1985-08-01,0.878
1985-09-01,0.863
1985-10-01,0.852
1985-11-01,0.85
1985-12-01,0.889
1986-01-01,0.891
1986-02-01,0.892
1986-03-01,0.894
1986-04-01,0.896
1986-05-01,0.896
1986-06-01,0.867
1986-07-01,0.885
1986-08-01,0.882
1986-09-01,0.835
1986-10-01,0.826
1986-11-01,0.822
1986-12-01,0.823
1987-01-01,0.781
1987-02-01,0.769
1987-03-01,0.786
1987-04-01,0.768
1987-05-01,0.78
1987-06-01,0.782
1987-07-01,0.784
1987-08-01,0.779
1987-09-01,0.772
1987-10-01,0.769
1987-11-01,0.779
1987-12-01,0.768
1988-01-01,0.798
1988-02-01,0.807
1988-03-01,0.813
1988-04-01,0.825
1988-05-01,0.82
1988-06-01,0.829
1988-07-01,0.847
1988-08-01,0.881
1988-09-01,0.894
1988-10-01,0.902
1988-11-01,0.902
1988-12-01,0.926
1989-01-01,0.929
1989-02-01,0.931
1989-03-01,0.93
1989-04-01,0.936
1989-05-01,0.943
1989-06-01,0.939
1989-07-01,0.939
1989-08-01,0.946
1989-09-01,0.929
1989-10-01,0.932
1989-11-01,0.905
1989-12-01,0.899
1990-01-01,0.911
1990-02-01,0.904
1990-03-01,0.894
1990-04-01,0.895
1990-05-01,0.889
1990-06-01,0.913
1990-07-01,0.934
1990-08-01,0.934
1990-09-01,0.933
1990-10-01,0.936
1990-11-01,0.917
1990-12-01,0.928
1991-01-01,0.928
1991-02-01,0.917
1991-03-01,0.907
1991-04-01,0.881
1991-05-01,0.862
1991-06-01,0.861
1991-07-01,0.866
1991-08-01,0.853
1991-09-01,0.84
1991-10-01,0.848
1991-11-01,0.837
1991-12-01,0.838
1992-01-01,0.855
1992-02-01,0.849
1992-03-01,0.842
1992-04-01,0.844
1992-05-01,0.853
1992-06-01,0.857
1992-07-01,0.853
1992-08-01,0.838
1992-09-01,0.798
1992-10-01,0.807
1992-11-01,0.79
1992-12-01,0.789
1993-01-01,0.793
1993-02-01,0.795
1993-03-01,0.794
1993-04-01,0.796
1993-05-01,0.802
