"Date","APU0400709111"
1980-01-01,0.949
1980-02-01,0.954
1980-03-01,0.954
1980-04-01,0.963
1980-05-01,0.966
1980-06-01,0.994
1980-07-01,0.997
1980-08-01,1.01
1980-09-01,1.011
1980-10-01,1.024
1980-11-01,1.031
1980-12-01,1.039
1981-01-01,1.044
1981-02-01,1.044
1981-03-01,1.047
1981-04-01,1.069
1981-05-01,1.07
1981-06-01,1.076
1981-07-01,1.077
1981-08-01,1.077
1981-09-01,1.075
1981-10-01,1.074
1981-11-01,1.076
1981-12-01,1.075
1982-01-01,1.067
1982-02-01,1.067
1982-03-01,1.059
1982-04-01,1.059
1982-05-01,1.051
1982-06-01,1.045
1982-07-01,1.048
1982-08-01,1.048
1982-09-01,1.05
1982-10-01,1.052
1982-11-01,1.053
1982-12-01,1.053
1983-01-01,1.056
1983-02-01,1.056
1983-03-01,1.057
1983-04-01,1.058
1983-05-01,1.055
1983-06-01,1.051
1983-07-01,1.049
1983-08-01,1.05
1983-09-01,1.051
1983-10-01,1.054
1983-11-01,1.064
1983-12-01,1.064
1984-01-01,1.067
1984-02-01,1.068
1984-03-01,1.07
1984-04-01,1.067
1984-05-01,1.063
1984-06-01,1.063
1984-07-01,1.065
1984-08-01,1.065
1984-09-01,1.064
1984-10-01,1.066
1984-11-01,1.066
1984-12-01,1.067
1985-01-01,1.07
1985-02-01,1.071
1985-03-01,1.066
1985-04-01,1.065
1985-05-01,1.043
1985-06-01,1.056
1985-07-01,1.055
1985-08-01,1.05
1985-09-01,1.048
1985-10-01,1.044
1985-11-01,1.036
1985-12-01,1.045
1986-01-01,1.045
1986-02-01,1.047
1986-03-01,1.047
1986-04-01,1.046
1986-05-01,1.046
1986-06-01,1.046
1986-07-01,1.053
1986-08-01,1.056
1986-09-01,1.057
1986-10-01,1.057
1986-11-01,1.059
1986-12-01,1.062
1987-01-01,1.071
1987-02-01,1.077
1987-03-01,1.075
1987-04-01,1.078
1987-05-01,1.077
1987-06-01,1.078
1987-07-01,1.074
1987-08-01,1.074
1987-09-01,1.076
1987-10-01,1.078
1987-11-01,1.078
1987-12-01,1.08
1988-01-01,1.081
1988-02-01,1.092
1988-03-01,1.059
1988-04-01,1.064
1988-05-01,1.061
1988-06-01,1.063
1988-07-01,1.051
1988-08-01,1.048
1988-09-01,1.052
1988-10-01,1.062
1988-11-01,1.075
1988-12-01,1.088
1989-01-01,1.104
1989-02-01,1.137
1989-03-01,1.133
1989-04-01,1.138
1989-05-01,1.138
1989-06-01,1.136
1989-07-01,1.129
1989-08-01,1.13
1989-09-01,1.135
1989-10-01,1.15
1989-11-01,1.162
1989-12-01,1.211
1990-01-01,1.255
1990-02-01,1.312
1990-03-01,1.31
1990-04-01,1.301
1990-05-01,1.281
1990-06-01,1.285
1990-07-01,1.287
1990-08-01,1.302
1990-09-01,1.301
1990-10-01,1.367
1990-11-01,1.364
1990-12-01,1.33
1991-01-01,1.313
1991-02-01,1.304
1991-03-01,1.296
1991-04-01,1.287
1991-05-01,1.29
1991-06-01,1.295
1991-07-01,1.297
1991-08-01,1.294
1991-09-01,1.3
1991-10-01,1.305
1991-11-01,1.306
1991-12-01,1.331
1992-01-01,1.335
1992-02-01,1.335
1992-03-01,1.329
1992-04-01,1.33
1992-05-01,1.333
1992-06-01,1.395
1992-07-01,1.388
1992-08-01,1.391
1992-09-01,1.393
1992-10-01,1.389
1992-11-01,1.394
1992-12-01,1.366
1993-01-01,1.37
1993-02-01,1.366
1993-03-01,NA
1993-04-01,NA
1993-05-01,NA
1993-06-01,NA
1993-07-01,NA
1993-08-01,1.451
1993-09-01,1.456
1993-10-01,1.419
1993-11-01,1.448
1993-12-01,1.496
1994-01-01,1.558
1994-02-01,1.536
1994-03-01,1.538
1994-04-01,1.536
1994-05-01,1.558
1994-06-01,1.562
1994-07-01,1.569
1994-08-01,1.546
1994-09-01,1.5
1994-10-01,1.516
1994-11-01,1.552
1994-12-01,1.566
1995-01-01,1.572
1995-02-01,1.572
1995-03-01,1.55
1995-04-01,1.394
1995-05-01,1.558
1995-06-01,1.552
1995-07-01,1.554
1995-08-01,1.549
1995-09-01,1.568
1995-10-01,1.556
1995-11-01,1.58
1995-12-01,1.639
1996-01-01,1.635
1996-02-01,1.662
1996-03-01,1.67
1996-04-01,1.674
1996-05-01,1.687
1996-06-01,1.689
1996-07-01,1.675
1996-08-01,1.727
1996-09-01,1.731
1996-10-01,1.76
1996-11-01,NA
1996-12-01,1.76
1997-01-01,1.79
1997-02-01,1.733
1997-03-01,1.735
1997-04-01,1.697
1997-05-01,1.731
1997-06-01,1.699
1997-07-01,1.686
1997-08-01,1.67
1997-09-01,1.653
1997-10-01,1.759
1997-11-01,1.788
1997-12-01,1.801
