"Date","USACPICORMINMEI"
1996-04-01,68.1124391890079
1996-05-01,68.153719455183
1996-06-01,68.1949997213582
1996-07-01,68.3188405198837
1996-08-01,68.4426813184091
1996-09-01,68.6903629154601
1996-10-01,68.938044512511
1996-11-01,69.0206050448613
1996-12-01,68.938044512511
1997-01-01,69.1444458433868
1997-02-01,69.474687972788
1997-03-01,69.7636498360141
1997-04-01,69.9287709007148
1997-05-01,69.8874906345396
1997-06-01,69.8462103683644
1997-07-01,69.9700511668899
1997-08-01,70.0113314330651
1997-09-01,70.1764524977657
1997-10-01,70.506694627167
1997-11-01,70.506694627167
1997-12-01,70.4654143609918
1998-01-01,70.6718156918676
1998-02-01,71.043338087444
1998-03-01,71.2497394183198
1998-04-01,71.4148604830204
1998-05-01,71.4561407491956
1998-06-01,71.4148604830204
1998-07-01,71.5387012815459
1998-08-01,71.7451026124216
1998-09-01,71.9102236771223
1998-10-01,72.116625007998
1998-11-01,72.1579052741732
1998-12-01,72.1579052741732
1999-01-01,72.364306605049
1999-02-01,72.5294276697496
1999-03-01,72.7358290006254
1999-04-01,72.9835105976764
1999-05-01,72.900950065326
1999-06-01,72.900950065326
1999-07-01,73.0247908638515
1999-08-01,73.1073513962018
1999-09-01,73.3550329932528
1999-10-01,73.6027145903037
1999-11-01,73.6439948564788
1999-12-01,73.5614343241285
2000-01-01,73.8091159211795
2000-02-01,74.0980777844056
2000-03-01,74.5108804461571
2000-04-01,74.6760015108578
2000-05-01,74.6760015108578
2000-06-01,74.7172817770329
2000-07-01,74.8411225755584
2000-08-01,75.006243640259
2000-09-01,75.2539252373099
2000-10-01,75.4603265681857
2000-11-01,75.542887100536
2000-12-01,75.4603265681857
2001-01-01,75.7492884314118
2001-02-01,76.1208108269882
2001-03-01,76.4923332225646
2001-04-01,76.6161740210901
2001-05-01,76.5748937549149
2001-06-01,76.7400148196156
2001-07-01,76.863855618141
2001-08-01,77.0289766828416
2001-09-01,77.2353780137174
2001-10-01,77.4417793445932
2001-11-01,77.648180675469
2001-12-01,77.5243398769436
2002-01-01,77.6894609416441
2002-02-01,78.1022636033957
2002-03-01,78.3499452004466
2002-04-01,78.5563465313224
2002-05-01,78.5150662651473
2002-06-01,78.4737859989721
2002-07-01,78.5563465313224
2002-08-01,78.8453083945485
2002-09-01,78.969149193074
2002-10-01,79.1755505239498
2002-11-01,79.1755505239498
2002-12-01,79.0104294592492
2003-01-01,79.1755505239498
2003-02-01,79.4645123871759
2003-03-01,79.6709137180516
2003-04-01,79.7121939842268
2003-05-01,79.753474250402
2003-06-01,79.6709137180516
2003-07-01,79.753474250402
2003-08-01,79.8773150489274
2003-09-01,79.9185953151026
2003-10-01,80.2075571783287
2003-11-01,80.0424361136281
2003-12-01,79.9185953151026
2004-01-01,80.0837163798032
2004-02-01,80.4552387753796
2004-03-01,80.9506019694815
2004-04-01,81.1157230341821
2004-05-01,81.1157230341821
2004-06-01,81.1570033003573
2004-07-01,81.1570033003573
2004-08-01,81.2395638327076
2004-09-01,81.4872454297586
2004-10-01,81.8174875591598
2004-11-01,81.7762072929846
2004-12-01,81.6523664944592
2005-01-01,81.9000480915101
2005-02-01,82.3541310194368
2005-03-01,82.8494942135387
2005-04-01,82.932054745889
2005-05-01,82.8907744797138
2005-06-01,82.8082139473635
2005-07-01,82.8907744797138
2005-08-01,82.9733350120642
2005-09-01,83.0971758105896
2005-10-01,83.5099784723412
2005-11-01,83.5099784723412
2005-12-01,83.4274179399909
2006-01-01,83.6338192708666
2006-02-01,84.0466219326182
2006-03-01,84.5832653928952
2006-04-01,84.8309469899462
2006-05-01,84.9135075222965
2006-06-01,84.9960680546468
2006-07-01,85.1199088531723
2006-08-01,85.326310184048
2006-09-01,85.5327115149238
2006-10-01,85.7803931119748
2006-11-01,85.6978325796245
2006-12-01,85.573991781099
2007-01-01,85.8666688682809
2007-02-01,86.3219902041928
2007-03-01,86.6567731628734
2007-04-01,86.816940595633
2007-05-01,86.8190046089417
2007-06-01,86.8842274294985
2007-07-01,87.0006377801124
2007-08-01,87.1471827250342
2007-09-01,87.3606017011598
2007-10-01,87.6454355377684
2007-11-01,87.6937334491933
2007-12-01,87.6611220389149
2008-01-01,87.9839337204046
2008-02-01,88.2844540581598
2008-03-01,88.6972567199114
2008-04-01,88.7769276336294
2008-05-01,88.8268767557013
2008-06-01,88.9808521485347
2008-07-01,89.1839510581164
2008-08-01,89.3618690053314
2008-09-01,89.5212108327675
2008-10-01,89.5876720613095
2008-11-01,89.4502087749462
2008-12-01,89.2066552045128
2009-01-01,89.462180052137
2009-02-01,89.860947423389
2009-03-01,90.2547611627
2009-04-01,90.4628137042228
2009-05-01,90.4566216642965
2009-06-01,90.520606076868
2009-07-01,90.5482638552053
2009-08-01,90.6498133099962
2009-09-01,90.8731395500038
2009-10-01,91.1183443310843
2009-11-01,90.9751018074564
2009-12-01,90.8269056518876
2010-01-01,90.8520866142545
2010-02-01,91.0650927877183
2010-03-01,91.2537436041388
2010-04-01,91.2979134889462
2010-05-01,91.3090591608135
2010-06-01,91.3387809524596
2010-07-01,91.3358913338273
2010-08-01,91.4568425137205
2010-09-01,91.6038002613041
2010-10-01,91.6748023191254
2010-11-01,91.6739767138018
2010-12-01,91.5575663631879
2011-01-01,91.715256979977
2011-02-01,92.0595343998778
2011-03-01,92.3398274072071
2011-04-01,92.5165069464368
2011-05-01,92.6882328537254
2011-06-01,92.8356034039708
2011-07-01,92.9482985306289
2011-08-01,93.2413884204725
2011-09-01,93.4127015250994
2011-10-01,93.6001139335346
2011-11-01,93.6479990422978
2011-12-01,93.5988755255494
2012-01-01,93.8040384484399
2012-02-01,94.0632785200199
2012-03-01,94.4224168357438
2012-04-01,94.6568887476186
2012-05-01,94.7803167434824
2012-06-01,94.8946630807875
2012-07-01,94.9004423180521
2012-08-01,95.0255215245628
2012-09-01,95.2665982790257
2012-10-01,95.4713483992545
2012-11-01,95.4659819646517
2012-12-01,95.3710373524489
2013-01-01,95.610050093603
2013-02-01,95.9485482762393
2013-03-01,96.2044859265252
2013-04-01,96.2804416162876
2013-05-01,96.3737350178434
2013-06-01,96.4472138916352
2013-07-01,96.5099598962214
2013-08-01,96.7023259365976
2013-09-01,96.9186345313555
2013-10-01,97.0754995428211
2013-11-01,97.1089365584229
2013-12-01,97.0086255116173
2014-01-01,97.1601240884801
2014-02-01,97.4523883730002
2014-03-01,97.798317003548
2014-04-01,98.044347389952
2014-05-01,98.2590047740628
2014-06-01,98.311843514767
2014-07-01,98.3040002641937
2014-08-01,98.3692230847504
2014-09-01,98.594200535405
2014-10-01,98.830323657927
2014-11-01,98.7622112187379
2014-12-01,98.5669555597294
2015-01-01,98.7622112187379
2015-02-01,99.1069014413005
2015-03-01,99.513099260464
2015-04-01,99.8165092168514
2015-05-01,99.9473676606267
2015-06-01,100.044376286138
2015-07-01,100.078226104402
2015-08-01,100.166978676679
2015-09-01,100.459242961199
2015-10-01,100.717657427455
2015-11-01,100.754809667013
2015-12-01,100.632620079134
2016-01-01,100.941809272786
2016-02-01,101.417357939124
2016-03-01,101.697238143792
2016-04-01,101.958955031342
2016-05-01,102.186822100629
2016-06-01,102.290022766067
2016-07-01,102.269382632979
2016-08-01,102.489819254355
2016-09-01,102.676818860128
2016-10-01,102.877853756401
2016-11-01,102.881568980357
2016-12-01,102.843178332814
2017-01-01,103.234928058816
2017-02-01,103.672498880273
2017-03-01,103.73318087155
2017-04-01,103.878487408487
2017-05-01,103.958158322205
2017-06-01,104.032049998658
2017-07-01,103.999851391042
2017-08-01,104.2161599858
2017-09-01,104.414718066102
2017-10-01,104.702441521343
2017-11-01,104.642172332727
2017-12-01,104.669417308403
2018-01-01,105.115244183094
2018-02-01,105.5879032308
2018-03-01,105.929291032069
2018-04-01,106.100604136695
2018-05-01,106.283888518513
2018-06-01,106.378007525393
2018-07-01,106.44818397789
2018-08-01,106.508040363844
2018-09-01,106.680179073795
2018-10-01,106.941895961345
2018-11-01,106.959233673139
2018-12-01,106.95015201458
2019-01-01,107.37905398014
2019-02-01,107.788554220598
2019-03-01,108.086597742382
2019-04-01,108.291347862611
2019-05-01,108.397850949343
2019-06-01,108.640166111791
2019-07-01,108.800746347212
2019-08-01,109.049666352249
2019-09-01,109.195385691847
2019-10-01,109.417060721208
2019-11-01,109.437288051633
2019-12-01,109.36587319115
2020-01-01,109.807159236563
2020-02-01,110.328941801017
2020-03-01,110.347105118134
2020-04-01,109.842247462812
2020-05-01,109.722534690904
2020-06-01,109.930174429765
2020-07-01,110.508510958879
2020-08-01,110.943192161703
2020-09-01,111.066207354905
2020-10-01,111.179315284225
2020-11-01,111.239171670179
2020-12-01,111.137209412726
2021-01-01,111.355582020793
2021-02-01,111.744029325501
2021-03-01,112.163849632502
2021-04-01,113.094719634752
2021-05-01,113.889364758624
2021-06-01,114.849130947196
2021-07-01,115.232211817302
2021-08-01,115.381233578194
2021-09-01,115.536860181674
2021-10-01,116.25224719449
2021-11-01,116.721603820901
2021-12-01,117.197978092563
2022-01-01,118.0599100503
2022-02-01,118.911521941494
2022-03-01,119.425874058036
2022-04-01,120.062002959795
2022-05-01,120.747255378303
2022-06-01,121.644688364951
2022-07-01,122.043455736203
2022-08-01,122.675869414006
2022-09-01,123.19765197846
2022-10-01,123.558028702169
2022-11-01,123.675677460768
2022-12-01,123.887445226247
2023-01-01,124.650717347825
2023-02-01,125.496550001754
2023-03-01,126.10130590122
2023-04-01,126.688724088893
2023-05-01,127.18284887501
2023-06-01,127.518870241675
2023-07-01,127.721969151257
2023-08-01,128.011343817145
2023-09-01,128.306084917636
2023-10-01,128.538492816202
