"Date","APUS49B74714"
2016-04-01,2.735
2016-05-01,2.821
2016-06-01,2.879
2016-07-01,2.832
2016-08-01,2.669
2016-09-01,2.76
2016-10-01,2.796
2016-11-01,2.714
2016-12-01,2.7
2017-01-01,2.811
2017-02-01,2.868
2017-03-01,3.02
2017-04-01,3.029
2017-05-01,3.107
2017-06-01,3.071
2017-07-01,2.954
2017-08-01,2.986
2017-09-01,3.154
2017-10-01,3.077
2017-11-01,3.196
2017-12-01,3.129
2018-01-01,3.266
2018-02-01,3.391
2018-03-01,3.456
2018-04-01,3.586
2018-05-01,3.759
2018-06-01,3.761
2018-07-01,3.748
2018-08-01,3.721
2018-09-01,3.724
2018-10-01,3.87
2018-11-01,3.788
2018-12-01,3.632
2019-01-01,3.502
2019-02-01,3.442
2019-03-01,3.563
2019-04-01,3.958
2019-05-01,4.003
2019-06-01,3.775
2019-07-01,3.659
2019-08-01,3.545
2019-09-01,3.604
2019-10-01,4.047
2019-11-01,3.858
2019-12-01,3.509
2020-01-01,3.414
2020-02-01,3.369
2020-03-01,3.159
2020-04-01,2.802
2020-05-01,2.774
2020-06-01,2.948
2020-07-01,3.068
2020-08-01,3.172
2020-09-01,3.202
2020-10-01,3.169
2020-11-01,3.163
2020-12-01,3.176
2021-01-01,3.298
2021-02-01,3.397
2021-03-01,3.73
2021-04-01,3.882
2021-05-01,4.056
2021-06-01,4.329
2021-07-01,4.405
2021-08-01,4.505
2021-09-01,4.492
2021-10-01,4.608
2021-11-01,4.797
2021-12-01,4.773
2022-01-01,4.745
2022-02-01,4.789
2022-03-01,5.71
2022-04-01,5.778
2022-05-01,6.085
2022-06-01,6.492
2022-07-01,5.988
2022-08-01,5.456
2022-09-01,5.6
2022-10-01,6.096
2022-11-01,5.343
2022-12-01,4.527
2023-01-01,4.497
2023-02-01,4.729
2023-03-01,4.92
2023-04-01,4.927
2023-05-01,4.852
2023-06-01,4.858
2023-07-01,4.883
2023-08-01,5.152
2023-09-01,5.541
2023-10-01,5.586
2023-11-01,5.088
