"Date","MEDCPIM159SFRBCLE"
1997-04-01,2.83144586979973
1997-05-01,2.80626160028015
1997-06-01,2.80519464325473
1997-07-01,2.70753936005701
1997-08-01,2.70704730580753
1997-09-01,2.6572699586324
1997-10-01,2.62391355715657
1997-11-01,2.5585244189873
1997-12-01,2.63087120732515
1998-01-01,2.58056352730482
1998-02-01,2.62453692127926
1998-03-01,2.58206114483857
1998-04-01,2.5226991021539
1998-05-01,2.55611049268418
1998-06-01,2.60811220170214
1998-07-01,2.70719925599299
1998-08-01,2.79513358092132
1998-09-01,2.8479731464639
1998-10-01,2.91924503198049
1998-11-01,2.87614588685734
1998-12-01,2.78629412937257
1999-01-01,2.71303041008675
1999-02-01,2.61851110952274
1999-03-01,2.56825738696629
1999-04-01,2.60172414970901
1999-05-01,2.49132332967625
1999-06-01,2.32915756513823
1999-07-01,2.26107353615534
1999-08-01,2.1774202712137
1999-09-01,2.12065509434765
1999-10-01,1.98431963366517
1999-11-01,1.98388189313845
1999-12-01,2.03446420694149
2000-01-01,2.22528931570505
2000-02-01,2.31239282184317
2000-03-01,2.44325573209452
2000-04-01,2.41001442948521
2000-05-01,2.50503904074841
2000-06-01,2.66902984290962
2000-07-01,2.75574753153114
2000-08-01,2.79865700183524
2000-09-01,2.8476945374392
2000-10-01,2.93221982266634
2000-11-01,2.9710889290945
2000-12-01,3.02895821063807
2001-01-01,3.04751700995902
2001-02-01,3.0517939932702
2001-03-01,3.01646384164145
2001-04-01,3.08901601280589
2001-05-01,3.14294930011867
2001-06-01,3.17450177018437
2001-07-01,3.09089790146286
2001-08-01,3.16821873349227
2001-09-01,3.14431304642566
2001-10-01,3.26761607327961
2001-11-01,3.33372822647033
2001-12-01,3.26502158783506
2002-01-01,3.15566722108198
2002-02-01,3.20125876978443
2002-03-01,3.19127280184617
2002-04-01,3.15216115280763
2002-05-01,3.0619557696113
2002-06-01,2.97701012247387
2002-07-01,2.96108065475365
2002-08-01,2.83461652127581
2002-09-01,2.82921975685193
2002-10-01,2.67411842745859
2002-11-01,2.54651613987025
2002-12-01,2.59121729143592
2003-01-01,2.54282215153498
2003-02-01,2.42573574570319
2003-03-01,2.2796939775217
2003-04-01,2.10173080025777
2003-05-01,1.98936735206978
2003-06-01,1.87427508319737
2003-07-01,1.909580459667
2003-08-01,1.9155309528492
2003-09-01,1.85784333529464
2003-10-01,1.83973700209099
2003-11-01,1.7791972009376
2003-12-01,1.67871516306675
2004-01-01,1.6819224376923
2004-02-01,1.75944027023476
2004-03-01,1.89332226031762
2004-04-01,2.05947464498126
2004-05-01,2.23796032437005
2004-06-01,2.37195132272869
2004-07-01,2.29687303294386
2004-08-01,2.33973396596336
2004-09-01,2.35012456668262
2004-10-01,2.39717540110203
2004-11-01,2.42191071178615
2004-12-01,2.43166726626507
2005-01-01,2.53147826624709
2005-02-01,2.56391329288612
2005-03-01,2.49399897647793
2005-04-01,2.4571167648398
2005-05-01,2.45305993747054
2005-06-01,2.36117097963628
2005-07-01,2.46597867541143
2005-08-01,2.41177929808494
2005-09-01,2.56738460231694
2005-10-01,2.62309001730121
2005-11-01,2.73673926781557
2005-12-01,2.76103914380823
2006-01-01,2.71643248503701
2006-02-01,2.61378904003158
2006-03-01,2.7127076288862
2006-04-01,2.77875058626094
2006-05-01,2.87124710298121
2006-06-01,3.00317704466921
2006-07-01,3.00528336611141
2006-08-01,3.20461429551349
2006-09-01,3.04464767618442
2006-10-01,3.07112985841596
2006-11-01,3.08680132297525
2006-12-01,3.13046164060147
2007-01-01,3.1371492549126
2007-02-01,3.33503006693665
2007-03-01,3.30208762091857
2007-04-01,3.25858711635778
2007-05-01,3.09758274153102
2007-06-01,3.1032587999718
2007-07-01,3.08441757443576
2007-08-01,2.88216599519637
2007-09-01,3.01540340619115
2007-10-01,2.99749110180669
2007-11-01,3.03496113536683
2007-12-01,3.05642666916772
2008-01-01,3.08301227166512
2008-02-01,2.95135868502341
2008-03-01,2.98071721439768
2008-04-01,2.97003836832606
2008-05-01,2.97919523076877
2008-06-01,3.04425797189236
2008-07-01,3.14070966062781
2008-08-01,3.20404764817441
2008-09-01,3.15998942692395
2008-10-01,3.05695475383188
2008-11-01,2.92833535288126
2008-12-01,2.70760130158023
2009-01-01,2.63439355727937
2009-02-01,2.57484137734063
2009-03-01,2.48044173259006
2009-04-01,2.44865981140323
2009-05-01,2.350743451155
2009-06-01,2.07641176366389
2009-07-01,1.75487969957309
2009-08-01,1.64594990788942
2009-09-01,1.45851562123267
2009-10-01,1.37446786679163
2009-11-01,1.25600865427857
2009-12-01,1.26418766745682
2010-01-01,1.12105078444495
2010-02-01,0.933509744292582
2010-03-01,0.750583620438983
2010-04-01,0.633741510052888
2010-05-01,0.549068462151725
2010-06-01,0.591292665526266
2010-07-01,0.63359692772289
2010-08-01,0.5344250397888
2010-09-01,0.585909863925416
2010-10-01,0.580584071164636
2010-11-01,0.647240401831506
2010-12-01,0.724769465205566
2011-01-01,0.856634338083428
2011-02-01,1.09937750423461
2011-03-01,1.26933579705046
2011-04-01,1.41904666557562
2011-05-01,1.58858040360756
2011-06-01,1.64375630610916
2011-07-01,1.8027046279778
2011-08-01,2.03195355644699
2011-09-01,2.11164122698937
2011-10-01,2.18674569870403
2011-11-01,2.23107699258804
2011-12-01,2.31313519707164
2012-01-01,2.38991945748512
2012-02-01,2.29546557179845
2012-03-01,2.35194124065974
2012-04-01,2.35493665242466
2012-05-01,2.30697834368663
2012-06-01,2.30658815205833
2012-07-01,2.26881977851121
2012-08-01,2.20632181111546
2012-09-01,2.18923937170965
2012-10-01,2.17694303511102
2012-11-01,2.19574656765011
2012-12-01,2.14706382940519
2013-01-01,2.1093511141707
2013-02-01,2.17331316432439
2013-03-01,2.07259954816412
2013-04-01,2.0562650224468
2013-05-01,2.07499818827139
2013-06-01,2.09294000404621
2013-07-01,2.08622770856848
2013-08-01,2.06328881129316
2013-09-01,2.05876064761301
2013-10-01,1.99918633107699
2013-11-01,2.04349446308341
2013-12-01,2.13113033215575
2014-01-01,2.10329807357261
2014-02-01,2.09493025665373
2014-03-01,2.23207101360501
2014-04-01,2.24258380192115
2014-05-01,2.29169537497782
2014-06-01,2.22251068971686
2014-07-01,2.25599757836052
2014-08-01,2.22287932668388
2014-09-01,2.19811951476134
2014-10-01,2.30402746109264
2014-11-01,2.27496795107918
2014-12-01,2.23666457742531
2015-01-01,2.19841624168142
2015-02-01,2.16537867916824
2015-03-01,2.13008080113339
2015-04-01,2.19213116768522
2015-05-01,2.18844854833533
2015-06-01,2.32702817981487
2015-07-01,2.28673173909064
2015-08-01,2.27701367000905
2015-09-01,2.36547224995431
2015-10-01,2.35332251353317
2015-11-01,2.35408737867
2015-12-01,2.30826492848608
2016-01-01,2.37167990336582
2016-02-01,2.4203529506962
2016-03-01,2.40272756284428
2016-04-01,2.47396562716422
2016-05-01,2.53865888716012
2016-06-01,2.46626605579323
2016-07-01,2.51374264344577
2016-08-01,2.60630993996152
2016-09-01,2.56470205251311
2016-10-01,2.54251995801915
2016-11-01,2.55866220022289
2016-12-01,2.57573932447259
2017-01-01,2.63612251437924
2017-02-01,2.69885752934012
2017-03-01,2.67306727990677
2017-04-01,2.48394607895217
2017-05-01,2.38691764982006
2017-06-01,2.36964077007344
2017-07-01,2.3389537102243
2017-08-01,2.30004117544231
2017-09-01,2.3309238412232
2017-10-01,2.36487727557166
2017-11-01,2.36167644935168
2017-12-01,2.43805129800709
2018-01-01,2.49840648250501
2018-02-01,2.39203175334803
2018-03-01,2.39600916151699
2018-04-01,2.51111019372419
2018-05-01,2.58349493931438
2018-06-01,2.64497844330702
2018-07-01,2.64409056425328
2018-08-01,2.64592643168278
2018-09-01,2.6012058102395
2018-10-01,2.61632784806809
2018-11-01,2.72452024900092
2018-12-01,2.72086358134065
2019-01-01,2.64338096039636
2019-02-01,2.72778805457032
2019-03-01,2.83175719828346
2019-04-01,2.77710818003656
2019-05-01,2.74183702327682
2019-06-01,2.83936651869203
2019-07-01,2.86932703220024
2019-08-01,2.88323731986293
2019-09-01,2.95143138285816
2019-10-01,2.94469444023155
2019-11-01,2.92204712465181
2019-12-01,2.8970574105343
2020-01-01,2.89506214968436
2020-02-01,2.86873474122087
2020-03-01,2.84872908960796
2020-04-01,2.82278897963513
2020-05-01,2.85086146879148
2020-06-01,2.67357558585901
2020-07-01,2.76843049676789
2020-08-01,2.74942925607253
2020-09-01,2.58050364565972
2020-10-01,2.52302430000853
2020-11-01,2.33689704512112
2020-12-01,2.25443281959872
2021-01-01,2.11445511345523
2021-02-01,2.12288224482022
2021-03-01,2.07233688257453
2021-04-01,2.13696419403153
2021-05-01,2.17357213418523
2021-06-01,2.29743839154066
2021-07-01,2.29498753057393
2021-08-01,2.44275370968057
2021-09-01,2.76793896611243
2021-10-01,3.2453465487855
2021-11-01,3.66315294012276
2021-12-01,3.99614825313799
2022-01-01,4.45181118340081
2022-02-01,4.7607669804882
2022-03-01,5.09544005427061
2022-04-01,5.37138796151824
2022-05-01,5.7189636095462
2022-06-01,6.11670748515212
2022-07-01,6.35638682596593
2022-08-01,6.72763904074247
2022-09-01,7.00543666161384
2022-10-01,6.90929202523585
2022-11-01,6.86901728977587
2022-12-01,6.9894739475167
2023-01-01,7.08480809190219
2023-02-01,7.19815944610434
2023-03-01,7.07617376293952
2023-04-01,6.98156872759799
2023-05-01,6.74244947892428
2023-06-01,6.44369630045678
2023-07-01,6.0923238367325
2023-08-01,5.72372874981975
2023-09-01,5.49701088937242
2023-10-01,5.27778235692324
2023-11-01,5.24240881259641
