"Date","CUURA421SEFV"
1996-05-01,145.7
1996-06-01,145.9
1996-07-01,146.3
1996-08-01,146.2
1996-09-01,146.4
1996-10-01,147.5
1996-11-01,148
1996-12-01,149
1997-01-01,149.1
1997-02-01,149.4
1997-03-01,149.8
1997-04-01,150.3
1997-05-01,150.2
1997-06-01,150.7
1997-07-01,150.2
1997-08-01,150.6
1997-09-01,150.9
1997-10-01,151.2
1997-11-01,151.5
1997-12-01,151.4
1998-01-01,151.4
1998-02-01,152.1
1998-03-01,152.8
1998-04-01,153.3
1998-05-01,153.6
1998-06-01,153.8
1998-07-01,154.2
1998-08-01,154.4
1998-09-01,155
1998-10-01,154.8
1998-11-01,154.7
1998-12-01,155.2
1999-01-01,155.2
1999-02-01,155.4
1999-03-01,155.7
1999-04-01,155.8
1999-05-01,155.7
1999-06-01,156
1999-07-01,156.2
1999-08-01,156.2
1999-09-01,156.8
1999-10-01,156.6
1999-11-01,157
1999-12-01,156.9
2000-01-01,157.3
2000-02-01,158.2
2000-03-01,158.1
2000-04-01,158.2
2000-05-01,158.8
2000-06-01,159
2000-07-01,159.6
2000-08-01,160.3
2000-09-01,160.4
2000-10-01,160.5
2000-11-01,160.9
2000-12-01,161.4
2001-01-01,163.5
2001-02-01,164.3
2001-03-01,164.4
2001-04-01,164.2
2001-05-01,164.6
2001-06-01,165.8
2001-07-01,165.7
2001-08-01,166.6
2001-09-01,166.8
2001-10-01,166.9
2001-11-01,167
2001-12-01,167.5
2002-01-01,168.3
2002-02-01,169.5
2002-03-01,169.7
2002-04-01,168.5
2002-05-01,170.3
2002-06-01,170
2002-07-01,170.4
2002-08-01,170.5
2002-09-01,171
2002-10-01,172.7
2002-11-01,172.8
2002-12-01,173.2
2003-01-01,171.6
2003-02-01,173
2003-03-01,173.2
2003-04-01,173.4
2003-05-01,174.5
2003-06-01,175.3
2003-07-01,175.9
2003-08-01,176
2003-09-01,176
2003-10-01,176.1
2003-11-01,176.6
2003-12-01,176.6
2004-01-01,177.3
2004-02-01,177.2
2004-03-01,177.6
2004-04-01,178.2
2004-05-01,178.7
2004-06-01,178.8
2004-07-01,179
2004-08-01,178.6
2004-09-01,179.4
2004-10-01,179.5
2004-11-01,179.8
2004-12-01,180.2
2005-01-01,181.8
2005-02-01,182.3
2005-03-01,182.5
2005-04-01,183.1
2005-05-01,183.5
2005-06-01,183.8
2005-07-01,184.7
2005-08-01,187.2
2005-09-01,187.5
2005-10-01,188.1
2005-11-01,188.7
2005-12-01,188.6
2006-01-01,188.7
2006-02-01,190.1
2006-03-01,190
2006-04-01,191.8
2006-05-01,192.4
2006-06-01,192.4
2006-07-01,192.7
2006-08-01,192.2
2006-09-01,191.8
2006-10-01,192.8
2006-11-01,190.3
2006-12-01,191.6
2007-01-01,194.582
2007-02-01,194.787
2007-03-01,192.998
2007-04-01,194.305
2007-05-01,194.359
2007-06-01,194.81
2007-07-01,194.84
2007-08-01,195.258
2007-09-01,195.856
2007-10-01,195.972
2007-11-01,196.557
2007-12-01,197.16
2008-01-01,198.799
2008-02-01,199.643
2008-03-01,198.94
2008-04-01,197.97
2008-05-01,199.118
2008-06-01,200.335
2008-07-01,201.985
2008-08-01,201.937
2008-09-01,203.391
2008-10-01,203.701
2008-11-01,203.739
2008-12-01,204.094
2009-01-01,204.318
2009-02-01,206.391
2009-03-01,204.946
2009-04-01,206.586
2009-05-01,207.227
2009-06-01,207.281
2009-07-01,207.789
2009-08-01,207.582
2009-09-01,208.183
2009-10-01,208.17
2009-11-01,208.174
2009-12-01,208.029
2010-01-01,208.057
2010-02-01,207.954
2010-03-01,207.42
2010-04-01,208.794
2010-05-01,208.585
2010-06-01,208.623
2010-07-01,209.07
2010-08-01,209.695
2010-09-01,211.203
2010-10-01,211.921
2010-11-01,212.121
2010-12-01,212.317
2011-01-01,212.225
2011-02-01,211.782
2011-03-01,213.995
2011-04-01,214.816
2011-05-01,215.908
2011-06-01,216.969
2011-07-01,215.243
2011-08-01,215.239
2011-09-01,214.94
2011-10-01,215.982
2011-11-01,217.167
2011-12-01,217.578
2012-01-01,218.288
2012-02-01,219.058
2012-03-01,219.384
2012-04-01,219.67
2012-05-01,220.409
2012-06-01,220.56
2012-07-01,220.567
2012-08-01,221.312
2012-09-01,221.553
2012-10-01,222.051
2012-11-01,222.271
2012-12-01,222.386
2013-01-01,222.995
2013-02-01,221.35
2013-03-01,221.252
2013-04-01,221.455
2013-05-01,221.431
2013-06-01,221.12
2013-07-01,221.236
2013-08-01,221.72
2013-09-01,222.97
2013-10-01,223.823
2013-11-01,223.713
2013-12-01,224.448
2014-01-01,224.588
2014-02-01,225.305
2014-03-01,226.581
2014-04-01,226.503
2014-05-01,227.22
2014-06-01,228.098
2014-07-01,228.304
2014-08-01,229.902
2014-09-01,230.004
2014-10-01,230.089
2014-11-01,231.745
2014-12-01,231.812
2015-01-01,231.88
2015-02-01,232.938
2015-03-01,233.064
2015-04-01,233.381
2015-05-01,233.981
2015-06-01,233.832
2015-07-01,234.295
2015-08-01,234.608
2015-09-01,235.732
2015-10-01,236.232
2015-11-01,237.921
2015-12-01,238.404
2016-01-01,240.923
2016-02-01,242.695
2016-03-01,242.309
2016-04-01,242.399
2016-05-01,242.937
2016-06-01,243.144
2016-07-01,243.944
2016-08-01,243.992
2016-09-01,244.226
2016-10-01,244.766
2016-11-01,244.783
2016-12-01,246.083
2017-01-01,247.162
2017-02-01,249.263
2017-03-01,249.274
2017-04-01,251.573
2017-05-01,252.373
2017-06-01,252.4
2017-07-01,254.81
2017-08-01,255.075
2017-09-01,255.15
2017-10-01,255.903
2017-11-01,256.297
2017-12-01,256.623
