"Date","CUURA320SAF11"
1994-10-01,147.4
1994-11-01,149.9
1994-12-01,153.9
1995-01-01,154.5
1995-02-01,152.7
1995-03-01,154.1
1995-04-01,152.2
1995-05-01,154.9
1995-06-01,155.7
1995-07-01,152.2
1995-08-01,154.1
1995-09-01,154
1995-10-01,153.1
1995-11-01,155.3
1995-12-01,153.8
1996-01-01,156
1996-02-01,156.6
1996-03-01,155.7
1996-04-01,158.8
1996-05-01,155.7
1996-06-01,158
1996-07-01,160.2
1996-08-01,160.3
1996-09-01,162.9
1996-10-01,163.2
1996-11-01,163.8
1996-12-01,160.1
1997-01-01,161.7
1997-02-01,160.4
1997-03-01,164.4
1997-04-01,163.6
1997-05-01,164.6
1997-06-01,164.2
1997-07-01,164.3
1997-08-01,164.8
1997-09-01,163.4
1997-10-01,163
1997-11-01,165.3
1997-12-01,164.5
1998-01-01,166.5
1998-02-01,165.2
1998-03-01,164.2
1998-04-01,165.1
1998-05-01,165.3
1998-06-01,167.6
1998-07-01,167.5
1998-08-01,167.2
1998-09-01,167.5
1998-10-01,169.2
1998-11-01,167.7
1998-12-01,166.9
1999-01-01,169.2
1999-02-01,168.3
1999-03-01,168.4
1999-04-01,168
1999-05-01,169.2
1999-06-01,167.2
1999-07-01,168.8
1999-08-01,170.1
1999-09-01,170.4
1999-10-01,171.8
1999-11-01,169.3
1999-12-01,170.5
2000-01-01,169.4
2000-02-01,170.2
2000-03-01,172
2000-04-01,171.2
2000-05-01,171.8
2000-06-01,172.9
2000-07-01,172.8
2000-08-01,171.4
2000-09-01,171.8
2000-10-01,173.4
2000-11-01,172.4
2000-12-01,175.1
2001-01-01,174.4
2001-02-01,177
2001-03-01,175
2001-04-01,179
2001-05-01,176.7
2001-06-01,178
2001-07-01,176.9
2001-08-01,179.3
2001-09-01,179.6
2001-10-01,179.1
2001-11-01,178.2
2001-12-01,178
2002-01-01,181.5
2002-02-01,182
2002-03-01,183.7
2002-04-01,181.6
2002-05-01,180.9
2002-06-01,181.4
2002-07-01,180.6
2002-08-01,182.6
2002-09-01,181.6
2002-10-01,182.3
2002-11-01,181.5
2002-12-01,182.6
2003-01-01,186.1
2003-02-01,183.6
2003-03-01,186.5
2003-04-01,187.6
2003-05-01,186
2003-06-01,188
2003-07-01,188.6
2003-08-01,190
2003-09-01,190.4
2003-10-01,190.4
2003-11-01,189.2
2003-12-01,190.3
2004-01-01,192.2
2004-02-01,191.3
2004-03-01,192.6
2004-04-01,194.6
2004-05-01,197
2004-06-01,198.7
2004-07-01,199.4
2004-08-01,196.2
2004-09-01,197.7
2004-10-01,201.7
2004-11-01,201.4
2004-12-01,203.5
2005-01-01,203.9
2005-02-01,200
2005-03-01,201.5
2005-04-01,202.5
2005-05-01,202.1
2005-06-01,201.3
2005-07-01,201.4
2005-08-01,201
2005-09-01,202.9
2005-10-01,202.7
2005-11-01,204.8
2005-12-01,202.8
2006-01-01,207.6
2006-02-01,205.2
2006-03-01,203.7
2006-04-01,199.9
2006-05-01,201.4
2006-06-01,202.7
2006-07-01,208.5
2006-08-01,207.1
2006-09-01,208.7
2006-10-01,207.4
2006-11-01,207.6
2006-12-01,207.1
2007-01-01,206.633
2007-02-01,207.168
2007-03-01,209.745
2007-04-01,207.075
2007-05-01,209.67
2007-06-01,211.169
2007-07-01,211.486
2007-08-01,212.437
2007-09-01,213.469
2007-10-01,214.84
2007-11-01,216.886
2007-12-01,218.997
2008-01-01,221.014
2008-02-01,219.55
2008-03-01,220.611
2008-04-01,221.909
2008-05-01,226.386
2008-06-01,227.519
2008-07-01,230.993
2008-08-01,234.601
2008-09-01,235.075
2008-10-01,233.493
2008-11-01,232.012
2008-12-01,230.802
2009-01-01,228.914
2009-02-01,229.773
2009-03-01,228.685
2009-04-01,229.687
2009-05-01,226.486
2009-06-01,225.747
2009-07-01,223.852
2009-08-01,226.891
2009-09-01,225.988
2009-10-01,225.884
2009-11-01,224.97
2009-12-01,227.799
2010-01-01,227.954
2010-02-01,227.291
2010-03-01,228.437
2010-04-01,227.949
2010-05-01,225.63
2010-06-01,227.616
2010-07-01,228.483
2010-08-01,228.008
2010-09-01,228.855
2010-10-01,231.979
2010-11-01,231.162
2010-12-01,229.911
2011-01-01,235.068
2011-02-01,233.312
2011-03-01,236.772
2011-04-01,238.349
2011-05-01,240.144
2011-06-01,243.039
2011-07-01,243.304
2011-08-01,246.61
2011-09-01,245.079
2011-10-01,245.395
2011-11-01,243.659
2011-12-01,244.103
2012-01-01,244.41
2012-02-01,242.335
2012-03-01,245.165
2012-04-01,246.712
2012-05-01,244.802
2012-06-01,244.657
2012-07-01,243.991
2012-08-01,247.457
2012-09-01,242.949
2012-10-01,247.068
2012-11-01,243.644
2012-12-01,244.07
2013-01-01,246.663
2013-02-01,244.599
2013-03-01,240.937
2013-04-01,243.799
2013-05-01,242.834
2013-06-01,245.373
2013-07-01,245.177
2013-08-01,245.22
2013-09-01,248.065
2013-10-01,249.068
2013-11-01,246.651
2013-12-01,243.848
2014-01-01,248.224
2014-02-01,249.189
2014-03-01,250.172
2014-04-01,252.537
2014-05-01,250.457
2014-06-01,254.338
2014-07-01,255.021
2014-08-01,255.877
2014-09-01,254.693
2014-10-01,254.78
2014-11-01,253.69
2014-12-01,255.697
2015-01-01,255.04
2015-02-01,256.417
2015-03-01,255.13
2015-04-01,254.634
2015-05-01,254.785
2015-06-01,256.378
2015-07-01,256.831
2015-08-01,259.997
2015-09-01,260.212
2015-10-01,258.868
2015-11-01,258.55
2015-12-01,255.929
2016-01-01,254.468
2016-02-01,258.652
2016-03-01,253.029
2016-04-01,255.03
2016-05-01,256.353
2016-06-01,255.64
2016-07-01,253.556
2016-08-01,255.164
2016-09-01,256.144
2016-10-01,253.046
2016-11-01,255.346
2016-12-01,250.336
2017-01-01,249.596
2017-02-01,253.838
2017-03-01,252.433
2017-04-01,251.221
2017-05-01,255.093
2017-06-01,254.846
2017-07-01,256.092
2017-08-01,251.181
2017-09-01,254.348
2017-10-01,254.458
2017-11-01,253.823
2017-12-01,255.014
2018-01-01,252.586
2018-02-01,252.883
2018-03-01,254.844
2018-04-01,255.671
2018-05-01,255.32
2018-06-01,255.975
2018-07-01,256.147
2018-08-01,254.676
2018-09-01,252.647
2018-10-01,251.858
2018-11-01,252.424
2018-12-01,256.701
2019-01-01,252.785
2019-02-01,255.469
2019-03-01,257.378
2019-04-01,254.366
2019-05-01,254.41
2019-06-01,252.597
2019-07-01,255.944
2019-08-01,254.36
2019-09-01,253.165
2019-10-01,252.022
2019-11-01,250.919
2019-12-01,250.513
2020-01-01,251.465
2020-02-01,251.629
2020-03-01,254.955
2020-04-01,271.402
2020-05-01,279.703
2020-06-01,286.304
2020-07-01,280.73
2020-08-01,284.679
2020-09-01,277.117
2020-10-01,277.94
2020-11-01,273.878
2020-12-01,275.888
2021-01-01,279.216
2021-02-01,279.336
2021-03-01,280.382
2021-04-01,281.902
2021-05-01,284.104
2021-06-01,285.426
2021-07-01,288.65
2021-08-01,266.11
2021-09-01,268.668
2021-10-01,273.541
2021-11-01,273.672
2021-12-01,275.096
2022-01-01,275.784
2022-02-01,278.905
2022-03-01,283.669
2022-04-01,286.023
2022-05-01,288.094
2022-06-01,291.684
2022-07-01,295.818
2022-08-01,296.144
2022-09-01,300.012
2022-10-01,302.852
2022-11-01,304.457
2022-12-01,300.934
2023-01-01,308.575
2023-02-01,308.584
2023-03-01,308.175
2023-04-01,308.809
2023-05-01,308.426
2023-06-01,308.36
2023-07-01,307.194
2023-08-01,309.729
2023-09-01,312.784
2023-10-01,311.778
2023-11-01,310.711
