"Date","APU0300712401"
1980-01-01,0.207
1980-02-01,0.197
1980-03-01,0.191
1980-04-01,0.206
1980-05-01,0.248
1980-06-01,0.288
1980-07-01,0.324
1980-08-01,0.279
1980-09-01,0.285
1980-10-01,0.281
1980-11-01,0.306
1980-12-01,0.358
1981-01-01,0.286
1981-02-01,0.279
1981-03-01,0.229
1981-04-01,0.236
1981-05-01,0.214
1981-06-01,0.221
1981-07-01,0.23
1981-08-01,0.23
1981-09-01,0.243
1981-10-01,0.241
1981-11-01,0.226
1981-12-01,0.232
1982-01-01,0.252
1982-02-01,0.349
1982-03-01,0.32
1982-04-01,0.313
1982-05-01,0.416
1982-06-01,0.451
1982-07-01,0.304
1982-08-01,0.257
1982-09-01,0.249
1982-10-01,0.236
1982-11-01,0.242
1982-12-01,0.22
1983-01-01,0.234
1983-02-01,0.207
1983-03-01,0.204
1983-04-01,0.225
1983-05-01,0.229
1983-06-01,0.271
1983-07-01,0.287
1983-08-01,0.343
1983-09-01,0.307
1983-10-01,0.286
1983-11-01,0.248
1983-12-01,0.246
1984-01-01,0.498
1984-02-01,0.608
1984-03-01,0.649
1984-04-01,0.481
1984-05-01,0.299
1984-06-01,0.232
1984-07-01,0.251
1984-08-01,0.223
1984-09-01,0.217
1984-10-01,0.234
1984-11-01,0.222
1984-12-01,0.219
1985-01-01,0.241
1985-02-01,0.383
1985-03-01,0.312
1985-04-01,0.343
1985-05-01,0.284
1985-06-01,0.278
1985-07-01,0.25
1985-08-01,0.215
1985-09-01,0.218
1985-10-01,0.234
1985-11-01,0.262
1985-12-01,0.266
1986-01-01,0.355
1986-02-01,0.305
1986-03-01,0.251
1986-04-01,0.246
1986-05-01,0.271
1986-06-01,0.267
1986-07-01,0.282
1986-08-01,0.312
1986-09-01,0.34
1986-10-01,0.326
1986-11-01,0.31
1986-12-01,0.32
1987-01-01,0.245
1987-02-01,0.244
1987-03-01,0.21
1987-04-01,0.239
1987-05-01,0.279
1987-06-01,0.313
1987-07-01,0.275
1987-08-01,0.271
1987-09-01,0.294
1987-10-01,0.281
1987-11-01,0.307
1987-12-01,0.272
1988-01-01,0.217
1988-02-01,0.243
1988-03-01,0.226
1988-04-01,0.238
1988-05-01,0.261
1988-06-01,0.284
1988-07-01,0.361
1988-08-01,0.339
1988-09-01,0.344
1988-10-01,0.337
1988-11-01,0.335
1988-12-01,0.297
