"Date","APU0400712406"
1980-01-01,0.826
1980-02-01,0.714
1980-03-01,0.64
1980-04-01,0.796
1980-05-01,0.916
1980-06-01,0.813
1980-07-01,0.782
1980-08-01,0.677
1980-09-01,0.509
1980-10-01,0.557
1980-11-01,0.871
1980-12-01,0.961
1981-01-01,0.938
1981-02-01,1.137
1981-03-01,1.764
1981-04-01,1.699
1981-05-01,0.991
1981-06-01,0.891
1981-07-01,0.831
1981-08-01,0.792
1981-09-01,0.477
1981-10-01,0.465
1981-11-01,0.742
1981-12-01,0.808
1982-01-01,0.836
1982-02-01,0.91
1982-03-01,1.018
1982-04-01,0.89
1982-05-01,1.064
1982-06-01,1.13
1982-07-01,0.823
1982-08-01,0.56
1982-09-01,0.473
1982-10-01,0.613
1982-11-01,0.705
1982-12-01,0.763
1983-01-01,0.907
1983-02-01,1.335
1983-03-01,1.475
1983-04-01,1.23
1983-05-01,1.171
1983-06-01,0.783
1983-07-01,0.916
1983-08-01,0.564
1983-09-01,0.491
1983-10-01,0.622
1983-11-01,0.725
1983-12-01,0.715
1984-01-01,0.836
1984-02-01,0.923
1984-03-01,1.111
1984-04-01,0.945
1984-05-01,0.899
1984-06-01,0.772
1984-07-01,0.686
1984-08-01,0.605
1984-09-01,0.528
1984-10-01,0.594
1984-11-01,0.821
1984-12-01,0.786
1985-01-01,0.76
1985-02-01,0.946
1985-03-01,1.338
1985-04-01,1.255
1985-05-01,1.066
1985-06-01,0.945
1985-07-01,0.749
1985-08-01,0.731
1985-09-01,0.557
1985-10-01,0.632
1985-11-01,0.837
1985-12-01,0.934
1986-01-01,0.797
1986-02-01,0.759
1986-03-01,0.922
1986-04-01,1.419
1986-05-01,1.277
1986-06-01,0.811
1986-07-01,0.665
1986-08-01,0.56
1986-09-01,0.507
1986-10-01,0.668
1986-11-01,0.88
1986-12-01,0.918
1987-01-01,0.779
1987-02-01,0.711
1987-03-01,0.668
1987-04-01,1.464
1987-05-01,1.397
1987-06-01,2.211
1987-07-01,0.623
1987-08-01,0.525
1987-09-01,0.593
1987-10-01,0.702
1987-11-01,0.804
1987-12-01,0.912
1988-01-01,0.762
1988-02-01,0.729
