"Date","APU0200705141"
1980-01-01,1.135
1980-02-01,1.134
1980-03-01,1.158
1980-04-01,1.111
1980-05-01,1.104
1980-06-01,1.087
1980-07-01,1.074
1980-08-01,1.126
1980-09-01,1.171
1980-10-01,1.159
1980-11-01,1.163
1980-12-01,1.167
1981-01-01,1.158
1981-02-01,1.155
1981-03-01,1.059
1981-04-01,1.087
1981-05-01,1.133
1981-06-01,1.127
1981-07-01,1.127
1981-08-01,1.107
1981-09-01,1.133
1981-10-01,1.095
1981-11-01,1.086
1981-12-01,1.067
1982-01-01,0.948
1982-02-01,1.031
1982-03-01,1.006
1982-04-01,1.031
1982-05-01,1.07
1982-06-01,1.065
1982-07-01,1.054
1982-08-01,0.981
1982-09-01,0.946
1982-10-01,1.018
1982-11-01,0.886
1982-12-01,0.933
1983-01-01,0.896
1983-02-01,0.909
1983-03-01,0.877
1983-04-01,0.88
1983-05-01,0.968
1983-06-01,0.957
1983-07-01,0.966
1983-08-01,0.951
1983-09-01,0.914
1983-10-01,0.886
1983-11-01,0.901
1983-12-01,0.918
1984-01-01,0.917
1984-02-01,0.912
1984-03-01,0.877
1984-04-01,0.918
1984-05-01,0.922
1984-06-01,0.912
1984-07-01,0.909
1984-08-01,0.893
1984-09-01,0.904
1984-10-01,0.891
1984-11-01,0.894
1984-12-01,0.931
1985-01-01,0.901
1985-02-01,0.912
1985-03-01,0.926
1985-04-01,0.922
1985-05-01,0.92
1985-06-01,0.92
1985-07-01,0.905
1985-08-01,0.904
1985-09-01,0.92
1985-10-01,0.901
1985-11-01,0.94
1985-12-01,0.938
1986-01-01,0.926
1986-02-01,0.967
1986-03-01,0.975
1986-04-01,0.975
1986-05-01,0.97
1986-06-01,0.926
1986-07-01,0.979
1986-08-01,0.914
1986-09-01,0.917
1986-10-01,0.985
1986-11-01,0.991
1986-12-01,0.992
1987-01-01,0.994
1987-02-01,0.99
1987-03-01,1.004
1987-04-01,0.959
1987-05-01,1.002
1987-06-01,1
1987-07-01,1.003
1987-08-01,1.007
1987-09-01,0.996
1987-10-01,1.052
1987-11-01,1.028
1987-12-01,1.039
1988-01-01,1.01
1988-02-01,1.02
1988-03-01,1.023
1988-04-01,1.039
1988-05-01,1.049
1988-06-01,1.09
1988-07-01,1.083
1988-08-01,1.077
1988-09-01,1.068
1988-10-01,1.051
1988-11-01,1.134
1988-12-01,1.077
1989-01-01,1.077
1989-02-01,1.08
1989-03-01,0.986
1989-04-01,1.034
1989-05-01,1.06
1989-06-01,1.037
1989-07-01,1.015
1989-08-01,1.012
1989-09-01,0.955
1989-10-01,0.969
1989-11-01,1.015
1989-12-01,0.953
1990-01-01,1.043
1990-02-01,1.023
1990-03-01,1.002
1990-04-01,1.049
1990-05-01,1.017
1990-06-01,1.015
1990-07-01,1.036
