"Date","M04128USM350NNBR"
1932-04-01,48.5
1932-05-01,47.8
1932-06-01,47.5
1932-07-01,47.4
1932-08-01,46.9
1932-09-01,46.6
1932-10-01,46.3
1932-11-01,46
1932-12-01,45.6
1933-01-01,44.9
1933-02-01,44.2
1933-03-01,43.8
1933-04-01,43.7
1933-05-01,43.9
1933-06-01,44.3
1933-07-01,45.6
1933-08-01,46
1933-09-01,46
1933-10-01,46
1933-11-01,46
1933-12-01,45.8
1934-01-01,46
1934-02-01,46.4
1934-03-01,46.4
1934-04-01,46.3
1934-05-01,46.4
1934-06-01,46.5
1934-07-01,46.5
1934-08-01,46.6
1934-09-01,47.3
1934-10-01,47
1934-11-01,46.9
1934-12-01,46.8
1935-01-01,47.4
1935-02-01,47.8
1935-03-01,47.7
1935-04-01,48.1
1935-05-01,47.9
1935-06-01,47.8
1935-07-01,47.6
1935-08-01,47.6
1935-09-01,47.8
1935-10-01,47.8
1935-11-01,48
1935-12-01,48.2
1936-01-01,48.2
1936-02-01,47.9
1936-03-01,47.7
1936-04-01,47.7
1936-05-01,47.7
1936-06-01,48.2
1936-07-01,48.4
1936-08-01,48.7
1936-09-01,48.9
1936-10-01,48.7
1936-11-01,48.7
1936-12-01,48.7
1937-01-01,49.1
1937-02-01,49.2
1937-03-01,49.6
1937-04-01,49.8
1937-05-01,50
1937-06-01,50.1
1937-07-01,50.3
1937-08-01,50.5
1937-09-01,50.9
1937-10-01,50.7
1937-11-01,50.4
1937-12-01,50.2
1938-01-01,49.6
1938-02-01,49.1
1938-03-01,49.1
1938-04-01,49.3
1938-05-01,49.1
1938-06-01,49.1
1938-07-01,49.2
1938-08-01,49.1
1938-09-01,49.1
1938-10-01,48.9
1938-11-01,48.7
1938-12-01,48.8
1939-01-01,48.6
1939-02-01,48.4
1939-03-01,48.3
1939-04-01,48.2
1939-05-01,48.2
1939-06-01,48.1
1939-07-01,48.2
1939-08-01,48.1
1939-09-01,49.1
1939-10-01,48.9
1939-11-01,48.8
1939-12-01,48.6
1940-01-01,48.5
1940-02-01,48.8
1940-03-01,48.7
1940-04-01,48.7
1940-05-01,48.8
1940-06-01,49
1940-07-01,48.9
1940-08-01,48.7
1940-09-01,48.9
1940-10-01,48.8
1940-11-01,48.8
1940-12-01,49.1
1941-01-01,49.1
1941-02-01,49.1
1941-03-01,49.3
1941-04-01,49.8
1941-05-01,50.1
1941-06-01,51
1941-07-01,51.3
1941-08-01,51.8
1941-09-01,52.7
1941-10-01,53.3
1941-11-01,53.7
1941-12-01,53.9
1942-01-01,54.6
1942-02-01,55
1942-03-01,55.7
1942-04-01,56.1
1942-05-01,56.6
1942-06-01,56.7
1942-07-01,57
1942-08-01,57.3
1942-09-01,57.5
1942-10-01,58
1942-11-01,58.4
1942-12-01,58.8
1943-01-01,58.8
1943-02-01,59
1943-03-01,59.9
1943-04-01,60.6
1943-05-01,61
1943-06-01,60.9
1943-07-01,60.5
1943-08-01,60.2
1943-09-01,60.5
1943-10-01,60.7
1943-11-01,60.6
1943-12-01,60.7
1944-01-01,60.6
1944-02-01,60.5
1944-03-01,60.5
1944-04-01,60.8
1944-05-01,61
1944-06-01,61.2
1944-07-01,61.5
1944-08-01,61.7
1944-09-01,61.8
1944-10-01,61.8
1944-11-01,61.8
1944-12-01,62
1945-01-01,62
1945-02-01,61.9
1945-03-01,61.9
1945-04-01,62
1945-05-01,62.5
1945-06-01,63
1945-07-01,63.2
1945-08-01,63.2
1945-09-01,62.9
1945-10-01,62.9
1945-11-01,63.2
1945-12-01,63.4
1946-01-01,63.4
1946-02-01,63.2
1946-03-01,63.6
1946-04-01,64
1946-05-01,64.3
1946-06-01,65
1946-07-01,68.9
1946-08-01,70.4
1946-09-01,71.2
1946-10-01,72.6
1946-11-01,74.3
1946-12-01,74.9
1947-01-01,74.9
1947-02-01,74.8
1947-03-01,76.4
1947-04-01,76.4
1947-05-01,76.2
1947-06-01,76.8
1947-07-01,77.4
1947-08-01,78.3
1947-09-01,80.1
1947-10-01,80.1
1947-11-01,80.6
1947-12-01,81.7
1948-01-01,82.6
1948-02-01,81.9
1948-03-01,81.7
1948-04-01,82.8
1948-05-01,83.4
1948-06-01,84
1948-07-01,85
1948-08-01,85.4
1948-09-01,85.4
1948-10-01,85
1948-11-01,84.4
1948-12-01,83.9
1949-01-01,83.7
1949-02-01,82.8
1949-03-01,83
1949-04-01,83.2
1949-05-01,83
1949-06-01,83.1
1949-07-01,82.6
1949-08-01,82.8
1949-09-01,83.2
1949-10-01,82.7
1949-11-01,82.8
1949-12-01,82.3
1950-01-01,82
1950-02-01,81.8
1950-03-01,82.1
1950-04-01,82.2
1950-05-01,82.6
1950-06-01,83
1950-07-01,83.9
1950-08-01,84.5
1950-09-01,85.1
1950-10-01,85.6
1950-11-01,86
1950-12-01,87.1
1951-01-01,88.5
1951-02-01,89.6
1951-03-01,89.9
1951-04-01,90
1951-05-01,90.4
1951-06-01,90.3
1951-07-01,90.4
1951-08-01,90.4
1951-09-01,91
1951-10-01,91.4
1951-11-01,91.9
1951-12-01,92.2
1952-01-01,92.2
1952-02-01,91.6
1952-03-01,91.6
1952-04-01,92
1952-05-01,92.1
1952-06-01,92.4
1952-07-01,93
1952-08-01,93.2
1952-09-01,93
1952-10-01,93.1
1952-11-01,93.2
1952-12-01,93
1953-01-01,92.8
1953-02-01,92.4
1953-03-01,92.6
1953-04-01,92.7
1953-05-01,92.9
1953-06-01,93.3
1953-07-01,93.5
1953-08-01,93.7
1953-09-01,93.9
1953-10-01,94.1
1953-11-01,93.7
1953-12-01,93.6
1954-01-01,93.9
1954-02-01,93.7
1954-03-01,93.6
1954-04-01,93.4
1954-05-01,93.7
1954-06-01,93.8
1954-07-01,93.9
1954-08-01,93.7
1954-09-01,93.5
1954-10-01,93.3
1954-11-01,93.4
1954-12-01,93.2
1955-01-01,93.2
1955-02-01,93.2
1955-03-01,93.2
1955-04-01,93.1
1955-05-01,93.1
1955-06-01,93.2
1955-07-01,93.5
1955-08-01,93.3
1955-09-01,93.6
1955-10-01,93.6
1955-11-01,93.7
1955-12-01,93.5
1956-01-01,93.4
1956-02-01,93.4
1956-03-01,93.5
1956-04-01,93.6
1956-05-01,94.1
1956-06-01,94.7
1956-07-01,95.4
1956-08-01,95.2
1956-09-01,95.4
1956-10-01,95.9
1956-11-01,96
1956-12-01,96.2
1957-01-01,93.6
1957-02-01,96.7
1957-03-01,96.9
1957-04-01,97.2
1957-05-01,97.5
1957-06-01,98
1957-07-01,98.5
1957-08-01,98.6
1957-09-01,98.7
1957-10-01,98.7
1957-11-01,99.1
1957-12-01,99.1
1958-01-01,99.7
1958-02-01,99.8
1958-03-01,100.5
1958-04-01,100.7
1958-05-01,100.7
1958-06-01,100.8
1958-07-01,101
1958-08-01,100.8
1958-09-01,100.8
1958-10-01,100.8
1958-11-01,101
1958-12-01,100.8
1959-01-01,100.9
1959-02-01,100.8
1959-03-01,100.8
1959-04-01,101
1959-05-01,101.1
1959-06-01,101.5
1959-07-01,101.8
1959-08-01,101.7
1959-09-01,102
1959-10-01,102.3
1959-11-01,102.4
1959-12-01,102.3
1960-01-01,102.2
1960-02-01,102.4
1960-03-01,102.4
1960-04-01,102.9
1960-05-01,102.9
1960-06-01,103.1
1960-07-01,103.2
1960-08-01,103.2
1960-09-01,103.3
1960-10-01,103.7
1960-11-01,103.8
1960-12-01,103.9
1961-01-01,103.8
1961-02-01,103.9
1961-03-01,103.9
1961-04-01,103.9
1961-05-01,103.8
1961-06-01,104
1961-07-01,104.4
1961-08-01,104.3
1961-09-01,104.6
1961-10-01,104.6
1961-11-01,104.6
1961-12-01,104.5
1962-01-01,104.5
1962-02-01,104.8
1962-03-01,105
1962-04-01,105.2
1962-05-01,105.2
1962-06-01,105.3
1962-07-01,105.5
1962-08-01,105.5
1962-09-01,106.1
1962-10-01,106
1962-11-01,106
1962-12-01,105.8
1963-01-01,106
1963-02-01,106.1
1963-03-01,106.2
1963-04-01,106.2
1963-05-01,106.2
1963-06-01,106.6
1963-07-01,107.1
1963-08-01,107.1
1963-09-01,107.1
1963-10-01,107.2
1963-11-01,107.4
1963-12-01,107.6
1964-01-01,107.7
1964-02-01,107.6
1964-03-01,107.7
1964-04-01,107.8
1964-05-01,107.8
1964-06-01,108
1964-07-01,108.3
1964-08-01,108.2
1964-09-01,108.4
1964-10-01,108.5
1964-11-01,108.7
1964-12-01,108.8
1965-01-01,108.9
1965-02-01,108.9
1965-03-01,109
1965-04-01,109.3
1965-05-01,109.6
1965-06-01,110.1
1965-07-01,110.2
1965-08-01,110
1965-09-01,110.2
1965-10-01,110.4
1965-11-01,110.6
1965-12-01,110
1966-01-01,111
1966-02-01,111.6
1966-03-01,112
1966-04-01,112.5
1966-05-01,112.6
1966-06-01,112.9
1966-07-01,113.3
1966-08-01,113.8
1966-09-01,114.1
1966-10-01,114.5
1966-11-01,114.6
1966-12-01,114.7
1967-01-01,114.7
1967-02-01,114.8
1967-03-01,115
1967-04-01,115.3
1967-05-01,115.6
1967-06-01,116
1967-07-01,116.5
1967-08-01,116.9
1967-09-01,117.1
1967-10-01,117.5
1967-11-01,117.8
1967-12-01,118.2
1968-01-01,118.6
1968-02-01,119
1968-03-01,119.5
1968-04-01,119.9
1968-05-01,120.3
1968-06-01,120.9
1968-07-01,121.5
1968-08-01,121.9
1968-09-01,122.2
1968-10-01,122.9
1968-11-01,123.4
1968-12-01,123.7
1969-01-01,124.1
1969-02-01,124.6
1969-03-01,125.6
1969-04-01,126.4
1969-05-01,126.8
1969-06-01,127.6
1969-07-01,128.2
1969-08-01,128.7
1969-09-01,129.3
1969-10-01,129.8
1969-11-01,130.5
1969-12-01,131.3
1970-01-01,131.8
1970-02-01,132.5
1970-03-01,133.2
