"Date","CUURA433SA0"
1972-04-01,36.9
1972-05-01,NA
1972-06-01,NA
1972-07-01,37
1972-08-01,NA
1972-09-01,NA
1972-10-01,37.4
1972-11-01,NA
1972-12-01,NA
1973-01-01,37.8
1973-02-01,NA
1973-03-01,NA
1973-04-01,39
1973-05-01,NA
1973-06-01,NA
1973-07-01,39.6
1973-08-01,NA
1973-09-01,NA
1973-10-01,40.6
1973-11-01,NA
1973-12-01,NA
1974-01-01,41.5
1974-02-01,NA
1974-03-01,NA
1974-04-01,42.7
1974-05-01,NA
1974-06-01,NA
1974-07-01,44.1
1974-08-01,NA
1974-09-01,NA
1974-10-01,45.6
1974-11-01,NA
1974-12-01,NA
1975-01-01,46.9
1975-02-01,NA
1975-03-01,NA
1975-04-01,47.6
1975-05-01,NA
1975-06-01,NA
1975-07-01,48.7
1975-08-01,NA
1975-09-01,NA
1975-10-01,49.3
1975-11-01,NA
1975-12-01,NA
1976-01-01,49.7
1976-02-01,NA
1976-03-01,NA
1976-04-01,50.4
1976-05-01,NA
1976-06-01,NA
1976-07-01,51.4
1976-08-01,NA
1976-09-01,NA
1976-10-01,51.9
1976-11-01,NA
1976-12-01,NA
1977-01-01,52.7
1977-02-01,NA
1977-03-01,NA
1977-04-01,54.8
1977-05-01,NA
1977-06-01,NA
1977-07-01,55.8
1977-08-01,NA
1977-09-01,NA
1977-10-01,56.6
1977-11-01,NA
1977-12-01,NA
1978-01-01,57.7
1978-02-01,NA
1978-03-01,58.5
1978-04-01,NA
1978-05-01,59.5
1978-06-01,NA
1978-07-01,60.7
1978-08-01,NA
1978-09-01,62.1
1978-10-01,NA
1978-11-01,63.4
1978-12-01,NA
1979-01-01,64.8
1979-02-01,NA
1979-03-01,66.9
1979-04-01,NA
1979-05-01,69.3
1979-06-01,NA
1979-07-01,70.9
1979-08-01,NA
1979-09-01,72.2
1979-10-01,NA
1979-11-01,73.7
1979-12-01,NA
1980-01-01,74.2
1980-02-01,NA
1980-03-01,76.5
1980-04-01,NA
1980-05-01,77.4
1980-06-01,NA
1980-07-01,78.5
1980-08-01,NA
1980-09-01,80.2
1980-10-01,NA
1980-11-01,81.5
1980-12-01,NA
1981-01-01,83.2
1981-02-01,NA
1981-03-01,84.4
1981-04-01,NA
1981-05-01,86.4
1981-06-01,NA
1981-07-01,88.2
1981-08-01,NA
1981-09-01,89.6
1981-10-01,NA
1981-11-01,89.3
1981-12-01,NA
1982-01-01,91.6
1982-02-01,NA
1982-03-01,92.7
1982-04-01,NA
1982-05-01,94
1982-06-01,NA
1982-07-01,95.9
1982-08-01,NA
1982-09-01,97.3
1982-10-01,NA
1982-11-01,97.8
1982-12-01,NA
1983-01-01,98.2
1983-02-01,NA
1983-03-01,98.8
1983-04-01,NA
1983-05-01,100.4
1983-06-01,NA
1983-07-01,100.7
1983-08-01,NA
1983-09-01,101.8
1983-10-01,NA
1983-11-01,101.9
1983-12-01,NA
1984-01-01,103
1984-02-01,NA
1984-03-01,103.5
1984-04-01,NA
1984-05-01,103.9
1984-06-01,NA
1984-07-01,104.9
1984-08-01,NA
1984-09-01,105.4
1984-10-01,NA
1984-11-01,104.8
1984-12-01,NA
1985-01-01,105.1
1985-02-01,NA
1985-03-01,106.5
1985-04-01,NA
1985-05-01,106.8
1985-06-01,NA
1985-07-01,108
1985-08-01,NA
1985-09-01,107.4
1985-10-01,NA
1985-11-01,107.8
1985-12-01,NA
1986-01-01,109.3
1986-02-01,NA
1986-03-01,106.7
1986-04-01,NA
1986-05-01,106.8
1986-06-01,NA
1986-07-01,107.5
1986-08-01,NA
1986-09-01,108.8
1986-10-01,NA
1986-11-01,108.3
1986-12-01,108.4
